Phenotype,Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
am_rel_abundance_colonization,640662at2759,4,Zm00001eb001560;Zm00001eb022050;Zm00001eb058260;Zm00001eb102470;Zm00001eb138700;Zm00001eb194740;Zm00001eb207640;Zm00001eb251340;Zm00001eb291850;Zm00001eb330580;Zm00001eb390710;Zm00001eb395060,Zm00001eb001560:5.68159e-06;Zm00001eb022050:0.00339575;Zm00001eb058260:0.00251061;Zm00001eb102470:0.000948635;Zm00001eb138700:0.00340724;Zm00001eb194740:0.000252044;Zm00001eb207640:0.00175963;Zm00001eb251340:0.00196616;Zm00001eb291850:0.00193454;Zm00001eb330580:0.000705243;Zm00001eb390710:0.000364994;Zm00001eb395060:0.000142065,,,LOC_Os05g01620,LOC_Os05g01620:0.00198228,HORVU.MOREX.r3.1HG0054280;HORVU.MOREX.r3.2HG0112600;HORVU.MOREX.r3.2HG0112610;HORVU.MOREX.r3.6HG0546360,HORVU.MOREX.r3.1HG0054280:0.000192409;HORVU.MOREX.r3.2HG0112600:8.06398e-08;HORVU.MOREX.r3.2HG0112610:8.06398e-08;HORVU.MOREX.r3.6HG0546360:0.000693713,AT1G14540;AT1G49570;AT2G24800;AT3G17070;AT5G06720;AT5G58390,AT1G14540:4.29646e-17;AT1G49570:0.000335448;AT2G24800:0.000411875;AT3G17070:4.68658e-05;AT5G06720:0.000162842;AT5G58390:2.22245e-05
am_rel_abundance_colonization,643341at2759,4,Zm00001eb016040;Zm00001eb046220;Zm00001eb066630;Zm00001eb153630;Zm00001eb290670;Zm00001eb303060;Zm00001eb384580;Zm00001eb403550;Zm00001eb428530,Zm00001eb016040:0.00337071;Zm00001eb046220:4.12114e-06;Zm00001eb066630:0.00166234;Zm00001eb153630:0.002371;Zm00001eb290670:0.00229052;Zm00001eb303060:0.00330065;Zm00001eb384580:0.00236874;Zm00001eb403550:0.000449071;Zm00001eb428530:2.02341e-05,SORBI_3003G052100,SORBI_3003G052100:0.00266554,,,HORVU.MOREX.r3.3HG0231730;HORVU.MOREX.r3.5HG0489130;HORVU.MOREX.r3.5HG0513800;HORVU.MOREX.r3.6HG0543250,HORVU.MOREX.r3.3HG0231730:0.00115924;HORVU.MOREX.r3.5HG0489130:0.000118628;HORVU.MOREX.r3.5HG0513800:0.000625183;HORVU.MOREX.r3.6HG0543250:0.000108384,AT1G17750;AT2G02220,AT1G17750:4.05238e-05;AT2G02220:0.000226933
am_rel_abundance_colonization,110285at2759,3,Zm00001eb258310,Zm00001eb258310:0.0033637,SORBI_3003G135500,SORBI_3003G135500:0.00191738,,,HORVU.MOREX.r3.6HG0627350,HORVU.MOREX.r3.6HG0627350:0.000165135,,
am_rel_abundance_colonization,127372at2759,3,Zm00001eb193710,Zm00001eb193710:0.00309339,SORBI_3010G082600,SORBI_3010G082600:0.00296284,,,HORVU.MOREX.r3.7HG0663850;HORVU.MOREX.r3.7HG0663860,HORVU.MOREX.r3.7HG0663850:0.000665527;HORVU.MOREX.r3.7HG0663860:0.000665527,,
am_rel_abundance_colonization,13065at33090,3,Zm00001eb020090,Zm00001eb020090:0.00149977,,,LOC_Os07g06040,LOC_Os07g06040:0.000850783,HORVU.MOREX.r3.7HG0687190,HORVU.MOREX.r3.7HG0687190:0.00132451,,
am_rel_abundance_colonization,139695at2759,3,Zm00001eb296590;Zm00001eb398750,Zm00001eb296590:0.00221634;Zm00001eb398750:3.61956e-05,SORBI_3001G438100,SORBI_3001G438100:0.000108192,,,,,AT1G68530,AT1G68530:1.46723e-06
am_rel_abundance_colonization,153283at33090,3,Zm00001eb021510;Zm00001eb122860,Zm00001eb021510:0.00256224;Zm00001eb122860:0.000581951,SORBI_3002G098900,SORBI_3002G098900:5.56703e-05,,,,,AT1G55180,AT1G55180:9.12304e-07
am_rel_abundance_colonization,159147at3193,3,Zm00001eb222960;Zm00001eb430440,Zm00001eb222960:0.0025681;Zm00001eb430440:0.00321322,SORBI_3007G200500,SORBI_3007G200500:0.000781472,,,,,AT1G27770;AT4G37640,AT1G27770:2.95295e-05;AT4G37640:6.8367e-06
am_rel_abundance_colonization,171349at2759,3,Zm00001eb138710,Zm00001eb138710:0.00340724,,,LOC_Os08g05660,LOC_Os08g05660:0.00143494,,,AT1G22940;AT5G32470,AT1G22940:2.71227e-05;AT5G32470:0.000336803
am_rel_abundance_colonization,202899at2759,3,Zm00001eb010640;Zm00001eb220030,Zm00001eb010640:0.000256089;Zm00001eb220030:0.00238567,,,LOC_Os10g04030,LOC_Os10g04030:0.00194207,,,AT2G40890;AT5G09970,AT2G40890:2.57376e-05;AT5G09970:0.000235263
am_rel_abundance_colonization,2042608at2759,3,Zm00001eb317040,Zm00001eb317040:0.00290985,,,,,HORVU.MOREX.r3.5HG0491270,HORVU.MOREX.r3.5HG0491270:0.00145427,AT1G15950;AT1G68540;AT4G27250,AT1G15950:5.49088e-06;AT1G68540:0.000142378;AT4G27250:0.000387375
am_rel_abundance_colonization,227017at2759,3,Zm00001eb053710;Zm00001eb062920;Zm00001eb311680,Zm00001eb053710:0.0025316;Zm00001eb062920:0.00169312;Zm00001eb311680:0.00280031,,,,,HORVU.MOREX.r3.3HG0290220,HORVU.MOREX.r3.3HG0290220:0.000951905,AT2G05760,AT2G05760:0.000407974
am_rel_abundance_colonization,238517at3193,3,Zm00001eb012270,Zm00001eb012270:0.00146152,SORBI_3001G422100,SORBI_3001G422100:0.00373094,,,,,AT5G59490,AT5G59490:5.88828e-09
am_rel_abundance_colonization,260429at3193,3,Zm00001eb339970,Zm00001eb339970:2.80226e-05,SORBI_3003G277500,SORBI_3003G277500:0.000693709,,,,,AT2G41380,AT2G41380:0.000132224
am_rel_abundance_colonization,2684792at2759,3,Zm00001eb293530,Zm00001eb293530:0.000210625,SORBI_3006G114700;SORBI_3009G071800,SORBI_3006G114700:0.00010138;SORBI_3009G071800:0.000107642,,,,,AT4G26270,AT4G26270:3.02093e-07
am_rel_abundance_colonization,2746941at2759,3,Zm00001eb071890;Zm00001eb251680,Zm00001eb071890:0.00170948;Zm00001eb251680:0.000375069,,,,,HORVU.MOREX.r3.2HG0193650,HORVU.MOREX.r3.2HG0193650:0.00141797,AT1G32350,AT1G32350:0.000405131
am_rel_abundance_colonization,289694at3193,3,Zm00001eb254510,Zm00001eb254510:0.00217364,SORBI_3003G122100;SORBI_3004G238500,SORBI_3003G122100:0.00118909;SORBI_3004G238500:0.0022883,,,,,AT1G74470,AT1G74470:1.98896e-05
am_rel_abundance_colonization,319324at3193,3,Zm00001eb331610,Zm00001eb331610:0.000369342,,,,,HORVU.MOREX.r3.2HG0107730,HORVU.MOREX.r3.2HG0107730:0.000782656,AT1G69380,AT1G69380:3.6797e-05
am_rel_abundance_colonization,324745at2759,3,Zm00001eb048160,Zm00001eb048160:0.000158674,SORBI_3001G250300;SORBI_3009G178400,SORBI_3001G250300:0.00162808;SORBI_3009G178400:0.00221327,,,,,AT3G28480;AT4G33910;AT5G18900,AT3G28480:8.20478e-05;AT4G33910:2.09583e-05;AT5G18900:1.46644e-05
am_rel_abundance_colonization,351217at33090,3,Zm00001eb095360,Zm00001eb095360:0.00222316,SORBI_3009G188000,SORBI_3009G188000:7.64554e-05,,,,,AT4G27270,AT4G27270:0.000387375
am_rel_abundance_colonization,35425at4447,3,Zm00001eb385300,Zm00001eb385300:0.00171347,SORBI_3001G332900,SORBI_3001G332900:0.00346391,,,HORVU.MOREX.r3.7HG0748630;HORVU.MOREX.r3.7HG0748640,HORVU.MOREX.r3.7HG0748630:0.000117854;HORVU.MOREX.r3.7HG0748640:0.000117854,,
am_rel_abundance_colonization,35842at33090,3,Zm00001eb144930;Zm00001eb216870,Zm00001eb144930:0.000804063;Zm00001eb216870:0.00243018,SORBI_3001G125700;SORBI_3001G125800,SORBI_3001G125700:0.00133174;SORBI_3001G125800:0.00133174,,,HORVU.MOREX.r3.5HG0509200,HORVU.MOREX.r3.5HG0509200:0.000801023,,
am_rel_abundance_colonization,370445at3193,3,Zm00001eb294800;Zm00001eb294810,Zm00001eb294800:0.0011824;Zm00001eb294810:0.0011824,,,,,HORVU.MOREX.r3.3HG0312140,HORVU.MOREX.r3.3HG0312140:0.00028381,AT1G27440,AT1G27440:5.52345e-10
am_rel_abundance_colonization,381908at2759,3,Zm00001eb046570;Zm00001eb234850,Zm00001eb046570:0.000190152;Zm00001eb234850:0.000968242,,,,,HORVU.MOREX.r3.6HG0538880,HORVU.MOREX.r3.6HG0538880:0.000597497,AT2G04570;AT2G40250;AT5G33370,AT2G04570:0.000257399;AT2G40250:0.000244486;AT5G33370:0.000129896
am_rel_abundance_colonization,419791at2759,3,Zm00001eb257300;Zm00001eb257310,Zm00001eb257300:0.000117086;Zm00001eb257310:0.000117086,SORBI_3004G323100,SORBI_3004G323100:7.98386e-05,,,,,AT2G14580;AT3G19690;AT4G25790,AT2G14580:0.00034367;AT3G19690:9.7523e-06;AT4G25790:0.000329617
am_rel_abundance_colonization,421186at2759,3,Zm00001eb012780;Zm00001eb397400,Zm00001eb012780:0.00110263;Zm00001eb397400:0.000658098,,,,,HORVU.MOREX.r3.4HG0386880,HORVU.MOREX.r3.4HG0386880:3.53784e-05,AT1G67060,AT1G67060:0.000227051
am_rel_abundance_colonization,44571at3193,3,Zm00001eb189380,Zm00001eb189380:0.000284213,,,,,HORVU.MOREX.r3.6HG0609880,HORVU.MOREX.r3.6HG0609880:0.000990559,AT5G13490,AT5G13490:1.38468e-05
am_rel_abundance_colonization,4747719at2759,3,,,SORBI_3003G122300,SORBI_3003G122300:0.00118909,,,HORVU.MOREX.r3.6HG0581990,HORVU.MOREX.r3.6HG0581990:0.000502917,AT1G14560,AT1G14560:8.06118e-05
am_rel_abundance_colonization,4760724at2759,3,Zm00001eb214320;Zm00001eb250950,Zm00001eb214320:0.000898876;Zm00001eb250950:0.000191452,SORBI_3006G192200,SORBI_3006G192200:0.00360362,,,,,AT3G17090,AT3G17090:4.68658e-05
am_rel_abundance_colonization,477561at2759,3,Zm00001eb294600,Zm00001eb294600:0.00182675,SORBI_3006G191900,SORBI_3006G191900:0.00360362,,,,,AT1G76950,AT1G76950:0.000143459
am_rel_abundance_colonization,4804397at2759,3,Zm00001eb302150,Zm00001eb302150:0.00269495,,,,,HORVU.MOREX.r3.2HG0149410,HORVU.MOREX.r3.2HG0149410:0.00133175,AT1G19730;AT5G42980,AT1G19730:3.22461e-09;AT5G42980:0.000206142
am_rel_abundance_colonization,4842190at2759,3,Zm00001eb278120,Zm00001eb278120:0.00107681,SORBI_3006G106700,SORBI_3006G106700:0.00159974,,,HORVU.MOREX.r3.5HG0441100,HORVU.MOREX.r3.5HG0441100:0.00020775,,
am_rel_abundance_colonization,4893017at2759,3,Zm00001eb321180,Zm00001eb321180:6.58898e-05,SORBI_3002G283800,SORBI_3002G283800:0.0016811,,,HORVU.MOREX.r3.5HG0535920,HORVU.MOREX.r3.5HG0535920:0.000190121,,
am_rel_abundance_colonization,4925035at2759,3,Zm00001eb161280,Zm00001eb161280:0.000966064,,,,,HORVU.MOREX.r3.5HG0491290,HORVU.MOREX.r3.5HG0491290:0.00145427,AT1G64480,AT1G64480:2.19376e-05
am_rel_abundance_colonization,4925430at2759,3,Zm00001eb041140;Zm00001eb195230;Zm00001eb330600,Zm00001eb041140:0.000201197;Zm00001eb195230:0.000130799;Zm00001eb330600:0.00106038,SORBI_3001G161300,SORBI_3001G161300:0.00218504,,,,,AT1G30270;AT2G30360;AT3G17510;AT4G30960;AT5G07070;AT5G35410,AT1G30270:2.44746e-08;AT2G30360:7.33957e-05;AT3G17510:8.52545e-05;AT4G30960:0.000168619;AT5G07070:9.51397e-05;AT5G35410:0.00036592
am_rel_abundance_colonization,498741at2759,3,Zm00001eb038710;Zm00001eb206350;Zm00001eb431930,Zm00001eb038710:0.00292872;Zm00001eb206350:0.000941622;Zm00001eb431930:0.00337037,SORBI_3003G139300;SORBI_3003G281400;SORBI_3007G042600,SORBI_3003G139300:0.00115494;SORBI_3003G281400:0.00330683;SORBI_3007G042600:0.00179006,,,HORVU.MOREX.r3.6HG0574990,HORVU.MOREX.r3.6HG0574990:1.65618e-06,,
am_rel_abundance_colonization,4999290at2759,3,Zm00001eb311450,Zm00001eb311450:0.000927165,,,LOC_Os09g03750,LOC_Os09g03750:0.00214163,HORVU.MOREX.r3.4HG0389460,HORVU.MOREX.r3.4HG0389460:0.000735063,,
am_rel_abundance_colonization,4999845at2759,3,Zm00001eb071040,Zm00001eb071040:3.2143e-06,,,,,HORVU.MOREX.r3.4HG0416360,HORVU.MOREX.r3.4HG0416360:0.00017524,AT1G72680;AT3G19450;AT4G34230,AT1G72680:2.59062e-06;AT3G19450:2.98061e-09;AT4G34230:8.53839e-06
am_rel_abundance_colonization,5000616at2759,3,Zm00001eb220800,Zm00001eb220800:0.000862247,,,,,HORVU.MOREX.r3.1HG0047980,HORVU.MOREX.r3.1HG0047980:0.000255297,AT1G58290,AT1G58290:6.9569e-07
am_rel_abundance_colonization,5000677at2759,3,Zm00001eb247190,Zm00001eb247190:0.000870946,SORBI_3002G045700,SORBI_3002G045700:0.00131427,,,,,AT3G03710,AT3G03710:8.86323e-05
am_rel_abundance_colonization,5002246at2759,3,Zm00001eb304610,Zm00001eb304610:0.000437029,SORBI_3002G095400,SORBI_3002G095400:0.00296534,,,,,AT1G15960;AT1G80830,AT1G15960:7.75152e-05;AT1G80830:0.000375109
am_rel_abundance_colonization,5002856at2759,3,Zm00001eb130340,Zm00001eb130340:0.000114304,,,,,HORVU.MOREX.r3.7HG0725210,HORVU.MOREX.r3.7HG0725210:3.49692e-05,AT2G45670,AT2G45670:0.000242723
am_rel_abundance_colonization,5004281at2759,3,Zm00001eb145690,Zm00001eb145690:0.00152106,SORBI_3005G073200,SORBI_3005G073200:0.000852108,,,,,AT1G71900;AT3G23870,AT1G71900:5.72651e-05;AT3G23870:1.12069e-05
am_rel_abundance_colonization,5005315at2759,3,Zm00001eb187260,Zm00001eb187260:0.000139077,SORBI_3010G004300,SORBI_3010G004300:0.000216919,,,,,AT1G01520,AT1G01520:5.92187e-05
am_rel_abundance_colonization,5005697at2759,3,Zm00001eb000480,Zm00001eb000480:0.00119124,,,,,HORVU.MOREX.r3.4HG0415470,HORVU.MOREX.r3.4HG0415470:0.000107191,AT4G30600,AT4G30600:0.000107583
am_rel_abundance_colonization,5006073at2759,3,Zm00001eb374580,Zm00001eb374580:0.0031937,,,,,HORVU.MOREX.r3.2HG0195130;HORVU.MOREX.r3.3HG0302160,HORVU.MOREX.r3.2HG0195130:0.00118833;HORVU.MOREX.r3.3HG0302160:0.000264513,AT1G04120;AT1G30400;AT3G59140,AT1G04120:0.000363267;AT1G30400:4.57323e-05;AT3G59140:0.000123589
am_rel_abundance_colonization,5014181at2759,3,,,,,LOC_Os02g01800,LOC_Os02g01800:4.1218e-06,HORVU.MOREX.r3.7HG0742350,HORVU.MOREX.r3.7HG0742350:5.87926e-05,AT2G25070,AT2G25070:7.91868e-05
am_rel_abundance_colonization,5016070at2759,3,Zm00001eb376650,Zm00001eb376650:0.000636762,,,,,HORVU.MOREX.r3.6HG0622250;HORVU.MOREX.r3.7HG0652750,HORVU.MOREX.r3.6HG0622250:0.000166003;HORVU.MOREX.r3.7HG0652750:0.00149499,AT4G25770,AT4G25770:0.000329617
am_rel_abundance_colonization,5016646at2759,3,Zm00001eb072190,Zm00001eb072190:0.00251214,,,,,HORVU.MOREX.r3.2HG0197560,HORVU.MOREX.r3.2HG0197560:0.000623498,AT1G14340,AT1G14340:4.7578e-05
am_rel_abundance_colonization,5017687at2759,3,Zm00001eb290730,Zm00001eb290730:0.000460221,,,,,HORVU.MOREX.r3.2HG0210290,HORVU.MOREX.r3.2HG0210290:5.02228e-07,AT1G43560,AT1G43560:0.000185573
am_rel_abundance_colonization,5019192at2759,3,,,SORBI_3007G044400;SORBI_3007G045600,SORBI_3007G044400:0.00252103;SORBI_3007G045600:0.00101363,LOC_Os02g06430,LOC_Os02g06430:0.00200883,,,AT2G45140,AT2G45140:2.50392e-07
am_rel_abundance_colonization,505918at2759,3,Zm00001eb075400;Zm00001eb248740;Zm00001eb427520,Zm00001eb075400:0.00134317;Zm00001eb248740:0.000381944;Zm00001eb427520:0.00124206,,,,,HORVU.MOREX.r3.2HG0184640,HORVU.MOREX.r3.2HG0184640:0.000578701,AT1G76800;AT3G43630,AT1G76800:1.41239e-05;AT3G43630:0.000328258
am_rel_abundance_colonization,519779at2759,3,Zm00001eb227830,Zm00001eb227830:0.00228635,SORBI_3006G163100,SORBI_3006G163100:0.00043745,LOC_Os06g07130,LOC_Os06g07130:1.60186e-05,,,,
am_rel_abundance_colonization,524414at2759,3,Zm00001eb194110,Zm00001eb194110:0.000106747,,,,,HORVU.MOREX.r3.6HG0603440;HORVU.MOREX.r3.7HG0721150,HORVU.MOREX.r3.6HG0603440:0.000894644;HORVU.MOREX.r3.7HG0721150:0.000577128,AT1G19430;AT1G26850;AT1G78240;AT3G23300;AT4G18030,AT1G19430:0.000282358;AT1G26850:0.000101987;AT1G78240:2.50977e-05;AT3G23300:0.000269635;AT4G18030:2.74682e-05
am_rel_abundance_colonization,529197at2759,3,Zm00001eb226770;Zm00001eb376640;Zm00001eb415940,Zm00001eb226770:0.00268391;Zm00001eb376640:0.000636762;Zm00001eb415940:0.000299372,,,,,HORVU.MOREX.r3.7HG0652970,HORVU.MOREX.r3.7HG0652970:0.000160311,AT2G43790,AT2G43790:0.000390618
am_rel_abundance_colonization,533331at2759,3,Zm00001eb191720,Zm00001eb191720:0.00322648,SORBI_3004G339200,SORBI_3004G339200:0.000205224,,,,,AT3G23340,AT3G23340:0.000116901
am_rel_abundance_colonization,534225at2759,3,Zm00001eb254540,Zm00001eb254540:0.00245623,SORBI_3004G238100;SORBI_3009G075900,SORBI_3004G238100:0.0022883;SORBI_3009G075900:0.00242826,,,HORVU.MOREX.r3.1HG0049580,HORVU.MOREX.r3.1HG0049580:3.54093e-05,,
am_rel_abundance_colonization,543978at2759,3,,,,,LOC_Os06g07160,LOC_Os06g07160:1.88633e-05,HORVU.MOREX.r3.3HG0298710,HORVU.MOREX.r3.3HG0298710:0.000164603,AT1G34320,AT1G34320:2.81743e-06
am_rel_abundance_colonization,57782at4447,3,Zm00001eb107970,Zm00001eb107970:0.000320905,,,LOC_Os07g05850,LOC_Os07g05850:0.00071648,HORVU.MOREX.r3.4HG0400060,HORVU.MOREX.r3.4HG0400060:0.000899943,,
am_rel_abundance_colonization,586418at2759,3,Zm00001eb305700,Zm00001eb305700:0.000117694,,,,,HORVU.MOREX.r3.3HG0306050,HORVU.MOREX.r3.3HG0306050:0.00154075,AT1G23330,AT1G23330:1.79332e-05
am_rel_abundance_colonization,590539at2759,3,Zm00001eb402560,Zm00001eb402560:5.66651e-05,SORBI_3001G290500,SORBI_3001G290500:0.00345277,,,,,AT1G63500,AT1G63500:6.8597e-05
am_rel_abundance_colonization,610150at2759,3,Zm00001eb287420;Zm00001eb403660,Zm00001eb287420:0.00171459;Zm00001eb403660:0.00101122,SORBI_3009G128500,SORBI_3009G128500:0.000244872,,,,,AT2G14520;AT4G14230;AT4G14240,AT2G14520:0.00035723;AT4G14230:9.39816e-05;AT4G14240:9.39816e-05
am_rel_abundance_colonization,612680at2759,3,Zm00001eb371910,Zm00001eb371910:0.000467628,,,,,HORVU.MOREX.r3.4HG0418230,HORVU.MOREX.r3.4HG0418230:0.000930374,AT2G06850;AT5G57530;AT5G57540;AT5G57550;AT5G57560,AT2G06850:0.000347538;AT5G57530:0.000289819;AT5G57540:0.00027162;AT5G57550:0.00027162;AT5G57560:0.00027162
am_rel_abundance_colonization,638439at2759,3,Zm00001eb135190,Zm00001eb135190:0.000749436,SORBI_3003G287500;SORBI_3003G287600;SORBI_3003G287700,SORBI_3003G287500:0.00328275;SORBI_3003G287600:0.00328275;SORBI_3003G287700:0.00328275,LOC_Os05g05270,LOC_Os05g05270:0.00155027,,,,
am_rel_abundance_colonization,639062at2759,3,Zm00001eb205380;Zm00001eb215350,Zm00001eb205380:0.00319188;Zm00001eb215350:0.000153557,SORBI_3002G043300,SORBI_3002G043300:0.00150873,,,HORVU.MOREX.r3.7HG0715190,HORVU.MOREX.r3.7HG0715190:3.47272e-05,,
am_rel_abundance_colonization,639476at3193,3,,,,,LOC_Os06g02250,LOC_Os06g02250:0.00132028,HORVU.MOREX.r3.7HG0709580,HORVU.MOREX.r3.7HG0709580:0.000125054,AT1G56330,AT1G56330:9.75878e-06
am_rel_abundance_colonization,644422at2759,3,Zm00001eb072900;Zm00001eb353580,Zm00001eb072900:0.000928532;Zm00001eb353580:0.00193542,SORBI_3006G191600,SORBI_3006G191600:0.00360362,,,,,AT5G56550,AT5G56550:6.31436e-06
am_rel_abundance_colonization,646613at2759,3,Zm00001eb155450;Zm00001eb242750;Zm00001eb332460,Zm00001eb155450:0.00142505;Zm00001eb242750:0.00248362;Zm00001eb332460:0.000232101,SORBI_3001G050100,SORBI_3001G050100:0.000616222,,,,,AT1G18980,AT1G18980:9.81203e-05
am_rel_abundance_colonization,650895at3193,3,Zm00001eb081430;Zm00001eb244550;Zm00001eb331410,Zm00001eb081430:0.00263565;Zm00001eb244550:0.00151669;Zm00001eb331410:0.000127557,SORBI_3001G399300,SORBI_3001G399300:0.00301155,,,,,AT1G68410,AT1G68410:0.000329106
am_rel_abundance_colonization,650970at2759,3,Zm00001eb070460;Zm00001eb135940;Zm00001eb207430;Zm00001eb389550,Zm00001eb070460:0.000837088;Zm00001eb135940:0.000832001;Zm00001eb207430:0.000101884;Zm00001eb389550:0.000657699,SORBI_3002G274600,SORBI_3002G274600:0.000971944,,,,,AT1G16670;AT1G52540,AT1G16670:1.2179e-05;AT1G52540:0.000199873
am_rel_abundance_colonization,652742at3193,3,Zm00001eb219160,Zm00001eb219160:0.00153771,SORBI_3003G370100,SORBI_3003G370100:0.000597086,,,,,AT1G78290;AT4G33950,AT1G78290:0.000326657;AT4G33950:0.00039848
