"Lines","Long","Lat","crop","BIO01","BIO02","BIO03","BIO04","BIO05","BIO06","BIO07","BIO08","BIO09","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","PC1","PC2","PC3"
"BRIDGE_HOR_13415",-8.883333333,31.16666667,"barley",16.0976047515869,11.4402503967285,43.7322616577148,506.002532958984,29.6827507019043,3.52300000190735,26.1597499847412,10.8454170227051,22.1622085571289,22.4946250915527,9.86275005340576,331,50,1,63.1406631469727,135,12,12,128,-1.32615739488038,-2.40650333465108,0.554446402907559
"BRIDGE_HOR_13416",-8.833333333,31.05,"barley",12.8590831756592,11.3859167098999,42.4990348815918,540.747375488281,27.0540008544922,0.263000011444092,26.7910003662109,9.34833335876465,19.5306243896484,19.7032508850098,6.29325008392334,454,63,3,57.9550857543945,172,22,23,158,-0.659120639174581,-1.62089968728781,0.27849323830029
"BRIDGE_HOR_13417",-8.833333333,31.05,"barley",12.8590831756592,11.3859167098999,42.4990348815918,540.747375488281,27.0540008544922,0.263000011444092,26.7910003662109,9.34833335876465,19.5306243896484,19.7032508850098,6.29325008392334,454,63,3,57.9550857543945,172,22,23,158,-0.659120639174581,-1.62089968728781,0.27849323830029
"BRIDGE_HOR_13412",-8.516666667,31.36666667,"barley",18.1058444976807,12.3821458816528,43.262825012207,564.106384277344,32.9532508850098,4.33249998092651,28.6207504272461,11.2603750228882,24.9438323974609,25.320125579834,11.2603750228882,337,54,1,61.794807434082,143,11,17,143,-1.58691765420769,-3.08215536714035,0.645347852388858
"BRIDGE_HOR_13413",-8.516666667,31.36666667,"barley",18.1058444976807,12.3821458816528,43.262825012207,564.106384277344,32.9532508850098,4.33249998092651,28.6207504272461,11.2603750228882,24.9438323974609,25.320125579834,11.2603750228882,337,54,1,61.794807434082,143,11,17,143,-1.58691765420769,-3.08215536714035,0.645347852388858
"BRIDGE_BCC_137",-8.433333333,30.06666667,"barley",13.8094482421875,12.2012701034546,40.2078399658203,628.031188964844,29.9099998474121,-0.435499995946884,30.3454990386963,7.17399978637695,21.7252082824707,21.7252082824707,6.17604160308838,352,52,2,61.809024810791,145,13,13,137,-0.275853729603668,-2.41842700787505,0.344688316244448
"BRIDGE_HOR_13425",-8.166666667,30.7,"barley",17.6000633239746,12.2982492446899,42.3956985473633,573.007141113281,32.6872482299805,3.67900013923645,29.0082473754883,11.6378335952759,24.6776657104492,24.8891658782959,10.5797090530396,350,50,1,62.9411163330078,139,11,15,136,-1.41893103067508,-3.01838938509633,0.6194573510873
"BRIDGE_HOR_13424",-8.083333333,30.73333333,"barley",15.8835000991821,11.9382085800171,40.378849029541,607.024841308594,31.6172504425049,2.05174994468689,29.5655002593994,9.55074977874756,23.4789161682129,23.5832500457764,8.53766632080078,402,55,2,60.3275947570801,155,15,20,148,-1.00426584989312,-2.67970419465158,0.333604208387046
"BRIDGE_HOR_13447",-8.083333333,30.73333333,"barley",15.8835000991821,11.9382085800171,40.378849029541,607.024841308594,31.6172504425049,2.05174994468689,29.5655002593994,9.55074977874756,23.4789161682129,23.5832500457764,8.53766632080078,402,55,2,60.3275947570801,155,15,20,148,-1.00426584989312,-2.67970419465158,0.333604208387046
"BRIDGE_HOR_13436",-8.066666667,30.51666667,"barley",17.3065204620361,12.1228332519531,40.5571365356445,607.166076660156,33.0190010070801,3.12824988365173,29.8907508850098,10.8897914886475,24.8653335571289,24.9195003509521,9.85254192352295,345,52,1,64.6428527832031,142,10,13,136,-1.23970144923687,-3.07878166998965,0.514607159126627
"BRIDGE_HOR_13437",-8.066666667,30.51666667,"barley",17.3065204620361,12.1228332519531,40.5571365356445,607.166076660156,33.0190010070801,3.12824988365173,29.8907508850098,10.8897914886475,24.8653335571289,24.9195003509521,9.85254192352295,345,52,1,64.6428527832031,142,10,13,136,-1.23970144923687,-3.07878166998965,0.514607159126627
"BRIDGE_HOR_13427",-7.866666667,30.7,"barley",15.271656036377,12.1397294998169,39.794563293457,631.834289550781,31.6550006866455,1.14900004863739,30.5060005187988,8.64216613769531,23.2309589385986,23.2438335418701,7.66308307647705,421,59,1,61.2608299255371,164,15,19,154,-0.776081590769093,-2.65933023338237,0.345588892551746
"BRIDGE_HOR_13428",-7.866666667,30.7,"barley",15.271656036377,12.1397294998169,39.794563293457,631.834289550781,31.6550006866455,1.14900004863739,30.5060005187988,8.64216613769531,23.2309589385986,23.2438335418701,7.66308307647705,421,59,1,61.2608299255371,164,15,19,154,-0.776081590769093,-2.65933023338237,0.345588892551746
"BRIDGE_HOR_13429",-7.866666667,30.7,"barley",15.271656036377,12.1397294998169,39.794563293457,631.834289550781,31.6550006866455,1.14900004863739,30.5060005187988,8.64216613769531,23.2309589385986,23.2438335418701,7.66308307647705,421,59,1,61.2608299255371,164,15,19,154,-0.776081590769093,-2.65933023338237,0.345588892551746
"BRIDGE_HOR_13430",-7.866666667,30.7,"barley",15.271656036377,12.1397294998169,39.794563293457,631.834289550781,31.6550006866455,1.14900004863739,30.5060005187988,8.64216613769531,23.2309589385986,23.2438335418701,7.66308307647705,421,59,1,61.2608299255371,164,15,19,154,-0.776081590769093,-2.65933023338237,0.345588892551746
"BRIDGE_HOR_13431",-7.866666667,30.7,"barley",15.271656036377,12.1397294998169,39.794563293457,631.834289550781,31.6550006866455,1.14900004863739,30.5060005187988,8.64216613769531,23.2309589385986,23.2438335418701,7.66308307647705,421,59,1,61.2608299255371,164,15,19,154,-0.776081590769093,-2.65933023338237,0.345588892551746
"BRIDGE_HOR_13432",-7.866666667,30.7,"barley",15.271656036377,12.1397294998169,39.794563293457,631.834289550781,31.6550006866455,1.14900004863739,30.5060005187988,8.64216613769531,23.2309589385986,23.2438335418701,7.66308307647705,421,59,1,61.2608299255371,164,15,19,154,-0.776081590769093,-2.65933023338237,0.345588892551746
"BRIDGE_HOR_13433",-7.866666667,30.7,"barley",15.271656036377,12.1397294998169,39.794563293457,631.834289550781,31.6550006866455,1.14900004863739,30.5060005187988,8.64216613769531,23.2309589385986,23.2438335418701,7.66308307647705,421,59,1,61.2608299255371,164,15,19,154,-0.776081590769093,-2.65933023338237,0.345588892551746
"BRIDGE_HOR_13434",-7.866666667,30.7,"barley",15.271656036377,12.1397294998169,39.794563293457,631.834289550781,31.6550006866455,1.14900004863739,30.5060005187988,8.64216613769531,23.2309589385986,23.2438335418701,7.66308307647705,421,59,1,61.2608299255371,164,15,19,154,-0.776081590769093,-2.65933023338237,0.345588892551746
"BRIDGE_HOR_13426",-7.8,30.71666667,"barley",11.8166666030884,13.1133337020874,40.3297958374023,674.764221191406,29.6472492218018,-2.86800003051758,32.515251159668,4.75337505340576,20.4368743896484,20.4368743896484,3.82562518119812,467,65,3,57.2919273376465,178,22,22,164,0.26288774973252,-2.1023952004404,0.299773216955857
"BRIDGE_HOR_13438",-7.8,30.71666667,"barley",11.8166666030884,13.1133337020874,40.3297958374023,674.764221191406,29.6472492218018,-2.86800003051758,32.515251159668,4.75337505340576,20.4368743896484,20.4368743896484,3.82562518119812,467,65,3,57.2919273376465,178,22,22,164,0.26288774973252,-2.1023952004404,0.299773216955857
"BRIDGE_HOR_8841",-7.726944444,37.50111111,"barley",17.0029697418213,11.6435213088989,43.4808540344238,531.072387695312,32.6985015869141,5.92000007629395,26.7785015106201,11.9186668395996,23.7113761901855,23.9521675109863,11.0026664733887,542,100,2,67.1247177124023,252,21,26,235,-2.21195922920347,-2.41348968317954,0.533803293101465
"BRIDGE_BCC_140",-6.85,30.96666667,"barley",18.6858959197998,14.1459159851074,39.5714836120605,742.8896484375,37.7717514038086,2.0239999294281,35.7477531433105,13.9921245574951,28.148458480835,28.148458480835,9.75099945068359,170,25,1,53.3309364318848,68,10,10,58,-0.661118837078348,-4.22886541923089,0.732647946524545
"BRIDGE_HOR_8849",-6.666666667,40.14972222,"barley",15.2791147232056,10.1219787597656,38.9467926025391,573.651550292969,30.1257495880127,4.13649988174438,25.9892501831055,9.55612564086914,22.6557922363281,22.7511672973633,8.80254173278809,697,102,8,54.8747253417969,291,46,50,274,-2.02624029747403,-1.64279493976685,-0.446129750132502
"BRIDGE_HOR_8850",-6.666666667,40.14972222,"barley",15.2791147232056,10.1219787597656,38.9467926025391,573.651550292969,30.1257495880127,4.13649988174438,25.9892501831055,9.55612564086914,22.6557922363281,22.7511672973633,8.80254173278809,697,102,8,54.8747253417969,291,46,50,274,-2.02624029747403,-1.64279493976685,-0.446129750132502
"BRIDGE_BCC_152",-6.533333333,34.03333333,"barley",17.2919483184814,10.7851877212524,47.6235542297363,424.047637939453,29.1989994049072,6.55224990844727,22.64674949646,13.1563329696655,22.3198738098145,22.7794570922852,12.2881660461426,538,108,0,78.66015625,266,7,10,253,-2.67358088256135,-1.97001049723433,0.913359481009356
"BRIDGE_HOR_8851",-6.333333333,40.43305556,"barley",12.2081460952759,8.93929195404053,36.1471977233887,572.722473144531,26.588249206543,1.85800004005432,24.7302494049072,6.76858329772949,19.810791015625,19.810791015625,5.91475009918213,960,144,14,54.415283203125,395,70,70,391,-1.98224901489783,-0.382468523266053,-1.16688971064477
"BRIDGE_HOR_13443",-6.3,33.9,"barley",17.1944160461426,11.6195831298828,46.109001159668,483.75244140625,31.0240001678467,5.82375001907349,25.2002506256104,12.583083152771,22.9999580383301,23.5478744506836,11.6281661987305,517,89,1,72.0234298706055,234,12,13,221,-2.26170633027103,-2.32295488381099,0.811153321676576
"BRIDGE_HOR_8848",-5.668888889,39.44472222,"barley",14.6653642654419,11.5668544769287,38.3745422363281,651.443542480469,32.3307495117188,2.18875002861023,30.1420001983643,8.20600032806396,23.2196254730225,23.2196254730225,7.39816665649414,593,86,6,53.278923034668,241,40,40,228,-1.21977223739934,-2.2139754714326,-0.218663560797459
"BRIDGE_HOR_8846",-5.65,39.37833333,"barley",14.1485204696655,11.2507085800171,38.2251358032227,638.735656738281,31.2572498321533,1.82449996471405,29.4327507019043,7.81024980545044,22.5335006713867,22.5335006713867,7.00833320617676,589,82,6,51.9306373596191,233,40,40,223,-1.12180289453654,-2.03875849912903,-0.304776762077023
"BRIDGE_HOR_13442",-5.6,34.06666667,"barley",17.7115516662598,12.3621454238892,43.427375793457,563.667724609375,33.6812515258789,5.21500015258789,28.466251373291,11.2095413208008,24.6197910308838,25.1690406799316,11.2095413208008,553,84,1,67.4890365600586,230,14,14,230,-2.04689673672484,-2.81479238967567,0.63628022267595
"BRIDGE_HOR_13446",-5.6,34.78333333,"barley",18.4400730133057,11.5214376449585,41.1590156555176,568.579406738281,33.8852500915527,5.89274978637695,27.9925003051758,11.6614170074463,25.669750213623,25.669750213623,11.6614170074463,738,131,1,76.4035186767578,352,12,12,352,-2.79434856517588,-2.58310715461724,0.452545109045972
"BRIDGE_HOR_13444",-5.55,34.81666667,"barley",18.4400730133057,11.5214376449585,41.1590156555176,568.579406738281,33.8852500915527,5.89274978637695,27.9925003051758,11.6614170074463,25.669750213623,25.669750213623,11.6614170074463,738,131,1,76.4035186767578,352,12,12,352,-2.79434856517588,-2.58310715461724,0.452545109045972
"BRIDGE_HOR_13445",-5.55,34.81666667,"barley",18.4400730133057,11.5214376449585,41.1590156555176,568.579406738281,33.8852500915527,5.89274978637695,27.9925003051758,11.6614170074463,25.669750213623,25.669750213623,11.6614170074463,738,131,1,76.4035186767578,352,12,12,352,-2.79434856517588,-2.58310715461724,0.452545109045972
"BRIDGE_BCC_141",-5.5,31.8,"barley",12.1244792938232,12.9835834503174,37.9703559875488,745.138366699219,31.0104999542236,-3.18350005149841,34.1940002441406,12.6571664810181,21.6900825500488,21.6900825500488,3.48045825958252,213,30,4,40.4979095458984,77,22,22,56,0.65350291324642,-2.60636576289975,0.170593835602328
"BRIDGE_HOR_13441",-5.4,33.58333333,"barley",14.4911975860596,12.7698955535889,41.6734657287598,620.306945800781,31.8735008239746,1.23074996471405,30.6427516937256,10.1832914352417,22.2940425872803,22.6826667785645,7.36945819854736,484,64,3,55.9772682189941,184,25,26,173,-0.827652649854844,-2.42513337926299,0.387501859179047
"BRIDGE_HOR_8852",-5.233333333,40.38305556,"barley",8.373948097229,9.544020652771,35.0867004394531,633.102905273438,24.6312503814697,-2.5699999332428,27.2012500762939,2.37783336639404,16.761417388916,16.761417388916,1.45104169845581,846,113,19,43.1387176513672,313,83,83,291,-0.368892288948444,0.0298463128048429,-1.43676745391732
"BRIDGE_HOR_13439",-5.166666667,32.75,"barley",12.4197397232056,13.1575622558594,39.7041625976562,702.27685546875,31.0809993743896,-2.05800008773804,33.1389999389648,7.75250005722046,21.3805828094482,21.4783744812012,4.29112482070923,327,42,6,41.0076751708984,114,33,35,92,0.354718917356822,-2.38772125424768,0.0664713008915571
"BRIDGE_HOR_13440",-4.933333333,33.96666667,"barley",16.8829689025879,12.76256275177,41.6852416992188,621.827209472656,34.1257514953613,3.5092499256134,30.6165008544922,10.7149171829224,24.7628746032715,24.988000869751,9.71424961090088,485,73,1,62.1271133422852,190,17,17,185,-1.43064554548182,-2.96727490934144,0.554847809695619
"BRIDGE_HOR_12522",-4.133333333,31.53333333,"barley",19.7307605743408,13.3708124160767,35.9587516784668,830.875793457031,39.5027503967285,2.31900000572205,37.1837501525879,14.3392496109009,30.2920417785645,30.2920417785645,9.8658332824707,117,15,2,46.1081886291504,44,9,9,43,-0.661291615862441,-4.69659979969744,0.306674135808143
"BRIDGE_HOR_12821",-4.133333333,31.53333333,"barley",19.7307605743408,13.3708124160767,35.9587516784668,830.875793457031,39.5027503967285,2.31900000572205,37.1837501525879,14.3392496109009,30.2920417785645,30.2920417785645,9.8658332824707,117,15,2,46.1081886291504,44,9,9,43,-0.661291615862441,-4.69659979969744,0.306674135808143
"BRIDGE_BCC_162",-3.916666667,35.21666667,"barley",17.5682621002197,8.8132381439209,40.4395408630371,457.963226318359,29.2524814605713,7.45886516571045,21.7936172485352,12.7275409698486,23.2222213745117,23.6008262634277,12.342080116272,309,49,0,70.8601531982422,141,9,10,135,-2.25968098628307,-2.3923780237101,0.149380394434546
"BRIDGE_HOR_11644",-3.523055556,50.72166667,"barley",10.3258543014526,6.91529178619385,38.4225578308105,414.779602050781,20.6459999084473,2.64800000190735,17.9979991912842,6.63383340835571,14.0717086791992,15.7002086639404,5.74704170227051,949,110,56,24.9197692871094,316,173,181,300,-2.13237641214476,1.8866876680498,-2.92463155285012
"BRIDGE_HOR_13460",-3.516666667,36.91638889,"barley",15.0110311508179,12.1428127288818,41.2256622314453,613.582153320312,32.0625,2.60800004005432,29.4545001983643,9.06804180145264,22.9969577789307,23.0199165344238,8.18345832824707,448,63,3,55.7435035705566,180,24,26,172,-1.0499562236143,-2.50305917379618,0.232233395062094
"BRIDGE_HOR_13461",-3.516666667,36.91638889,"barley",15.0110311508179,12.1428127288818,41.2256622314453,613.582153320312,32.0625,2.60800004005432,29.4545001983643,9.06804180145264,22.9969577789307,23.0199165344238,8.18345832824707,448,63,3,55.7435035705566,180,24,26,172,-1.0499562236143,-2.50305917379618,0.232233395062094
"BRIDGE_HOR_11646",-2.591666667,51.45527778,"barley",10.1557712554932,7.12929153442383,36.9680671691895,449.322479248047,21.1382503509521,1.85325002670288,19.2849998474121,6.0460000038147,14.2778339385986,15.9186668395996,5.104416847229,882,93,53,19.1758918762207,273,181,192,248,-1.71926896511809,1.68263896717865,-2.99024377001581
"BRIDGE_HOR_11665",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12019",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12045",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12047",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12048",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12073",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12316",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12317",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12318",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12319",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12320",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12322",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12323",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12324",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12325",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12326",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12331",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12332",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_HOR_12334",-1.944722222,52.40777778,"barley",9.1149377822876,7.42024993896484,37.8371849060059,451.295989990234,20.3985004425049,0.787500023841858,19.6110000610352,4.89795827865601,7.86191654205322,14.9284172058105,4.01037502288818,918,95,60,15.9129219055176,279,195,216,253,-1.38784437575311,2.20153043366663,-3.13775280194196
"BRIDGE_BCC_134",-1.25,32.16666667,"barley",18.6604061126709,13.4295625686646,35.8556709289551,852.26171875,38.8287506103516,1.37424993515015,37.4545021057129,19.0023326873779,29.6199588775635,29.6199588775635,8.58916664123535,138,18,2,38.0621490478516,46,16,16,32,-0.519914125323822,-4.42670294421764,0.301945025231331
"BRIDGE_HOR_11645",-0.1325,52.20583333,"barley",9.7745418548584,7.81395816802979,37.3342170715332,486.12890625,21.6937503814697,0.763999998569489,20.9297504425049,10.491457939148,5.96358346939087,15.9308338165283,4.20620822906494,566,53,34,11.4000816345215,154,122,145,133,-0.68077154159523,0.873819006501629,-2.12745437859684
"BTR_FT521",2.68333333,42.73333333,"barley",14.4829273223877,8.82197952270508,35.9834785461426,568.067749023438,28.066499710083,3.54975008964539,24.5167503356934,11.440333366394,21.8240833282471,21.8240833282471,8.07195854187012,594,76,18,29.2189788818359,193,93,93,169,-1.71002945644054,-1.0477813848757,-1.40272794516864
"BRIDGE_BCC_37",3.266666667,34.73333333,"barley",14.2857084274292,12.8273334503174,37.9787826538086,757.687622070312,33.7439994812012,-0.0309999994933605,33.7749977111816,12.3293333053589,24.2318744659424,24.2318744659424,5.76637506484985,337,38,8,30.3479080200195,105,47,47,93,-0.198703971248951,-2.79877852814744,-0.258003615094047
"BRIDGE_HOR_13515",5.645,44.05027778,"barley",9.57451057434082,10.3926038742065,37.5008277893066,628.415710449219,25.3972492218018,-2.31574988365173,27.7129993438721,10.2152080535889,17.6359577178955,17.6359577178955,2.3922917842865,989,118,41,24.3676586151123,316,178,178,246,-0.915990066193285,0.86444346499373,-1.97389545012696
"BRIDGE_HOR_13516",5.709444444,44.42222222,"barley",10.0702600479126,10.7590208053589,37.3366432189941,652.475769042969,26.4325008392334,-2.38374996185303,28.8162498474121,10.555624961853,18.4030838012695,18.4030838012695,2.4936249256134,946,107,46,20.8703727722168,298,195,195,221,-0.837973312757492,0.754353406571207,-2.12057461977606
"BRIDGE_BCC_49",5.783333333,35.8,"barley",12.4323539733887,11.0179586410522,37.375617980957,670.906555175781,29.3540000915527,-0.125,29.4790000915527,5.86420822143555,20.9696674346924,20.9696674346924,4.60520839691162,399,47,8,37.3308715820312,136,43,43,126,-0.14669504863505,-1.91372967941451,-0.622284389308373
"BRIDGE_HOR_13519",5.879444444,44.73194444,"barley",6.73449993133545,9.23008346557617,34.4824256896973,637.17578125,21.9440002441406,-4.82350015640259,26.7674999237061,3.43491673469543,14.7841663360596,14.7841663360596,-0.629291713237762,1214,143,60,20.1538581848145,380,238,238,310,-0.628599221327903,2.34826420458641,-3.18780602329839
