"Lines","Long","Lat","crop","BIO01","BIO02","BIO03","BIO04","BIO05","BIO06","BIO07","BIO08","BIO09","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","PC1","PC2","PC3"
"IS10189.C1AB3ACXX.7.250137466",-4.300000191,11.19999981,"sorghum",27.5871257781982,11.1862916946411,63.7068824768066,190.506607055664,36.6650009155273,19.1060009002686,17.5590000152588,25.8300838470459,26.6415843963623,30.3569984436035,25.8300838470459,955,252,1,108.235977172852,610,4,151,610,-0.826506608236413,-2.53722402824576,-0.425628673300104
"IS10191.C1AB3ACXX.7.250138387",-0.100000001,12.01000023,"sorghum",28.1621246337891,13.1248331069946,60.9606742858887,227.656951904297,39.0480003356934,17.5179996490479,21.5300006866455,26.5230407714844,26.252082824707,31.4524173736572,26.252082824707,795,229,0,120.119590759277,558,3,96,3,-2.21705507222015,-1.40302861942583,0.133983892890808
"IS1033.C1AB3ACXX.7.250137245",72.83000183,21.17000008,"sorghum",27.1427707672119,12.2107915878296,50.6094360351562,313.323028564453,37.1987495422363,13.071249961853,24.127498626709,28.9204998016357,24.2002925872803,30.7368316650391,22.6717090606689,1070,390,0,148.499893188477,861,3,210,3,-1.99550568656647,-0.783690548048161,-2.66915055497854
"IS1036.C1AB3ACXX.7.250137246",72.87000275,18.64999962,"sorghum",27.0298442840576,8.41302108764648,54.2892227172852,174.923324584961,33.7383346557617,18.2416667938232,15.4966678619385,27.5256938934326,25.3595142364502,29.2814598083496,24.7174987792969,2850,1025,0,148.418899536133,2328,1,630,4,1.23663467598213,-5.11796408094357,-11.554029358454
"IS1052.C1AB3ACXX.7.250137247",80.44999695,16.29999924,"sorghum",28.6104888916016,9.78927040100098,47.4234657287598,312.080993652344,39.4379997253418,18.7957496643066,20.6422500610352,28.8674583435059,26.4779586791992,32.6483764648438,24.6850414276123,914,175,1,92.1004104614258,483,9,178,80,-1.98297030033887,-1.55723005299202,-0.257851382143779
"IS10876.628P7AAXX.7.250007049",8.380000114,9.75,"sorghum",23.732780456543,11.4233961105347,61.0844039916992,172.131500244141,32.9550018310547,14.253999710083,18.7010021209717,22.2742500305176,22.5606250762939,26.2854995727539,22.2742500305176,1406,326,0,100.500289916992,851,7,249,851,1.16755319882206,-1.72324784472178,-2.14784183249977
"IS10882.628P7AAXX.7.250007073",8.380000114,9.75,"sorghum",23.732780456543,11.4233961105347,61.0844039916992,172.131500244141,32.9550018310547,14.253999710083,18.7010021209717,22.2742500305176,22.5606250762939,26.2854995727539,22.2742500305176,1406,326,0,100.500289916992,851,7,249,851,1.16755319882206,-1.72324784472178,-2.14784183249977
"IS1106.C1AB3ACXX.7.250137248",77.58000183,12.97000027,"sorghum",24.0262699127197,10.4890413284302,55.9415588378906,213.898025512695,34.0057487487793,15.2557497024536,18.75,23.6177921295166,23.7030410766602,27.0162086486816,21.4403324127197,812,169,2,86.3740463256836,446,10,135,72,-0.0525252308905744,-0.45528777637798,0.561339876096232
"IS1107.C1AB3ACXX.7.250137249",75.54000092,22.42000008,"sorghum",25.6364269256592,14.2179374694824,47.0053329467773,432.177734375,41.0764999389648,10.8290004730225,30.2474994659424,25.8530006408691,26.414041519165,31.490291595459,20.3819160461426,953,292,1,139.736587524414,766,4,129,10,-2.65639910876451,0.501994210842579,-1.94567354381942
"IS11119.628NVAAXX.5.250006899",38.22999954,9.5,"sorghum",16.339937210083,13.3081665039062,74.4450378417969,131.321624755859,25.6677494049072,7.79125022888184,17.8764991760254,14.9961252212524,15.7054996490479,18.1306247711182,14.9961252212524,1016,243,7,95.4000854492188,607,32,199,607,3.84352047481879,1.18015958308976,-0.015606873085968
"IS1127.70MUKAAXX.1.250006394",87.80000305,26.01000023,"sorghum",25.1837711334229,10.8330421447754,43.7826957702637,466.450408935547,34.5617485046387,9.81900024414062,24.742748260498,29.1215419769287,19.2740821838379,29.1686248779297,18.2987079620361,1888,490,1,115.657302856445,1257,21,986,22,0.883610189654807,-0.164681191420223,-6.91106107645505
"IS11374.70MUKAAXX.2.250006018",36.52999878,9.079999924,"sorghum",18.9418125152588,12.8567085266113,75.3274917602539,160.304931640625,28.8507499694824,11.7829999923706,17.0677490234375,16.9614162445068,19.9616661071777,20.9692497253418,16.9177913665771,1814,358,11,88.4545135498047,1004,42,156,947,3.75372697998532,-1.1488978907993,-2.28474073986328
"IS11424.C1AB3ACXX.7.250138388",38.08000183,4.880000114,"sorghum",19.2466259002686,12.0922918319702,71.417854309082,120.563461303711,28.7689990997314,11.8372497558594,16.9317493438721,19.5660839080811,17.8595428466797,21.0100002288818,17.8595428466797,674,151,19,70.7293930053711,324,75,141,75,2.79934657480481,0.64633746801359,1.81615530955
"IS11431.C1AB3ACXX.7.250138389",35.56000137,6.179999828,"sorghum",19.5883750915527,13.2545003890991,81.631462097168,77.3778839111328,28.4179992675781,12.1809997558594,16.2369995117188,19.5944995880127,20.2125835418701,20.638542175293,18.713041305542,1711,217,54,35.9107780456543,571,208,276,508,5.74015630062474,-1.46827571446184,0.148971888790659
"IS11473.D0D0HACXX.5.250046338",36.65000153,15.10000038,"sorghum",28.6606979370117,15.8816041946411,64.569206237793,228.151580810547,41.0107498168945,16.4144992828369,24.5962505340576,27.6808338165283,26.951000213623,31.8400421142578,26.0692081451416,390,131,0,141.534439086914,317,0,59,0,-3.36587563663509,-0.544114743270073,1.70053781380777
"IS1151.C1AB3ACXX.7.250137250",77.02999878,18.29000092,"sorghum",26.2158641815186,13.1231460571289,48.0727691650391,372.859405517578,40.7280006408691,13.4294996261597,27.2985000610352,25.5187911987305,22.6689586639404,31.2188339233398,21.8584575653076,953,220,1,114.734771728516,637,9,212,28,-1.94932514888954,0.20303439952316,-1.18087774514906
"IS11619.D0D0HACXX.5.250046339",38.70000076,9.029999733,"sorghum",14.607479095459,12.6458749771118,74.6796264648438,102.665077209473,22.9152507781982,5.98175001144409,16.933500289917,13.9767084121704,13.6565418243408,16.0931243896484,13.6565418243408,1130,274,7,95.7657699584961,682,34,226,34,4.43914636287216,1.9401381433618,-0.23548115157298
"IS11758.B064FABXX.1.250009960",42.00999832,9.399999619,"sorghum",17.3496971130371,13.1830625534058,77.7394943237305,96.82421875,25.6879997253418,8.73000049591064,16.9580001831055,17.2465419769287,16.3004169464111,18.7296257019043,16.2927913665771,771,149,4,70.0091323852539,358,38,252,42,3.38010061735807,1.52203869657611,1.67225312759579
"IS1182.C1AB3ACXX.7.250137251",85.25,25.57999992,"sorghum",25.4710311889648,11.8466453552246,40.8529663085938,558.46630859375,38.1332511901855,9.13500022888184,28.9982509613037,29.0605411529541,24.5164585113525,30.9376258850098,17.4578323364258,1011,288,3,124.076446533203,736,25,174,27,-2.00901292021535,0.871539821029772,-2.42727284791459
"IS1186.C1AB3ACXX.7.250137252",79.12999725,12.93000031,"sorghum",27.6800937652588,10.3343544006348,52.4653091430664,288.639221191406,37.7994995117188,18.1019992828369,19.6975002288818,26.7045001983643,25.7246246337891,31.1471672058105,23.8767490386963,924,176,8,75.2796478271484,451,28,153,192,-0.940385726736556,-1.53546151994675,0.134439407522716
"IS1187.C1AB3ACXX.7.250137253",81.11000061,16.70999908,"sorghum",28.2150726318359,9.40272998809814,47.7205123901367,291.948303222656,38.4292488098145,18.7255001068115,19.7037487030029,28.7924175262451,26.1650428771973,32.0550422668457,24.6094169616699,1039,231,2,100.360618591309,600,13,197,55,-1.64396124502488,-1.79022656707351,-0.958193403120583
"IS11919.D0D0HACXX.5.250046340",39.04999924,15.06999969,"sorghum",19.7382392883301,13.2492713928223,71.3515625,170.220413208008,29.3377494812012,10.7687501907349,18.5690002441406,20.7406253814697,17.624792098999,21.814416885376,17.5189170837402,600,161,15,101.341873168945,356,54,128,58,1.86121036569484,1.0864124217719,1.56808634603692
"IS11954.MRG.4.250047668",38.91999817,15.31999969,"sorghum",18.4129486083984,14.3330211639404,72.1993789672852,169.357498168945,28.496000289917,8.64400005340576,19.8520011901855,19.4240837097168,16.3156242370605,20.4825000762939,16.2198753356934,501,166,1,135.760940551758,362,5,104,14,1.19319840150763,2.08947775494313,1.54368013194961
"IS11960.D0D0HACXX.5.250046081",38.91999817,15.31999969,"sorghum",18.4129486083984,14.3330211639404,72.1993789672852,169.357498168945,28.496000289917,8.64400005340576,19.8520011901855,19.4240837097168,16.3156242370605,20.4825000762939,16.2198753356934,501,166,1,135.760940551758,362,5,104,14,1.19319840150763,2.08947775494313,1.54368013194961
"IS12031.C1AB3ACXX.7.250138390",40.71667,7.15,"sorghum",19.6311149597168,13.7689371109009,76.8881530761719,74.9313659667969,28.1227493286133,10.2150001525879,17.9077491760254,20.2853336334229,18.9703750610352,20.2853336334229,18.5219593048096,913,167,12,74.1689834594727,383,48,383,70,2.9508719053997,0.667278592156378,1.11486084651329
"IS12106.C1AB3ACXX.7.250138391",45.15999985,7.480000019,"sorghum",25.4628849029541,12.2226877212524,75.5875091552734,105.303886413574,33.1592483520508,16.9890003204346,16.1702480316162,26.4870414733887,24.2527084350586,26.4870414733887,23.9672508239746,312,86,1,122.71607208252,169,9,169,33,-0.683956561963416,-0.741170680995782,2.72327007395957
"IS12110.70MUKAAXX.2.250006030",36.68999863,9.210000038,"sorghum",19.105167388916,12.9429168701172,73.4276962280273,134.541381835938,28.8472499847412,11.2204999923706,17.6267509460449,17.6629161834717,19.6054992675781,20.9335823059082,17.5491256713867,1588,330,11,90.6185150146484,895,40,140,861,3.39695382295002,-0.829739527281567,-1.64914245673312
"IS12169.628NVAAXX.5.250006923",39.02999878,12.02999973,"sorghum",14.4074792861938,16.0523338317871,78.9510803222656,103.788757324219,24.357250213623,4.02524995803833,20.3320007324219,14.5082912445068,13.2823753356934,15.8314170837402,13.1769580841064,859,257,9,116.144981384277,560,33,178,51,3.6501619435536,2.78655128849781,0.560105119844578
"IS1236.C1AB3ACXX.7.250137254",78.41000366,10.60000038,"sorghum",28.4067611694336,10.1918125152588,60.4927215576172,226.776245117188,36.939998626709,20.0920009613037,16.8479976654053,27.4657077789307,27.1247081756592,31.0075836181641,25.327709197998,877,199,13,74.1133422851562,442,47,146,209,-0.585772906529974,-2.42873916625231,0.496034789552211
"IS1240.C1AB3ACXX.7.250137255",77.11000061,12.14999962,"sorghum",24.50172996521,10.4377088546753,58.7493782043457,189.092239379883,34.1464996337891,16.3799991607666,17.7665004730225,23.6262092590332,24.6332092285156,27.2705001831055,22.3628749847412,660,160,3,91.6663131713867,313,13,195,83,-0.0989237531768615,-0.658007978300582,1.04842755004872
"IS1243.C1AB3ACXX.7.250137256",77.86000061,9.170000076,"sorghum",29.3355522155762,10.0275630950928,65.6845245361328,192.313674926758,36.9372482299805,21.6709995269775,15.2662487030029,27.3756256103516,28.18141746521,31.2868328094482,26.6215419769287,774,187,21,87.9842681884766,448,84,127,297,-0.36691287738119,-3.11980113353532,0.853572892963023
"IS1246.C1AB3ACXX.7.250137257",78.11000061,9.800000191,"sorghum",29.1332817077637,9.91277122497559,63.3434181213379,201.672546386719,37.0950012207031,21.4457492828369,15.6492519378662,28.3294582366943,27.9740409851074,31.3843326568604,26.3769569396973,862,195,18,73.8496704101562,442,69,154,243,-0.427454618113739,-3.01400396304616,0.65387435263506
"IS12531.628NVAAXX.5.250006971",42.11000061,9.31000042,"sorghum",19.3076972961426,13.1938123703003,79.5622787475586,85.4728622436523,27.4372501373291,10.8542499542236,16.5830001831055,18.6603755950928,18.5744171142578,20.4519577026367,18.5744171142578,723,123,6,64.8448486328125,314,36,238,36,2.77973847874269,0.813139302646774,2.11232670853255
"IS1257.C1AB3ACXX.7.250137258",78.34999847,9.319999695,"sorghum",29.4303436279297,9.02631187438965,62.8081207275391,200.561599731445,36.6437492370605,22.2724990844727,14.3712501525879,27.5025005340576,28.0176239013672,31.5299987792969,26.6966667175293,720,199,14,100.15502166748,457,54,97,308,-0.819150201815075,-3.12459289686037,0.693538187197786
"IS12584.C1AB3ACXX.7.250138392",38.56000137,-3.349999905,"sorghum",23.3548336029053,10.3334999084473,69.3453598022461,149.566970825195,31.0200004577637,16.1184997558594,14.9015007019043,23.8757915496826,21.408374786377,24.9941253662109,21.408374786377,806,135,15,69.0828323364258,320,60,275,60,1.74105800232989,-0.813502006047118,1.39741080730059
"IS12590.C1AB3ACXX.7.250138393",40.13000107,-1.909999967,"sorghum",27.3980102539062,8.52972888946533,67.6814880371094,131.296859741211,34.0270004272461,21.4242496490479,12.6027507781982,27.3712921142578,28.832332611084,28.8951244354248,25.7012920379639,619,89,10,49.3018760681152,223,78,146,118,0.340704036416129,-2.70012871617706,2.37776045696466
"IS12606.C1AB3ACXX.7.250138394",122.0628,12.4906,"sorghum",26.7031803131104,6.33720588684082,67.506477355957,83.6942291259766,31.8058090209961,22.4182567596436,9.38755226135254,26.8074684143066,26.6841640472412,27.819709777832,25.6043567657471,2510,398,38,60.0264701843262,1011,143,509,336,3.87700439270379,-5.29416458381842,-3.63372266563817
"IS12734.C1AB3ACXX.7.250138395",126.5699997,43.86000061,"sorghum",3.8456666469574,12.3910417556763,23.8596687316895,1458.74157714844,25.4729995727539,-26.4599990844727,51.9329986572266,20.5067081451416,-15.9142913818359,20.5067081451416,-15.9142913818359,668,186,5,103.158363342285,427,19,427,19,3.08524795486237,14.2243886072844,-4.46868239264322
"IS12740.C1AB3ACXX.7.250138396",116.38833,39.92889,"sorghum",12.4347496032715,11.2604999542236,27.9640655517578,1110.05908203125,31.279748916626,-8.98799991607666,40.267749786377,25.4131240844727,-1.88362503051758,25.4131240844727,-1.88362503051758,569,204,4,136.138656616211,433,13,433,13,0.681354162191838,8.8643029832979,-3.43483972533127
"IS12779.C1AB3ACXX.7.250138397",36.1166,36.2333,"sorghum",16.9190635681152,8.67495822906494,31.9979286193848,707.428955078125,30.7080001831055,3.59700012207031,27.1110000610352,8.08583354949951,25.0311660766602,25.4525413513184,8.08583354949951,1001,187,8,74.2716217041016,498,37,44,498,2.06677779600053,3.20094659918861,-1.41910272256519
"IS12782.C1AB3ACXX.7.250138398",39.25,38.06667,"sorghum",15.1244163513184,10.2297916412354,27.9737529754639,971.535095214844,35.2005004882812,-1.36874997615814,36.5692520141602,3.23874998092651,26.9697494506836,26.9697494506836,3.23874998092651,565,82,2,68.7336578369141,231,8,8,231,0.739619436701939,5.94979652622594,-0.390077586898133
"IS12789.C1AB3ACXX.7.250138399",30.689722,36.9125,"sorghum",17.7658557891846,13.1848554611206,39.4296684265137,756.255126953125,36.0149688720703,2.57604789733887,33.4389190673828,8.76621723175049,26.8889217376709,27.3346309661865,8.76621723175049,741,144,9,78.272590637207,388,33,37,388,0.570070764889653,3.94944006258061,-0.505330193983813
"IS12793.C1AB3ACXX.7.250138400",30.2908333,37.7202778,"sorghum",12.1830101013184,11.9514789581299,37.6958808898926,753.186828613281,30.0987491607666,-1.60625004768372,31.7049999237061,3.21816658973694,21.28733253479,21.5839576721191,3.21816658973694,500,73,12,48.676326751709,202,42,55,202,2.89162593556323,6.0529217965099,0.645884235393545
"IS12796.C1AB3ACXX.7.250138401",27.9644444,37.8444,"sorghum",14.6275310516357,11.4485626220703,37.6260185241699,720.035461425781,31.7590007781982,1.33175003528595,30.4272499084473,6.18387508392334,23.2974166870117,23.6897926330566,6.18387508392334,746,147,8,75.8148422241211,386,34,38,386,2.03003533288391,4.57037120856002,-0.501602868318159
"IS12801.C1AB3ACXX.7.250138402",27.1502778,38.4072222,"sorghum",16.9295673370361,9.84126567840576,34.6029357910156,711.502075195312,32.7948455810547,4.35429573059082,28.4405498504639,8.69959926605225,26.0117988586426,26.0117988586426,8.69959926605225,679,137,4,82.0361633300781,354,18,18,354,1.06284976512625,3.63880032910627,-0.367091668695791
"IS12804.628P7AAXX.7.250007027",28.9647222,41.0186111,"sorghum",14.2117338180542,7.94505596160889,31.2937927246094,670.489013671875,28.2129535675049,2.8243522644043,25.3886013031006,8.25643348693848,22.6468906402588,22.6468906402588,6.46053552627563,718,113,25,46.4938125610352,297,91,91,223,3.52932315420868,3.96374259136742,-0.0797796393109296
"IS12805.C1AB3ACXX.7.250138403",26.555833,41.676944,"sorghum",13.3194999694824,11.3815002441406,34.8223152160645,798.611572265625,31.5472507476807,-1.13724994659424,32.6845016479492,8.84899997711182,22.5237083435059,23.2620410919189,3.64450001716614,580,71,28,25.7757015228271,187,91,103,163,2.95190422609321,5.46402592949525,0.401173687360259
"IS12808.C1AB3ACXX.7.250138404",26.3325,39.79,"sorghum",15.1319999694824,9.30895805358887,33.3777046203613,696.053588867188,30.763500213623,2.87374997138977,27.8897495269775,7.15112495422363,23.9816665649414,23.9816665649414,7.15112495422363,612,113,10,66.8038101196289,289,39,39,289,2.11423603412373,4.22218315845195,0.0123593212498075
"IS12810.C1AB3ACXX.7.250138405",27.05999947,40.04000092,"sorghum",13.7036876678467,9.33791637420654,34.398551940918,680.093322753906,28.628999710083,1.48275005817413,27.1462497711182,7.47766637802124,22.1971664428711,22.1971664428711,5.76695823669434,707,121,15,57.9573173522949,314,55,55,302,3.01791159183462,4.4556731224609,-0.107189907478722
"IS12811.C1AB3ACXX.7.250138406",27.97999954,40.36000061,"sorghum",13.1520080566406,7.77915287017822,31.4974918365479,658.644348144531,26.2976894378662,1.60000002384186,24.6976890563965,7.20170497894287,21.3143577575684,21.3143577575684,5.48811864852905,699,115,17,53.0072364807129,301,65,65,234,3.6410767078623,4.41624596863058,-0.0418818639841744
"IS12813.C1AB3ACXX.7.250138407",41.8194444,41.1822222,"sorghum",10.3676252365112,9.03633308410645,32.4554710388184,702.143737792969,24.8934993743896,-2.94875001907349,27.842248916626,7.18637466430664,9.47620868682861,18.5671653747559,1.49804162979126,1106,127,70,21.3976764678955,359,223,245,317,7.33811687712272,5.35942000162466,-0.987816313206277
"IS12815.C1AB3ACXX.7.250138408",43.0975,40.6080556,"sorghum",4.96742725372314,13.1339378356934,31.8877773284912,987.515686035156,26.1205005645752,-15.0675001144409,41.1879997253418,9.59850025177002,-7.95454168319702,16.2066249847412,-7.95454168319702,446,78,18,50.172924041748,192,61,107,61,4.57928793122095,11.3129980198236,-0.555635584014425
"IS12817.C1AB3ACXX.7.250138409",43.38,38.4941667,"sorghum",7.80517721176147,11.7228126525879,29.9902477264404,978.546264648438,28.8999996185303,-10.1887502670288,39.0887489318848,6.08966684341431,19.5874996185303,19.6644172668457,-4.26916694641113,488,72,7,53.6103096008301,191,27,38,137,2.73298391334249,8.60483669810584,-0.221507052987172
"IS12818.C1AB3ACXX.7.250138410",40.7427778,37.3111111,"sorghum",17.0578327178955,13.8446254730225,34.4852600097656,977.913391113281,39.7485008239746,-0.398000001907349,40.1464996337891,5.30370855331421,28.882833480835,29.2482089996338,5.30370855331421,551,90,1,78.8525390625,260,5,8,260,-0.616000067738192,5.67108058314889,-0.306296100802823
"IS12819.C1AB3ACXX.7.250138411",37.7941667,37.0097222,"sorghum",16.5589370727539,13.7397918701172,36.2185859680176,922.959045410156,37.7382507324219,-0.197500005364418,37.9357490539551,5.44620847702026,27.6939582824707,28.0141258239746,5.44620847702026,452,84,1,81.0761566162109,232,5,6,232,-0.260402123999749,5.67991615322578,0.0890318836754278
"IS12821.C1AB3ACXX.7.250138412",36.9166,37.6,"sorghum",14.7680311203003,12.069561958313,34.7185668945312,846.381652832031,33.5687484741211,-1.19525003433228,34.7639999389648,4.38875007629395,24.9690818786621,24.9766235351562,4.38875007629395,654,116,4,73.77392578125,313,16,21,313,1.28926122472089,5.56147589198063,-0.394637213837422
"IS12822.C1AB3ACXX.7.250138413",38.311944,38.353333,"sorghum",13.7723331451416,11.2462501525879,30.0150127410889,968.096862792969,34.2895011901855,-3.17925000190735,37.46875,12.668999671936,25.2928333282471,25.5178337097168,1.76558339595795,442,63,2,60.1980247497559,171,11,24,151,0.354887182218135,6.4105524767141,-0.0390394232634989
"IS12945.D0D0HACXX.5.250046350",-85.8333,11.4333,"sorghum",26.5570831298828,6.09929132461548,72.1873779296875,63.6752395629883,30.986499786377,22.5372505187988,8.44924926757812,26.441291809082,26.3940010070801,27.4720420837402,25.8456249237061,1630,314,5,88.5441589355469,811,28,225,142,1.45342702076578,-4.13380684229607,-1.27174481876301
"IS12953.C1AB3ACXX.7.250138414",-89.80111,13.86,"sorghum",21.5240211486816,10.6937503814697,76.0282211303711,86.2347640991211,28.5797500610352,14.5142498016357,14.0655002593994,21.7292098999023,20.5874576568604,22.6016254425049,20.4310836791992,1828,366,5,95.2414855957031,960,17,252,48,2.62740421881619,-1.61715799657809,-2.01655516644085
"IS13148.C1AB3ACXX.7.250138415",44.3938889,33.3386111,"sorghum",22.8920936584473,14.8779373168945,37.6723403930664,930.810119628906,43.4334983825684,3.94050002098083,39.4930000305176,12.9761247634888,33.9782066345215,33.9782066345215,11.2415838241577,162,29,0,89.3169403076172,85,0,0,85,-3.09781681890425,4.30164427301578,1.06185064435477
"IS13155.C1AB3ACXX.7.250138416",30.6333,41.0333,"sorghum",13.4653635025024,8.65270900726318,35.6505546569824,598.284606933594,26.4352931976318,2.16439628601074,24.2708969116211,7.97383880615234,19.0045928955078,20.8887500762939,6.43808031082153,894,121,47,31.6951274871826,319,153,163,295,5.31095148359764,3.72677701166048,-0.127189107780155
"IS13263.C1AB3ACXX.7.250138417",73.01999664,26.28000069,"sorghum",26.7856140136719,13.8920211791992,42.7637557983398,603.859985351562,41.5492515563965,9.06375026702881,32.4855003356934,30.166166305542,19.4056243896484,33.3251266479492,18.4075832366943,417,141,2,143.431198120117,332,8,192,9,-3.4786087489922,2.20660220929373,-0.378507591851089
"IS13264.D0D0HACXX.5.250046082",74.6333,26.45,"sorghum",25.0791778564453,13.4305620193481,42.1060371398926,597.426391601562,39.4934997558594,7.59649991989136,31.8969993591309,28.298999786377,23.7493324279785,31.5846252441406,16.8171672821045,480,179,2,153.036087036133,402,8,229,10,-2.94750932855391,2.23849563975625,-0.883671079881492
"IS13512.C1AB3ACXX.7.250138418",-59.529999,13.17,"sorghum",26.271671295166,5.71677350997925,72.7498931884766,73.3688888549805,30.1106834411621,22.2525634765625,7.85811996459961,26.7622509002686,25.5136032104492,26.949857711792,25.2370376586914,1563,219,52,45.2304840087891,614,181,521,199,4.30752748543793,-4.39333696201588,-0.608152192026985
"IS13515.C1AB3ACXX.7.250138419",45.2167,22.6833,"sorghum",27.7835006713867,14.9022083282471,43.7859153747559,724.758544921875,44.1982498168945,10.1639995574951,34.0342483520508,28.1950836181641,36.0100402832031,36.0100402832031,18.4589996337891,112,38,0,111.440040588379,75,3,3,25,-4.90908520416947,1.7001288718362,1.5912244349814
"IS1360.C1AB3ACXX.7.250137259",73.23000336,24.62999916,"sorghum",24.676176071167,11.9222707748413,42.0097808837891,470.566101074219,38.3074989318848,9.92774963378906,28.3797492980957,26.021541595459,24.5754165649414,30.4524574279785,18.3377075195312,759,279,1,155.15754699707,657,7,72,7,-2.40806604804606,1.01871562806039,-1.67514362458543
"IS1371.C1AB3ACXX.7.250137260",79.26000214,16.28000069,"sorghum",28.0238018035889,10.5377283096313,47.5932006835938,328.014739990234,39.5612487792969,17.4200000762939,22.1412487030029,27.7793750762939,26.6286659240723,32.2737083435059,23.789249420166,641,137,1,92.8291854858398,365,12,117,47,-2.21904072523262,-0.867312707901039,0.579239674551354
"IS13782.D0D0HACXX.5.250046354",29.87103,-29.01502,"sorghum",15.7125520706177,13.4911041259766,56.5777435302734,368.972137451172,25.6644992828369,1.81924998760223,23.8452491760254,19.726541519165,10.9565000534058,19.726541519165,10.6962080001831,857,142,9,72.351318359375,412,42,412,42,3.23028736831768,3.91753684554747,-0.0947802706128458
"IS13791.628P7AAXX.7.250007099",29.87103,-29.01502,"sorghum",15.7125520706177,13.4911041259766,56.5777435302734,368.972137451172,25.6644992828369,1.81924998760223,23.8452491760254,19.726541519165,10.9565000534058,19.726541519165,10.6962080001831,857,142,9,72.351318359375,412,42,412,42,3.23028736831768,3.91753684554747,-0.0947802706128458
