Orthogroup	Maize_gene	Maize_pvalue_max	Sorghum_gene	Sorghum_pvalue_max	Rice_gene	Rice_pvalue_max	Barley_gene	Barley_pvalue_max	Arabidopsis_gene	Arabidopsis_pvalue_max	Gene_count
167653at3193	NA	NA	SORBI_3002G012300;SORBI_3002G012400;SORBI_3003G022200	SORBI_3002G012300:0.00169435;SORBI_3002G012400:0.00169435;SORBI_3003G022200:0.00153087	LOC_Os07g01200	LOC_Os07g01200:2.97205e-05	HORVU.MOREX.r3.4HG0412780	HORVU.MOREX.r3.4HG0412780:0.00150834	AT5G46230	AT5G46230:0.000157962	4
167653at33090	NA	NA	SORBI_3002G012300;SORBI_3002G012400;SORBI_3003G022200	SORBI_3002G012300:0.00169435;SORBI_3002G012400:0.00169435;SORBI_3003G022200:0.00153087	LOC_Os07g01200	LOC_Os07g01200:2.97205e-05	HORVU.MOREX.r3.4HG0412780	HORVU.MOREX.r3.4HG0412780:0.00150834	AT5G46230	AT5G46230:0.000157962	4
1873865at2759	NA	NA	SORBI_3006G191700	SORBI_3006G191700:0.000315154	LOC_Os03g08220	LOC_Os03g08220:0.000568205	HORVU.MOREX.r3.3HG0256620;HORVU.MOREX.r3.7HG0723940	HORVU.MOREX.r3.3HG0256620:0.00230982;HORVU.MOREX.r3.7HG0723940:0.00293793	AT1G20190;AT1G69530;AT2G28950;AT2G37640;AT4G01630;AT5G02260;AT5G05290;AT5G39270;AT5G39300	AT1G20190:6.36983e-05;AT1G69530:0.000220517;AT2G28950:0.000434973;AT2G37640:0.000381929;AT4G01630:4.62926e-06;AT5G02260:1.47349e-05;AT5G05290:0.00198075;AT5G39270:1.90532e-06;AT5G39300:1.90532e-06	4
202899at2759	Zm00001eb220030	Zm00001eb220030:0.00058291	SORBI_3001G044100	SORBI_3001G044100:0.00312524	LOC_Os10g04030	LOC_Os10g04030:3.27196e-05	NA	NA	AT2G40890	AT2G40890:0.00145709	4
202899at33090	Zm00001eb220030	Zm00001eb220030:0.00058291	SORBI_3001G044100	SORBI_3001G044100:0.00312524	LOC_Os10g04030	LOC_Os10g04030:3.27196e-05	NA	NA	AT2G40890	AT2G40890:0.00145709	4
238199at3193	Zm00001eb193100	Zm00001eb193100:0.00137348	NA	NA	LOC_Os09g04410	LOC_Os09g04410:0.000325899	HORVU.MOREX.r3.6HG0620440;HORVU.MOREX.r3.6HG0620630	HORVU.MOREX.r3.6HG0620440:0.00259621;HORVU.MOREX.r3.6HG0620630:0.000403325	AT2G05920	AT2G05920:0.000430405	4
2547374at2759	Zm00001eb010040;Zm00001eb290330	Zm00001eb010040:0.0040972;Zm00001eb290330:0.00355864	SORBI_3009G161000	SORBI_3009G161000:0.00332608	NA	NA	HORVU.MOREX.r3.2HG0095510	HORVU.MOREX.r3.2HG0095510:0.00211237	AT1G59950;AT5G01670;AT5G62420	AT1G59950:0.000894633;AT5G01670:0.000112954;AT5G62420:0.00189527	4
2706959at2759	Zm00001eb213010	Zm00001eb213010:0.000707924	SORBI_3008G119501	SORBI_3008G119501:0.00221846	LOC_Os01g01800	LOC_Os01g01800:0.000223466	NA	NA	AT4G06744;AT4G28380	AT4G06744:0.000481063;AT4G28380:0.000305671	4
27182at4447	Zm00001eb125920	Zm00001eb125920:0.00236286	SORBI_3003G095200	SORBI_3003G095200:0.000141253	LOC_Os01g01190	LOC_Os01g01190:1.08324e-05	HORVU.MOREX.r3.6HG0553280;HORVU.MOREX.r3.6HG0553290	HORVU.MOREX.r3.6HG0553280:3.3985e-05;HORVU.MOREX.r3.6HG0553290:3.3985e-05	NA	NA	4
2747976at2759	Zm00001eb015940	Zm00001eb015940:0.000121584	SORBI_3001G382200	SORBI_3001G382200:0.00222729	LOC_Os07g06810	LOC_Os07g06810:0.000901913	NA	NA	AT3G07920	AT3G07920:0.00223272	4
308984at33090	Zm00001eb010040;Zm00001eb290330	Zm00001eb010040:0.0040972;Zm00001eb290330:0.00355864	SORBI_3009G161000	SORBI_3009G161000:0.00332608	NA	NA	HORVU.MOREX.r3.2HG0095510	HORVU.MOREX.r3.2HG0095510:0.00211237	AT1G59950;AT5G01670;AT5G62420	AT1G59950:0.000894633;AT5G01670:0.000112954;AT5G62420:0.00189527	4
35153at2759	Zm00001eb277700;Zm00001eb319220;Zm00001eb401400	Zm00001eb277700:0.00168989;Zm00001eb319220:0.00041748;Zm00001eb401400:0.00401014	NA	NA	LOC_Os08g05250	LOC_Os08g05250:0.00113467	HORVU.MOREX.r3.5HG0471130	HORVU.MOREX.r3.5HG0471130:0.0019406	AT1G06400;AT1G09630;AT1G16920;AT2G33870;AT2G43130;AT3G12160;AT3G46830;AT4G18430;AT4G18800;AT5G45750;AT5G59150;AT5G60860	AT1G06400:0.000280394;AT1G09630:0.000642922;AT1G16920:2.63583e-05;AT2G33870:0.00016261;AT2G43130:0.00170978;AT3G12160:0.00167413;AT3G46830:0.000532297;AT4G18430:4.64896e-06;AT4G18800:0.00024505;AT5G45750:1.34129e-05;AT5G59150:0.0021525;AT5G60860:0.000122224	4
433140at33090	NA	NA	SORBI_3006G191700	SORBI_3006G191700:0.000315154	LOC_Os03g08220	LOC_Os03g08220:0.000568205	HORVU.MOREX.r3.3HG0256620;HORVU.MOREX.r3.7HG0723940	HORVU.MOREX.r3.3HG0256620:0.00230982;HORVU.MOREX.r3.7HG0723940:0.00293793	AT1G20190;AT1G69530;AT2G28950;AT2G37640;AT4G01630;AT5G02260;AT5G05290;AT5G39270;AT5G39300	AT1G20190:6.36983e-05;AT1G69530:0.000220517;AT2G28950:0.000434973;AT2G37640:0.000381929;AT4G01630:4.62926e-06;AT5G02260:1.47349e-05;AT5G05290:0.00198075;AT5G39270:1.90532e-06;AT5G39300:1.90532e-06	4
434009at2759	Zm00001eb395470	Zm00001eb395470:0.00331015	NA	NA	LOC_Os11g01280	LOC_Os11g01280:0.000137097	HORVU.MOREX.r3.5HG0425710	HORVU.MOREX.r3.5HG0425710:0.00056856	AT1G67410;AT2G35100;AT3G03650;AT3G45400;AT5G16890	AT1G67410:5.44878e-05;AT2G35100:0.00151972;AT3G03650:0.00135371;AT3G45400:0.000312896;AT5G16890:0.00100195	4
447116at2759	Zm00001eb154560;Zm00001eb366540	Zm00001eb154560:0.00135241;Zm00001eb366540:7.4769e-05	NA	NA	LOC_Os01g07090	LOC_Os01g07090:0.000572421	HORVU.MOREX.r3.4HG0405580	HORVU.MOREX.r3.4HG0405580:0.00268642	AT4G09460;AT5G40330	AT4G09460:0.000411963;AT5G40330:1.56331e-05	4
4747719at2759	Zm00001eb297640;Zm00001eb361230	Zm00001eb297640:0.00236934;Zm00001eb361230:0.0015601	NA	NA	LOC_Os01g05710	LOC_Os01g05710:0.00024934	HORVU.MOREX.r3.3HG0255230	HORVU.MOREX.r3.3HG0255230:0.00236053	AT1G14560;AT3G53940	AT1G14560:0.00171314;AT3G53940:0.000404308	4
4837463at2759	Zm00001eb082560	Zm00001eb082560:0.000799736	SORBI_3008G057900	SORBI_3008G057900:0.000484084	NA	NA	HORVU.MOREX.r3.2HG0169250	HORVU.MOREX.r3.2HG0169250:0.00160416	AT4G35970	AT4G35970:0.00134562	4
4842190at2759	NA	NA	SORBI_3010G092700	SORBI_3010G092700:0.00189545	LOC_Os12g05740	LOC_Os12g05740:0.000668751	HORVU.MOREX.r3.5HG0441100	HORVU.MOREX.r3.5HG0441100:0.00255532	AT5G15240	AT5G15240:2.45747e-06	4
4854762at2759	Zm00001eb130000;Zm00001eb251980;Zm00001eb352400	Zm00001eb130000:0.00315587;Zm00001eb251980:0.00426305;Zm00001eb352400:0.00057872	NA	NA	LOC_Os06g02100;LOC_Os09g04260	LOC_Os06g02100:0.00143251;LOC_Os09g04260:6.28492e-06	HORVU.MOREX.r3.1HG0069540	HORVU.MOREX.r3.1HG0069540:0.00265871	AT1G09380;AT1G21890;AT4G01440;AT4G08300;AT4G30420;AT5G07050	AT1G09380:0.00012151;AT1G21890:0.000904173;AT4G01440:1.17107e-05;AT4G08300:0.00195264;AT4G30420:0.000427503;AT5G07050:4.10963e-05	4
4925430at2759	Zm00001eb110020;Zm00001eb196030;Zm00001eb197050;Zm00001eb292760	Zm00001eb110020:0.00254171;Zm00001eb196030:0.000191833;Zm00001eb197050:0.00419221;Zm00001eb292760:0.000182784	SORBI_3001G379600;SORBI_3002G424500;SORBI_3003G139500	SORBI_3001G379600:0.00297542;SORBI_3002G424500:0.000206439;SORBI_3003G139500:0.00274184	LOC_Os01g05360;LOC_Os02g01780	LOC_Os01g05360:7.95077e-05;LOC_Os02g01780:0.000152642	NA	NA	AT1G30270;AT3G17510;AT4G18700;AT4G24400;AT4G30960;AT5G07070;AT5G35410;AT5G57630;AT5G58380	AT1G30270:9.63229e-05;AT3G17510:0.00105206;AT4G18700:7.91581e-07;AT4G24400:0.000481726;AT4G30960:0.000660345;AT5G07070:4.10963e-05;AT5G35410:0.000322801;AT5G57630:0.00017107;AT5G58380:0.000365029	4
4964211at2759	Zm00001eb212550	Zm00001eb212550:0.00457233	SORBI_3001G047800	SORBI_3001G047800:0.0021789	LOC_Os07g02050	LOC_Os07g02050:0.000935548	NA	NA	AT4G32470;AT5G25450	AT4G32470:0.00055253;AT5G25450:0.000540818	4
4969676at2759	Zm00001eb377530	Zm00001eb377530:0.00111418	NA	NA	LOC_Os02g07700	LOC_Os02g07700:0.00130292	HORVU.MOREX.r3.7HG0648080	HORVU.MOREX.r3.7HG0648080:0.00275035	AT4G31300	AT4G31300:0.000132062	4
4999782at2759	Zm00001eb120610	Zm00001eb120610:0.00229248	SORBI_3009G046900	SORBI_3009G046900:0.0030584	LOC_Os03g06920	LOC_Os03g06920:0.00127564	NA	NA	AT3G03690;AT3G15350;AT3G24040	AT3G03690:0.00135371;AT3G15350:0.00205752;AT3G24040:0.000934007	4
5013833at2759	Zm00001eb389780	Zm00001eb389780:0.00255624	SORBI_3001G066300	SORBI_3001G066300:0.00100064	LOC_Os06g06650	LOC_Os06g06650:0.001069	NA	NA	AT1G16360;AT1G54320;AT1G79450;AT5G46150	AT1G16360:6.15684e-07;AT1G54320:0.000471166;AT1G79450:0.000451774;AT5G46150:4.87866e-05	4
5014320at2759	Zm00001eb369460;Zm00001eb369470	Zm00001eb369460:0.00125177;Zm00001eb369470:0.00125177	NA	NA	LOC_Os03g02140;LOC_Os09g05060	LOC_Os03g02140:0.00047023;LOC_Os09g05060:0.000275994	HORVU.MOREX.r3.4HG0412730	HORVU.MOREX.r3.4HG0412730:0.000853645	AT5G50400	AT5G50400:0.000681453	4
5014650at2759	Zm00001eb226150;Zm00001eb247830;Zm00001eb337550	Zm00001eb226150:0.000203102;Zm00001eb247830:0.00378205;Zm00001eb337550:0.000575913	NA	NA	LOC_Os11g01869	LOC_Os11g01869:0.000417159	HORVU.MOREX.r3.7HG0730680	HORVU.MOREX.r3.7HG0730680:0.000899197	AT1G15550;AT3G19000	AT1G15550:0.000401539;AT3G19000:0.00101912	4
5016646at2759	Zm00001eb055110;Zm00001eb214900;Zm00001eb379100	Zm00001eb055110:0.00190352;Zm00001eb214900:0.00208771;Zm00001eb379100:0.00116249	SORBI_3001G115300	SORBI_3001G115300:7.58482e-06	NA	NA	HORVU.MOREX.r3.2HG0197560	HORVU.MOREX.r3.2HG0197560:0.00056027	AT1G14340;AT1G67950;AT4G17720;AT5G16840;AT5G32450	AT1G14340:2.34773e-05;AT1G67950:0.00187222;AT4G17720:0.00117623;AT5G16840:0.00100195;AT5G32450:4.41332e-05	4
530872at3193	Zm00001eb377530	Zm00001eb377530:0.00111418	NA	NA	LOC_Os02g07700	LOC_Os02g07700:0.00130292	HORVU.MOREX.r3.7HG0648080	HORVU.MOREX.r3.7HG0648080:0.00275035	AT4G31300	AT4G31300:0.000132062	4
530872at33090	Zm00001eb377530	Zm00001eb377530:0.00111418	NA	NA	LOC_Os02g07700	LOC_Os02g07700:0.00130292	HORVU.MOREX.r3.7HG0648080	HORVU.MOREX.r3.7HG0648080:0.00275035	AT4G31300	AT4G31300:0.000132062	4
537499at2759	Zm00001eb044590	Zm00001eb044590:0.00264879	SORBI_3001G205350;SORBI_3001G205700	SORBI_3001G205350:0.000870604;SORBI_3001G205700:0.000870604	LOC_Os10g04980	LOC_Os10g04980:2.73555e-06	NA	NA	AT3G51000;AT4G02340	AT3G51000:0.00198219;AT4G02340:8.16584e-05	4
537499at33090	Zm00001eb044590	Zm00001eb044590:0.00264879	SORBI_3001G205350;SORBI_3001G205700	SORBI_3001G205350:0.000870604;SORBI_3001G205700:0.000870604	LOC_Os10g04980	LOC_Os10g04980:2.73555e-06	NA	NA	AT3G51000;AT4G02340	AT3G51000:0.00198219;AT4G02340:8.16584e-05	4
543375at2759	Zm00001eb149720	Zm00001eb149720:0.00281299	NA	NA	LOC_Os01g08180;LOC_Os08g01910	LOC_Os01g08180:0.000348624;LOC_Os08g01910:0.00111081	HORVU.MOREX.r3.3HG0297140	HORVU.MOREX.r3.3HG0297140:0.0031288	AT5G65980	AT5G65980:1.32081e-08	4
543375at33090	Zm00001eb149720	Zm00001eb149720:0.00281299	NA	NA	LOC_Os01g08180;LOC_Os08g01910	LOC_Os01g08180:0.000348624;LOC_Os08g01910:0.00111081	HORVU.MOREX.r3.3HG0297140	HORVU.MOREX.r3.3HG0297140:0.0031288	AT5G65980	AT5G65980:1.32081e-08	4
557225at33090	Zm00001eb110020;Zm00001eb196030;Zm00001eb197050;Zm00001eb292760	Zm00001eb110020:0.00254171;Zm00001eb196030:0.000191833;Zm00001eb197050:0.00419221;Zm00001eb292760:0.000182784	SORBI_3001G379600;SORBI_3002G424500;SORBI_3003G139500	SORBI_3001G379600:0.00297542;SORBI_3002G424500:0.000206439;SORBI_3003G139500:0.00274184	LOC_Os01g05360;LOC_Os02g01780	LOC_Os01g05360:7.95077e-05;LOC_Os02g01780:0.000152642	NA	NA	AT1G30270;AT3G17510;AT4G18700;AT4G24400;AT4G30960;AT5G07070;AT5G35410;AT5G57630;AT5G58380	AT1G30270:9.63229e-05;AT3G17510:0.00105206;AT4G18700:7.91581e-07;AT4G24400:0.000481726;AT4G30960:0.000660345;AT5G07070:4.10963e-05;AT5G35410:0.000322801;AT5G57630:0.00017107;AT5G58380:0.000365029	4
588644at2759	Zm00001eb249340;Zm00001eb429860	Zm00001eb249340:0.00301593;Zm00001eb429860:0.00275771	SORBI_3001G323300	SORBI_3001G323300:0.00330779	LOC_Os04g05480	LOC_Os04g05480:2.36568e-05	NA	NA	AT1G47740;AT1G80690;AT4G17486;AT5G25170;AT5G47310	AT1G47740:7.03277e-05;AT1G80690:0.000785326;AT4G17486:6.19713e-05;AT5G25170:0.000155217;AT5G47310:0.00146554	4
590791at3193	Zm00001eb389780	Zm00001eb389780:0.00255624	SORBI_3001G066300	SORBI_3001G066300:0.00100064	LOC_Os06g06650	LOC_Os06g06650:0.001069	NA	NA	AT1G16360;AT1G54320;AT1G79450;AT5G46150	AT1G16360:6.15684e-07;AT1G54320:0.000471166;AT1G79450:0.000451774;AT5G46150:4.87866e-05	4
590956at2759	NA	NA	SORBI_3003G309600	SORBI_3003G309600:1.07803e-05	LOC_Os01g07700	LOC_Os01g07700:0.000664898	HORVU.MOREX.r3.7HG0653830	HORVU.MOREX.r3.7HG0653830:0.000602922	AT3G49210	AT3G49210:0.00100001	4
590956at3193	NA	NA	SORBI_3003G309600	SORBI_3003G309600:1.07803e-05	LOC_Os01g07700	LOC_Os01g07700:0.000664898	HORVU.MOREX.r3.7HG0653830	HORVU.MOREX.r3.7HG0653830:0.000602922	AT3G49210	AT3G49210:0.00100001	4
590956at33090	NA	NA	SORBI_3003G309600	SORBI_3003G309600:1.07803e-05	LOC_Os01g07700	LOC_Os01g07700:0.000664898	HORVU.MOREX.r3.7HG0653830	HORVU.MOREX.r3.7HG0653830:0.000602922	AT3G49210	AT3G49210:0.00100001	4
591574at2759	Zm00001eb016160	Zm00001eb016160:1.21183e-05	SORBI_3006G062100	SORBI_3006G062100:0.000714715	LOC_Os07g06790	LOC_Os07g06790:0.000901913	NA	NA	AT1G31120;AT1G60160;AT2G30070;AT4G33530;AT5G14880	AT1G31120:0.000580573;AT1G60160:9.11773e-05;AT2G30070:1.42907e-05;AT4G33530:0.00130497;AT5G14880:8.57413e-06	4
592385at2759	Zm00001eb096900;Zm00001eb303110	Zm00001eb096900:0.00423712;Zm00001eb303110:0.00377686	SORBI_3001G021500	SORBI_3001G021500:0.0021187	NA	NA	HORVU.MOREX.r3.5HG0482670	HORVU.MOREX.r3.5HG0482670:0.000301673	AT4G18780;AT5G17420;AT5G64740	AT4G18780:0.00024505;AT5G17420:0.000105853;AT5G64740:0.000593874	4
592385at3193	Zm00001eb096900;Zm00001eb303110	Zm00001eb096900:0.00423712;Zm00001eb303110:0.00377686	SORBI_3001G021500	SORBI_3001G021500:0.0021187	NA	NA	HORVU.MOREX.r3.5HG0482670	HORVU.MOREX.r3.5HG0482670:0.000301673	AT4G18780;AT5G17420;AT5G64740	AT4G18780:0.00024505;AT5G17420:0.000105853;AT5G64740:0.000593874	4
592385at33090	Zm00001eb096900;Zm00001eb303110	Zm00001eb096900:0.00423712;Zm00001eb303110:0.00377686	SORBI_3001G021500	SORBI_3001G021500:0.0021187	NA	NA	HORVU.MOREX.r3.5HG0482670	HORVU.MOREX.r3.5HG0482670:0.000301673	AT4G18780;AT5G17420;AT5G64740	AT4G18780:0.00024505;AT5G17420:0.000105853;AT5G64740:0.000593874	4
593329at2759	NA	NA	SORBI_3004G087100	SORBI_3004G087100:6.61406e-05	LOC_Os01g01760	LOC_Os01g01760:0.000524468	HORVU.MOREX.r3.3HG0240580;HORVU.MOREX.r3.6HG0553250	HORVU.MOREX.r3.3HG0240580:0.00132391;HORVU.MOREX.r3.6HG0553250:0.000926926	AT1G30530	AT1G30530:0.0013989	4
595285at33090	Zm00001eb369460;Zm00001eb369470	Zm00001eb369460:0.00125177;Zm00001eb369470:0.00125177	NA	NA	LOC_Os03g02140;LOC_Os09g05060	LOC_Os03g02140:0.00047023;LOC_Os09g05060:0.000275994	HORVU.MOREX.r3.4HG0412730	HORVU.MOREX.r3.4HG0412730:0.000853645	AT5G50400	AT5G50400:0.000681453	4
598458at3193	Zm00001eb055110;Zm00001eb379100	Zm00001eb055110:0.00190352;Zm00001eb379100:0.00116249	SORBI_3001G115300	SORBI_3001G115300:7.58482e-06	NA	NA	HORVU.MOREX.r3.2HG0197560	HORVU.MOREX.r3.2HG0197560:0.00056027	AT1G67950;AT4G17720;AT5G16840	AT1G67950:0.00187222;AT4G17720:0.00117623;AT5G16840:0.00100195	4
598458at33090	Zm00001eb055110;Zm00001eb214900;Zm00001eb379100	Zm00001eb055110:0.00190352;Zm00001eb214900:0.00208771;Zm00001eb379100:0.00116249	SORBI_3001G115300	SORBI_3001G115300:7.58482e-06	NA	NA	HORVU.MOREX.r3.2HG0197560	HORVU.MOREX.r3.2HG0197560:0.00056027	AT1G14340;AT1G67950;AT4G17720;AT5G16840;AT5G32450	AT1G14340:2.34773e-05;AT1G67950:0.00187222;AT4G17720:0.00117623;AT5G16840:0.00100195;AT5G32450:4.41332e-05	4
599360at2759	Zm00001eb349050	Zm00001eb349050:0.0042857	NA	NA	LOC_Os05g04240;LOC_Os07g01340	LOC_Os05g04240:0.000644157;LOC_Os07g01340:0.000787335	HORVU.MOREX.r3.3HG0307240;HORVU.MOREX.r3.3HG0307250	HORVU.MOREX.r3.3HG0307240:0.00275382;HORVU.MOREX.r3.3HG0307250:0.00275382	AT1G58360	AT1G58360:0.000595536	4
599360at3193	Zm00001eb349050	Zm00001eb349050:0.0042857	NA	NA	LOC_Os05g04240;LOC_Os07g01340	LOC_Os05g04240:0.000644157;LOC_Os07g01340:0.000787335	HORVU.MOREX.r3.3HG0307240;HORVU.MOREX.r3.3HG0307250	HORVU.MOREX.r3.3HG0307240:0.00275382;HORVU.MOREX.r3.3HG0307250:0.00275382	AT1G58360	AT1G58360:0.000595536	4
599360at33090	Zm00001eb349050	Zm00001eb349050:0.0042857	NA	NA	LOC_Os05g04240;LOC_Os07g01340	LOC_Os05g04240:0.000644157;LOC_Os07g01340:0.000787335	HORVU.MOREX.r3.3HG0307240;HORVU.MOREX.r3.3HG0307250	HORVU.MOREX.r3.3HG0307240:0.00275382;HORVU.MOREX.r3.3HG0307250:0.00275382	AT1G58360	AT1G58360:0.000595536	4
604603at2759	Zm00001eb147650	Zm00001eb147650:0.00276462	SORBI_3007G165800	SORBI_3007G165800:0.00112766	NA	NA	HORVU.MOREX.r3.7HG0748890	HORVU.MOREX.r3.7HG0748890:0.00159086	AT2G39980;AT5G01210;AT5G67150;AT5G67160	AT2G39980:0.000104535;AT5G01210:0.000361682;AT5G67150:0.00121467;AT5G67160:0.00121467	4
