species,gene,pvalue
Arabidopsis,AT5G08150,3.891608e-05
Arabidopsis,AT4G11010,4.111594e-05
Arabidopsis,AT4G38710,4.255975e-05
Arabidopsis,AT5G20650,4.268091e-05
Arabidopsis,AT3G24280,4.432424e-05
Arabidopsis,AT5G38990,4.437651e-05
Arabidopsis,AT5G15390,4.453689e-05
Arabidopsis,AT4G36980,4.455699e-05
Arabidopsis,AT4G14770,4.489159e-05
Arabidopsis,AT3G43600,4.565175e-05
Arabidopsis,AT3G43610,4.565175e-05
Arabidopsis,AT3G43682,4.565175e-05
Arabidopsis,AT5G01040,4.610476e-05
Arabidopsis,AT3G50320,4.638571e-05
Arabidopsis,AT2G40810,4.658301e-05
Arabidopsis,AT4G18900,4.797077e-05
Arabidopsis,AT4G18905,4.797077e-05
Arabidopsis,AT3G48240,4.826646e-05
Arabidopsis,AT3G48280,4.826646e-05
Arabidopsis,AT3G48290,4.826646e-05
Arabidopsis,AT3G05170,4.861674e-05
Arabidopsis,AT3G28956,4.887313e-05
Arabidopsis,AT2G38970,4.953312e-05
Arabidopsis,AT3G54590,5.076569e-05
Arabidopsis,AT2G32260,5.09834e-05
Arabidopsis,AT1G64890,5.187616e-05
Arabidopsis,AT4G20030,5.24052e-05
Arabidopsis,AT5G05330,5.28584e-05
Arabidopsis,AT4G11090,5.287543e-05
Arabidopsis,AT3G45750,5.349527e-05
Arabidopsis,AT5G54770,5.370402e-05
Arabidopsis,AT5G04890,5.441822e-05
Arabidopsis,AT5G04895,5.441822e-05
Arabidopsis,AT5G45910,5.47968e-05
Arabidopsis,AT4G01160,5.514435e-05
Arabidopsis,AT2G35860,5.541074e-05
Arabidopsis,AT3G13277,5.554172e-05
Arabidopsis,AT2G46470,5.610714e-05
Arabidopsis,AT2G37130,5.640566e-05
Arabidopsis,AT3G20940,5.648119e-05
Arabidopsis,AT4G08500,5.717418e-05
Arabidopsis,AT5G25200,5.73958e-05
Arabidopsis,AT4G02920,5.740074e-05
Arabidopsis,AT5G59560,5.769714e-05
Arabidopsis,AT5G59580,5.769714e-05
Arabidopsis,AT5G43240,5.909184e-05
Arabidopsis,AT2G35585,6.086019e-05
Arabidopsis,AT2G37540,6.134784e-05
Arabidopsis,AT5G45930,6.137086e-05
Arabidopsis,AT1G65060,6.161044e-05
Arabidopsis,AT1G50055,6.172458e-05
Arabidopsis,AT3G09020,6.199325e-05
Arabidopsis,AT5G41471,6.213846e-05
Arabidopsis,AT3G11410,6.316926e-05
Arabidopsis,AT4G17910,6.357933e-05
Arabidopsis,AT2G35360,6.444967e-05
Arabidopsis,AT2G35370,6.444967e-05
Arabidopsis,AT5G18037,6.536135e-05
Arabidopsis,AT3G20980,6.552248e-05
Arabidopsis,AT2G22410,6.554715e-05
Arabidopsis,AT5G01490,6.588778e-05
Arabidopsis,AT4G02830,6.611965e-05
Arabidopsis,AT5G59500,6.617357e-05
Arabidopsis,AT1G08460,6.726076e-05
Arabidopsis,AT5G03435,6.749692e-05
Arabidopsis,AT1G04555,6.785922e-05
Arabidopsis,AT5G60740,6.803879e-05
Arabidopsis,AT4G11190,6.863423e-05
Arabidopsis,AT1G15950,6.938766e-05
Arabidopsis,AT5G60930,6.956953e-05
Arabidopsis,AT2G42590,7.014085e-05
Arabidopsis,AT5G50260,7.076374e-05
Arabidopsis,AT3G54230,7.081175e-05
Arabidopsis,AT2G28560,7.08444e-05
Arabidopsis,AT3G13830,7.125159e-05
Arabidopsis,AT5G36870,7.136358e-05
Arabidopsis,AT3G58670,7.144055e-05
Arabidopsis,AT3G58680,7.144055e-05
Arabidopsis,AT2G34850,7.204912e-05
Arabidopsis,AT5G04000,7.213529e-05
Arabidopsis,AT3G08940,7.217945e-05
Arabidopsis,AT4G10955,7.345484e-05
Arabidopsis,AT4G21570,7.349689e-05
Arabidopsis,AT4G04925,7.37268e-05
Arabidopsis,AT2G36630,7.37524e-05
Arabidopsis,AT5G14910,7.382097e-05
Arabidopsis,AT3G25780,7.405165e-05
Arabidopsis,AT3G61600,7.434557e-05
Arabidopsis,AT1G74458,7.491596e-05
Arabidopsis,AT2G26310,7.50704e-05
Arabidopsis,AT2G30340,7.651426e-05
Arabidopsis,AT1G50200,7.656717e-05
Arabidopsis,AT1G71370,7.702339e-05
Arabidopsis,AT4G12610,7.812308e-05
Arabidopsis,AT4G01180,7.903059e-05
Arabidopsis,AT4G01240,7.903059e-05
Arabidopsis,AT2G02480,7.948113e-05
Arabidopsis,AT2G25360,7.950202e-05
Arabidopsis,AT1G04590,7.97401e-05
Arabidopsis,AT1G06440,8.092999e-05
Arabidopsis,AT3G05260,8.141155e-05
Arabidopsis,AT1G04130,8.166823e-05
Arabidopsis,AT3G28780,8.178194e-05
Arabidopsis,AT3G13225,8.308463e-05
Arabidopsis,AT2G32250,8.421368e-05
Arabidopsis,AT5G01760,8.443864e-05
Arabidopsis,AT5G65930,8.487252e-05
Arabidopsis,AT1G09760,8.56428e-05
Arabidopsis,AT5G54970,8.668481e-05
Arabidopsis,AT5G55010,8.668481e-05
Arabidopsis,AT1G65020,8.721501e-05
Arabidopsis,AT1G50050,8.796891e-05
Arabidopsis,AT1G05500,8.808107e-05
Arabidopsis,AT1G05520,8.808107e-05
Arabidopsis,AT1G14140,8.831504e-05
Arabidopsis,AT2G31990,8.84417e-05
Arabidopsis,AT4G02840,8.853949e-05
Arabidopsis,AT5G16360,9.02069e-05
Arabidopsis,AT1G47560,9.022358e-05
Arabidopsis,AT2G35920,9.076596e-05
Arabidopsis,AT1G32030,9.109203e-05
Arabidopsis,AT2G35550,9.125068e-05
Arabidopsis,AT3G04710,9.135742e-05
Arabidopsis,AT1G63900,9.153646e-05
Arabidopsis,AT5G60780,9.161052e-05
Arabidopsis,AT5G54780,9.222722e-05
Arabidopsis,AT5G43960,9.244743e-05
Arabidopsis,AT3G17609,9.259658e-05
Arabidopsis,AT3G17660,9.259658e-05
Arabidopsis,AT5G04820,9.360208e-05
Arabidopsis,AT4G10880,9.454365e-05
Arabidopsis,AT5G20150,9.492077e-05
Arabidopsis,AT5G15420,9.609889e-05
Arabidopsis,AT2G21235,9.784169e-05
Arabidopsis,AT5G15070,9.918263e-05
Arabidopsis,AT1G68370,9.924573e-05
Arabidopsis,AT4G16080,9.926589e-05
Arabidopsis,AT3G20760,9.932333e-05
Arabidopsis,AT4G02005,0.0001003566
Arabidopsis,AT3G09030,0.0001006001
Arabidopsis,AT5G50280,0.0001007253
Arabidopsis,AT2G31970,0.0001017763
Arabidopsis,AT5G15890,0.0001024845
Arabidopsis,AT5G09860,0.0001035115
Arabidopsis,AT3G55646,0.0001042568
Arabidopsis,AT2G32340,0.0001051147
Arabidopsis,AT4G12330,0.0001053275
Arabidopsis,AT4G01320,0.0001071392
Arabidopsis,AT2G36720,0.0001075144
Arabidopsis,AT2G36750,0.0001075144
Arabidopsis,AT3G60250,0.0001082594
Arabidopsis,AT1G43900,0.0001088684
Arabidopsis,AT5G25520,0.0001090747
Arabidopsis,AT3G44280,0.0001096832
Arabidopsis,AT5G46050,0.0001098427
Arabidopsis,AT5G50340,0.0001099148
Arabidopsis,AT2G32295,0.0001105172
Arabidopsis,AT5G06970,0.0001114944
Arabidopsis,AT4G16008,0.0001117151
Arabidopsis,AT1G67600,0.0001124714
Arabidopsis,AT2G34390,0.0001129021
Arabidopsis,AT3G27040,0.0001129235
Arabidopsis,AT3G13224,0.0001134988
Arabidopsis,AT3G25640,0.0001137309
Arabidopsis,AT1G57906,0.0001141893
Arabidopsis,AT3G27030,0.0001144744
Arabidopsis,AT5G17460,0.000114492
Arabidopsis,AT5G60060,0.0001147703
Arabidopsis,AT5G59540,0.0001153733
Arabidopsis,AT2G25870,0.0001164317
Arabidopsis,AT5G15080,0.0001187123
Arabidopsis,AT2G30000,0.0001191518
Arabidopsis,AT4G11170,0.0001208108
Arabidopsis,AT1G69450,0.0001214296
Arabidopsis,AT3G13660,0.0001230812
Arabidopsis,AT5G54500,0.0001245358
Arabidopsis,AT5G01380,0.000125738
Arabidopsis,AT5G01400,0.000125738
Arabidopsis,AT5G01460,0.000125738
Arabidopsis,AT5G01480,0.000125738
Arabidopsis,AT5G54480,0.0001267333
Arabidopsis,AT3G06510,0.0001268642
Arabidopsis,AT5G38670,0.0001269598
Arabidopsis,AT5G38830,0.0001269598
Arabidopsis,AT5G38910,0.0001269598
Arabidopsis,AT3G17630,0.0001284949
Arabidopsis,AT5G06820,0.0001297896
Arabidopsis,AT1G11175,0.000129943
Arabidopsis,AT5G01230,0.0001309437
Arabidopsis,AT2G17705,0.0001319391
Arabidopsis,AT4G01920,0.0001320256
Arabidopsis,AT1G79570,0.0001321852
Arabidopsis,AT3G27630,0.0001324788
Arabidopsis,AT3G01580,0.000132905
Arabidopsis,AT3G01590,0.000132905
Arabidopsis,AT1G74440,0.0001331466
Arabidopsis,AT4G10970,0.0001336583
Arabidopsis,AT5G14930,0.0001340159
Arabidopsis,AT2G26300,0.0001341697
Arabidopsis,AT5G25790,0.0001348539
Arabidopsis,AT5G03990,0.000134919
Arabidopsis,AT5G54040,0.0001363038
Arabidopsis,AT5G54050,0.0001363038
Arabidopsis,AT1G67630,0.0001369731
Arabidopsis,AT1G63880,0.000137785
Arabidopsis,AT1G63690,0.0001379943
Arabidopsis,AT4G15910,0.0001382838
Arabidopsis,AT1G23860,0.0001393666
Arabidopsis,AT1G65030,0.0001396953
Arabidopsis,AT3G48550,0.0001410698
Arabidopsis,AT2G05180,0.0001411324
Arabidopsis,AT2G34330,0.0001414159
Arabidopsis,AT3G60860,0.0001422805
Arabidopsis,AT3G60870,0.0001422805
Arabidopsis,AT3G60920,0.0001422805
Arabidopsis,AT1G62262,0.0001423073
Arabidopsis,AT1G08420,0.0001429744
Arabidopsis,AT5G59570,0.0001431981
Arabidopsis,AT3G13040,0.0001443956
Arabidopsis,AT1G05290,0.0001454193
Arabidopsis,AT5G18070,0.0001460169
Arabidopsis,AT5G05270,0.0001469677
Arabidopsis,AT5G01070,0.0001477819
Arabidopsis,AT5G01080,0.0001477819
Arabidopsis,AT5G01130,0.0001477819
Arabidopsis,AT5G01170,0.0001477819
Arabidopsis,AT5G01180,0.0001477819
Arabidopsis,AT3G58430,0.000147879
Arabidopsis,AT4G16380,0.000148006
Arabidopsis,AT3G48220,0.0001484413
Arabidopsis,AT3G20300,0.000149205
Arabidopsis,AT5G62250,0.0001492606
Arabidopsis,AT3G17640,0.0001501705
Arabidopsis,AT4G10890,0.0001507124
Arabidopsis,AT4G11760,0.000150773
Arabidopsis,AT4G02930,0.000150867
Arabidopsis,AT3G21510,0.0001512797
Arabidopsis,AT5G42635,0.0001516925
Arabidopsis,AT5G20940,0.0001518931
Arabidopsis,AT3G55795,0.0001538597
Arabidopsis,AT2G31960,0.0001539188
Arabidopsis,AT4G01760,0.0001545042
Arabidopsis,AT2G37290,0.0001548901
Arabidopsis,AT2G32160,0.0001556978
Arabidopsis,AT3G45720,0.0001598948
Arabidopsis,AT5G20930,0.0001602326
Arabidopsis,AT5G01010,0.0001603167
Arabidopsis,AT4G27470,0.0001609275
Arabidopsis,AT3G12640,0.0001610696
Arabidopsis,AT2G44230,0.0001613483
Arabidopsis,AT5G67420,0.0001617492
Arabidopsis,AT1G05630,0.0001622583
Arabidopsis,AT2G14810,0.0001628385
Arabidopsis,AT5G01500,0.0001637885
Arabidopsis,AT3G23540,0.0001640079
Arabidopsis,AT5G16220,0.0001640086
Arabidopsis,AT5G15220,0.0001642293
Arabidopsis,AT2G22400,0.0001648289
Arabidopsis,AT5G01670,0.0001655442
Arabidopsis,AT5G17165,0.0001656464
Arabidopsis,AT1G16916,0.0001659487
Arabidopsis,AT1G04600,0.0001662399
Arabidopsis,AT5G54980,0.0001668803
Arabidopsis,AT5G35190,0.0001670182
Arabidopsis,AT3G21310,0.0001670586
Arabidopsis,AT2G32370,0.0001673962
Arabidopsis,AT1G14130,0.0001682132
Arabidopsis,AT1G05510,0.0001694497
Arabidopsis,AT3G19820,0.0001701745
Arabidopsis,AT3G50710,0.0001707101
Arabidopsis,AT3G50720,0.0001707101
Arabidopsis,AT4G11370,0.0001714764
Arabidopsis,AT5G25070,0.0001716693
Arabidopsis,AT4G13290,0.0001717352
Arabidopsis,AT5G22550,0.0001717719
Arabidopsis,AT1G08800,0.0001745608
Arabidopsis,AT3G18370,0.0001754819
Arabidopsis,AT2G22320,0.0001756621
Arabidopsis,AT2G21237,0.0001764171
Arabidopsis,AT1G43800,0.0001766825
Arabidopsis,AT2G21470,0.0001775429
Arabidopsis,AT4G26750,0.000177786
Arabidopsis,AT4G02860,0.0001780015
Arabidopsis,AT3G61470,0.0001791694
Arabidopsis,AT2G04090,0.0001796751
Arabidopsis,AT5G54165,0.0001798057
Arabidopsis,AT5G09980,0.0001802748
Arabidopsis,AT4G02900,0.0001805384
Arabidopsis,AT4G02910,0.0001805384
Arabidopsis,AT5G56870,0.0001813695
Arabidopsis,AT3G18450,0.0001823921
Arabidopsis,AT4G03000,0.0001836255
Arabidopsis,AT3G43520,0.0001851843
Arabidopsis,AT3G08790,0.0001853193
Arabidopsis,AT3G08800,0.0001853193
Arabidopsis,AT5G57180,0.0001861886
Arabidopsis,AT3G53430,0.0001866093
Arabidopsis,AT4G03950,0.0001867979
Arabidopsis,AT5G57110,0.0001881242
Arabidopsis,AT2G32320,0.0001888192
Arabidopsis,AT1G21740,0.0001907337
Arabidopsis,AT1G05490,0.0001916215
Arabidopsis,AT1G03160,0.000191677
Arabidopsis,AT4G19038,0.0001917131
Arabidopsis,AT4G09830,0.0001918272
Arabidopsis,AT1G08430,0.0001927261
Arabidopsis,AT1G58430,0.0001936183
Arabidopsis,AT5G49555,0.0001947415
Arabidopsis,AT5G49570,0.0001947415
Arabidopsis,AT5G49580,0.0001947415
Arabidopsis,AT5G49615,0.0001947415
Arabidopsis,AT4G03410,0.0001958166
Arabidopsis,AT4G03415,0.0001958166
Arabidopsis,AT1G31540,0.0001994686
Arabidopsis,AT3G16400,0.0002021053
Arabidopsis,AT4G35150,0.0002022817
Arabidopsis,AT5G47840,0.0002024906
Arabidopsis,AT4G16146,0.000203473
Arabidopsis,AT4G12617,0.0002035752
Arabidopsis,AT4G12620,0.0002035752
Arabidopsis,AT4G12640,0.0002035752
Arabidopsis,AT4G12670,0.0002035752
Arabidopsis,AT1G05670,0.0002045029
Arabidopsis,AT1G49840,0.000205095
Arabidopsis,AT5G47870,0.0002054065
Arabidopsis,AT1G44940,0.0002054242
Arabidopsis,AT4G16310,0.0002054857
Arabidopsis,AT1G21940,0.0002059889
Arabidopsis,AT1G09870,0.0002064931
Arabidopsis,AT1G09880,0.0002064931
Arabidopsis,AT5G41100,0.0002068135
Arabidopsis,AT1G04180,0.0002074726
Arabidopsis,AT1G13220,0.0002081112
Arabidopsis,AT3G51200,0.0002092753
Arabidopsis,AT2G17830,0.0002116536
Arabidopsis,AT2G17840,0.0002116536
Arabidopsis,AT2G17845,0.0002116536
Arabidopsis,AT2G17860,0.0002116536
Arabidopsis,AT1G04340,0.000212449
Arabidopsis,AT2G18110,0.0002162571
Arabidopsis,AT2G20570,0.0002168216
Arabidopsis,AT3G13630,0.000218776
Arabidopsis,AT4G20060,0.0002195193
Arabidopsis,AT2G37250,0.000219847
Arabidopsis,AT4G01800,0.0002199926
Arabidopsis,AT5G65830,0.0002203224
Arabidopsis,AT4G12440,0.0002212727
Arabidopsis,AT5G02370,0.0002220953
Arabidopsis,AT4G09020,0.0002221079
Arabidopsis,AT5G01015,0.0002222467
Arabidopsis,AT5G54710,0.0002224184
Arabidopsis,AT5G54730,0.0002224184
Arabidopsis,AT5G54745,0.0002224184
Arabidopsis,AT5G01340,0.0002229948
Arabidopsis,AT5G01680,0.0002229948
Arabidopsis,AT1G60140,0.0002240544
Arabidopsis,AT1G22150,0.0002253571
Arabidopsis,AT3G57470,0.0002270346
Arabidopsis,AT1G52190,0.0002273614
Arabidopsis,AT4G36925,0.0002275155
Arabidopsis,AT3G17770,0.0002275898
Arabidopsis,AT1G65950,0.0002277368
Arabidopsis,AT3G50690,0.0002278329
Arabidopsis,AT1G05291,0.0002278409
Arabidopsis,AT3G13810,0.0002280982
Arabidopsis,AT5G59780,0.0002283523
Arabidopsis,AT2G47490,0.0002294373
Arabidopsis,AT5G28237,0.0002297334
Arabidopsis,AT3G14050,0.0002317061
Arabidopsis,AT2G31865,0.0002320119
Arabidopsis,AT1G77815,0.000232022
Arabidopsis,AT1G04380,0.0002322229
Arabidopsis,AT1G17630,0.0002331326
Arabidopsis,AT2G35780,0.0002350613
Arabidopsis,AT3G43410,0.0002363092
Arabidopsis,AT5G67210,0.0002376076
Arabidopsis,AT1G72060,0.0002400375
Arabidopsis,AT2G35605,0.0002406215
Arabidopsis,AT5G60450,0.0002410695
Arabidopsis,AT5G02830,0.0002442503
Arabidopsis,AT5G02840,0.0002442503
Arabidopsis,AT5G02850,0.0002442503
Arabidopsis,AT3G14590,0.0002447839
Arabidopsis,AT1G04140,0.0002453769
Arabidopsis,AT2G13690,0.0002459373
Arabidopsis,AT5G45830,0.0002466497
