species,gene,pvalue
Arabidopsis,AT5G07230,1.376475e-05
Arabidopsis,AT3G13855,1.431943e-05
Arabidopsis,AT2G01960,1.462275e-05
Arabidopsis,AT1G04360,1.535312e-05
Arabidopsis,AT5G39890,1.614996e-05
Arabidopsis,AT3G26400,1.669821e-05
Arabidopsis,AT2G32590,1.681097e-05
Arabidopsis,AT2G32600,1.681097e-05
Arabidopsis,AT4G39660,1.725799e-05
Arabidopsis,AT2G26180,1.825306e-05
Arabidopsis,AT3G44200,1.897057e-05
Arabidopsis,AT4G27470,1.897417e-05
Arabidopsis,AT1G01680,1.904943e-05
Arabidopsis,AT3G44250,1.943911e-05
Arabidopsis,AT1G12665,2.017073e-05
Arabidopsis,AT1G12672,2.017073e-05
Arabidopsis,AT1G12680,2.017073e-05
Arabidopsis,AT4G02320,2.064937e-05
Arabidopsis,AT5G01880,2.070332e-05
Arabidopsis,AT2G32870,2.146534e-05
Arabidopsis,AT1G07645,2.169418e-05
Arabidopsis,AT1G07690,2.173542e-05
Arabidopsis,AT1G55950,2.184986e-05
Arabidopsis,AT1G55990,2.184986e-05
Arabidopsis,AT4G39330,2.233366e-05
Arabidopsis,AT5G01510,2.278556e-05
Arabidopsis,AT4G30750,2.358522e-05
Arabidopsis,AT1G12700,2.378979e-05
Arabidopsis,AT5G65925,2.481271e-05
Arabidopsis,AT2G12880,2.536607e-05
Arabidopsis,AT5G04970,2.615312e-05
Arabidopsis,AT5G46400,2.615312e-05
Arabidopsis,AT3G53450,2.634523e-05
Arabidopsis,AT1G09760,2.65418e-05
Arabidopsis,AT1G04380,2.693831e-05
Arabidopsis,AT5G51860,2.762725e-05
Arabidopsis,AT3G44320,2.808908e-05
Arabidopsis,AT5G64040,2.908907e-05
Arabidopsis,AT4G02820,2.97363e-05
Arabidopsis,AT4G14104,3.015575e-05
Arabidopsis,AT3G57160,3.202058e-05
Arabidopsis,AT3G43833,3.222573e-05
Arabidopsis,AT3G21540,3.304865e-05
Arabidopsis,AT2G31150,3.309444e-05
Arabidopsis,AT3G52600,3.385511e-05
Arabidopsis,AT3G10130,3.424448e-05
Arabidopsis,AT3G19410,3.545587e-05
Arabidopsis,AT3G19420,3.545587e-05
Arabidopsis,AT1G09157,3.718953e-05
Arabidopsis,AT5G06970,3.754353e-05
Arabidopsis,AT2G12646,3.769416e-05
Arabidopsis,AT2G13360,3.816116e-05
Arabidopsis,AT1G12710,3.868764e-05
Arabidopsis,AT4G02840,3.896029e-05
Arabidopsis,AT4G02860,3.896029e-05
Arabidopsis,AT4G02830,3.943122e-05
Arabidopsis,AT2G19893,3.957562e-05
Arabidopsis,AT3G15548,3.995493e-05
Arabidopsis,AT3G13890,4.135349e-05
Arabidopsis,AT1G77230,4.199684e-05
Arabidopsis,AT1G64130,4.30451e-05
Arabidopsis,AT2G15890,4.535914e-05
Arabidopsis,AT1G31250,4.568953e-05
Arabidopsis,AT1G03620,4.570328e-05
Arabidopsis,AT1G03840,4.710416e-05
Arabidopsis,AT3G43790,4.747905e-05
Arabidopsis,AT3G13880,4.811146e-05
Arabidopsis,AT1G79100,4.860559e-05
Arabidopsis,AT1G12520,4.936519e-05
Arabidopsis,AT4G00520,5.014882e-05
Arabidopsis,AT2G34730,5.13347e-05
Arabidopsis,AT3G30820,5.32458e-05
Arabidopsis,AT1G05860,5.367349e-05
Arabidopsis,AT1G12390,5.378555e-05
Arabidopsis,AT5G24610,5.401384e-05
Arabidopsis,AT5G49665,5.499631e-05
Arabidopsis,AT4G11010,5.538698e-05
Arabidopsis,AT4G09840,5.543257e-05
Arabidopsis,AT4G25440,5.561598e-05
Arabidopsis,AT4G25450,5.561598e-05
Arabidopsis,AT1G80450,5.563324e-05
Arabidopsis,AT4G39890,5.670577e-05
Arabidopsis,AT2G04100,5.674468e-05
Arabidopsis,AT1G03820,5.808364e-05
Arabidopsis,AT2G17540,5.908754e-05
Arabidopsis,AT3G22050,5.968434e-05
Arabidopsis,AT3G22080,5.968434e-05
Arabidopsis,AT3G45160,6.048469e-05
Arabidopsis,AT3G42725,6.126544e-05
Arabidopsis,AT3G42786,6.126544e-05
Arabidopsis,AT4G26090,6.165943e-05
Arabidopsis,AT5G24590,6.181598e-05
Arabidopsis,AT3G11290,6.225031e-05
Arabidopsis,AT3G42770,6.325824e-05
Arabidopsis,AT2G29430,6.367485e-05
Arabidopsis,AT3G07330,6.432613e-05
Arabidopsis,AT4G10955,6.435563e-05
Arabidopsis,AT1G03790,6.475959e-05
Arabidopsis,AT1G03800,6.475959e-05
Arabidopsis,AT2G01260,6.550021e-05
Arabidopsis,AT4G14480,6.747685e-05
Arabidopsis,AT5G05270,6.769509e-05
Arabidopsis,AT5G05330,6.769509e-05
Arabidopsis,AT1G77270,6.777193e-05
Arabidopsis,AT5G18480,6.809282e-05
Arabidopsis,AT5G57110,6.814918e-05
Arabidopsis,AT4G02290,7.003297e-05
Arabidopsis,AT1G79090,7.13931e-05
Arabidopsis,AT1G33615,7.15543e-05
Arabidopsis,AT3G19100,7.193292e-05
Arabidopsis,AT4G06490,7.299274e-05
Arabidopsis,AT1G12750,7.350446e-05
Arabidopsis,AT3G13850,7.382911e-05
Arabidopsis,AT3G43580,7.503915e-05
Arabidopsis,AT2G03680,7.524894e-05
Arabidopsis,AT3G09780,7.755286e-05
Arabidopsis,AT5G43175,7.915304e-05
Arabidopsis,AT2G12940,8.221712e-05
Arabidopsis,AT4G15360,8.234993e-05
Arabidopsis,AT1G48000,8.3978e-05
Arabidopsis,AT1G11670,8.399684e-05
Arabidopsis,AT5G22920,8.416778e-05
Arabidopsis,AT2G46440,8.424693e-05
Arabidopsis,AT2G18190,8.470412e-05
Arabidopsis,AT4G38225,8.490772e-05
Arabidopsis,AT4G38230,8.490772e-05
Arabidopsis,AT4G38250,8.490772e-05
Arabidopsis,AT4G17510,8.578572e-05
Arabidopsis,AT4G05540,8.739786e-05
Arabidopsis,AT2G42395,8.954164e-05
Arabidopsis,AT1G09770,8.972423e-05
Arabidopsis,AT1G09780,8.972423e-05
Arabidopsis,AT4G02750,9.140245e-05
Arabidopsis,AT2G02498,9.248904e-05
Arabidopsis,AT5G51850,9.418025e-05
Arabidopsis,AT4G14120,9.501764e-05
Arabidopsis,AT5G54720,9.549367e-05
Arabidopsis,AT1G12620,9.568386e-05
Arabidopsis,AT1G04520,9.687536e-05
Arabidopsis,AT2G33585,9.791057e-05
Arabidopsis,AT3G55960,9.845141e-05
Arabidopsis,AT3G21870,9.988109e-05
Arabidopsis,AT3G43990,0.0001023932
Arabidopsis,AT2G32550,0.0001027027
Arabidopsis,AT4G02510,0.0001037246
Arabidopsis,AT2G13840,0.0001042447
Arabidopsis,AT3G13860,0.0001047278
Arabidopsis,AT3G44110,0.0001056071
Arabidopsis,AT3G29070,0.0001061661
Arabidopsis,AT1G18745,0.0001079596
Arabidopsis,AT4G00540,0.0001083104
Arabidopsis,AT5G59030,0.0001085604
Arabidopsis,AT2G13350,0.0001101601
Arabidopsis,AT3G06480,0.0001113924
Arabidopsis,AT3G53390,0.0001135033
Arabidopsis,AT2G19130,0.0001138455
Arabidopsis,AT2G19170,0.0001138455
Arabidopsis,AT2G32890,0.0001142027
Arabidopsis,AT2G32900,0.0001142027
Arabidopsis,AT2G32905,0.0001142027
Arabidopsis,AT1G07710,0.0001148447
Arabidopsis,AT2G01350,0.0001164263
Arabidopsis,AT1G56130,0.0001199764
Arabidopsis,AT1G76980,0.0001206664
Arabidopsis,AT5G64910,0.0001210156
Arabidopsis,AT1G63690,0.0001215217
Arabidopsis,AT3G09760,0.0001221758
Arabidopsis,AT5G14390,0.0001222977
Arabidopsis,AT2G42590,0.0001227584
Arabidopsis,AT1G49030,0.0001253063
Arabidopsis,AT4G01970,0.0001264873
Arabidopsis,AT2G03020,0.0001278365
Arabidopsis,AT1G21320,0.0001280531
Arabidopsis,AT1G10450,0.0001298819
Arabidopsis,AT3G43940,0.0001302794
Arabidopsis,AT1G11860,0.0001332433
Arabidopsis,AT1G78580,0.0001334181
Arabidopsis,AT3G52390,0.0001340147
Arabidopsis,AT1G03760,0.0001350338
Arabidopsis,AT1G79800,0.0001411093
Arabidopsis,AT5G06390,0.0001412579
Arabidopsis,AT4G02910,0.0001426625
Arabidopsis,AT2G05160,0.0001435399
Arabidopsis,AT3G10090,0.0001465178
Arabidopsis,AT1G63820,0.0001476376
Arabidopsis,AT1G31810,0.0001479188
Arabidopsis,AT1G66290,0.0001481217
Arabidopsis,AT1G30220,0.0001495038
Arabidopsis,AT3G01410,0.0001519032
Arabidopsis,AT3G50030,0.000152299
Arabidopsis,AT3G50040,0.000152299
Arabidopsis,AT2G26610,0.0001526917
Arabidopsis,AT5G02460,0.0001529926
Arabidopsis,AT2G34660,0.0001535068
Arabidopsis,AT2G34670,0.0001535068
Arabidopsis,AT2G32620,0.0001536782
Arabidopsis,AT1G12660,0.0001540253
Arabidopsis,AT1G79620,0.000155038
Arabidopsis,AT4G13615,0.0001568752
Arabidopsis,AT4G03090,0.0001573456
Arabidopsis,AT1G12540,0.0001573616
Arabidopsis,AT4G14140,0.0001584319
Arabidopsis,AT4G14145,0.0001584319
Arabidopsis,AT4G30870,0.0001587711
Arabidopsis,AT2G31340,0.0001600076
Arabidopsis,AT4G03930,0.0001608703
Arabidopsis,AT4G03935,0.0001608703
Arabidopsis,AT1G01530,0.0001615752
Arabidopsis,AT1G01540,0.0001615752
Arabidopsis,AT4G31980,0.0001618183
Arabidopsis,AT3G15605,0.0001663024
Arabidopsis,AT5G66100,0.0001668645
Arabidopsis,AT3G44240,0.0001675274
Arabidopsis,AT4G32390,0.0001679697
Arabidopsis,AT1G05600,0.0001680703
Arabidopsis,AT1G05610,0.0001680703
Arabidopsis,AT1G05620,0.0001680703
Arabidopsis,AT1G05630,0.0001680703
Arabidopsis,AT2G38160,0.0001685387
Arabidopsis,AT4G31970,0.0001685766
Arabidopsis,AT4G01180,0.0001686767
Arabidopsis,AT5G48740,0.0001693111
Arabidopsis,AT3G51790,0.0001698695
Arabidopsis,AT1G04030,0.0001710653
Arabidopsis,AT2G35840,0.0001716337
Arabidopsis,AT4G30850,0.0001723387
Arabidopsis,AT5G64930,0.0001735786
Arabidopsis,AT5G41110,0.0001751342
Arabidopsis,AT4G13890,0.0001766396
Arabidopsis,AT3G28180,0.0001772746
Arabidopsis,AT5G06320,0.0001781311
Arabidopsis,AT5G06360,0.0001781311
Arabidopsis,AT5G06440,0.0001781311
Arabidopsis,AT1G14260,0.0001801506
Arabidopsis,AT1G14280,0.0001801506
Arabidopsis,AT4G08760,0.0001807318
Arabidopsis,AT5G66500,0.0001809377
Arabidopsis,AT5G66510,0.0001809377
Arabidopsis,AT2G17210,0.0001824594
Arabidopsis,AT2G27050,0.0001826868
Arabidopsis,AT4G37520,0.0001829734
Arabidopsis,AT3G44280,0.0001834271
Arabidopsis,AT3G53490,0.0001858799
Arabidopsis,AT1G79070,0.0001860754
Arabidopsis,AT5G24620,0.0001876318
Arabidopsis,AT5G28750,0.0001881085
Arabidopsis,AT1G72250,0.0001896199
Arabidopsis,AT2G24285,0.0001899615
Arabidopsis,AT3G09030,0.000190143
Arabidopsis,AT2G29390,0.0001902798
Arabidopsis,AT3G44290,0.0001910307
Arabidopsis,AT2G29790,0.000191581
Arabidopsis,AT2G16015,0.0001919559
Arabidopsis,AT1G07450,0.0001924204
Arabidopsis,AT1G03740,0.000193157
Arabidopsis,AT1G03746,0.000193157
Arabidopsis,AT4G37340,0.0001936575
Arabidopsis,AT2G34655,0.0001936921
Arabidopsis,AT5G64850,0.0001939211
Arabidopsis,AT3G15610,0.0001939961
Arabidopsis,AT2G19150,0.000195986
Arabidopsis,AT1G66173,0.0001969657
Arabidopsis,AT3G10180,0.0001980595
Arabidopsis,AT2G20030,0.0001986397
Arabidopsis,AT1G06148,0.0001999918
Arabidopsis,AT4G18880,0.0002028255
Arabidopsis,AT2G44230,0.0002029267
Arabidopsis,AT1G06620,0.0002031367
Arabidopsis,AT1G06710,0.0002031367
Arabidopsis,AT2G31510,0.0002052315
Arabidopsis,AT3G50120,0.000205506
Arabidopsis,AT5G66210,0.0002095116
Arabidopsis,AT1G12663,0.0002097222
Arabidopsis,AT1G01570,0.0002108321
Arabidopsis,AT2G32640,0.0002109113
Arabidopsis,AT2G18150,0.0002135233
Arabidopsis,AT5G49750,0.0002138008
Arabidopsis,AT3G18040,0.0002142799
Arabidopsis,AT4G22350,0.0002165721
Arabidopsis,AT1G35520,0.0002166078
Arabidopsis,AT1G35530,0.0002166078
Arabidopsis,AT2G02020,0.0002199869
Arabidopsis,AT4G22310,0.0002214647
Arabidopsis,AT4G22320,0.0002214647
Arabidopsis,AT2G27120,0.0002224079
Arabidopsis,AT4G27740,0.0002233152
Arabidopsis,AT1G14310,0.0002251155
Arabidopsis,AT1G14315,0.0002251155
Arabidopsis,AT1G14320,0.0002251155
Arabidopsis,AT3G23530,0.0002279159
Arabidopsis,AT1G52260,0.000232952
Arabidopsis,AT2G18300,0.000237675
Arabidopsis,AT2G42810,0.0002376764
Arabidopsis,AT1G06490,0.0002398595
Arabidopsis,AT5G02580,0.0002406871
Arabidopsis,AT5G50800,0.0002435016
Arabidopsis,AT1G70440,0.0002437503
Arabidopsis,AT2G34360,0.0002443228
Arabidopsis,AT1G60783,0.0002469902
Arabidopsis,AT4G02005,0.0002471393
Arabidopsis,AT4G02010,0.0002471393
Arabidopsis,AT4G39900,0.0002521147
Arabidopsis,AT5G49710,0.0002521449
Arabidopsis,AT4G15242,0.0002522386
Arabidopsis,AT1G31260,0.000252259
Arabidopsis,AT1G35630,0.0002525323
Arabidopsis,AT1G49160,0.0002526734
Arabidopsis,AT5G39910,0.0002530452
Arabidopsis,AT4G27910,0.0002542783
Arabidopsis,AT5G21040,0.000255215
Arabidopsis,AT5G64813,0.0002579648
Arabidopsis,AT5G64840,0.0002579648
Arabidopsis,AT1G48560,0.0002604569
Arabidopsis,AT3G09790,0.0002613155
Arabidopsis,AT2G13680,0.0002618669
Arabidopsis,AT2G13690,0.0002618669
Arabidopsis,AT4G14020,0.0002619974
Arabidopsis,AT4G14040,0.0002619974
Arabidopsis,AT4G14050,0.0002619974
Arabidopsis,AT3G11540,0.0002624777
Arabidopsis,AT2G42730,0.0002637953
Arabidopsis,AT2G42750,0.0002637953
Arabidopsis,AT2G46470,0.0002646283
Arabidopsis,AT2G03270,0.0002663608
Arabidopsis,AT1G59660,0.0002690936
Arabidopsis,AT1G23380,0.0002697872
Arabidopsis,AT4G09140,0.0002714524
Arabidopsis,AT3G13920,0.0002716504
Arabidopsis,AT3G10120,0.000272965
Arabidopsis,AT5G43240,0.0002739376
Arabidopsis,AT5G27680,0.0002750588
Arabidopsis,AT1G09270,0.0002790671
Arabidopsis,AT5G54290,0.0002795745
Arabidopsis,AT3G13930,0.0002821864
Arabidopsis,AT3G13940,0.0002821864
Arabidopsis,AT3G09800,0.0002836697
Arabidopsis,AT1G05577,0.0002860538
Arabidopsis,AT1G59630,0.0002867688
Arabidopsis,AT2G32950,0.0002930786
Arabidopsis,AT2G35950,0.0002938323
Arabidopsis,AT5G02390,0.0002940401
Arabidopsis,AT1G32350,0.0002942227
Arabidopsis,AT4G14695,0.0002943573
Arabidopsis,AT5G37240,0.0002970705
Arabidopsis,AT4G22217,0.0002976423
Arabidopsis,AT4G22270,0.0002976423
Arabidopsis,AT4G22280,0.0002976423
Arabidopsis,AT4G22420,0.0002995784
Arabidopsis,AT1G42550,0.0002997884
Arabidopsis,AT1G42680,0.0002997884
Arabidopsis,AT2G13290,0.0003005969
Arabidopsis,AT1G77580,0.0003010574
Arabidopsis,AT1G10610,0.0003012531
Arabidopsis,AT2G33040,0.0003027509
Arabidopsis,AT3G44326,0.0003034624
Arabidopsis,AT2G01280,0.0003050244
Arabidopsis,AT3G51820,0.0003065652
Arabidopsis,AT5G17165,0.0003096992
Arabidopsis,AT5G47420,0.0003115909
Arabidopsis,AT4G38350,0.0003130059
Arabidopsis,AT4G11020,0.000314313
Arabidopsis,AT4G13770,0.0003167524
Arabidopsis,AT4G15630,0.0003176525
Arabidopsis,AT3G10210,0.0003179656
Arabidopsis,AT3G28230,0.0003183377
Arabidopsis,AT3G28250,0.0003183377
Arabidopsis,AT4G02740,0.000319565
Arabidopsis,AT3G08730,0.0003198393
Arabidopsis,AT1G05710,0.0003205877
Arabidopsis,AT4G39920,0.0003228713
Arabidopsis,AT4G17900,0.0003245642
Arabidopsis,AT3G22053,0.0003263735
Arabidopsis,AT4G28090,0.0003273861
Arabidopsis,AT4G02980,0.0003278987
Arabidopsis,AT4G03000,0.0003278987
Arabidopsis,AT4G27500,0.0003280768
Arabidopsis,AT5G49830,0.0003287755
Arabidopsis,AT1G52530,0.0003296972
Arabidopsis,AT2G32810,0.0003308309
Arabidopsis,AT4G38120,0.0003308905
Arabidopsis,AT4G13630,0.0003323975
Arabidopsis,AT5G66350,0.0003325887
Arabidopsis,AT4G09960,0.0003327537
Arabidopsis,AT2G05210,0.0003394598
Arabidopsis,AT2G05260,0.0003394598
Arabidopsis,AT3G29035,0.0003400106
Arabidopsis,AT2G13125,0.0003403203
Arabidopsis,AT2G13126,0.0003403203
Arabidopsis,AT2G42600,0.0003407356
Arabidopsis,AT4G02940,0.000340838
Arabidopsis,AT4G18740,0.0003436
Arabidopsis,AT3G44860,0.00034487
Arabidopsis,AT2G03670,0.0003451257
Arabidopsis,AT2G46450,0.000345263
Arabidopsis,AT2G46360,0.0003466464
Arabidopsis,AT1G32750,0.0003486343
Arabidopsis,AT1G78120,0.0003491432
Arabidopsis,AT2G26200,0.0003568285
Arabidopsis,AT5G49650,0.0003568588
Arabidopsis,AT5G66460,0.0003575038
Arabidopsis,AT4G30830,0.0003587041
Arabidopsis,AT2G12550,0.0003612372
Arabidopsis,AT1G56560,0.0003639817
Arabidopsis,AT1G56570,0.0003639817
Arabidopsis,AT1G56580,0.0003639817
Arabidopsis,AT4G04910,0.0003648419
Arabidopsis,AT1G12650,0.000365464
Arabidopsis,AT5G11900,0.000368228
Arabidopsis,AT3G19170,0.0003692424
Arabidopsis,AT1G10920,0.0003693872
Arabidopsis,AT1G77130,0.0003705218
Arabidopsis,AT4G14147,0.0003728477
Arabidopsis,AT5G22500,0.0003739792
Arabidopsis,AT4G18250,0.0003756542
Arabidopsis,AT2G47710,0.0003822936
Arabidopsis,AT5G24630,0.0003835435
Arabidopsis,AT5G37540,0.000384027
Arabidopsis,AT5G05210,0.0003842916
Arabidopsis,AT3G53350,0.0003845783
Arabidopsis,AT4G10160,0.0003862708
Arabidopsis,AT4G01170,0.0003866732
Arabidopsis,AT2G46650,0.0003878572
Arabidopsis,AT2G31450,0.0003881195
Arabidopsis,AT1G12910,0.0003884986
Arabidopsis,AT4G15490,0.0003885457
Arabidopsis,AT1G30140,0.0003889717
Arabidopsis,AT1G52565,0.0003892587
Arabidopsis,AT1G77280,0.0003909666
Arabidopsis,AT3G28340,0.0003919113
Arabidopsis,AT2G26320,0.0003923298
Arabidopsis,AT4G39400,0.0003923499
Arabidopsis,AT1G77460,0.0003924666
Arabidopsis,AT5G20320,0.0003928857
Arabidopsis,AT4G22330,0.0003941399
Arabidopsis,AT2G21800,0.0003944144
Arabidopsis,AT2G21820,0.0003944144
Arabidopsis,AT5G37800,0.0003951659
Arabidopsis,AT3G50310,0.0003953082
Arabidopsis,AT2G21860,0.0003956515
Arabidopsis,AT5G53800,0.0003965513
Arabidopsis,AT5G53850,0.0003965513
Arabidopsis,AT5G53860,0.0003965513
Arabidopsis,AT2G35860,0.0003977837
Arabidopsis,AT2G06025,0.0003990025
Arabidopsis,AT3G07610,0.0003999233
Arabidopsis,AT3G19280,0.0004020454
Arabidopsis,AT1G49130,0.0004021412
Arabidopsis,AT3G23080,0.0004025027
Arabidopsis,AT2G32940,0.0004063762
Arabidopsis,AT1G47655,0.0004082322
Arabidopsis,AT4G17910,0.0004083867
Arabidopsis,AT1G21120,0.0004084904
Arabidopsis,AT1G65060,0.0004107607
Arabidopsis,AT4G22820,0.0004108931
Arabidopsis,AT5G49660,0.0004119604
Arabidopsis,AT3G50330,0.0004143548
Arabidopsis,AT1G11900,0.0004154844
Arabidopsis,AT1G01960,0.0004155512
Arabidopsis,AT5G62610,0.0004166661
Arabidopsis,AT5G51812,0.000417017
Arabidopsis,AT3G29050,0.0004193655
Arabidopsis,AT2G32698,0.0004193938
Arabidopsis,AT1G76910,0.0004198718
Arabidopsis,AT3G44690,0.0004225296
Arabidopsis,AT1G77220,0.0004233186
Arabidopsis,AT5G01450,0.0004248648
Arabidopsis,AT5G25380,0.0004302508
Arabidopsis,AT5G25390,0.0004302508
Arabidopsis,AT5G55970,0.000430671
Arabidopsis,AT5G60950,0.0004330451
Arabidopsis,AT2G38255,0.0004339161
Arabidopsis,AT2G46640,0.0004348349
Arabidopsis,AT4G19006,0.0004349363
Arabidopsis,AT4G19010,0.0004349363
Arabidopsis,AT4G19020,0.0004349363
Arabidopsis,AT4G11150,0.0004370602
Arabidopsis,AT4G11160,0.0004370602
Arabidopsis,AT4G11170,0.0004370602
Arabidopsis,AT1G04150,0.0004372059
Arabidopsis,AT3G08940,0.0004375969
Arabidopsis,AT1G15410,0.0004377643
Arabidopsis,AT1G12210,0.0004382085
Arabidopsis,AT4G30980,0.0004384869
Arabidopsis,AT1G02330,0.0004386457
Arabidopsis,AT4G13760,0.0004392698
Arabidopsis,AT1G09794,0.0004409813
Arabidopsis,AT5G40220,0.0004412283
Arabidopsis,AT5G28470,0.0004421552
Arabidopsis,AT1G56610,0.0004424068
Arabidopsis,AT4G30825,0.0004431888
Arabidopsis,AT3G43850,0.0004434188
Arabidopsis,AT5G62170,0.0004454459
Arabidopsis,AT5G08560,0.0004456804
Arabidopsis,AT2G01120,0.0004473722
Arabidopsis,AT1G23300,0.0004500361
Arabidopsis,AT5G37510,0.0004506249
Arabidopsis,AT2G14206,0.0004519272
Arabidopsis,AT5G02510,0.0004528972
Arabidopsis,AT5G02520,0.0004528972
Arabidopsis,AT5G02530,0.0004528972
Arabidopsis,AT5G14540,0.000453793
Arabidopsis,AT4G24400,0.0004565256
Arabidopsis,AT4G39830,0.000458561
Arabidopsis,AT4G37480,0.0004586127
Arabidopsis,AT4G37510,0.0004586127
Arabidopsis,AT4G04890,0.0004586189
Arabidopsis,AT4G01900,0.0004589577
Arabidopsis,AT3G54940,0.0004595714
Arabidopsis,AT1G04270,0.0004615362
Arabidopsis,AT3G61940,0.0004617771
Arabidopsis,AT1G01480,0.0004618314
Arabidopsis,AT5G24480,0.0004634759
Arabidopsis,AT1G34095,0.0004642653
Arabidopsis,AT1G09190,0.0004650958
Arabidopsis,AT1G43170,0.0004654611
Arabidopsis,AT3G57630,0.0004654987
Arabidopsis,AT5G35680,0.0004681645
Arabidopsis,AT5G56870,0.0004688646
Arabidopsis,AT5G60450,0.0004721194
Arabidopsis,AT5G01820,0.0004738795
Arabidopsis,AT1G43850,0.0004764119
Arabidopsis,AT3G42790,0.0004768826
Arabidopsis,AT4G37490,0.0004773722
Arabidopsis,AT4G37500,0.0004773722
Arabidopsis,AT5G06730,0.0004810104
Arabidopsis,AT2G29125,0.0004813152
Arabidopsis,AT3G10250,0.0004820929
Arabidopsis,AT1G05660,0.0004836812
Arabidopsis,AT2G47730,0.000484597
Arabidopsis,AT3G25070,0.000485095
Arabidopsis,AT3G25080,0.000485095
Arabidopsis,AT3G36659,0.0004856514
Arabidopsis,AT3G10390,0.0004872867
Arabidopsis,AT3G10400,0.0004872867
