species,gene,pvalue
Arabidopsis,AT3G19620,8.545526e-10
Arabidopsis,AT1G26100,9.636183e-10
Arabidopsis,AT1G26110,9.636183e-10
Arabidopsis,AT4G05160,1.038861e-09
Arabidopsis,AT4G05180,1.038861e-09
Arabidopsis,AT4G05310,1.038861e-09
Arabidopsis,AT1G80310,1.106652e-09
Arabidopsis,AT1G20610,1.266037e-09
Arabidopsis,AT1G15860,1.269797e-09
Arabidopsis,AT1G25988,1.660714e-09
Arabidopsis,AT1G73590,1.692497e-09
Arabidopsis,AT3G17660,1.723742e-09
Arabidopsis,AT1G51880,1.836696e-09
Arabidopsis,AT3G20898,1.853819e-09
Arabidopsis,AT4G26540,2.002162e-09
Arabidopsis,AT3G16690,2.230146e-09
Arabidopsis,AT1G27080,2.340496e-09
Arabidopsis,AT4G37640,2.444914e-09
Arabidopsis,AT4G37650,2.444914e-09
Arabidopsis,AT4G34460,2.682607e-09
Arabidopsis,AT3G20950,3.073594e-09
Arabidopsis,AT3G20960,3.073594e-09
Arabidopsis,AT3G20978,3.073594e-09
Arabidopsis,AT3G21000,3.073594e-09
Arabidopsis,AT4G34560,3.094596e-09
Arabidopsis,AT1G19660,3.224614e-09
Arabidopsis,AT1G19730,3.224614e-09
Arabidopsis,AT4G26390,3.313916e-09
Arabidopsis,AT5G59350,3.883285e-09
Arabidopsis,AT5G59360,3.883285e-09
Arabidopsis,AT1G27220,3.964368e-09
Arabidopsis,AT5G05810,4.194116e-09
Arabidopsis,AT4G26310,4.52031e-09
Arabidopsis,AT4G05320,4.768289e-09
Arabidopsis,AT4G05340,4.768289e-09
Arabidopsis,AT4G05390,4.768289e-09
Arabidopsis,AT4G05400,4.768289e-09
Arabidopsis,AT4G05410,4.768289e-09
Arabidopsis,AT4G05475,4.768289e-09
Arabidopsis,AT1G62320,5.196145e-09
Arabidopsis,AT3G19490,5.268118e-09
Arabidopsis,AT1G56690,5.44062e-09
Arabidopsis,AT1G56700,5.44062e-09
Arabidopsis,AT1G57590,5.44062e-09
Arabidopsis,AT1G57600,5.44062e-09
Arabidopsis,AT1G57613,5.44062e-09
Arabidopsis,AT1G57680,5.44062e-09
Arabidopsis,AT5G59490,5.888283e-09
Arabidopsis,AT1G20260,6.70602e-09
Arabidopsis,AT4G26600,8.176914e-09
Arabidopsis,AT1G17800,8.226853e-09
Arabidopsis,AT1G17830,8.226853e-09
Arabidopsis,AT4G26590,9.16678e-09
Arabidopsis,AT1G27120,9.450371e-09
Arabidopsis,AT5G18460,9.543284e-09
Arabidopsis,AT3G20300,1.040892e-08
Arabidopsis,AT3G20460,1.04582e-08
Arabidopsis,AT1G27350,1.126711e-08
Arabidopsis,AT3G19890,1.140244e-08
Arabidopsis,AT3G19930,1.140244e-08
Arabidopsis,AT1G13360,1.28722e-08
Arabidopsis,AT4G26640,1.301512e-08
Arabidopsis,AT4G05190,1.30655e-08
Arabidopsis,AT4G05200,1.30655e-08
Arabidopsis,AT1G20570,1.328682e-08
Arabidopsis,AT1G17170,1.352351e-08
Arabidopsis,AT1G27200,1.410745e-08
Arabidopsis,AT5G40480,1.423601e-08
Arabidopsis,AT4G34412,1.42995e-08
Arabidopsis,AT1G17470,1.512383e-08
Arabidopsis,AT5G18340,1.615677e-08
Arabidopsis,AT2G38255,1.620828e-08
Arabidopsis,AT2G04860,1.65998e-08
Arabidopsis,AT2G04865,1.65998e-08
Arabidopsis,AT5G07330,1.718133e-08
Arabidopsis,AT1G65483,1.724907e-08
Arabidopsis,AT1G65484,1.724907e-08
Arabidopsis,AT1G65486,1.724907e-08
Arabidopsis,AT1G66380,1.749691e-08
Arabidopsis,AT5G07360,1.926812e-08
Arabidopsis,AT5G07380,1.926812e-08
Arabidopsis,AT5G18310,2.004741e-08
Arabidopsis,AT5G18320,2.004741e-08
Arabidopsis,AT4G26050,2.007114e-08
Arabidopsis,AT5G06570,2.010148e-08
Arabidopsis,AT4G37685,2.040872e-08
Arabidopsis,AT1G13580,2.063809e-08
Arabidopsis,AT1G78180,2.1362e-08
Arabidopsis,AT1G78210,2.1362e-08
Arabidopsis,AT1G19740,2.235072e-08
Arabidopsis,AT3G28220,2.256891e-08
Arabidopsis,AT3G28230,2.256891e-08
Arabidopsis,AT3G28340,2.256891e-08
Arabidopsis,AT3G28345,2.256891e-08
Arabidopsis,AT4G34135,2.363908e-08
Arabidopsis,AT1G30270,2.447457e-08
Arabidopsis,AT1G56510,2.49439e-08
Arabidopsis,AT1G77122,2.698479e-08
Arabidopsis,AT1G77138,2.698479e-08
Arabidopsis,AT1G77145,2.698479e-08
Arabidopsis,AT1G77160,2.698479e-08
Arabidopsis,AT1G77170,2.698479e-08
Arabidopsis,AT1G77230,2.698479e-08
Arabidopsis,AT1G77280,2.698479e-08
Arabidopsis,AT1G77300,2.698479e-08
Arabidopsis,AT1G77320,2.698479e-08
Arabidopsis,AT1G77370,2.698479e-08
Arabidopsis,AT1G77380,2.698479e-08
Arabidopsis,AT3G19400,2.753794e-08
Arabidopsis,AT1G24280,2.874928e-08
Arabidopsis,AT1G24300,2.874928e-08
Arabidopsis,AT1G80810,2.910816e-08
Arabidopsis,AT1G33860,2.941318e-08
Arabidopsis,AT1G66410,3.020474e-08
Arabidopsis,AT1G80410,3.022926e-08
Arabidopsis,AT1G68530,3.095917e-08
Arabidopsis,AT3G60270,3.10525e-08
Arabidopsis,AT5G07571,3.391877e-08
Arabidopsis,AT2G04925,3.72458e-08
Arabidopsis,AT2G05117,3.72458e-08
Arabidopsis,AT2G05160,3.72458e-08
Arabidopsis,AT3G19895,3.917674e-08
Arabidopsis,AT3G22190,4.124482e-08
Arabidopsis,AT1G62981,4.243733e-08
Arabidopsis,AT5G01570,4.613957e-08
Arabidopsis,AT5G59390,4.750656e-08
Arabidopsis,AT5G59420,4.750656e-08
Arabidopsis,AT1G80210,4.801805e-08
Arabidopsis,AT1G80290,4.801805e-08
Arabidopsis,AT3G19260,5.011751e-08
Arabidopsis,AT3G21080,5.125649e-08
Arabidopsis,AT5G18510,5.173417e-08
Arabidopsis,AT1G19750,5.204121e-08
Arabidopsis,AT3G17830,5.258064e-08
Arabidopsis,AT3G18290,5.258064e-08
Arabidopsis,AT3G16730,5.468032e-08
Arabidopsis,AT1G80520,5.741351e-08
Arabidopsis,AT5G16680,6.092898e-08
Arabidopsis,AT3G16820,6.348523e-08
Arabidopsis,AT3G60240,6.568202e-08
Arabidopsis,AT1G19715,6.762665e-08
Arabidopsis,AT1G65352,6.8984e-08
Arabidopsis,AT3G22320,7.147615e-08
Arabidopsis,AT3G22330,7.147615e-08
Arabidopsis,AT1G17200,7.46448e-08
Arabidopsis,AT1G14410,7.818898e-08
Arabidopsis,AT1G14420,7.818898e-08
Arabidopsis,AT4G26170,7.934456e-08
Arabidopsis,AT4G26180,7.934456e-08
Arabidopsis,AT4G26190,7.934456e-08
Arabidopsis,AT4G26200,7.934456e-08
Arabidopsis,AT1G26590,8.092741e-08
Arabidopsis,AT3G28390,8.121359e-08
Arabidopsis,AT5G40950,8.208855e-08
Arabidopsis,AT2G37730,8.718616e-08
Arabidopsis,AT1G79760,8.728908e-08
Arabidopsis,AT1G27020,9.031442e-08
Arabidopsis,AT1G30845,9.098818e-08
Arabidopsis,AT1G30930,9.098818e-08
Arabidopsis,AT3G59845,9.236841e-08
Arabidopsis,AT4G13460,9.436298e-08
Arabidopsis,AT4G28703,9.453622e-08
Arabidopsis,AT1G66400,9.573615e-08
Arabidopsis,AT1G27030,9.616173e-08
Arabidopsis,AT1G55250,9.763241e-08
Arabidopsis,AT1G55290,9.763241e-08
Arabidopsis,AT1G55360,9.763241e-08
Arabidopsis,AT1G71460,1.004778e-07
Arabidopsis,AT1G71480,1.004778e-07
Arabidopsis,AT3G01326,1.051237e-07
Arabidopsis,AT1G80745,1.063737e-07
Arabidopsis,AT5G59400,1.064077e-07
Arabidopsis,AT5G59410,1.064077e-07
Arabidopsis,AT1G23970,1.089568e-07
Arabidopsis,AT5G40580,1.090566e-07
Arabidopsis,AT1G80870,1.113412e-07
Arabidopsis,AT1G66550,1.116456e-07
Arabidopsis,AT1G66610,1.116456e-07
Arabidopsis,AT3G20940,1.127486e-07
Arabidopsis,AT1G17460,1.161227e-07
Arabidopsis,AT2G04842,1.177088e-07
Arabidopsis,AT5G17330,1.234753e-07
Arabidopsis,AT5G18280,1.27113e-07
Arabidopsis,AT5G17570,1.283374e-07
Arabidopsis,AT5G17620,1.283374e-07
Arabidopsis,AT3G60245,1.286059e-07
Arabidopsis,AT3G60340,1.286059e-07
Arabidopsis,AT3G60400,1.286059e-07
Arabidopsis,AT5G59190,1.295757e-07
Arabidopsis,AT4G03380,1.308852e-07
Arabidopsis,AT2G42480,1.370825e-07
Arabidopsis,AT5G07390,1.371327e-07
Arabidopsis,AT1G12775,1.376235e-07
Arabidopsis,AT3G18215,1.40651e-07
Arabidopsis,AT1G10470,1.447342e-07
Arabidopsis,AT4G12890,1.466416e-07
Arabidopsis,AT1G63410,1.557785e-07
Arabidopsis,AT1G79915,1.559695e-07
Arabidopsis,AT2G40085,1.62547e-07
Arabidopsis,AT2G40090,1.62547e-07
Arabidopsis,AT2G26620,1.630067e-07
Arabidopsis,AT2G26710,1.630067e-07
Arabidopsis,AT1G68370,1.706162e-07
Arabidopsis,AT5G05040,1.812008e-07
Arabidopsis,AT3G19910,1.865459e-07
Arabidopsis,AT5G18450,1.913715e-07
Arabidopsis,AT2G07140,1.918861e-07
Arabidopsis,AT1G13550,1.931239e-07
Arabidopsis,AT1G13560,1.931239e-07
Arabidopsis,AT3G15180,2.070563e-07
Arabidopsis,AT1G64590,2.082317e-07
Arabidopsis,AT1G64600,2.082317e-07
Arabidopsis,AT1G25580,2.113354e-07
Arabidopsis,AT3G25795,2.197766e-07
Arabidopsis,AT3G25805,2.197766e-07
Arabidopsis,AT3G28321,2.20949e-07
Arabidopsis,AT5G38180,2.271102e-07
Arabidopsis,AT2G41830,2.293851e-07
Arabidopsis,AT1G80000,2.312774e-07
Arabidopsis,AT1G80060,2.312774e-07
Arabidopsis,AT1G80080,2.312774e-07
Arabidopsis,AT1G80120,2.312774e-07
Arabidopsis,AT3G60310,2.315231e-07
Arabidopsis,AT3G60320,2.315231e-07
Arabidopsis,AT1G26700,2.353461e-07
Arabidopsis,AT3G16980,2.393614e-07
Arabidopsis,AT2G45140,2.503923e-07
Arabidopsis,AT2G37810,2.535971e-07
Arabidopsis,AT3G22840,2.57941e-07
Arabidopsis,AT3G18620,2.618984e-07
Arabidopsis,AT1G27045,2.651175e-07
Arabidopsis,AT1G28140,2.680934e-07
Arabidopsis,AT1G20980,2.706925e-07
Arabidopsis,AT4G26225,2.719502e-07
Arabidopsis,AT2G37740,2.810662e-07
Arabidopsis,AT1G24010,2.819427e-07
Arabidopsis,AT5G40348,2.836019e-07
Arabidopsis,AT1G80030,2.906531e-07
Arabidopsis,AT1G23465,2.943947e-07
Arabidopsis,AT5G23690,2.95585e-07
Arabidopsis,AT4G26270,3.02093e-07
Arabidopsis,AT4G26300,3.02093e-07
Arabidopsis,AT4G26485,3.083687e-07
Arabidopsis,AT1G18040,3.104066e-07
Arabidopsis,AT1G18080,3.104066e-07
Arabidopsis,AT5G36970,3.180572e-07
Arabidopsis,AT1G28170,3.294277e-07
Arabidopsis,AT1G73710,3.2978e-07
Arabidopsis,AT3G23360,3.301075e-07
Arabidopsis,AT4G26220,3.388622e-07
Arabidopsis,AT4G26240,3.388622e-07
Arabidopsis,AT3G20640,3.461766e-07
Arabidopsis,AT3G17760,3.556287e-07
Arabidopsis,AT4G34180,3.592291e-07
Arabidopsis,AT1G12450,3.657474e-07
Arabidopsis,AT3G23770,3.77574e-07
Arabidopsis,AT1G66150,3.907698e-07
Arabidopsis,AT5G11050,3.987737e-07
Arabidopsis,AT5G18590,4.000615e-07
Arabidopsis,AT4G34150,4.077025e-07
Arabidopsis,AT4G34160,4.077025e-07
Arabidopsis,AT3G21820,4.180652e-07
Arabidopsis,AT5G59450,4.382395e-07
Arabidopsis,AT1G22850,4.43471e-07
Arabidopsis,AT3G28430,4.440958e-07
Arabidopsis,AT4G17030,4.461545e-07
Arabidopsis,AT3G56560,4.475634e-07
Arabidopsis,AT1G19970,4.627096e-07
Arabidopsis,AT5G06510,4.645202e-07
Arabidopsis,AT1G18170,4.720644e-07
Arabidopsis,AT1G78050,4.726992e-07
Arabidopsis,AT1G56680,4.729898e-07
Arabidopsis,AT1G71490,5.111686e-07
Arabidopsis,AT1G71500,5.111686e-07
Arabidopsis,AT4G25120,5.168002e-07
Arabidopsis,AT1G56600,5.250894e-07
Arabidopsis,AT1G78980,5.253086e-07
Arabidopsis,AT4G26255,5.308803e-07
Arabidopsis,AT1G66600,5.323245e-07
Arabidopsis,AT1G26570,5.334952e-07
Arabidopsis,AT1G26580,5.334952e-07
Arabidopsis,AT2G01050,5.439961e-07
Arabidopsis,AT2G01060,5.439961e-07
Arabidopsis,AT1G16120,5.475226e-07
Arabidopsis,AT1G79120,5.488643e-07
Arabidopsis,AT4G39800,5.674444e-07
Arabidopsis,AT4G39830,5.674444e-07
Arabidopsis,AT1G18800,5.689636e-07
Arabidopsis,AT4G27300,5.825684e-07
Arabidopsis,AT3G17800,5.94101e-07
Arabidopsis,AT5G24318,6.074498e-07
Arabidopsis,AT5G24320,6.074498e-07
Arabidopsis,AT3G20580,6.215506e-07
Arabidopsis,AT3G20610,6.215506e-07
Arabidopsis,AT1G79840,6.374367e-07
Arabidopsis,AT1G79880,6.374367e-07
Arabidopsis,AT5G40570,6.379418e-07
Arabidopsis,AT1G18180,6.513894e-07
Arabidopsis,AT1G66390,6.586825e-07
Arabidopsis,AT1G14500,6.587785e-07
Arabidopsis,AT1G27970,6.735627e-07
Arabidopsis,AT4G26070,6.775817e-07
Arabidopsis,AT3G19780,6.81663e-07
Arabidopsis,AT3G19790,6.81663e-07
Arabidopsis,AT3G17530,6.914672e-07
Arabidopsis,AT4G23080,6.940345e-07
Arabidopsis,AT1G58290,6.956902e-07
Arabidopsis,AT3G23470,7.271457e-07
Arabidopsis,AT1G71050,7.288645e-07
Arabidopsis,AT1G13940,7.326062e-07
Arabidopsis,AT1G17780,7.506482e-07
Arabidopsis,AT1G17790,7.506482e-07
Arabidopsis,AT5G27530,7.778659e-07
Arabidopsis,AT5G27570,7.778659e-07
Arabidopsis,AT5G27600,7.778659e-07
Arabidopsis,AT5G27606,7.778659e-07
Arabidopsis,AT5G27630,7.778659e-07
Arabidopsis,AT5G27640,7.778659e-07
Arabidopsis,AT5G27650,7.778659e-07
Arabidopsis,AT5G27680,7.778659e-07
Arabidopsis,AT1G17060,7.840752e-07
Arabidopsis,AT5G18380,7.905715e-07
Arabidopsis,AT1G14688,7.949565e-07
Arabidopsis,AT1G71100,8.083458e-07
Arabidopsis,AT1G32210,8.085968e-07
Arabidopsis,AT1G62130,8.153075e-07
Arabidopsis,AT1G27910,8.203743e-07
Arabidopsis,AT2G40260,8.357091e-07
Arabidopsis,AT1G13410,8.399355e-07
Arabidopsis,AT1G13460,8.399355e-07
Arabidopsis,AT4G34400,8.44986e-07
Arabidopsis,AT4G26280,8.523835e-07
Arabidopsis,AT2G16500,8.708668e-07
Arabidopsis,AT5G07150,8.722638e-07
Arabidopsis,AT1G73540,8.9293e-07
Arabidopsis,AT3G20475,8.943269e-07
Arabidopsis,AT3G20490,8.943269e-07
Arabidopsis,AT3G20550,8.943269e-07
Arabidopsis,AT3G29740,8.960334e-07
Arabidopsis,AT1G19480,9.088998e-07
Arabidopsis,AT1G55120,9.123039e-07
Arabidopsis,AT1G55180,9.123039e-07
Arabidopsis,AT1G66180,9.123039e-07
Arabidopsis,AT1G66190,9.123039e-07
Arabidopsis,AT1G70940,9.14779e-07
Arabidopsis,AT1G14920,9.444523e-07
Arabidopsis,AT1G14940,9.444523e-07
Arabidopsis,AT1G14970,9.444523e-07
Arabidopsis,AT1G14980,9.444523e-07
Arabidopsis,AT1G14990,9.444523e-07
Arabidopsis,AT1G13970,9.462817e-07
Arabidopsis,AT1G35620,9.547629e-07
Arabidopsis,AT1G66510,9.899975e-07
Arabidopsis,AT3G28455,1.018416e-06
Arabidopsis,AT3G19970,1.027e-06
Arabidopsis,AT3G19990,1.027e-06
Arabidopsis,AT3G20020,1.027e-06
Arabidopsis,AT3G19870,1.040265e-06
Arabidopsis,AT4G26150,1.043314e-06
Arabidopsis,AT1G23960,1.071796e-06
Arabidopsis,AT1G03760,1.098033e-06
Arabidopsis,AT5G23700,1.137689e-06
Arabidopsis,AT5G27860,1.149907e-06
Arabidopsis,AT5G27880,1.149907e-06
Arabidopsis,AT3G18680,1.157675e-06
Arabidopsis,AT3G14070,1.189294e-06
Arabidopsis,AT1G27430,1.190335e-06
Arabidopsis,AT1G56630,1.210504e-06
Arabidopsis,AT1G63055,1.234327e-06
Arabidopsis,AT1G27290,1.247619e-06
Arabidopsis,AT1G64060,1.250598e-06
Arabidopsis,AT1G54940,1.263852e-06
Arabidopsis,AT1G71140,1.281329e-06
Arabidopsis,AT1G63200,1.281604e-06
Arabidopsis,AT3G22420,1.29105e-06
Arabidopsis,AT3G60420,1.300235e-06
Arabidopsis,AT5G18390,1.3029e-06
Arabidopsis,AT5G05210,1.364936e-06
Arabidopsis,AT1G63080,1.399507e-06
Arabidopsis,AT2G07110,1.436012e-06
Arabidopsis,AT5G55520,1.439575e-06
Arabidopsis,AT2G05360,1.452313e-06
Arabidopsis,AT1G33750,1.456758e-06
Arabidopsis,AT1G68510,1.467228e-06
Arabidopsis,AT1G68520,1.467228e-06
Arabidopsis,AT1G68540,1.467228e-06
Arabidopsis,AT3G20920,1.470524e-06
Arabidopsis,AT3G11060,1.484885e-06
Arabidopsis,AT3G23880,1.500739e-06
Arabidopsis,AT1G28304,1.552186e-06
Arabidopsis,AT1G18190,1.573759e-06
Arabidopsis,AT1G80010,1.586945e-06
Arabidopsis,AT2G25344,1.590772e-06
Arabidopsis,AT1G73210,1.624965e-06
Arabidopsis,AT5G21990,1.629966e-06
Arabidopsis,AT1G80040,1.653319e-06
Arabidopsis,AT1G17520,1.669898e-06
Arabidopsis,AT1G17540,1.669898e-06
Arabidopsis,AT1G17600,1.669898e-06
Arabidopsis,AT5G59300,1.687356e-06
Arabidopsis,AT1G80170,1.698989e-06
Arabidopsis,AT3G25900,1.70734e-06
Arabidopsis,AT1G63205,1.709686e-06
Arabidopsis,AT5G23270,1.72921e-06
Arabidopsis,AT1G63230,1.747326e-06
Arabidopsis,AT1G63240,1.747326e-06
Arabidopsis,AT1G63260,1.747326e-06
Arabidopsis,AT1G63270,1.747326e-06
Arabidopsis,AT1G63280,1.747326e-06
Arabidopsis,AT1G63290,1.747326e-06
Arabidopsis,AT1G63295,1.747326e-06
Arabidopsis,AT1G63310,1.747326e-06
Arabidopsis,AT4G17505,1.751073e-06
Arabidopsis,AT1G22620,1.773247e-06
Arabidopsis,AT1G22630,1.773247e-06
Arabidopsis,AT1G22650,1.773247e-06
Arabidopsis,AT1G22660,1.773247e-06
Arabidopsis,AT1G22680,1.773247e-06
Arabidopsis,AT1G22720,1.773247e-06
Arabidopsis,AT1G22750,1.773247e-06
Arabidopsis,AT1G22760,1.773247e-06
Arabidopsis,AT1G22767,1.773247e-06
Arabidopsis,AT1G22770,1.773247e-06
Arabidopsis,AT1G22790,1.773247e-06
Arabidopsis,AT4G25970,1.789427e-06
Arabidopsis,AT3G01300,1.797559e-06
Arabidopsis,AT5G42210,1.8036e-06
Arabidopsis,AT3G13930,1.805813e-06
Arabidopsis,AT3G13950,1.805813e-06
Arabidopsis,AT1G80610,1.812634e-06
Arabidopsis,AT1G78476,1.829689e-06
Arabidopsis,AT1G10586,1.83433e-06
Arabidopsis,AT1G27930,1.840488e-06
Arabidopsis,AT1G27940,1.840488e-06
Arabidopsis,AT5G59370,1.84608e-06
Arabidopsis,AT4G31615,1.847964e-06
Arabidopsis,AT5G06050,1.857388e-06
Arabidopsis,AT5G06060,1.857388e-06
Arabidopsis,AT4G25130,1.922684e-06
Arabidopsis,AT2G29350,1.929222e-06
Arabidopsis,AT2G29360,1.929222e-06
Arabidopsis,AT2G29370,1.929222e-06
Arabidopsis,AT2G29380,1.929222e-06
Arabidopsis,AT2G29390,1.929222e-06
Arabidopsis,AT2G29400,1.929222e-06
Arabidopsis,AT2G29410,1.929222e-06
Arabidopsis,AT2G29420,1.929222e-06
Arabidopsis,AT2G29470,1.929222e-06
Arabidopsis,AT1G73660,1.940597e-06
Arabidopsis,AT1G79690,1.97681e-06
Arabidopsis,AT5G06000,2.036778e-06
Arabidopsis,AT2G26510,2.074001e-06
Arabidopsis,AT2G26590,2.074001e-06
Arabidopsis,AT2G26650,2.074001e-06
Arabidopsis,AT2G26690,2.074001e-06
Arabidopsis,AT1G79710,2.074948e-06
Arabidopsis,AT1G79730,2.074948e-06
Arabidopsis,AT1G68580,2.081691e-06
Arabidopsis,AT3G22380,2.107524e-06
Arabidopsis,AT5G46600,2.145854e-06
Arabidopsis,AT5G46620,2.145854e-06
Arabidopsis,AT5G46630,2.145854e-06
Arabidopsis,AT3G60280,2.155691e-06
Arabidopsis,AT3G60290,2.155691e-06
Arabidopsis,AT3G60330,2.155691e-06
Arabidopsis,AT3G60390,2.155691e-06
Arabidopsis,AT4G23130,2.169828e-06
Arabidopsis,AT3G18650,2.230215e-06
Arabidopsis,AT4G03580,2.252846e-06
Arabidopsis,AT1G23440,2.262241e-06
Arabidopsis,AT2G01670,2.285534e-06
Arabidopsis,AT4G34360,2.286057e-06
Arabidopsis,AT3G23150,2.287433e-06
Arabidopsis,AT1G18370,2.310007e-06
Arabidopsis,AT1G17650,2.356262e-06
Arabidopsis,AT1G71691,2.396317e-06
Arabidopsis,AT5G19010,2.427691e-06
Arabidopsis,AT1G23390,2.429883e-06
Arabidopsis,AT1G12420,2.49183e-06
Arabidopsis,AT2G29440,2.505336e-06
Arabidopsis,AT3G56590,2.510329e-06
Arabidopsis,AT3G56610,2.510329e-06
Arabidopsis,AT1G14430,2.562995e-06
Arabidopsis,AT1G80090,2.564606e-06
Arabidopsis,AT2G44110,2.571787e-06
Arabidopsis,AT2G44140,2.571787e-06
Arabidopsis,AT2G44200,2.571787e-06
Arabidopsis,AT2G44240,2.571787e-06
Arabidopsis,AT2G44250,2.571787e-06
Arabidopsis,AT3G60250,2.583785e-06
Arabidopsis,AT1G03850,2.587665e-06
Arabidopsis,AT1G72640,2.590621e-06
Arabidopsis,AT1G72680,2.590621e-06
Arabidopsis,AT3G17520,2.613673e-06
Arabidopsis,AT1G28090,2.630131e-06
Arabidopsis,AT1G28100,2.630131e-06
Arabidopsis,AT1G80700,2.640412e-06
Arabidopsis,AT1G13440,2.674639e-06
Arabidopsis,AT1G70640,2.676008e-06
Arabidopsis,AT1G31090,2.690097e-06
Arabidopsis,AT2G25312,2.719064e-06
Arabidopsis,AT2G25320,2.719064e-06
Arabidopsis,AT3G23900,2.745801e-06
Arabidopsis,AT2G06908,2.75142e-06
Arabidopsis,AT3G16950,2.791012e-06
Arabidopsis,AT1G69370,2.807665e-06
Arabidopsis,AT1G79740,2.829238e-06
Arabidopsis,AT3G23560,2.864345e-06
Arabidopsis,AT3G23590,2.864345e-06
Arabidopsis,AT3G60940,2.877733e-06
Arabidopsis,AT3G28030,2.900346e-06
Arabidopsis,AT2G07360,2.930971e-06
Arabidopsis,AT1G27720,2.933366e-06
Arabidopsis,AT3G20170,2.976629e-06
Arabidopsis,AT3G27930,2.981356e-06
Arabidopsis,AT1G03840,2.988231e-06
Arabidopsis,AT3G23510,3.024905e-06
Arabidopsis,AT4G03590,3.050179e-06
Arabidopsis,AT3G01320,3.054631e-06
Arabidopsis,AT1G80980,3.074453e-06
Arabidopsis,AT4G20060,3.104673e-06
Arabidopsis,AT3G07000,3.111827e-06
Arabidopsis,AT1G74458,3.151456e-06
Arabidopsis,AT3G02560,3.166934e-06
