"Lines","Long","Lat","crop","n_value","log_n"
"IRIS_313-11216",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11219",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11220",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11222",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11223",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11224",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11225",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11226",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11227",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11228",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11229",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11230",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11231",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11321",90.33778,23.77861,"rice",NA,NA
"IRIS_313-11322",89.33306,24,"rice",161,2.20682587603185
"IRIS_313-11323",90.36667,22.7,"rice",NA,NA
"IRIS_313-11324",90.71778,23.92083,"rice",NA,NA
"IRIS_313-11399",91.98333,21.41667,"rice",235,2.37106786227174
"IRIS_313-11400",91.71889,24.59056,"rice",298,2.47421626407626
"IRIS_313-11401",91.39972,25.06667,"rice",NA,NA
"IRIS_313-11402",91.67944,24.30528,"rice",195,2.29003461136252
"IRIS_313-11404",91.41667,24.38333,"rice",NA,NA
"IRIS_313-11481",89.41,24.29167,"rice",141,2.14921911265538
"IRIS_313-11482",90.05472,23.48278,"rice",182,2.26007138798507
"IRIS_313-11483",90.20722,23.17528,"rice",268,2.42813479402879
"IRIS_313-11484",89.54361,23.72722,"rice",190,2.27875360095283
"IRIS_313-11486",89.41,24.29167,"rice",141,2.14921911265538
"IRIS_313-11487",90.02556,23.22389,"rice",NA,NA
"IRIS_313-11557",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11558",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-11722",92.38333,24.88333,"rice",204,2.3096301674259
"IRIS_313-11945",91.16667,23.41667,"rice",255,2.40654018043396
"IRIS_313-11964",89.25,25.83333,"rice",190,2.27875360095283
"IRIS_313-11982",89.37222,25.94583,"rice",198,2.29666519026153
"IRIS_313-12002",91.42639,24.33556,"rice",165,2.21748394421391
"IRIS_313-12055",91.7,22.96667,"rice",164,2.2148438480477
"IRIS_313-12094",91.11667,23.95306,"rice",NA,NA
"IRIS_313-12141",91.08333,22.83306,"rice",411,2.61384182187607
"IRIS_313-8252",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-8283",91,23.58333,"rice",224,2.35024801833416
"IRIS_313-8349",90.36667,22.7,"rice",NA,NA
"IRIS_313-8410",89.38333,25.15,"rice",181,2.25767857486918
"IRIS_313-8437",91.98333,21.41667,"rice",235,2.37106786227174
"IRIS_313-8509",88.75,25.66667,"rice",159,2.20139712432045
"IRIS_313-8632",89.33333,26,"rice",231,2.36361197989214
"IRIS_313-8641",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-8683",91.91667,23.5,"rice",211,2.32428245529769
"IRIS_313-8703",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-8717",90.33333,24.5,"rice",139,2.1430148002541
"IRIS_313-8721",90.35,22.36667,"rice",331,2.51982799377572
"IRIS_313-8733",89.08333,24.5,"rice",NA,NA
"IRIS_313-8737",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-8789",90.27278,23.89167,"rice",152,2.18184358794477
"IRIS_313-8822",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-8850",90.33333,24.5,"rice",139,2.1430148002541
"IRIS_313-8854",91.83333,22.5,"rice",190,2.27875360095283
"IRIS_313-8864",89.66667,23.16667,"rice",248,2.39445168082622
"IRIS_313-8930",91.66667,24.33333,"rice",240,2.38021124171161
"IRIS_313-8932",89.33583,24.91361,"rice",166,2.22010808804005
"IRIS_313-8963",91.66667,22.75,"rice",153,2.1846914308176
"IRIS_313-9049",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-9067",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-9072",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-9108",89.83333,23,"rice",NA,NA
"IRIS_313-9139",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-9174",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-9218",91.83333,22.5,"rice",190,2.27875360095283
"IRIS_313-9262",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-9271",90.33333,24.5,"rice",139,2.1430148002541
"IRIS_313-9325",90.83333,23,"rice",478,2.67942789661212
"IRIS_313-9368",89.33333,23.25,"rice",219,2.34044411484012
"IRIS_313-9391",92,22.25,"rice",197,2.29446622616159
"IRIS_313-9397",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-9422",92.08333,25.11667,"rice",166,2.22010808804005
"IRIS_313-9445",89.93417,23.36278,"rice",240,2.38021124171161
"IRIS_313-9594",92.33333,22.58333,"rice",211,2.32428245529769
"IRIS_313-9606",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-9617",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-9626",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-9661",92.21667,25.01667,"rice",210,2.32221929473392
"IRIS_313-9682",90.33972,23.61167,"rice",172,2.23552844690755
"IRIS_313-9696",92.33333,22.58333,"rice",211,2.32428245529769
"IRGC_32390",89.249722,27.016389,"rice",854,2.931457870689
"IRIS_313-11120",89.95,26.93306,"rice",653,2.81491318127507
"IRIS_313-11661",90.43556,27.51194,"rice",579,2.76267856372744
"IRIS_313-11690",89.48333,27.45,"rice",626,2.79657433321043
"IRIS_313-11691",91.75,27.51667,"rice",301,2.47856649559384
"IRIS_313-11743",90.15,27.1,"rice",736,2.8668778143375
"IRIS_313-12138",91.45,27.03333,"rice",1845,3.26599637049508
"IRIS_313-8302",89.81667,27.51667,"rice",371,2.56937390961505
"IRIS_313-8486",91.16667,27.66667,"rice",519,2.71516735784846
"IRIS_313-8519",91.15,27.58333,"rice",464,2.66651798055488
"IRIS_313-8637",91.36667,27.26667,"rice",360,2.55630250076729
"IRIS_313-8765",90.15,27.1,"rice",736,2.8668778143375
"IRIS_313-8814",89.85,27.8,"rice",511,2.70842090013471
"IRIS_313-8815",89.46667,27.45,"rice",487,2.68752896121463
"IRIS_313-8857",90.5,27.5,"rice",451,2.65417654187796
"IRIS_313-9048",90.5,27.5,"rice",451,2.65417654187796
"IRIS_313-9404",89.86639,27.61639,"rice",741,2.86981820797933
"IRIS_313-9506",90.16667,27.08333,"rice",431,2.63447727016073
"IRIS_313-9529",91.73333,27.5,"rice",463,2.66558099101795
"IRIS_313-9572",91.2,27.58333,"rice",218,2.3384564936046
"IRIS_313-11989",114.18694,4.58722,"rice",NA,NA
"IRIS_313-9574",114.75167,4.53389,"rice",521,2.71683772329952
"IRIS_313-10557",104.9825,12.30083,"rice",228,2.35793484700045
"IRIS_313-10648",104.9825,12.30083,"rice",228,2.35793484700045
"IRIS_313-10898",103.2,13.1,"rice",NA,NA
"IRIS_313-10899",105.33139,11.41,"rice",321,2.50650503240487
"IRIS_313-10900",105.33139,11.41,"rice",321,2.50650503240487
"IRIS_313-10901",105.33139,11.41,"rice",321,2.50650503240487
"IRIS_313-10902",103.2,13.1,"rice",NA,NA
"IRIS_313-10903",104.28361,11.57611,"rice",210,2.32221929473392
"IRIS_313-10904",103.2,13.1,"rice",NA,NA
"IRIS_313-10905",103.2,13.1,"rice",NA,NA
"IRIS_313-10906",103.2,13.1,"rice",NA,NA
"IRIS_313-10907",103.2,13.1,"rice",NA,NA
"IRIS_313-10908",105.33139,11.41,"rice",321,2.50650503240487
"IRIS_313-10909",103.2,13.1,"rice",NA,NA
"IRIS_313-10910",104.28361,11.57611,"rice",210,2.32221929473392
"IRIS_313-10911",103.2,13.1,"rice",NA,NA
"IRIS_313-10912",103.2,13.1,"rice",NA,NA
"IRIS_313-10913",104.28361,11.57611,"rice",210,2.32221929473392
"IRIS_313-10915",103.2,13.1,"rice",NA,NA
"IRIS_313-10916",103.2,13.1,"rice",NA,NA
"IRIS_313-11084",103.2,13.1,"rice",NA,NA
"IRIS_313-11087",103.2,13.1,"rice",NA,NA
"IRIS_313-11088",106.10083,13.01722,"rice",194,2.28780172993023
"IRIS_313-11089",104.9825,12.30083,"rice",228,2.35793484700045
"IRIS_313-11935",104.9825,12.30083,"rice",228,2.35793484700045
"IRIS_313-11936",104.9825,12.30083,"rice",228,2.35793484700045
"IRIS_313-11997",105.22833,12.10194,"rice",217,2.33645973384853
"IRIS_313-11998",105.7775,11.43056,"rice",305,2.48429983934679
"IRIS_313-11999",105.56861,12.33194,"rice",207,2.31597034545692
"IRIS_313-12000",105.06639,12.09083,"rice",219,2.34044411484012
"IRIS_313-12036",106.15528,13.85111,"rice",205,2.31175386105575
"IRIS_313-12037",104.10306,11.36444,"rice",294,2.46834733041216
"IRIS_313-12038",105.89194,11.19333,"rice",259,2.41329976408125
"IRIS_313-12039",103.12306,12.92222,"rice",193,2.28555730900777
"IRIS_313-12040",106.11639,11.84972,"rice",229,2.35983548233989
"IRIS_313-12041",105.89194,11.19333,"rice",259,2.41329976408125
"IRIS_313-12042",105.64333,12.04944,"rice",236,2.37291200297011
"IRIS_313-12043",104.32167,10.78861,"rice",304,2.48287358360875
"IRIS_313-12044",105.45667,11.36444,"rice",259,2.41329976408125
"IRIS_313-12058",104.66833,11.8825,"rice",230,2.36172783601759
"IRIS_313-12096",105.04778,11.31861,"rice",252,2.40140054078154
"IRIS_313-12097",103.2,13.1,"rice",NA,NA
"IRIS_313-12101",103.2,13.1,"rice",NA,NA
"IRIS_313-12102",105.7775,11.43056,"rice",305,2.48429983934679
"IRIS_313-12109",104.49472,10.93667,"rice",323,2.5092025223311
"IRIS_313-12142",106.75583,12.40944,"rice",207,2.31597034545692
"IRIS_313-12143",105.96333,12.33167,"rice",214,2.33041377334919
"IRIS_313-12146",106.33306,12.05,"rice",216,2.33445375115093
"IRIS_313-12147",105.96639,12.24972,"rice",204,2.3096301674259
"IRIS_313-12148",103.92722,11.13833,"rice",317,2.50105926221775
"IRIS_313-12151",104.70694,11.05806,"rice",241,2.38201704257487
"IRIS_313-12152",102.91667,13.57194,"rice",170,2.23044892137827
"IRIS_313-12161",106.88333,12.18306,"rice",214,2.33041377334919
"IRIS_313-12164",107.48972,12.61333,"rice",242,2.38381536598043
"IRIS_313-12246",104.84,13.66667,"rice",195,2.29003461136252
"IRIS_313-12247",104.90306,14.31,"rice",193,2.28555730900777
"IRIS_313-12249",105.04361,13.52861,"rice",209,2.32014628611105
"IRIS_313-12251",105.08444,13.38667,"rice",192,2.28330122870355
"IRIS_313-9249",103.2,13.1,"rice",NA,NA
"IRGC_117269",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_117271",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_117277",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_117280",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_1427",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_4541",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_4860",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_4887",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_51400",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_53437",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_59673",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_59849",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_59930",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_59932",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_63544",120.497778,27.215556,"rice",393,2.59439255037543
"IRGC_63726",120.497778,27.215556,"rice",393,2.59439255037543
"IRGC_67034",108.301667,23.748889,"rice",307,2.48713837547719
"IRGC_67096",108.301667,23.748889,"rice",307,2.48713837547719
"IRGC_68159",111.558333,27.576667,"rice",292,2.46538285144842
"IRGC_752",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_8195",104.165556,35.86,"rice",273,2.43616264704076
"IRGC_8266",104.165556,35.86,"rice",273,2.43616264704076
"IRIS_313-10129",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-10177",108.30167,23.74889,"rice",307,2.48713837547719
"IRIS_313-10211",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-10221",108.30167,23.74889,"rice",307,2.48713837547719
"IRIS_313-10228",116.07417,27.42639,"rice",341,2.5327543789925
"IRIS_313-10239",116.07417,27.42639,"rice",341,2.5327543789925
"IRIS_313-10450",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-10453",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-10497",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-10502",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-10503",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-10504",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-10558",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-10559",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-10560",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-10561",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-10562",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11038",121.44972,31.21667,"rice",NA,NA
"IRIS_313-11522",102.02111,25.19694,"rice",310,2.49136169383427
"IRIS_313-11651",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11652",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11653",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11654",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11655",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11744",111.55833,27.57667,"rice",292,2.46538285144842
"IRIS_313-11745",111.55833,27.57667,"rice",292,2.46538285144842
"IRIS_313-11852",113.48722,22.96222,"rice",NA,NA
"IRIS_313-11853",113.48722,22.96222,"rice",NA,NA
"IRIS_313-11947",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11948",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11949",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11950",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11951",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11952",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11953",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11954",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11955",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-11965",108.30167,23.74889,"rice",307,2.48713837547719
"IRIS_313-11966",108.30167,23.74889,"rice",307,2.48713837547719
"IRIS_313-11967",108.30167,23.74889,"rice",307,2.48713837547719
"IRIS_313-11968",108.30167,23.74889,"rice",307,2.48713837547719
"IRIS_313-12007",108.30167,23.74889,"rice",307,2.48713837547719
"IRIS_313-12009",108.30167,23.74889,"rice",307,2.48713837547719
"IRIS_313-12010",108.30167,23.74889,"rice",307,2.48713837547719
"IRIS_313-12011",108.30167,23.74889,"rice",307,2.48713837547719
"IRIS_313-12012",108.30167,23.74889,"rice",307,2.48713837547719
"IRIS_313-12059",102.02111,25.19694,"rice",310,2.49136169383427
"IRIS_313-12060",102.02111,25.19694,"rice",310,2.49136169383427
"IRIS_313-12061",102.02111,25.19694,"rice",310,2.49136169383427
"IRIS_313-12273",113.48722,22.96222,"rice",NA,NA
"IRIS_313-12275",116.07417,27.42639,"rice",341,2.5327543789925
"IRIS_313-8380",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-8645",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-9017",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-9204",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-9324",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-9372",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-9469",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-9555",104.16556,35.86,"rice",273,2.43616264704076
"IRIS_313-9730",111.55833,27.57667,"rice",292,2.46538285144842
"IRIS_313-10614",114.12222,22.35639,"rice",NA,NA
"IRGC_117267",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_117398",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_117617",92.21,24.52,"rice",257,2.40993312333129
"IRGC_12331",90.2,25.51667,"rice",224,2.35024801833416
"IRGC_12386",90.2,25.51667,"rice",224,2.35024801833416
"IRGC_12894",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_13746",93.862222,24.77,"rice",211,2.32428245529769
"IRGC_177",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_32559",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_32561",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_34962",87.333056,22.433056,"rice",153,2.1846914308176
"IRGC_3697",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_42469",94.95,27.48333,"rice",363,2.55990662503611
"IRGC_46202",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_46531",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_46768",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_53931",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_5999",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_6264",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_6274",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_6298",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_6307",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_6331",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_72479",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_74719",79.33333,22.83333,"rice",164,2.2148438480477
"IRGC_74777",80.08333,27.66667,"rice",173,2.2380461031288
"IRGC_77530",78.5,11.33333,"rice",343,2.53529412004277
"IRGC_7919",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_8896",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_9062",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_9069",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_9070",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_9091",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_9175",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_9177",82.800556,21.127778,"rice",165,2.21748394421391
"IRGC_9179",82.800556,21.127778,"rice",165,2.21748394421391
"IRIS_313-10150",82.80056,21.12778,"rice",165,2.21748394421391
"IRIS_313-10628",82.80056,21.12778,"rice",165,2.21748394421391
"IRIS_313-10664",94.2,26.6,"rice",296,2.47129171105894
"IRIS_313-10666",94.95,27.48333,"rice",363,2.55990662503611
"IRIS_313-10667",90.2,25.51667,"rice",224,2.35024801833416
"IRIS_313-10668",90.2,25.51667,"rice",224,2.35024801833416
"IRIS_313-10670",90.2,25.51667,"rice",224,2.35024801833416
"IRIS_313-10671",91.88333,25.56667,"rice",NA,NA
"IRIS_313-10673",91.88333,25.56667,"rice",NA,NA
"IRIS_313-10674",91.88333,25.56667,"rice",NA,NA
"IRIS_313-10675",91.88333,25.56667,"rice",NA,NA
"IRIS_313-10676",91.88333,25.56667,"rice",NA,NA
"IRIS_313-10845",93.43333,25.83333,"rice",NA,NA
"IRIS_313-10847",94.2,26.6,"rice",296,2.47129171105894
"IRIS_313-10848",91.82167,25.62056,"rice",666,2.8234742291703
"IRIS_313-10849",90.2,25.51667,"rice",224,2.35024801833416
"IRIS_313-10850",90.2,25.51667,"rice",224,2.35024801833416
"IRIS_313-10851",90.2,25.51667,"rice",224,2.35024801833416
"IRIS_313-10852",90.2,25.51667,"rice",224,2.35024801833416
"IRIS_313-10853",90.2,25.51667,"rice",224,2.35024801833416
"IRIS_313-10854",90.2,25.51667,"rice",224,2.35024801833416
"IRIS_313-10855",90.2,25.51667,"rice",224,2.35024801833416
"IRIS_313-10856",91.88333,25.56667,"rice",NA,NA
"IRIS_313-10857",91.88333,25.56667,"rice",NA,NA
"IRIS_313-10858",91.88333,25.56667,"rice",NA,NA
"IRIS_313-10859",91.88333,25.56667,"rice",NA,NA
"IRIS_313-10861",90.2,25.51667,"rice",224,2.35024801833416
"IRIS_313-10862",90.2,25.51667,"rice",224,2.35024801833416
"IRIS_313-10863",91.75,26.18333,"rice",221,2.34439227368511
"IRIS_313-10864",90.2,25.51667,"rice",224,2.35024801833416
"IRIS_313-10865",93.83306,27.63333,"rice",502,2.70070371714502
"IRIS_313-10866",93.83306,27.63333,"rice",502,2.70070371714502
"IRIS_313-10867",94.76667,28.16667,"rice",325,2.51188336097887
"IRIS_313-10868",94.76667,28.16667,"rice",325,2.51188336097887
