Orthogroup	Maize_gene	Maize_pvalue_max	Sorghum_gene	Sorghum_pvalue_max	Rice_gene	Rice_pvalue_max	Barley_gene	Barley_pvalue_max	Arabidopsis_gene	Arabidopsis_pvalue_max	Gene_count
138101at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT3G01150	AT3G01150:4.40952e-12	1
139300at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT2G22420	AT2G22420:9.78119e-10	1
140985at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT1G18490	AT1G18490:1.89998e-11	1
14317at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G19660	AT1G19660:1.35479e-08	1
14362at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT2G19430	AT2G19430:3.47878e-10	1
14373at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G50410	AT5G50410:5.21384e-09	1
14460at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT3G54020	AT3G54020:1.01664e-08	1
14680at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G63310	AT1G63310:3.46434e-09	1
14693at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G37470	AT4G37470:6.34586e-09	1
14716at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G36610	AT4G36610:4.94193e-09	1
14773at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G54160	AT5G54160:6.89228e-09	1
148064at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT2G37700	AT2G37700:1.52799e-10	1
148064at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT2G37700	AT2G37700:1.52799e-10	1
148064at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT2G37700	AT2G37700:1.52799e-10	1
148064at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT2G37700	AT2G37700:1.52799e-10	1
14815at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59370	AT5G59370:1.0916e-09	1
148788at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G33510	AT4G33510:3.41967e-09	1
148788at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT4G33510	AT4G33510:3.41967e-09	1
148788at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G33510	AT4G33510:3.41967e-09	1
15003at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G50870	AT5G50870:6.77959e-09	1
151851at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT4G38390	AT4G38390:3.16566e-11	1
151851at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G38390	AT4G38390:3.16566e-11	1
151851at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT4G38390	AT4G38390:3.16566e-11	1
1519at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G58920	AT5G58920:1.40385e-09	1
15280at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02220	AT4G02220:3.86393e-10	1
15400at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G63160	AT1G63160:4.92707e-13	1
154526at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G53360	AT5G53360:5.45103e-11	1
155at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G44414	AT1G44414:2.09951e-09	1
156769at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT1G19610	AT1G19610:1.35479e-08	1
156862at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT2G19330	AT2G19330:3.47878e-10	1
15707at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G68290	AT1G68290:8.66719e-10	1
15714at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT3G01180	AT3G01180:1.72974e-09	1
157876at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G36640	AT4G36640:4.94193e-09	1
157876at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G36640	AT4G36640:4.94193e-09	1
15832at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT3G25060	AT3G25060:1.09966e-08	1
158457at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59150	AT5G59150:2.4411e-11	1
158457at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59150	AT5G59150:2.4411e-11	1
158457at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59150	AT5G59150:2.4411e-11	1
16055at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G50000	AT5G50000:2.40638e-10	1
1639at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G12210	AT5G12210:4.64793e-09	1
163at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G51700	AT5G51700:8.76438e-11	1
16462at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G47485	AT1G47485:1.31427e-08	1
165450at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G02510	AT5G02510:3.62615e-11	1
165450at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G02510	AT5G02510:3.62615e-11	1
1673at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G53300	AT5G53300:5.45103e-11	1
16851at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G19600	AT1G19600:1.35479e-08	1
172498at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT4G33480	AT4G33480:3.41967e-09	1
172498at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G33480	AT4G33480:3.41967e-09	1
172498at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT4G33480	AT4G33480:3.41967e-09	1
172498at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G33480	AT4G33480:3.41967e-09	1
1724at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT3G01010	AT3G01010:3.69688e-13	1
173376at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G49450	AT5G49450:2.86195e-10	1
173376at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G49450	AT5G49450:2.86195e-10	1
173376at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G49450	AT5G49450:2.86195e-10	1
173376at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G49450	AT5G49450:2.86195e-10	1
174347at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT2G37710	AT2G37710:1.52799e-10	1
174347at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT2G37710	AT2G37710:1.52799e-10	1
174347at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT2G37710	AT2G37710:1.52799e-10	1
174575at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59380	AT5G59380:1.0916e-09	1
174575at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59380	AT5G59380:1.0916e-09	1
174575at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59380	AT5G59380:1.0916e-09	1
174575at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59380	AT5G59380:1.0916e-09	1
174697at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT1G68220	AT1G68220:8.66719e-10	1
176067at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT1G19510	AT1G19510:1.35479e-08	1
176067at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT1G19510	AT1G19510:1.35479e-08	1
176067at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT1G19510	AT1G19510:1.35479e-08	1
176067at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT1G19510	AT1G19510:1.35479e-08	1
179952at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02270	AT4G02270:3.86393e-10	1
179952at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02270	AT4G02270:3.86393e-10	1
179952at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02270	AT4G02270:3.86393e-10	1
179952at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02270	AT4G02270:3.86393e-10	1
17998at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G51660	AT5G51660:8.76438e-11	1
180772at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G33380	AT4G33380:8.82248e-09	1
180772at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G33380	AT4G33380:8.82248e-09	1
182430at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G36630	AT4G36630:4.94193e-09	1
18263at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G02502	AT5G02502:3.62615e-11	1
182640at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT1G66670	AT1G66670:1.42882e-08	1
183808at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59080	AT5G59080:3.70908e-11	1
183808at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59080	AT5G59080:3.70908e-11	1
183808at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59080	AT5G59080:3.70908e-11	1
183808at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59080	AT5G59080:3.70908e-11	1
184525at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT1G54115	AT1G54115:7.63723e-10	1
184525at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT1G54115	AT1G54115:7.63723e-10	1
184525at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT1G54115	AT1G54115:7.63723e-10	1
184525at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT1G54115	AT1G54115:7.63723e-10	1
18501at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G04885	AT4G04885:1.96963e-09	1
18502at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G12480	AT5G12480:1.05026e-08	1
185141at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G55610	AT5G55610:2.3022e-11	1
185610at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G38100	AT4G38100:1.44709e-09	1
186191at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G12470	AT5G12470:1.05026e-08	1
186495at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59550	AT5G59550:6.88561e-09	1
186495at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59550	AT5G59550:6.88561e-09	1
186495at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59550	AT5G59550:6.88561e-09	1
186495at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59550	AT5G59550:6.88561e-09	1
18649at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G33030	AT4G33030:2.84804e-09	1
18689at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G53310	AT5G53310:5.45103e-11	1
18694at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G18580	AT1G18580:1.89998e-11	1
1873865at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT2G37640	AT2G37640:1.52799e-10	1
187at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT3G44718	AT3G44718:8.91824e-09	1
188850at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G54610	AT5G54610:4.25461e-10	1
188850at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G54610	AT5G54610:4.25461e-10	1
188850at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G54610	AT5G54610:4.25461e-10	1
188850at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G54610	AT5G54610:4.25461e-10	1
189101at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G36620	AT4G36620:4.94193e-09	1
189210at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G12850	AT5G12850:1.05026e-08	1
189210at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G12850	AT5G12850:1.05026e-08	1
189210at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G12850	AT5G12850:1.05026e-08	1
189245at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59350	AT5G59350:6.50837e-10	1
189480at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G12860	AT5G12860:1.05026e-08	1
190384at2759	NA	NA	NA	NA	LOC_Os03g01900	LOC_Os03g01900:2.9811e-09	NA	NA	NA	NA	1
190384at3193	NA	NA	NA	NA	LOC_Os03g01900	LOC_Os03g01900:2.9811e-09	NA	NA	NA	NA	1
190384at33090	NA	NA	NA	NA	LOC_Os03g01900	LOC_Os03g01900:2.9811e-09	NA	NA	NA	NA	1
19049at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G66670	AT1G66670:1.42882e-08	1
191786at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G38380	AT4G38380:3.16566e-11	1
19373at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G47420	AT1G47420:1.31427e-08	1
19405at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G02830	AT5G02830:7.96847e-11	1
196164at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G02770	AT5G02770:7.96847e-11	1
1963272at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT4G36610	AT4G36610:4.94193e-09	1
19728at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59670	AT5G59670:1.0916e-09	1
19811at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02260	AT4G02260:3.86393e-10	1
198611at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G49400	AT5G49400:6.43264e-09	1
199625at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G55560	AT5G55560:6.31316e-09	1
20001at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT2G19170	AT2G19170:2.4367e-09	1
20073at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G38520	AT4G38520:3.45101e-10	1
20105at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G51890	AT5G51890:8.03035e-12	1
20124at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT4G33360	AT4G33360:8.82248e-09	1
20124at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G33360	AT4G33360:8.82248e-09	1
20124at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT4G33360	AT4G33360:8.82248e-09	1
20124at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G33360	AT4G33360:8.82248e-09	1
201943at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G53420	AT5G53420:5.45103e-11	1
203451at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59410	AT5G59410:1.0916e-09	1
203451at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59410	AT5G59410:1.0916e-09	1
203613at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G51970	AT5G51970:8.03035e-12	1
203613at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G51970	AT5G51970:8.03035e-12	1
203613at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G51970	AT5G51970:8.03035e-12	1
20364at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G68310	AT1G68310:8.66719e-10	1
20393at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G38495	AT4G38495:3.45101e-10	1
204146at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59240	AT5G59240:2.4411e-11	1
204146at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G59240	AT5G59240:2.4411e-11	1
2042at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G46590	AT5G46590:2.89248e-09	1
206261at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT3G01010	AT3G01010:3.69688e-13	1
20763at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G49810	AT5G49810:1.31141e-11	1
20788at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G12250	AT5G12250:4.64793e-09	1
2096at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT2G37680	AT2G37680:1.52799e-10	1
20976at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G54100	AT1G54100:7.63723e-10	1
2110at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G38030	AT4G38030:1.44709e-09	1
2126835at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G53320	AT5G53320:5.45103e-11	1
215073at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G51020	AT5G51020:3.12491e-13	1
215073at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G51020	AT5G51020:3.12491e-13	1
215073at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G51020	AT5G51020:3.12491e-13	1
215073at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G51020	AT5G51020:3.12491e-13	1
215174at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G50375	AT5G50375:5.21384e-09	1
215174at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G50375	AT5G50375:5.21384e-09	1
215174at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G50375	AT5G50375:5.21384e-09	1
216044at3193	Zm00001eb137920	Zm00001eb137920:7.38883e-08	NA	NA	NA	NA	NA	NA	NA	NA	1
216044at33090	Zm00001eb137920	Zm00001eb137920:7.38883e-08	NA	NA	NA	NA	NA	NA	NA	NA	1
216084at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT3G44160	AT3G44160:1.07093e-08	1
216480at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G50870	AT5G50870:6.77959e-09	1
216480at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G50870	AT5G50870:6.77959e-09	1
216577at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02280	AT4G02280:3.86393e-10	1
216577at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02280	AT4G02280:3.86393e-10	1
217037at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G37680	AT5G37680:1.33426e-08	1
217217at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G46630	AT5G46630:2.89248e-09	1
217567at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT3G53990	AT3G53990:1.01664e-08	1
21763at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G12250	AT5G12250:4.64793e-09	1
21763at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G12250	AT5G12250:4.64793e-09	1
217809at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G58950	AT5G58950:1.40385e-09	1
217809at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G58950	AT5G58950:1.40385e-09	1
217809at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G58950	AT5G58950:1.40385e-09	1
218202at3193	NA	NA	SORBI_3001G374100	SORBI_3001G374100:1.24771e-07	NA	NA	NA	NA	NA	NA	1
218603at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT1G63160	AT1G63160:4.92707e-13	1
218603at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT1G63160	AT1G63160:4.92707e-13	1
219474at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G46920	AT5G46920:2.75031e-11	1
219735at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G51890	AT5G51890:8.03035e-12	1
220213at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G36720	AT4G36720:4.94193e-09	1
220213at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G36720	AT4G36720:4.94193e-09	1
220351at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G05080	AT5G05080:7.50652e-10	1
