Orthogroup	Gene_count	Maize_gene	Maize_pvalue_max	Sorghum_gene	Sorghum_pvalue_max	Rice_gene	Rice_pvalue_max	Barley_gene	Barley_pvalue_max	Arabidopsis_gene	Arabidopsis_pvalue_max
606445at3193	4	Zm00001eb430810	Zm00001eb430810:0.000619212	SORBI_3006G062100	SORBI_3006G062100:0.00145479	NA	NA	gene:HORVU.MOREX.r3.3HG0312690	gene:HORVU.MOREX.r3.3HG0312690:0.00029874	AT1G31120	AT1G31120:0.000343112
606445at33090	4	Zm00001eb430810	Zm00001eb430810:0.000619212	SORBI_3006G062100	SORBI_3006G062100:0.00145479	NA	NA	gene:HORVU.MOREX.r3.3HG0312690	gene:HORVU.MOREX.r3.3HG0312690:0.00029874	AT1G31120	AT1G31120:0.000343112
628161at2759	4	Zm00001eb193100;Zm00001eb314120	Zm00001eb193100:0.00205986;Zm00001eb314120:0.00444713	SORBI_3001G439800	SORBI_3001G439800:0.000558713	LOC_Os09g04410	LOC_Os09g04410:2.95126e-05	NA	NA	AT1G32940;AT1G32950;AT1G32960;AT2G05920;AT4G34980;AT5G67090	AT1G32940:0.000253266;AT1G32950:0.000253266;AT1G32960:9.48591e-08;AT2G05920:0.000291256;AT4G34980:2.04099e-05;AT5G67090:0.000606694
630100at33090	4	Zm00001eb113170;Zm00001eb257750;Zm00001eb329580	Zm00001eb113170:0.00268438;Zm00001eb257750:0.00204725;Zm00001eb329580:0.00149212	SORBI_3002G229100;SORBI_3006G058000	SORBI_3002G229100:0.000834075;SORBI_3006G058000:0.000108845	NA	NA	gene:HORVU.MOREX.r3.6HG0623790	gene:HORVU.MOREX.r3.6HG0623790:0.00372028	AT2G24010	AT2G24010:1.04523e-12
640662at2759	4	Zm00001eb067730;Zm00001eb068210;Zm00001eb207640;Zm00001eb330530;Zm00001eb395060	Zm00001eb067730:0.00120959;Zm00001eb068210:0.00271306;Zm00001eb207640:0.00389663;Zm00001eb330530:0.00339489;Zm00001eb395060:0.00318864	SORBI_3010G161700;SORBI_3010G161800	SORBI_3010G161700:0.00103843;SORBI_3010G161800:0.00103843	NA	NA	gene:HORVU.MOREX.r3.2HG0112720;gene:HORVU.MOREX.r3.7HG0667660	gene:HORVU.MOREX.r3.2HG0112720:0.000454494;gene:HORVU.MOREX.r3.7HG0667660:0.00348725	AT2G18980;AT2G37130;AT3G17070;AT4G25980;AT4G37520;AT5G05340;AT5G06720;AT5G15180;AT5G51890	AT2G18980:2.0102e-05;AT2G37130:0.000521924;AT3G17070:5.52853e-05;AT4G25980:1.09656e-08;AT4G37520:6.11092e-05;AT5G05340:5.23191e-07;AT5G06720:0.000357926;AT5G15180:2.04099e-05;AT5G51890:0.000239639
640662at3193	4	Zm00001eb068210;Zm00001eb330530;Zm00001eb395060	Zm00001eb068210:0.00271306;Zm00001eb330530:0.00339489;Zm00001eb395060:0.00318864	SORBI_3010G161700;SORBI_3010G161800	SORBI_3010G161700:0.00103843;SORBI_3010G161800:0.00103843	NA	NA	gene:HORVU.MOREX.r3.2HG0112720	gene:HORVU.MOREX.r3.2HG0112720:0.000454494	AT5G05340	AT5G05340:5.23191e-07
640662at33090	4	Zm00001eb068210;Zm00001eb330530;Zm00001eb395060	Zm00001eb068210:0.00271306;Zm00001eb330530:0.00339489;Zm00001eb395060:0.00318864	SORBI_3010G161700;SORBI_3010G161800	SORBI_3010G161700:0.00103843;SORBI_3010G161800:0.00103843	NA	NA	gene:HORVU.MOREX.r3.2HG0112720	gene:HORVU.MOREX.r3.2HG0112720:0.000454494	AT5G05340	AT5G05340:5.23191e-07
646613at2759	4	Zm00001eb242750	Zm00001eb242750:0.00238926	SORBI_3006G217100	SORBI_3006G217100:9.49e-06	NA	NA	gene:HORVU.MOREX.r3.2HG0106600	gene:HORVU.MOREX.r3.2HG0106600:0.00313396	AT3G10080	AT3G10080:0.000366156
648775at3193	4	Zm00001eb073810	Zm00001eb073810:0.000635739	SORBI_3009G003700	SORBI_3009G003700:0.00150392	NA	NA	gene:HORVU.MOREX.r3.7HG0750280	gene:HORVU.MOREX.r3.7HG0750280:0.00207667	AT5G43810	AT5G43810:0.000326552
650895at3193	4	Zm00001eb081430;Zm00001eb392700	Zm00001eb081430:0.00389847;Zm00001eb392700:0.00411362	SORBI_3001G399300	SORBI_3001G399300:0.000727332	NA	NA	gene:HORVU.MOREX.r3.2HG0109530	gene:HORVU.MOREX.r3.2HG0109530:0.00232574	AT1G09160;AT1G47380	AT1G09160:1.40096e-05;AT1G47380:0.000343112
650970at2759	4	Zm00001eb070460	Zm00001eb070460:0.00106346	SORBI_3006G218700;SORBI_3007G071100	SORBI_3006G218700:0.00119026;SORBI_3007G071100:0.00142398	NA	NA	gene:HORVU.MOREX.r3.2HG0195290	gene:HORVU.MOREX.r3.2HG0195290:0.0038021	AT1G16670;AT1G52540	AT1G16670:0.000139658;AT1G52540:0.000324706
650970at3193	4	Zm00001eb070460	Zm00001eb070460:0.00106346	SORBI_3006G218700;SORBI_3007G071100	SORBI_3006G218700:0.00119026;SORBI_3007G071100:0.00142398	NA	NA	gene:HORVU.MOREX.r3.2HG0195290	gene:HORVU.MOREX.r3.2HG0195290:0.0038021	AT1G16670	AT1G16670:0.000139658
650970at33090	4	Zm00001eb070460	Zm00001eb070460:0.00106346	SORBI_3006G218700;SORBI_3007G071100	SORBI_3006G218700:0.00119026;SORBI_3007G071100:0.00142398	NA	NA	gene:HORVU.MOREX.r3.2HG0195290	gene:HORVU.MOREX.r3.2HG0195290:0.0038021	AT1G16670	AT1G16670:0.000139658
662901at3193	4	Zm00001eb313960	Zm00001eb313960:0.0041676	SORBI_3002G214200	SORBI_3002G214200:0.00128468	LOC_Os09g04380	LOC_Os09g04380:2.94477e-05	NA	NA	AT1G64060	AT1G64060:9.33825e-06
756860at33090	4	Zm00001eb014110	Zm00001eb014110:0.00300387	SORBI_3006G217300	SORBI_3006G217300:9.49e-06	LOC_Os09g03230	LOC_Os09g03230:7.18679e-06	NA	NA	AT1G12780;AT1G30620	AT1G12780:0.00053289;AT1G30620:2.04099e-05
768205at33090	4	Zm00001eb193100;Zm00001eb314120	Zm00001eb193100:0.00205986;Zm00001eb314120:0.00444713	SORBI_3001G439800	SORBI_3001G439800:0.000558713	LOC_Os09g04410	LOC_Os09g04410:2.95126e-05	NA	NA	AT1G32940;AT1G32950;AT1G32960;AT2G05920;AT4G34980;AT5G67090	AT1G32940:0.000253266;AT1G32950:0.000253266;AT1G32960:9.48591e-08;AT2G05920:0.000291256;AT4G34980:2.04099e-05;AT5G67090:0.000606694
787554at2759	4	Zm00001eb043750;Zm00001eb110250;Zm00001eb150340;Zm00001eb190570;Zm00001eb227950;Zm00001eb322620;Zm00001eb328990	Zm00001eb043750:0.00432746;Zm00001eb110250:0.00396671;Zm00001eb150340:0.00247506;Zm00001eb190570:0.00110275;Zm00001eb227950:0.000117524;Zm00001eb322620:0.00274228;Zm00001eb328990:0.000120429	SORBI_3001G045000;SORBI_3001G063300;SORBI_3009G249000	SORBI_3001G045000:0.00181513;SORBI_3001G063300:0.00133542;SORBI_3009G249000:0.00178271	NA	NA	gene:HORVU.MOREX.r3.1HG0092880	gene:HORVU.MOREX.r3.1HG0092880:0.000460479	AT1G74740;AT2G41140;AT2G41860;AT3G50530;AT3G51850;AT4G09570;AT4G21940;AT5G66210	AT1G74740:9.36892e-05;AT2G41140:2.84307e-08;AT2G41860:0.000382095;AT3G50530:6.2987e-07;AT3G51850:8.84852e-05;AT4G09570:0.000257796;AT4G21940:7.79346e-07;AT5G66210:6.45497e-05
787554at33090	4	Zm00001eb150340;Zm00001eb190570;Zm00001eb322620	Zm00001eb150340:0.00247506;Zm00001eb190570:0.00110275;Zm00001eb322620:0.00274228	SORBI_3001G045000;SORBI_3001G063300;SORBI_3009G249000	SORBI_3001G045000:0.00181513;SORBI_3001G063300:0.00133542;SORBI_3009G249000:0.00178271	NA	NA	gene:HORVU.MOREX.r3.1HG0092880	gene:HORVU.MOREX.r3.1HG0092880:0.000460479	AT1G74740;AT2G41860;AT3G51850;AT4G09570;AT4G21940;AT5G66210	AT1G74740:9.36892e-05;AT2G41860:0.000382095;AT3G51850:8.84852e-05;AT4G09570:0.000257796;AT4G21940:7.79346e-07;AT5G66210:6.45497e-05
792806at2759	4	Zm00001eb313960	Zm00001eb313960:0.0041676	SORBI_3002G214200	SORBI_3002G214200:0.00128468	LOC_Os09g04380	LOC_Os09g04380:2.94477e-05	NA	NA	AT1G64060	AT1G64060:9.33825e-06
792806at33090	4	Zm00001eb313960	Zm00001eb313960:0.0041676	SORBI_3002G214200	SORBI_3002G214200:0.00128468	LOC_Os09g04380	LOC_Os09g04380:2.94477e-05	NA	NA	AT1G64060	AT1G64060:9.33825e-06
794577at2759	4	Zm00001eb081430;Zm00001eb392700	Zm00001eb081430:0.00389847;Zm00001eb392700:0.00411362	SORBI_3001G399300	SORBI_3001G399300:0.000727332	NA	NA	gene:HORVU.MOREX.r3.2HG0109530	gene:HORVU.MOREX.r3.2HG0109530:0.00232574	AT1G09160;AT1G47380	AT1G09160:1.40096e-05;AT1G47380:0.000343112
794577at33090	4	Zm00001eb081430;Zm00001eb392700	Zm00001eb081430:0.00389847;Zm00001eb392700:0.00411362	SORBI_3001G399300	SORBI_3001G399300:0.000727332	NA	NA	gene:HORVU.MOREX.r3.2HG0109530	gene:HORVU.MOREX.r3.2HG0109530:0.00232574	AT1G09160;AT1G47380	AT1G09160:1.40096e-05;AT1G47380:0.000343112
794814at2759	4	Zm00001eb062530;Zm00001eb302700	Zm00001eb062530:0.00447425;Zm00001eb302700:0.000267485	SORBI_3009G003900	SORBI_3009G003900:0.00150392	NA	NA	gene:HORVU.MOREX.r3.3HG0228250	gene:HORVU.MOREX.r3.3HG0228250:3.84183e-05	AT4G35860;AT5G47200	AT4G35860:0.000141979;AT5G47200:2.04099e-05
105162at3193	3	Zm00001eb015460	Zm00001eb015460:0.00289499	NA	NA	LOC_Os11g01280	LOC_Os11g01280:0.000309914	NA	NA	AT3G45400	AT3G45400:1.94722e-08
107510at3193	3	Zm00001eb219170	Zm00001eb219170:0.00104384	NA	NA	NA	NA	gene:HORVU.MOREX.r3.4HG0342810	gene:HORVU.MOREX.r3.4HG0342810:0.00267607	AT1G47710	AT1G47710:0.000454345
11497at38820	3	Zm00001eb141920	Zm00001eb141920:0.00285029	SORBI_3003G418700	SORBI_3003G418700:3.51e-05	NA	NA	gene:HORVU.MOREX.r3.3HG0314780	gene:HORVU.MOREX.r3.3HG0314780:0.000161876	NA	NA
11497at4447	3	Zm00001eb141920	Zm00001eb141920:0.00285029	SORBI_3003G418700	SORBI_3003G418700:3.51e-05	NA	NA	gene:HORVU.MOREX.r3.3HG0314780	gene:HORVU.MOREX.r3.3HG0314780:0.000161876	NA	NA
1200726at2759	3	Zm00001eb103570	Zm00001eb103570:0.00109029	NA	NA	NA	NA	gene:HORVU.MOREX.r3.1HG0079200	gene:HORVU.MOREX.r3.1HG0079200:0.00248364	AT2G41630	AT2G41630:0.000114712
13065at33090	3	Zm00001eb326960	Zm00001eb326960:0.000266991	SORBI_3002G272500	SORBI_3002G272500:0.001493	NA	NA	NA	NA	AT5G24410	AT5G24410:1.45945e-05
131670at33090	3	Zm00001eb016930;Zm00001eb146720;Zm00001eb157040	Zm00001eb016930:0.0022529;Zm00001eb146720:0.00421414;Zm00001eb157040:0.00384499	SORBI_3003G368000	SORBI_3003G368000:0.00107869	NA	NA	NA	NA	AT1G25280	AT1G25280:9.48591e-08
143419at2759	3	Zm00001eb261170	Zm00001eb261170:0.00337144	SORBI_3001G104100	SORBI_3001G104100:0.000437287	NA	NA	NA	NA	AT1G76990	AT1G76990:0.000568963
143419at33090	3	Zm00001eb261170	Zm00001eb261170:0.00337144	SORBI_3001G104100	SORBI_3001G104100:0.000437287	NA	NA	NA	NA	AT1G76990	AT1G76990:0.000568963
15502at2759	3	Zm00001eb260690	Zm00001eb260690:0.000928603	NA	NA	NA	NA	gene:HORVU.MOREX.r3.7HG0748730	gene:HORVU.MOREX.r3.7HG0748730:0.000657477	AT1G71691	AT1G71691:0.000506877
158179at2759	3	Zm00001eb254260	Zm00001eb254260:0.00365186	NA	NA	LOC_Os02g08340	LOC_Os02g08340:0.000457118	NA	NA	AT1G20090;AT4G28950;AT4G35020;AT4G35950;AT5G62880	AT1G20090:0.000117185;AT4G28950:2.04099e-05;AT4G35020:2.04099e-05;AT4G35950:0.000201955;AT5G62880:9.48591e-08
158179at33090	3	Zm00001eb254260	Zm00001eb254260:0.00365186	NA	NA	LOC_Os02g08340	LOC_Os02g08340:0.000457118	NA	NA	AT1G20090;AT4G28950;AT4G35020;AT4G35950;AT5G62880	AT1G20090:0.000117185;AT4G28950:2.04099e-05;AT4G35020:2.04099e-05;AT4G35950:0.000201955;AT5G62880:9.48591e-08
158457at3193	3	Zm00001eb062910;Zm00001eb211610	Zm00001eb062910:0.0027538;Zm00001eb211610:0.00299907	SORBI_3009G003800	SORBI_3009G003800:0.00150392	NA	NA	NA	NA	AT3G46830	AT3G46830:0.000382654
158457at33090	3	Zm00001eb062910;Zm00001eb211610	Zm00001eb062910:0.0027538;Zm00001eb211610:0.00299907	SORBI_3009G003800	SORBI_3009G003800:0.00150392	NA	NA	NA	NA	AT1G06400;AT1G16920;AT2G33870;AT2G43130;AT3G46830;AT4G18430	AT1G06400:0.000383917;AT1G16920:0.000318988;AT2G33870:9.48591e-08;AT2G43130:0.00050574;AT3G46830:0.000382654;AT4G18430:0.000384437
159147at3193	3	Zm00001eb199600	Zm00001eb199600:0.00452487	SORBI_3003G420500	SORBI_3003G420500:0.00186853	NA	NA	NA	NA	AT1G27770;AT5G57110	AT1G27770:7.74995e-05;AT5G57110:0.000445759
164184at3193	3	Zm00001eb058860;Zm00001eb152090	Zm00001eb058860:0.000738128;Zm00001eb152090:0.00369291	SORBI_3003G308100;SORBI_3007G090600	SORBI_3003G308100:0.00114702;SORBI_3007G090600:0.000707684	NA	NA	NA	NA	AT3G07330;AT3G28180;AT4G07960	AT3G07330:4.96462e-05;AT3G28180:4.1036e-05;AT4G07960:0.000423848
164184at33090	3	Zm00001eb058860;Zm00001eb152090	Zm00001eb058860:0.000738128;Zm00001eb152090:0.00369291	SORBI_3003G308100;SORBI_3007G090600	SORBI_3003G308100:0.00114702;SORBI_3007G090600:0.000707684	NA	NA	NA	NA	AT3G07330;AT3G28180;AT4G07960	AT3G07330:4.96462e-05;AT3G28180:4.1036e-05;AT4G07960:0.000423848
166961at2759	3	Zm00001eb151450	Zm00001eb151450:0.000374706	SORBI_3003G317200	SORBI_3003G317200:0.000639458	LOC_Os01g07810	LOC_Os01g07810:0.000553975	NA	NA	NA	NA
166961at33090	3	Zm00001eb151450	Zm00001eb151450:0.000374706	SORBI_3003G317200	SORBI_3003G317200:0.000639458	LOC_Os01g07810	LOC_Os01g07810:0.000553975	NA	NA	NA	NA
173945at3193	3	Zm00001eb062460	Zm00001eb062460:0.00314913	NA	NA	NA	NA	gene:HORVU.MOREX.r3.5HG0525620	gene:HORVU.MOREX.r3.5HG0525620:0.00346072	AT4G36920;AT5G67180	AT4G36920:0.000393544;AT5G67180:0.000196399
179088at33090	3	NA	NA	SORBI_3005G005800	SORBI_3005G005800:0.00126822	NA	NA	gene:HORVU.MOREX.r3.1HG0073500	gene:HORVU.MOREX.r3.1HG0073500:0.000996269	AT2G38080;AT4G39830;AT5G03260	AT2G38080:2.04099e-05;AT4G39830:0.000297708;AT5G03260:7.74995e-05
1873676at2759	3	Zm00001eb010450;Zm00001eb026440;Zm00001eb040100;Zm00001eb303120;Zm00001eb384600	Zm00001eb010450:0.00232656;Zm00001eb026440:0.00389453;Zm00001eb040100:0.00469344;Zm00001eb303120:0.00186664;Zm00001eb384600:0.0035507	SORBI_3006G278300	SORBI_3006G278300:0.000199625	NA	NA	NA	NA	AT4G36010	AT4G36010:0.000497584
1873865at2759	3	Zm00001eb211650	Zm00001eb211650:0.00299907	NA	NA	LOC_Os03g08220	LOC_Os03g08220:8.92729e-05	NA	NA	AT2G28950;AT2G40610;AT5G02260;AT5G39270;AT5G39300	AT2G28950:9.48591e-08;AT2G40610:0.000490904;AT5G02260:0.000178381;AT5G39270:1.09656e-08;AT5G39300:2.04099e-05
2042608at2759	3	Zm00001eb024870;Zm00001eb211960	Zm00001eb024870:0.00293057;Zm00001eb211960:0.000420348	NA	NA	NA	NA	gene:HORVU.MOREX.r3.3HG0222580	gene:HORVU.MOREX.r3.3HG0222580:0.00188679	AT1G51410;AT1G68540;AT5G58490	AT1G51410:0.000137488;AT1G68540:0.00016995;AT5G58490:6.60827e-06
20618at38820	3	Zm00001eb070460	Zm00001eb070460:0.00106346	SORBI_3006G218700;SORBI_3007G071100	SORBI_3006G218700:0.00119026;SORBI_3007G071100:0.00142398	NA	NA	gene:HORVU.MOREX.r3.2HG0195290	gene:HORVU.MOREX.r3.2HG0195290:0.0038021	NA	NA
20618at4447	3	Zm00001eb070460	Zm00001eb070460:0.00106346	SORBI_3006G218700;SORBI_3007G071100	SORBI_3006G218700:0.00119026;SORBI_3007G071100:0.00142398	NA	NA	gene:HORVU.MOREX.r3.2HG0195290	gene:HORVU.MOREX.r3.2HG0195290:0.0038021	NA	NA
217161at3193	3	Zm00001eb067520	Zm00001eb067520:0.00177894	SORBI_3005G034100	SORBI_3005G034100:0.000143986	NA	NA	NA	NA	AT3G11570;AT5G19160	AT3G11570:1.58358e-06;AT5G19160:4.07596e-07
217161at33090	3	Zm00001eb067520;Zm00001eb288430;Zm00001eb396090	Zm00001eb067520:0.00177894;Zm00001eb288430:0.00339905;Zm00001eb396090:0.00258821	SORBI_3005G034100	SORBI_3005G034100:0.000143986	NA	NA	NA	NA	AT3G11570;AT3G12060;AT5G19160;AT5G20590	AT3G11570:1.58358e-06;AT3G12060:0.000507322;AT5G19160:4.07596e-07;AT5G20590:0.000218064
2174516at2759	3	Zm00001eb003230;Zm00001eb009080;Zm00001eb045340	Zm00001eb003230:0.0019251;Zm00001eb009080:0.00367692;Zm00001eb045340:0.000850298	SORBI_3008G015000	SORBI_3008G015000:0.000973668	NA	NA	NA	NA	AT1G13150;AT1G34540;AT5G08250	AT1G13150:0.000109269;AT1G34540:9.48591e-08;AT5G08250:3.8033e-09
220610at3193	3	NA	NA	SORBI_3005G005800	SORBI_3005G005800:0.00126822	NA	NA	gene:HORVU.MOREX.r3.1HG0073500	gene:HORVU.MOREX.r3.1HG0073500:0.000996269	AT2G38080;AT5G03260	AT2G38080:2.04099e-05;AT5G03260:7.74995e-05
2225058at2759	3	Zm00001eb240940	Zm00001eb240940:0.00234849	NA	NA	LOC_Os11g01090	LOC_Os11g01090:0.00049971	NA	NA	AT1G79630;AT4G03415;AT4G32950	AT1G79630:6.6282e-06;AT4G03415:0.000126907;AT4G32950:2.93244e-05
227187at2759	3	Zm00001eb310990	Zm00001eb310990:0.00383431	NA	NA	NA	NA	gene:HORVU.MOREX.r3.5HG0475770	gene:HORVU.MOREX.r3.5HG0475770:0.00147344	AT1G17490	AT1G17490:1.46493e-05
227187at3193	3	Zm00001eb310990	Zm00001eb310990:0.00383431	NA	NA	NA	NA	gene:HORVU.MOREX.r3.5HG0475770	gene:HORVU.MOREX.r3.5HG0475770:0.00147344	AT1G17490	AT1G17490:1.46493e-05
227187at33090	3	Zm00001eb310990	Zm00001eb310990:0.00383431	NA	NA	NA	NA	gene:HORVU.MOREX.r3.5HG0475770	gene:HORVU.MOREX.r3.5HG0475770:0.00147344	AT1G17490	AT1G17490:1.46493e-05
231361at3193	3	Zm00001eb373090	Zm00001eb373090:0.00367588	SORBI_3010G083700	SORBI_3010G083700:0.00155445	NA	NA	NA	NA	AT1G49590	AT1G49590:0.000112431
234293at3193	3	Zm00001eb109800	Zm00001eb109800:0.00466438	SORBI_3002G383900	SORBI_3002G383900:7.53e-05	NA	NA	NA	NA	AT1G14290	AT1G14290:2.04099e-05
238199at3193	3	Zm00001eb193100;Zm00001eb314120	Zm00001eb193100:0.00205986;Zm00001eb314120:0.00444713	NA	NA	LOC_Os09g04410	LOC_Os09g04410:2.95126e-05	NA	NA	AT2G05920	AT2G05920:0.000291256
243000at3193	3	Zm00001eb224280	Zm00001eb224280:0.00167313	SORBI_3001G440000	SORBI_3001G440000:0.000558713	NA	NA	NA	NA	AT5G64813	AT5G64813:0.000189589
2467431at2759	3	Zm00001eb048810	Zm00001eb048810:0.00026553	NA	NA	NA	NA	gene:HORVU.MOREX.r3.6HG0606110	gene:HORVU.MOREX.r3.6HG0606110:2.0938e-05	AT1G62940	AT1G62940:5.55011e-05
2496771at2759	3	NA	NA	SORBI_3001G358200	SORBI_3001G358200:0.000201911	NA	NA	gene:HORVU.MOREX.r3.6HG0557060	gene:HORVU.MOREX.r3.6HG0557060:0.00139107	AT3G52870;AT4G33050	AT3G52870:0.000590453;AT4G33050:4.64492e-05
250104at33090	3	Zm00001eb243530	Zm00001eb243530:0.00196371	NA	NA	NA	NA	gene:HORVU.MOREX.r3.7HG0695500	gene:HORVU.MOREX.r3.7HG0695500:0.000176184	AT2G01970	AT2G01970:1.79164e-06
2504973at2759	3	Zm00001eb001060	Zm00001eb001060:0.00371212	NA	NA	NA	NA	gene:HORVU.MOREX.r3.7HG0649920	gene:HORVU.MOREX.r3.7HG0649920:0.00339729	AT4G11410	AT4G11410:2.45044e-08
2547374at2759	3	Zm00001eb289560;Zm00001eb289570	Zm00001eb289560:0.000952771;Zm00001eb289570:0.000952771	NA	NA	NA	NA	gene:HORVU.MOREX.r3.4HG0393620	gene:HORVU.MOREX.r3.4HG0393620:0.00213583	AT2G21250;AT2G21260	AT2G21250:5.36536e-06;AT2G21260:5.36536e-06
2606508at2759	3	Zm00001eb368820	Zm00001eb368820:0.0026488	SORBI_3007G039400	SORBI_3007G039400:0.00124143	NA	NA	NA	NA	AT2G33840;AT3G59980	AT2G33840:2.04099e-05;AT3G59980:1.74114e-06
2690913at2759	3	Zm00001eb067520;Zm00001eb098840;Zm00001eb288430;Zm00001eb396090	Zm00001eb067520:0.00177894;Zm00001eb098840:0.00107507;Zm00001eb288430:0.00339905;Zm00001eb396090:0.00258821	SORBI_3005G034100;SORBI_3010G152000	SORBI_3005G034100:0.000143986;SORBI_3010G152000:0.00125895	NA	NA	NA	NA	AT3G11570;AT3G12060;AT5G19160;AT5G20590	AT3G11570:1.58358e-06;AT3G12060:0.000507322;AT5G19160:4.07596e-07;AT5G20590:0.000218064
269380at3193	3	Zm00001eb144910	Zm00001eb144910:0.00315614	NA	NA	NA	NA	gene:HORVU.MOREX.r3.1HG0084010	gene:HORVU.MOREX.r3.1HG0084010:0.00181872	AT4G10260	AT4G10260:5.20491e-06
2698798at2759	3	Zm00001eb396110	Zm00001eb396110:0.00258821	NA	NA	NA	NA	gene:HORVU.MOREX.r3.2HG0110000	gene:HORVU.MOREX.r3.2HG0110000:0.00182139	AT1G09240	AT1G09240:7.4497e-05
279536at2759	3	Zm00001eb219170	Zm00001eb219170:0.00104384	NA	NA	NA	NA	gene:HORVU.MOREX.r3.4HG0342810	gene:HORVU.MOREX.r3.4HG0342810:0.00267607	AT1G47710	AT1G47710:0.000454345
