Orthogroup	Maize_gene	Maize_pvalue_max	Sorghum_gene	Sorghum_pvalue_max	Rice_gene	Rice_pvalue_max	Barley_gene	Barley_pvalue_max	Arabidopsis_gene	Arabidopsis_pvalue_max	Gene_count
51486at3193	Zm00001eb205090	Zm00001eb205090:0.00042342	SORBI_3003G198900	SORBI_3003G198900:0.000485792	LOC_Os11g04174	LOC_Os11g04174:0.000613432	HORVU.MOREX.r3.2HG0159620	HORVU.MOREX.r3.2HG0159620:0.00130608	AT1G79630;AT3G02750;AT5G36250	AT1G79630:0.00184948;AT3G02750:0.000679742;AT5G36250:0.000975059	5
585262at33090	Zm00001eb065120;Zm00001eb275510;Zm00001eb368570	Zm00001eb065120:0.00475729;Zm00001eb275510:0.00463821;Zm00001eb368570:0.000732076	SORBI_3003G341900	SORBI_3003G341900:0.00223151	LOC_Os02g01100	LOC_Os02g01100:0.00118292	HORVU.MOREX.r3.2HG0198640;HORVU.MOREX.r3.6HG0539180;HORVU.MOREX.r3.7HG0650710;HORVU.MOREX.r3.7HG0650790	HORVU.MOREX.r3.2HG0198640:0.000192225;HORVU.MOREX.r3.6HG0539180:0.00242118;HORVU.MOREX.r3.7HG0650710:1.07864e-05;HORVU.MOREX.r3.7HG0650790:1.07864e-05	AT1G75880;AT1G75910;AT2G04570;AT2G30310;AT2G31540;AT2G42990;AT5G63170	AT1G75880:0.00233647;AT1G75910:0.00233647;AT2G04570:0.00127243;AT2G30310:0.00184324;AT2G31540:0.000322533;AT2G42990:0.00125898;AT5G63170:0.00207963	5
599299at2759	Zm00001eb403580	Zm00001eb403580:0.000620463	SORBI_3006G160900	SORBI_3006G160900:0.00173545	LOC_Os10g05320	LOC_Os10g05320:2.3957e-05	HORVU.MOREX.r3.2HG0184480	HORVU.MOREX.r3.2HG0184480:1.18972e-05	AT1G71930;AT2G18060;AT5G66300	AT1G71930:0.00214351;AT2G18060:0.00115902;AT5G66300:4.24455e-05	5
599299at3193	Zm00001eb403580	Zm00001eb403580:0.000620463	SORBI_3006G160900	SORBI_3006G160900:0.00173545	LOC_Os10g05320	LOC_Os10g05320:2.3957e-05	HORVU.MOREX.r3.2HG0184480	HORVU.MOREX.r3.2HG0184480:1.18972e-05	AT1G71930;AT2G18060;AT5G66300	AT1G71930:0.00214351;AT2G18060:0.00115902;AT5G66300:4.24455e-05	5
599299at33090	Zm00001eb403580	Zm00001eb403580:0.000620463	SORBI_3006G160900	SORBI_3006G160900:0.00173545	LOC_Os10g05320	LOC_Os10g05320:2.3957e-05	HORVU.MOREX.r3.2HG0184480	HORVU.MOREX.r3.2HG0184480:1.18972e-05	AT1G71930;AT2G18060;AT5G66300	AT1G71930:0.00214351;AT2G18060:0.00115902;AT5G66300:4.24455e-05	5
640662at2759	Zm00001eb067730;Zm00001eb068210;Zm00001eb118090;Zm00001eb280790;Zm00001eb291850;Zm00001eb390710	Zm00001eb067730:0.000254426;Zm00001eb068210:0.000375415;Zm00001eb118090:0.00370599;Zm00001eb280790:0.00412841;Zm00001eb291850:0.00494635;Zm00001eb390710:0.00348928	SORBI_3001G314000;SORBI_3003G320800	SORBI_3001G314000:0.0015566;SORBI_3003G320800:0.000436734	LOC_Os01g07870;LOC_Os04g06510;LOC_Os05g01620;LOC_Os08g03020	LOC_Os01g07870:0.000323391;LOC_Os04g06510:6.44111e-05;LOC_Os05g01620:1.19891e-05;LOC_Os08g03020:0.000213382	HORVU.MOREX.r3.1HG0054280;HORVU.MOREX.r3.2HG0112720;HORVU.MOREX.r3.6HG0618250	HORVU.MOREX.r3.1HG0054280:0.00139255;HORVU.MOREX.r3.2HG0112720:0.000310806;HORVU.MOREX.r3.6HG0618250:0.000475642	AT1G49570;AT2G18980;AT2G22420;AT2G24800;AT2G37130;AT3G01190;AT3G17070;AT4G11290;AT4G25980;AT4G30170;AT4G31760;AT4G37520;AT5G06720;AT5G15180;AT5G47000;AT5G51890	AT1G49570:0.00180586;AT2G18980:0.00103728;AT2G22420:0.00390903;AT2G24800:4.83262e-05;AT2G37130:0.00030052;AT3G01190:0.00181041;AT3G17070:0.000126013;AT4G11290:0.00140361;AT4G25980:0.000521216;AT4G30170:0.000227132;AT4G31760:0.000173793;AT4G37520:0.00177451;AT5G06720:8.37993e-05;AT5G15180:0.000267329;AT5G47000:0.0018613;AT5G51890:0.00313998	5
643341at2759	Zm00001eb040920;Zm00001eb070510;Zm00001eb073370;Zm00001eb101560;Zm00001eb149530;Zm00001eb153630;Zm00001eb167830;Zm00001eb199400;Zm00001eb222050;Zm00001eb256740;Zm00001eb290670;Zm00001eb336650;Zm00001eb362650;Zm00001eb402940;Zm00001eb403550;Zm00001eb428530	Zm00001eb040920:0.00481471;Zm00001eb070510:0.00413461;Zm00001eb073370:0.00244355;Zm00001eb101560:0.00211079;Zm00001eb149530:0.00237043;Zm00001eb153630:0.00114401;Zm00001eb167830:0.0022822;Zm00001eb199400:0.00468899;Zm00001eb222050:0.00295161;Zm00001eb256740:0.00027606;Zm00001eb290670:8.22796e-05;Zm00001eb336650:0.00181974;Zm00001eb362650:0.00316811;Zm00001eb402940:0.00108978;Zm00001eb403550:0.000620463;Zm00001eb428530:0.00256027	SORBI_3001G265700;SORBI_3003G052100;SORBI_3003G375800;SORBI_3006G217900;SORBI_3007G144600	SORBI_3001G265700:0.00240097;SORBI_3003G052100:0.00258168;SORBI_3003G375800:0.00137484;SORBI_3006G217900:0.00104027;SORBI_3007G144600:0.0017313	LOC_Os02g01540	LOC_Os02g01540:8.62794e-09	HORVU.MOREX.r3.5HG0511490;HORVU.MOREX.r3.6HG0543250;HORVU.MOREX.r3.7HG0669620	HORVU.MOREX.r3.5HG0511490:0.00134784;HORVU.MOREX.r3.6HG0543250:0.000202921;HORVU.MOREX.r3.7HG0669620:0.00136396	AT1G09970;AT1G72300;AT2G02220;AT2G26330;AT5G48940;AT5G61480	AT1G09970:0.00385046;AT1G72300:0.00151851;AT2G02220:0.00080171;AT2G26330:0.00123642;AT5G48940:0.000410793;AT5G61480:3.28312e-05	5
643341at33090	Zm00001eb040920;Zm00001eb070510;Zm00001eb073370;Zm00001eb101560;Zm00001eb149530;Zm00001eb153630;Zm00001eb167830;Zm00001eb199400;Zm00001eb222050;Zm00001eb256740;Zm00001eb290670;Zm00001eb336650;Zm00001eb402940;Zm00001eb403550;Zm00001eb428530	Zm00001eb040920:0.00481471;Zm00001eb070510:0.00413461;Zm00001eb073370:0.00244355;Zm00001eb101560:0.00211079;Zm00001eb149530:0.00237043;Zm00001eb153630:0.00114401;Zm00001eb167830:0.0022822;Zm00001eb199400:0.00468899;Zm00001eb222050:0.00295161;Zm00001eb256740:0.00027606;Zm00001eb290670:8.22796e-05;Zm00001eb336650:0.00181974;Zm00001eb402940:0.00108978;Zm00001eb403550:0.000620463;Zm00001eb428530:0.00256027	SORBI_3001G265700;SORBI_3003G052100;SORBI_3003G375800;SORBI_3006G217900;SORBI_3007G144600	SORBI_3001G265700:0.00240097;SORBI_3003G052100:0.00258168;SORBI_3003G375800:0.00137484;SORBI_3006G217900:0.00104027;SORBI_3007G144600:0.0017313	LOC_Os02g01540	LOC_Os02g01540:8.62794e-09	HORVU.MOREX.r3.6HG0543250;HORVU.MOREX.r3.7HG0669620	HORVU.MOREX.r3.6HG0543250:0.000202921;HORVU.MOREX.r3.7HG0669620:0.00136396	AT1G09970;AT1G72300;AT2G02220;AT2G26330;AT5G48940;AT5G61480	AT1G09970:0.00385046;AT1G72300:0.00151851;AT2G02220:0.00080171;AT2G26330:0.00123642;AT5G48940:0.000410793;AT5G61480:3.28312e-05	5
646613at2759	Zm00001eb061410;Zm00001eb070560;Zm00001eb242750;Zm00001eb332460	Zm00001eb061410:0.00067734;Zm00001eb070560:0.000511144;Zm00001eb242750:0.00484226;Zm00001eb332460:0.000808967	SORBI_3006G217100	SORBI_3006G217100:8.66628e-05	LOC_Os08g04600	LOC_Os08g04600:0.000730401	HORVU.MOREX.r3.2HG0106600;HORVU.MOREX.r3.4HG0332000	HORVU.MOREX.r3.2HG0106600:2.70592e-06;HORVU.MOREX.r3.4HG0332000:0.0002735	AT1G18970;AT1G18980;AT1G72610;AT1G74820;AT3G05930;AT3G05950;AT3G62020;AT5G38950	AT1G18970:0.000645345;AT1G18980:0.000645345;AT1G72610:0.000992331;AT1G74820:0.00213859;AT3G05930:0.000316263;AT3G05950:0.000316263;AT3G62020:2.55659e-05;AT5G38950:0.00220097	5
792599at33090	Zm00001eb205090	Zm00001eb205090:0.00042342	SORBI_3003G198900;SORBI_3005G007900	SORBI_3003G198900:0.000485792;SORBI_3005G007900:0.00181202	LOC_Os11g01090;LOC_Os11g04174	LOC_Os11g01090:0.000646938;LOC_Os11g04174:0.000613432	HORVU.MOREX.r3.1HG0061140;HORVU.MOREX.r3.2HG0159620	HORVU.MOREX.r3.1HG0061140:0.00108306;HORVU.MOREX.r3.2HG0159620:0.00130608	AT1G79630;AT3G02750;AT3G16800;AT5G36250	AT1G79630:0.00184948;AT3G02750:0.000679742;AT3G16800:0.00155237;AT5G36250:0.000975059	5
794814at2759	Zm00001eb062530;Zm00001eb116350;Zm00001eb285010;Zm00001eb356710;Zm00001eb403120	Zm00001eb062530:0.00428093;Zm00001eb116350:0.00491937;Zm00001eb285010:0.00221946;Zm00001eb356710:0.00425067;Zm00001eb403120:0.00126562	SORBI_3009G003900	SORBI_3009G003900:0.00071865	LOC_Os03g01460	LOC_Os03g01460:3.81188e-06	HORVU.MOREX.r3.1HG0002330;HORVU.MOREX.r3.3HG0228240;HORVU.MOREX.r3.3HG0228250;HORVU.MOREX.r3.3HG0303070	HORVU.MOREX.r3.1HG0002330:0.0023764;HORVU.MOREX.r3.3HG0228240:0.00100329;HORVU.MOREX.r3.3HG0228250:1.49739e-05;HORVU.MOREX.r3.3HG0303070:0.000547874	AT1G02130;AT3G09910;AT3G11730;AT4G17170;AT4G17530;AT4G19640;AT4G35860;AT5G03530;AT5G47200	AT1G02130:0.00113192;AT3G09910:0.00217184;AT3G11730:0.00289182;AT4G17170:0.00292007;AT4G17530:4.22114e-05;AT4G19640:0.00248451;AT4G35860:0.0031635;AT5G03530:0.00162953;AT5G47200:0.0021249	5
801705at33090	Zm00001eb189920	Zm00001eb189920:0.00167118	SORBI_3004G250900	SORBI_3004G250900:0.0010428	LOC_Os02g07300	LOC_Os02g07300:0.00104872	HORVU.MOREX.r3.3HG0308840;HORVU.MOREX.r3.5HG0480430	HORVU.MOREX.r3.3HG0308840:0.00154422;HORVU.MOREX.r3.5HG0480430:0.00200905	AT1G54100;AT3G24503	AT1G54100:0.000520124;AT3G24503:0.000180322	5
99759at2759	Zm00001eb131150	Zm00001eb131150:8.19326e-05	SORBI_3003G153600	SORBI_3003G153600:0.00256792	LOC_Os05g04010	LOC_Os05g04010:0.000786845	HORVU.MOREX.r3.1HG0011020;HORVU.MOREX.r3.7HG0654590	HORVU.MOREX.r3.1HG0011020:0.000105214;HORVU.MOREX.r3.7HG0654590:0.00147007	AT1G54790;AT5G14450	AT1G54790:0.00247029;AT5G14450:0.00114723	5
99759at3193	Zm00001eb131150	Zm00001eb131150:8.19326e-05	SORBI_3003G153600	SORBI_3003G153600:0.00256792	LOC_Os05g04010	LOC_Os05g04010:0.000786845	HORVU.MOREX.r3.1HG0011020;HORVU.MOREX.r3.7HG0654590	HORVU.MOREX.r3.1HG0011020:0.000105214;HORVU.MOREX.r3.7HG0654590:0.00147007	AT1G54790;AT5G14450	AT1G54790:0.00247029;AT5G14450:0.00114723	5
99759at33090	Zm00001eb131150	Zm00001eb131150:8.19326e-05	SORBI_3003G153600	SORBI_3003G153600:0.00256792	LOC_Os05g04010	LOC_Os05g04010:0.000786845	HORVU.MOREX.r3.1HG0011020;HORVU.MOREX.r3.7HG0654590	HORVU.MOREX.r3.1HG0011020:0.000105214;HORVU.MOREX.r3.7HG0654590:0.00147007	AT1G54790;AT5G14450	AT1G54790:0.00247029;AT5G14450:0.00114723	5
158179at2759	Zm00001eb292740	Zm00001eb292740:0.00296049	SORBI_3004G017900	SORBI_3004G017900:0.00173033	LOC_Os02g08340	LOC_Os02g08340:0.000728023	NA	NA	AT1G20090;AT1G75840;AT2G17800;AT4G35020;AT4G35950;AT5G45970;AT5G62880	AT1G20090:0.00310854;AT1G75840:0.00233647;AT2G17800:0.000445256;AT4G35020:0.00263124;AT4G35950:0.00361802;AT5G45970:0.00273826;AT5G62880:0.000543633	4
158179at33090	Zm00001eb292740	Zm00001eb292740:0.00296049	SORBI_3004G017900	SORBI_3004G017900:0.00173033	LOC_Os02g08340	LOC_Os02g08340:0.000728023	NA	NA	AT1G20090;AT1G75840;AT2G17800;AT4G35020;AT4G35950;AT5G45970;AT5G62880	AT1G20090:0.00310854;AT1G75840:0.00233647;AT2G17800:0.000445256;AT4G35020:0.00263124;AT4G35950:0.00361802;AT5G45970:0.00273826;AT5G62880:0.000543633	4
159147at3193	Zm00001eb071550;Zm00001eb430440	Zm00001eb071550:0.0048496;Zm00001eb430440:0.00314843	SORBI_3003G420500	SORBI_3003G420500:8.22628e-05	NA	NA	HORVU.MOREX.r3.5HG0492640;HORVU.MOREX.r3.7HG0682170	HORVU.MOREX.r3.5HG0492640:0.000113317;HORVU.MOREX.r3.7HG0682170:0.00198957	AT1G27770;AT4G37640;AT5G57110	AT1G27770:0.000312243;AT4G37640:0.00189907;AT5G57110:2.06504e-05	4
168202at33090	Zm00001eb217290;Zm00001eb332830;Zm00001eb428910;Zm00001eb430920	Zm00001eb217290:0.00324274;Zm00001eb332830:0.00444603;Zm00001eb428910:0.000803663;Zm00001eb430920:0.000963958	SORBI_3009G003700	SORBI_3009G003700:0.00071865	NA	NA	HORVU.MOREX.r3.2HG0190470;HORVU.MOREX.r3.7HG0750280	HORVU.MOREX.r3.2HG0190470:0.000146169;HORVU.MOREX.r3.7HG0750280:0.000129649	AT5G21150	AT5G21150:0.000260646	4
1873865at2759	Zm00001eb038960	Zm00001eb038960:0.00194382	SORBI_3003G128800	SORBI_3003G128800:0.00167332	LOC_Os03g08220	LOC_Os03g08220:0.000123424	NA	NA	AT1G12560;AT1G20190;AT1G26770;AT2G28950;AT2G37640;AT2G40610;AT3G03220;AT4G01630;AT5G02260;AT5G39270;AT5G39300	AT1G12560:0.00302765;AT1G20190:0.00310854;AT1G26770:0.00139632;AT2G28950:7.75399e-06;AT2G37640:0.000698051;AT2G40610:0.00310875;AT3G03220:0.00410146;AT4G01630:2.17647e-05;AT5G02260:0.000225063;AT5G39270:0.000624631;AT5G39300:8.61188e-06	4
194710at2759	Zm00001eb036270	Zm00001eb036270:0.00454859	SORBI_3004G174200	SORBI_3004G174200:0.00239222	NA	NA	HORVU.MOREX.r3.3HG0280890	HORVU.MOREX.r3.3HG0280890:0.0013751	AT1G26370;AT2G47250;AT3G26560	AT1G26370:0.000582231;AT2G47250:1.94922e-05;AT3G26560:0.000774328	4
202899at2759	Zm00001eb220030;Zm00001eb291460	Zm00001eb220030:0.000228878;Zm00001eb291460:0.000905414	SORBI_3001G192100	SORBI_3001G192100:0.00247435	LOC_Os10g04030	LOC_Os10g04030:0.00017889	NA	NA	AT2G40890;AT5G09970	AT2G40890:0.00349675;AT5G09970:0.000221432	4
202899at33090	Zm00001eb220030;Zm00001eb291460	Zm00001eb220030:0.000228878;Zm00001eb291460:0.000905414	SORBI_3001G192100	SORBI_3001G192100:0.00247435	LOC_Os10g04030	LOC_Os10g04030:0.00017889	NA	NA	AT2G40890;AT5G09970	AT2G40890:0.00349675;AT5G09970:0.000221432	4
21766at4447	Zm00001eb431510;Zm00001eb431520	Zm00001eb431510:0.000343181;Zm00001eb431520:0.000343181	SORBI_3006G227100;SORBI_3006G227400	SORBI_3006G227100:0.00057239;SORBI_3006G227400:0.00057239	LOC_Os04g06310	LOC_Os04g06310:0.000161674	HORVU.MOREX.r3.2HG0199430	HORVU.MOREX.r3.2HG0199430:0.000959342	NA	NA	4
2467431at2759	NA	NA	SORBI_3001G187000	SORBI_3001G187000:0.00151293	LOC_Os03g01320;LOC_Os08g04480	LOC_Os03g01320:1.82705e-05;LOC_Os08g04480:0.000164774	HORVU.MOREX.r3.6HG0606110	HORVU.MOREX.r3.6HG0606110:4.87648e-05	AT4G05160	AT4G05160:0.000367957	4
273255at33090	Zm00001eb291850	Zm00001eb291850:0.00494635	SORBI_3003G320800	SORBI_3003G320800:0.000436734	LOC_Os01g07870	LOC_Os01g07870:0.000323391	NA	NA	AT3G01190;AT5G15180	AT3G01190:0.00181041;AT5G15180:0.000267329	4
3402248at2759	Zm00001eb217290;Zm00001eb332830;Zm00001eb428910;Zm00001eb430920	Zm00001eb217290:0.00324274;Zm00001eb332830:0.00444603;Zm00001eb428910:0.000803663;Zm00001eb430920:0.000963958	SORBI_3009G003700	SORBI_3009G003700:0.00071865	NA	NA	HORVU.MOREX.r3.2HG0190470;HORVU.MOREX.r3.7HG0750280	HORVU.MOREX.r3.2HG0190470:0.000146169;HORVU.MOREX.r3.7HG0750280:0.000129649	AT5G21150	AT5G21150:0.000260646	4
358641at2759	Zm00001eb295050	Zm00001eb295050:0.00463321	SORBI_3009G224400	SORBI_3009G224400:0.00301676	NA	NA	HORVU.MOREX.r3.1HG0084510	HORVU.MOREX.r3.1HG0084510:0.000784291	AT5G08690	AT5G08690:0.000101666	4
37152at38820	Zm00001eb431510;Zm00001eb431520	Zm00001eb431510:0.000343181;Zm00001eb431520:0.000343181	SORBI_3006G227100;SORBI_3006G227400	SORBI_3006G227100:0.00057239;SORBI_3006G227400:0.00057239	LOC_Os04g06310	LOC_Os04g06310:0.000161674	HORVU.MOREX.r3.2HG0199430	HORVU.MOREX.r3.2HG0199430:0.000959342	NA	NA	4
429320at2759	Zm00001eb397050	Zm00001eb397050:0.00259757	SORBI_3008G003200	SORBI_3008G003200:0.0026297	NA	NA	HORVU.MOREX.r3.2HG0108020	HORVU.MOREX.r3.2HG0108020:0.00135807	AT3G12120;AT5G05580	AT3G12120:0.000599742;AT5G05580:0.00364991	4
429320at33090	Zm00001eb397050	Zm00001eb397050:0.00259757	SORBI_3008G003200	SORBI_3008G003200:0.0026297	NA	NA	HORVU.MOREX.r3.2HG0108020	HORVU.MOREX.r3.2HG0108020:0.00135807	AT3G12120;AT5G05580	AT3G12120:0.000599742;AT5G05580:0.00364991	4
433140at33090	Zm00001eb038960	Zm00001eb038960:0.00194382	SORBI_3003G128800	SORBI_3003G128800:0.00167332	LOC_Os03g08220	LOC_Os03g08220:0.000123424	NA	NA	AT1G12560;AT1G20190;AT1G26770;AT2G28950;AT2G37640;AT2G40610;AT3G03220;AT4G01630;AT5G02260;AT5G39270;AT5G39300	AT1G12560:0.00302765;AT1G20190:0.00310854;AT1G26770:0.00139632;AT2G28950:7.75399e-06;AT2G37640:0.000698051;AT2G40610:0.00310875;AT3G03220:0.00410146;AT4G01630:2.17647e-05;AT5G02260:0.000225063;AT5G39270:0.000624631;AT5G39300:8.61188e-06	4
434009at2759	Zm00001eb143200	Zm00001eb143200:0.000453212	SORBI_3006G260900	SORBI_3006G260900:0.000760851	LOC_Os11g01280	LOC_Os11g01280:0.000319645	NA	NA	AT1G67410;AT3G45400;AT5G16890	AT1G67410:0.00228108;AT3G45400:0.00162368;AT5G16890:0.000371774	4
442385at2759	Zm00001eb075270;Zm00001eb248880;Zm00001eb404050	Zm00001eb075270:9.97623e-05;Zm00001eb248880:0.000348263;Zm00001eb404050:0.000569777	SORBI_3001G195000	SORBI_3001G195000:0.00177456	LOC_Os03g01130	LOC_Os03g01130:0.000158629	NA	NA	AT1G33260;AT4G10390	AT1G33260:2.4621e-05;AT4G10390:0.000214252	4
442385at3193	Zm00001eb075270;Zm00001eb248880;Zm00001eb404050	Zm00001eb075270:9.97623e-05;Zm00001eb248880:0.000348263;Zm00001eb404050:0.000569777	SORBI_3001G195000	SORBI_3001G195000:0.00177456	LOC_Os03g01130	LOC_Os03g01130:0.000158629	NA	NA	AT1G33260;AT4G10390	AT1G33260:2.4621e-05;AT4G10390:0.000214252	4
