Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
598458at3193,4,Zm00001eb055110;Zm00001eb379100,Zm00001eb055110:0.00161375;Zm00001eb379100:0.00123059,SORBI_3001G115300,SORBI_3001G115300:3.96909e-06,NA,NA,HORVU.MOREX.r3.2HG0197560,HORVU.MOREX.r3.2HG0197560:0.000393292,AT4G17720,AT4G17720:0.00176126
598458at33090,4,Zm00001eb055110;Zm00001eb214900;Zm00001eb379100,Zm00001eb055110:0.00161375;Zm00001eb214900:0.00191231;Zm00001eb379100:0.00123059,SORBI_3001G115300,SORBI_3001G115300:3.96909e-06,NA,NA,HORVU.MOREX.r3.2HG0197560,HORVU.MOREX.r3.2HG0197560:0.000393292,AT4G17720,AT4G17720:0.00176126
603900at3193,4,Zm00001eb071890,Zm00001eb071890:0.00221693,SORBI_3004G270500,SORBI_3004G270500:0.00261362,NA,NA,HORVU.MOREX.r3.2HG0193690,HORVU.MOREX.r3.2HG0193690:0.000902936,AT1G32350;AT5G64210,AT1G32350:0.000616036;AT5G64210:0.000802884
627237at2759,4,Zm00001eb126980;Zm00001eb162570;Zm00001eb251130;Zm00001eb304390;Zm00001eb371840,Zm00001eb126980:0.000425816;Zm00001eb162570:0.00236765;Zm00001eb251130:0.00279698;Zm00001eb304390:0.00422823;Zm00001eb371840:0.00306784,SORBI_3001G133900;SORBI_3010G127800,SORBI_3001G133900:0.00122726;SORBI_3010G127800:0.00321938,NA,NA,HORVU.MOREX.r3.3HG0228230;HORVU.MOREX.r3.5HG0420230;HORVU.MOREX.r3.7HG0715890,HORVU.MOREX.r3.3HG0228230:0.00094269;HORVU.MOREX.r3.5HG0420230:0.00290277;HORVU.MOREX.r3.7HG0715890:0.00146919,AT1G12110;AT1G18880;AT1G52190;AT5G46050;AT5G62680,AT1G12110:0.00188858;AT1G18880:0.000344425;AT1G52190:0.000437445;AT5G46050:0.00169165;AT5G62680:0.00166676
629188at33090,4,Zm00001eb126980;Zm00001eb162570;Zm00001eb251130;Zm00001eb304390;Zm00001eb371840,Zm00001eb126980:0.000425816;Zm00001eb162570:0.00236765;Zm00001eb251130:0.00279698;Zm00001eb304390:0.00422823;Zm00001eb371840:0.00306784,SORBI_3001G133900;SORBI_3010G127800,SORBI_3001G133900:0.00122726;SORBI_3010G127800:0.00321938,NA,NA,HORVU.MOREX.r3.3HG0228230;HORVU.MOREX.r3.5HG0420230;HORVU.MOREX.r3.7HG0715890,HORVU.MOREX.r3.3HG0228230:0.00094269;HORVU.MOREX.r3.5HG0420230:0.00290277;HORVU.MOREX.r3.7HG0715890:0.00146919,AT1G12110;AT1G18880;AT1G52190;AT5G46050;AT5G62680,AT1G12110:0.00188858;AT1G18880:0.000344425;AT1G52190:0.000437445;AT5G46050:0.00169165;AT5G62680:0.00166676
640662at2759,4,Zm00001eb001560;Zm00001eb022050;Zm00001eb067730;Zm00001eb068210;Zm00001eb151190;Zm00001eb240670;Zm00001eb264870;Zm00001eb425840,Zm00001eb001560:0.0031139;Zm00001eb022050:2.88239e-06;Zm00001eb067730:0.00318966;Zm00001eb068210:0.00453995;Zm00001eb151190:0.000642734;Zm00001eb240670:8.28397e-05;Zm00001eb264870:0.000786917;Zm00001eb425840:0.00354265,SORBI_3001G189200;SORBI_3001G379400,SORBI_3001G189200:0.000186705;SORBI_3001G379400:0.00152786,NA,NA,HORVU.MOREX.r3.1HG0067930;HORVU.MOREX.r3.6HG0618250,HORVU.MOREX.r3.1HG0067930:0.00176581;HORVU.MOREX.r3.6HG0618250:0.00128438,AT2G34060;AT2G37130;AT4G30170;AT5G24070;AT5G40150;AT5G51890,AT2G34060:0.000831095;AT2G37130:0.00110365;AT4G30170:0.000459692;AT5G24070:0.00197464;AT5G40150:4.3886e-05;AT5G51890:0.000917367
748146at33090,4,Zm00001eb071890,Zm00001eb071890:0.00221693,SORBI_3004G270500,SORBI_3004G270500:0.00261362,NA,NA,HORVU.MOREX.r3.2HG0193690,HORVU.MOREX.r3.2HG0193690:0.000902936,AT1G32350;AT5G64210,AT1G32350:0.000616036;AT5G64210:0.000802884
777528at2759,4,Zm00001eb157530;Zm00001eb296060,Zm00001eb157530:0.00294054;Zm00001eb296060:0.00404844,SORBI_3004G032800,SORBI_3004G032800:3.21351e-05,NA,NA,HORVU.MOREX.r3.7HG0712330,HORVU.MOREX.r3.7HG0712330:0.00168375,AT1G53510,AT1G53510:0.00166031
777528at33090,4,Zm00001eb157530;Zm00001eb296060,Zm00001eb157530:0.00294054;Zm00001eb296060:0.00404844,SORBI_3004G032800,SORBI_3004G032800:3.21351e-05,NA,NA,HORVU.MOREX.r3.7HG0712330,HORVU.MOREX.r3.7HG0712330:0.00168375,AT1G53510,AT1G53510:0.00166031
107572at3193,3,Zm00001eb280120,Zm00001eb280120:0.0018719,NA,NA,NA,NA,HORVU.MOREX.r3.7HG0668730,HORVU.MOREX.r3.7HG0668730:0.00142134,AT1G12000,AT1G12000:6.24079e-05
107572at33090,3,Zm00001eb280120,Zm00001eb280120:0.0018719,NA,NA,NA,NA,HORVU.MOREX.r3.7HG0668730,HORVU.MOREX.r3.7HG0668730:0.00142134,AT1G12000,AT1G12000:6.24079e-05
110816at2759,3,Zm00001eb355170;Zm00001eb404540,Zm00001eb355170:0.00268329;Zm00001eb404540:0.00011401,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0014680;HORVU.MOREX.r3.5HG0515880,HORVU.MOREX.r3.1HG0014680:0.00268113;HORVU.MOREX.r3.5HG0515880:0.000746068,AT2G23810,AT2G23810:0.00143391
110816at33090,3,Zm00001eb355170;Zm00001eb404540,Zm00001eb355170:0.00268329;Zm00001eb404540:0.00011401,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0014680;HORVU.MOREX.r3.5HG0515880,HORVU.MOREX.r3.1HG0014680:0.00268113;HORVU.MOREX.r3.5HG0515880:0.000746068,AT2G23810,AT2G23810:0.00143391
1547149at2759,3,Zm00001eb070690;Zm00001eb152650,Zm00001eb070690:0.000654821;Zm00001eb152650:0.00171427,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0289950,HORVU.MOREX.r3.3HG0289950:0.00149091,AT5G44740,AT5G44740:0.00108454
159147at3193,3,Zm00001eb222960;Zm00001eb430440,Zm00001eb222960:0.0039762;Zm00001eb430440:0.00192144,SORBI_3006G206800,SORBI_3006G206800:0.00287746,NA,NA,NA,NA,AT3G63380,AT3G63380:0.000106637
167653at2759,3,NA,NA,SORBI_3002G012300;SORBI_3002G012400;SORBI_3003G022200,SORBI_3002G012300:0.00191444;SORBI_3002G012400:0.00191444;SORBI_3003G022200:0.00138159,LOC_Os07g01200,LOC_Os07g01200:2.66704e-05,HORVU.MOREX.r3.4HG0412780,HORVU.MOREX.r3.4HG0412780:0.00156478,NA,NA
167653at3193,3,NA,NA,SORBI_3002G012300;SORBI_3002G012400;SORBI_3003G022200,SORBI_3002G012300:0.00191444;SORBI_3002G012400:0.00191444;SORBI_3003G022200:0.00138159,LOC_Os07g01200,LOC_Os07g01200:2.66704e-05,HORVU.MOREX.r3.4HG0412780,HORVU.MOREX.r3.4HG0412780:0.00156478,NA,NA
167653at33090,3,NA,NA,SORBI_3002G012300;SORBI_3002G012400;SORBI_3003G022200,SORBI_3002G012300:0.00191444;SORBI_3002G012400:0.00191444;SORBI_3003G022200:0.00138159,LOC_Os07g01200,LOC_Os07g01200:2.66704e-05,HORVU.MOREX.r3.4HG0412780,HORVU.MOREX.r3.4HG0412780:0.00156478,NA,NA
17138at38820,3,Zm00001eb082560,Zm00001eb082560:0.00143419,SORBI_3008G057900,SORBI_3008G057900:0.000489145,NA,NA,HORVU.MOREX.r3.2HG0169250,HORVU.MOREX.r3.2HG0169250:0.00236596,NA,NA
17138at4447,3,Zm00001eb082560,Zm00001eb082560:0.00143419,SORBI_3008G057900,SORBI_3008G057900:0.000489145,NA,NA,HORVU.MOREX.r3.2HG0169250,HORVU.MOREX.r3.2HG0169250:0.00236596,NA,NA
18327at38820,3,Zm00001eb067720,Zm00001eb067720:0.00318966,SORBI_3001G114400,SORBI_3001G114400:3.96909e-06,NA,NA,HORVU.MOREX.r3.1HG0080750,HORVU.MOREX.r3.1HG0080750:0.000139259,NA,NA
18327at4447,3,Zm00001eb067720,Zm00001eb067720:0.00318966,SORBI_3001G114400,SORBI_3001G114400:3.96909e-06,NA,NA,HORVU.MOREX.r3.1HG0080750,HORVU.MOREX.r3.1HG0080750:0.000139259,NA,NA
183897at3193,3,Zm00001eb328460,Zm00001eb328460:0.000340631,SORBI_3002G387300,SORBI_3002G387300:0.000986209,NA,NA,NA,NA,AT5G14290,AT5G14290:0.000927774
183897at33090,3,Zm00001eb328460,Zm00001eb328460:0.000340631,SORBI_3002G387300,SORBI_3002G387300:0.000986209,NA,NA,NA,NA,AT5G14290,AT5G14290:0.000927774
187007at3193,3,Zm00001eb397150,Zm00001eb397150:0.00024328,NA,NA,NA,NA,HORVU.MOREX.r3.4HG0385690,HORVU.MOREX.r3.4HG0385690:0.00110036,AT3G10290,AT3G10290:0.000630278
187007at33090,3,Zm00001eb397150,Zm00001eb397150:0.00024328,NA,NA,NA,NA,HORVU.MOREX.r3.4HG0385690,HORVU.MOREX.r3.4HG0385690:0.00110036,AT3G10290,AT3G10290:0.000630278
19240at4447,3,Zm00001eb044590,Zm00001eb044590:0.00318481,SORBI_3001G205350;SORBI_3001G205700,SORBI_3001G205350:0.000964868;SORBI_3001G205700:0.000964868,LOC_Os10g04980,LOC_Os10g04980:0.000614126,NA,NA,NA,NA
194710at2759,3,Zm00001eb036270,Zm00001eb036270:0.00318317,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0280890,HORVU.MOREX.r3.3HG0280890:0.000526371,AT1G26370,AT1G26370:0.000641903
2042608at2759,3,Zm00001eb211960,Zm00001eb211960:0.00280054,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0222580;HORVU.MOREX.r3.4HG0412770;HORVU.MOREX.r3.7HG0651280,HORVU.MOREX.r3.3HG0222580:0.00211795;HORVU.MOREX.r3.4HG0412770:0.000908046;HORVU.MOREX.r3.7HG0651280:3.65352e-05,AT4G27250;AT4G30470,AT4G27250:0.000962858;AT4G30470:0.00073677
217567at3193,3,Zm00001eb289460,Zm00001eb289460:0.000290039,SORBI_3003G051600,SORBI_3003G051600:0.00222966,NA,NA,NA,NA,AT3G17020,AT3G17020:0.000263744
217975at3193,3,Zm00001eb009160,Zm00001eb009160:0.00084674,SORBI_3007G144300,SORBI_3007G144300:0.000556227,NA,NA,NA,NA,AT2G18700,AT2G18700:0.000889338
227017at2759,3,Zm00001eb053710;Zm00001eb098070;Zm00001eb170720,Zm00001eb053710:0.00325319;Zm00001eb098070:0.00154294;Zm00001eb170720:0.00144339,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0290220,HORVU.MOREX.r3.3HG0290220:0.000833183,AT2G34190;AT5G49990,AT2G34190:0.000237307;AT5G49990:0.000742835
227017at3193,3,Zm00001eb053710;Zm00001eb098070;Zm00001eb170720,Zm00001eb053710:0.00325319;Zm00001eb098070:0.00154294;Zm00001eb170720:0.00144339,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0290220,HORVU.MOREX.r3.3HG0290220:0.000833183,AT2G34190;AT5G49990,AT2G34190:0.000237307;AT5G49990:0.000742835
227017at33090,3,Zm00001eb053710;Zm00001eb098070;Zm00001eb170720,Zm00001eb053710:0.00325319;Zm00001eb098070:0.00154294;Zm00001eb170720:0.00144339,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0290220,HORVU.MOREX.r3.3HG0290220:0.000833183,AT2G34190;AT5G49990,AT2G34190:0.000237307;AT5G49990:0.000742835
2639218at2759,3,Zm00001eb067720,Zm00001eb067720:0.00318966,SORBI_3001G114400,SORBI_3001G114400:3.96909e-06,NA,NA,HORVU.MOREX.r3.1HG0080750,HORVU.MOREX.r3.1HG0080750:0.000139259,NA,NA
269485at33090,3,Zm00001eb152900,Zm00001eb152900:0.00145239,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0276050,HORVU.MOREX.r3.3HG0276050:1.72714e-07,AT2G31960;AT2G36850,AT2G31960:3.31585e-05;AT2G36850:0.00150769
27182at4447,3,Zm00001eb125920,Zm00001eb125920:0.00270266,SORBI_3003G095200,SORBI_3003G095200:0.000277069,NA,NA,HORVU.MOREX.r3.6HG0553280;HORVU.MOREX.r3.6HG0553290,HORVU.MOREX.r3.6HG0553280:3.11168e-05;HORVU.MOREX.r3.6HG0553290:3.11168e-05,NA,NA
27276at38820,3,Zm00001eb373960,Zm00001eb373960:0.00308078,SORBI_3004G319800,SORBI_3004G319800:0.000165494,NA,NA,HORVU.MOREX.r3.6HG0620920,HORVU.MOREX.r3.6HG0620920:0.00311159,NA,NA
27276at4447,3,Zm00001eb373960,Zm00001eb373960:0.00308078,SORBI_3004G319800,SORBI_3004G319800:0.000165494,NA,NA,HORVU.MOREX.r3.6HG0620920,HORVU.MOREX.r3.6HG0620920:0.00311159,NA,NA
286608at3193,3,Zm00001eb152650,Zm00001eb152650:0.00171427,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0289950,HORVU.MOREX.r3.3HG0289950:0.00149091,AT5G44740,AT5G44740:0.00108454
294520at3193,3,Zm00001eb397170,Zm00001eb397170:0.00024328,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0507470,HORVU.MOREX.r3.5HG0507470:0.00286363,AT5G22630,AT5G22630:0.00137394
295827at2759,3,Zm00001eb300120,Zm00001eb300120:0.000502043,SORBI_3001G065800;SORBI_3002G361100,SORBI_3001G065800:0.000536804;SORBI_3002G361100:0.00208475,NA,NA,HORVU.MOREX.r3.2HG0214670,HORVU.MOREX.r3.2HG0214670:0.00192454,NA,NA
295827at3193,3,Zm00001eb300120,Zm00001eb300120:0.000502043,SORBI_3001G065800;SORBI_3002G361100,SORBI_3001G065800:0.000536804;SORBI_3002G361100:0.00208475,NA,NA,HORVU.MOREX.r3.2HG0214670,HORVU.MOREX.r3.2HG0214670:0.00192454,NA,NA
295827at33090,3,Zm00001eb300120,Zm00001eb300120:0.000502043,SORBI_3001G065800;SORBI_3002G361100,SORBI_3001G065800:0.000536804;SORBI_3002G361100:0.00208475,NA,NA,HORVU.MOREX.r3.2HG0214670,HORVU.MOREX.r3.2HG0214670:0.00192454,NA,NA
322501at33090,3,Zm00001eb348810,Zm00001eb348810:0.00172256,SORBI_3009G147700,SORBI_3009G147700:0.000329596,NA,NA,HORVU.MOREX.r3.2HG0095520,HORVU.MOREX.r3.2HG0095520:0.00206975,NA,NA
32272at38820,3,Zm00001eb071890,Zm00001eb071890:0.00221693,SORBI_3004G270500,SORBI_3004G270500:0.00261362,NA,NA,HORVU.MOREX.r3.2HG0193690,HORVU.MOREX.r3.2HG0193690:0.000902936,NA,NA
32272at4447,3,Zm00001eb071890,Zm00001eb071890:0.00221693,SORBI_3004G270500,SORBI_3004G270500:0.00261362,NA,NA,HORVU.MOREX.r3.2HG0193690,HORVU.MOREX.r3.2HG0193690:0.000902936,NA,NA
33915at2759,3,Zm00001eb080670;Zm00001eb118120;Zm00001eb298680,Zm00001eb080670:0.00162674;Zm00001eb118120:0.00236755;Zm00001eb298680:0.00416087,SORBI_3007G135301,SORBI_3007G135301:0.00215155,NA,NA,NA,NA,AT3G57230,AT3G57230:2.71087e-05
33915at3193,3,Zm00001eb080670;Zm00001eb118120;Zm00001eb298680,Zm00001eb080670:0.00162674;Zm00001eb118120:0.00236755;Zm00001eb298680:0.00416087,SORBI_3007G135301,SORBI_3007G135301:0.00215155,NA,NA,NA,NA,AT3G57230,AT3G57230:2.71087e-05
33915at33090,3,Zm00001eb080670;Zm00001eb118120;Zm00001eb298680,Zm00001eb080670:0.00162674;Zm00001eb118120:0.00236755;Zm00001eb298680:0.00416087,SORBI_3007G135301,SORBI_3007G135301:0.00215155,NA,NA,NA,NA,AT3G57230,AT3G57230:2.71087e-05
381908at2759,3,Zm00001eb289980,Zm00001eb289980:0.000176878,SORBI_3003G341900,SORBI_3003G341900:0.00117037,NA,NA,HORVU.MOREX.r3.2HG0198640;HORVU.MOREX.r3.7HG0650710;HORVU.MOREX.r3.7HG0650790,HORVU.MOREX.r3.2HG0198640:0.00263471;HORVU.MOREX.r3.7HG0650710:0.00254317;HORVU.MOREX.r3.7HG0650790:0.00254317,NA,NA
3957436at2759,3,Zm00001eb050630,Zm00001eb050630:0.00203133,SORBI_3003G022600,SORBI_3003G022600:0.00138159,NA,NA,NA,NA,AT5G04770,AT5G04770:0.00131926
407166at2759,3,Zm00001eb176880,Zm00001eb176880:0.00070896,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0482660,HORVU.MOREX.r3.5HG0482660:0.000380857,AT4G30710,AT4G30710:0.000222779
407166at3193,3,Zm00001eb176880,Zm00001eb176880:0.00070896,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0482660,HORVU.MOREX.r3.5HG0482660:0.000380857,AT4G30710,AT4G30710:0.000222779
407166at33090,3,Zm00001eb176880,Zm00001eb176880:0.00070896,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0482660,HORVU.MOREX.r3.5HG0482660:0.000380857,AT4G30710,AT4G30710:0.000222779
4662890at2759,3,Zm00001eb397150,Zm00001eb397150:0.00024328,NA,NA,NA,NA,HORVU.MOREX.r3.4HG0385690,HORVU.MOREX.r3.4HG0385690:0.00110036,AT3G10290,AT3G10290:0.000630278
475388at2759,3,Zm00001eb009160,Zm00001eb009160:0.00084674,SORBI_3007G144300,SORBI_3007G144300:0.000556227,NA,NA,NA,NA,AT2G18700,AT2G18700:0.000889338
475388at33090,3,Zm00001eb009160,Zm00001eb009160:0.00084674,SORBI_3007G144300,SORBI_3007G144300:0.000556227,NA,NA,NA,NA,AT2G18700,AT2G18700:0.000889338
4755763at2759,3,Zm00001eb222960;Zm00001eb430440,Zm00001eb222960:0.0039762;Zm00001eb430440:0.00192144,SORBI_3006G206800,SORBI_3006G206800:0.00287746,NA,NA,NA,NA,AT3G63380,AT3G63380:0.000106637
4760669at2759,3,Zm00001eb397170,Zm00001eb397170:0.00024328,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0507470,HORVU.MOREX.r3.5HG0507470:0.00286363,AT5G22630,AT5G22630:0.00137394
4767552at2759,3,Zm00001eb328460,Zm00001eb328460:0.000340631,SORBI_3002G387300,SORBI_3002G387300:0.000986209,NA,NA,NA,NA,AT5G14290,AT5G14290:0.000927774
477561at2759,3,Zm00001eb187440,Zm00001eb187440:0.00125933,SORBI_3006G191900;SORBI_3009G217400,SORBI_3006G191900:0.000119406;SORBI_3009G217400:0.000202206,NA,NA,NA,NA,AT5G19420,AT5G19420:0.000357091
477561at33090,3,Zm00001eb187440,Zm00001eb187440:0.00125933,SORBI_3006G191900;SORBI_3009G217400,SORBI_3006G191900:0.000119406;SORBI_3009G217400:0.000202206,NA,NA,NA,NA,AT5G19420,AT5G19420:0.000357091
477981at3193,3,Zm00001eb373960,Zm00001eb373960:0.00308078,SORBI_3004G319800,SORBI_3004G319800:0.000165494,NA,NA,HORVU.MOREX.r3.6HG0620920,HORVU.MOREX.r3.6HG0620920:0.00311159,NA,NA
4805980at2759,3,Zm00001eb076810;Zm00001eb113170;Zm00001eb329580,Zm00001eb076810:0.00162443;Zm00001eb113170:0.000638855;Zm00001eb329580:0.00205068,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0019330;HORVU.MOREX.r3.4HG0411760;HORVU.MOREX.r3.6HG0623790,HORVU.MOREX.r3.1HG0019330:0.000448823;HORVU.MOREX.r3.4HG0411760:0.000916378;HORVU.MOREX.r3.6HG0623790:0.000292597,AT1G11080;AT4G30610;AT4G30810,AT1G11080:0.00196119;AT4G30610:0.00106472;AT4G30810:0.000222779
4819201at2759,3,NA,NA,SORBI_3010G088100,SORBI_3010G088100:0.000420413,NA,NA,HORVU.MOREX.r3.5HG0422600,HORVU.MOREX.r3.5HG0422600:0.00134198,AT2G24765,AT2G24765:0.000854001
4836117at2759,3,Zm00001eb212250;Zm00001eb407780,Zm00001eb212250:0.00236336;Zm00001eb407780:0.00141551,SORBI_3001G041800,SORBI_3001G041800:0.00182139,NA,NA,NA,NA,AT4G18480,AT4G18480:0.00030376
4840713at2759,3,Zm00001eb328560,Zm00001eb328560:4.06014e-05,SORBI_3002G388400,SORBI_3002G388400:0.00335164,NA,NA,HORVU.MOREX.r3.4HG0335910,HORVU.MOREX.r3.4HG0335910:0.0012657,NA,NA
4923491at2759,3,Zm00001eb100630,Zm00001eb100630:0.000256475,NA,NA,NA,NA,HORVU.MOREX.r3.7HG0674710,HORVU.MOREX.r3.7HG0674710:0.000161492,AT2G42820,AT2G42820:0.00173326
4925430at2759,3,Zm00001eb110020;Zm00001eb163480;Zm00001eb196030;Zm00001eb197050;Zm00001eb292760,Zm00001eb110020:0.0013808;Zm00001eb163480:0.00361155;Zm00001eb196030:0.000105406;Zm00001eb197050:0.00349472;Zm00001eb292760:0.000244579,SORBI_3001G379600;SORBI_3002G424500;SORBI_3003G139500,SORBI_3001G379600:0.00152786;SORBI_3002G424500:0.00120259;SORBI_3003G139500:0.00336262,NA,NA,NA,NA,AT4G24400,AT4G24400:0.000204854
4955488at2759,3,Zm00001eb017330,Zm00001eb017330:0.00409796,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0022910,HORVU.MOREX.r3.1HG0022910:0.000548274,AT4G30160,AT4G30160:9.57656e-05
4971880at2759,3,Zm00001eb320430;Zm00001eb432420,Zm00001eb320430:0.00109882;Zm00001eb432420:0.00136101,SORBI_3002G295100;SORBI_3007G088000,SORBI_3002G295100:0.00245796;SORBI_3007G088000:0.00294223,NA,NA,NA,NA,AT4G30210,AT4G30210:0.000360906
4988228at2759,3,Zm00001eb403780,Zm00001eb403780:0.000818639,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0316960,HORVU.MOREX.r3.3HG0316960:0.00103467,AT3G12390,AT3G12390:0.000479985
5002283at2759,3,Zm00001eb348810,Zm00001eb348810:0.00172256,SORBI_3009G147700,SORBI_3009G147700:0.000329596,NA,NA,HORVU.MOREX.r3.2HG0095520,HORVU.MOREX.r3.2HG0095520:0.00206975,NA,NA
5004621at2759,3,Zm00001eb074350;Zm00001eb429430,Zm00001eb074350:3.0598e-05;Zm00001eb429430:0.00382096,SORBI_3001G378700,SORBI_3001G378700:0.00285646,NA,NA,NA,NA,AT1G63460,AT1G63460:1.42391e-07
5013265at2759,3,Zm00001eb214940;Zm00001eb351340;Zm00001eb368000,Zm00001eb214940:0.000662569;Zm00001eb351340:0.000723112;Zm00001eb368000:0.000161479,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0290320,HORVU.MOREX.r3.3HG0290320:0.00294913,AT3G09440;AT3G12580,AT3G09440:9.81007e-05;AT3G12580:2.12884e-07
5013292at2759,3,Zm00001eb001710,Zm00001eb001710:0.00234165,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0474580,HORVU.MOREX.r3.5HG0474580:0.00240893,AT4G22910,AT4G22910:0.00046604
5014320at2759,3,Zm00001eb369460;Zm00001eb369470,Zm00001eb369460:0.00140655;Zm00001eb369470:0.00140655,NA,NA,LOC_Os09g05060,LOC_Os09g05060:0.00061761,HORVU.MOREX.r3.4HG0412730,HORVU.MOREX.r3.4HG0412730:0.000908046,NA,NA
5016666at2759,3,Zm00001eb212400,Zm00001eb212400:0.00424957,SORBI_3001G043800,SORBI_3001G043800:0.0033107,NA,NA,NA,NA,AT5G66720,AT5G66720:0.000896586
