Orthogroup	Maize_gene	Maize_pvalue_max	Sorghum_gene	Sorghum_pvalue_max	Rice_gene	Rice_pvalue_max	Barley_gene	Barley_pvalue_max	Arabidopsis_gene	Arabidopsis_pvalue_max	Gene_count
127486at3193	Zm00001eb183220	Zm00001eb183220:0.00240406	NA	NA	LOC_Os02g05800	LOC_Os02g05800:0.00118665	HORVU.MOREX.r3.2HG0097620	HORVU.MOREX.r3.2HG0097620:0.00263461	AT5G35525	AT5G35525:5.08845e-06	4
128682at3193	Zm00001eb290220;Zm00001eb368530	Zm00001eb290220:0.00376515;Zm00001eb368530:0.00136199	NA	NA	LOC_Os05g04720;LOC_Os10g04780	LOC_Os05g04720:0.000151465;LOC_Os10g04780:0.000487999	HORVU.MOREX.r3.3HG0304120	HORVU.MOREX.r3.3HG0304120:0.00102078	AT1G07090;AT2G31160;AT3G04510;AT5G28490	AT1G07090:4.54406e-05;AT2G31160:6.37773e-05;AT3G04510:0.00195667;AT5G28490:0.000842105	4
128682at33090	Zm00001eb290220;Zm00001eb368530	Zm00001eb290220:0.00376515;Zm00001eb368530:0.00136199	NA	NA	LOC_Os05g04720;LOC_Os10g04780	LOC_Os05g04720:0.000151465;LOC_Os10g04780:0.000487999	HORVU.MOREX.r3.3HG0304120	HORVU.MOREX.r3.3HG0304120:0.00102078	AT1G07090;AT2G31160;AT3G04510;AT5G28490	AT1G07090:4.54406e-05;AT2G31160:6.37773e-05;AT3G04510:0.00195667;AT5G28490:0.000842105	4
139695at2759	Zm00001eb296590	Zm00001eb296590:0.000319331	NA	NA	LOC_Os05g05680	LOC_Os05g05680:0.00166286	HORVU.MOREX.r3.7HG0714140	HORVU.MOREX.r3.7HG0714140:0.00269473	AT1G01120;AT1G19440;AT1G68530;AT3G52160;AT5G43760	AT1G01120:1.56396e-07;AT1G19440:0.00173396;AT1G68530:0.000541151;AT3G52160:0.000213087;AT5G43760:0.000689459	4
158457at33090	Zm00001eb328530	Zm00001eb328530:0.00311683	NA	NA	LOC_Os08g05250	LOC_Os08g05250:0.00027478	HORVU.MOREX.r3.3HG0288930;HORVU.MOREX.r3.5HG0471130	HORVU.MOREX.r3.3HG0288930:6.27652e-05;HORVU.MOREX.r3.5HG0471130:5.30142e-10	AT1G07410;AT1G09630;AT2G31680;AT2G33870;AT3G12160;AT3G15060;AT3G46830;AT4G18430;AT4G18800;AT5G45750;AT5G47960;AT5G60860	AT1G07410:0.00177609;AT1G09630:0.000680863;AT2G31680:0.00173123;AT2G33870:0.00111109;AT3G12160:0.000610567;AT3G15060:0.00015868;AT3G46830:0.000188593;AT4G18430:0.000200971;AT4G18800:4.34686e-05;AT5G45750:6.50058e-05;AT5G47960:0.000594752;AT5G60860:0.000169979	4
164184at3193	Zm00001eb058860	Zm00001eb058860:0.00170422	SORBI_3003G308100;SORBI_3007G090600	SORBI_3003G308100:3.05375e-05;SORBI_3007G090600:5.34407e-06	NA	NA	HORVU.MOREX.r3.1HG0077960;HORVU.MOREX.r3.5HG0513440	HORVU.MOREX.r3.1HG0077960:0.00175417;HORVU.MOREX.r3.5HG0513440:0.000317927	AT3G07330;AT3G28180;AT4G07960;AT4G31590	AT3G07330:0.00115887;AT3G28180:0.00166321;AT4G07960:0.00108621;AT4G31590:0.00105713	4
164184at33090	Zm00001eb058860	Zm00001eb058860:0.00170422	SORBI_3003G308100;SORBI_3007G090600	SORBI_3003G308100:3.05375e-05;SORBI_3007G090600:5.34407e-06	NA	NA	HORVU.MOREX.r3.1HG0077960;HORVU.MOREX.r3.5HG0513440	HORVU.MOREX.r3.1HG0077960:0.00175417;HORVU.MOREX.r3.5HG0513440:0.000317927	AT3G07330;AT3G28180;AT4G07960;AT4G31590	AT3G07330:0.00115887;AT3G28180:0.00166321;AT4G07960:0.00108621;AT4G31590:0.00105713	4
16791at38820	Zm00001eb178270	Zm00001eb178270:0.000358825	SORBI_3007G087400	SORBI_3007G087400:9.689e-06	LOC_Os05g04240;LOC_Os07g01340	LOC_Os05g04240:0.000309988;LOC_Os07g01340:0.000576502	HORVU.MOREX.r3.3HG0307240;HORVU.MOREX.r3.3HG0307250	HORVU.MOREX.r3.3HG0307240:0.00166717;HORVU.MOREX.r3.3HG0307250:0.00123887	NA	NA	4
16791at4447	Zm00001eb178270	Zm00001eb178270:0.000358825	SORBI_3007G087400	SORBI_3007G087400:9.689e-06	LOC_Os05g04240;LOC_Os07g01340	LOC_Os05g04240:0.000309988;LOC_Os07g01340:0.000576502	HORVU.MOREX.r3.3HG0307240;HORVU.MOREX.r3.3HG0307250	HORVU.MOREX.r3.3HG0307240:0.00166717;HORVU.MOREX.r3.3HG0307250:0.00123887	NA	NA	4
179088at33090	Zm00001eb195100;Zm00001eb254960	Zm00001eb195100:0.00368651;Zm00001eb254960:3.36001e-05	SORBI_3003G341500	SORBI_3003G341500:2.57066e-05	LOC_Os12g01080	LOC_Os12g01080:0.000325346	NA	NA	AT2G30210;AT2G38080;AT5G03260;AT5G60020	AT2G30210:0.000742483;AT2G38080:0.00122393;AT5G03260:0.000262582;AT5G60020:0.00207013	4
184525at2759	Zm00001eb218250	Zm00001eb218250:0.000484987	NA	NA	LOC_Os03g01800	LOC_Os03g01800:0.00187565	HORVU.MOREX.r3.4HG0333170;HORVU.MOREX.r3.4HG0404980	HORVU.MOREX.r3.4HG0333170:0.000940576;HORVU.MOREX.r3.4HG0404980:0.000296088	AT1G54115;AT5G17850	AT1G54115:0.00201479;AT5G17850:0.00039017	4
184525at33090	Zm00001eb218250	Zm00001eb218250:0.000484987	NA	NA	LOC_Os03g01800	LOC_Os03g01800:0.00187565	HORVU.MOREX.r3.4HG0333170;HORVU.MOREX.r3.4HG0404980	HORVU.MOREX.r3.4HG0333170:0.000940576;HORVU.MOREX.r3.4HG0404980:0.000296088	AT1G54115;AT5G17850	AT1G54115:0.00201479;AT5G17850:0.00039017	4
1873865at2759	Zm00001eb419530	Zm00001eb419530:0.00368543	NA	NA	LOC_Os03g08220	LOC_Os03g08220:0.000873911	HORVU.MOREX.r3.1HG0054180	HORVU.MOREX.r3.1HG0054180:0.000377317	AT1G12560;AT1G20190;AT1G26770;AT1G69530;AT2G28950;AT2G37640;AT2G39700;AT4G01630;AT4G38210;AT5G02260;AT5G05290;AT5G39270;AT5G39300	AT1G12560:1.82713e-06;AT1G20190:2.82943e-05;AT1G26770:2.98587e-05;AT1G69530:2.04793e-07;AT2G28950:4.05673e-05;AT2G37640:0.000657074;AT2G39700:0.00198524;AT4G01630:6.47167e-06;AT4G38210:0.00108139;AT5G02260:0.000205311;AT5G05290:0.000310324;AT5G39270:0.000192995;AT5G39300:0.000192995	4
2042608at2759	Zm00001eb211960;Zm00001eb326840	Zm00001eb211960:0.00067964;Zm00001eb326840:0.00453424	SORBI_3002G366200;SORBI_3003G342100;SORBI_3003G342200	SORBI_3002G366200:0.000121611;SORBI_3003G342100:2.57066e-05;SORBI_3003G342200:2.57066e-05	NA	NA	HORVU.MOREX.r3.4HG0412770;HORVU.MOREX.r3.7HG0651280	HORVU.MOREX.r3.4HG0412770:0.00144069;HORVU.MOREX.r3.7HG0651280:0.000137032	AT1G15950;AT1G51410;AT1G68540;AT4G30470;AT4G35420	AT1G15950:0.000111102;AT1G51410:0.00165127;AT1G68540:0.00144045;AT4G30470:3.55676e-06;AT4G35420:0.000263547	4
2174516at2759	Zm00001eb009080;Zm00001eb183820	Zm00001eb009080:0.000187307;Zm00001eb183820:0.00269317	SORBI_3003G360600;SORBI_3003G427500	SORBI_3003G360600:6.87332e-08;SORBI_3003G427500:2.40321e-10	LOC_Os10g05250	LOC_Os10g05250:0.000926094	NA	NA	AT1G13140;AT1G13150;AT1G34540;AT2G27690;AT2G44890;AT4G00360;AT4G39490;AT5G58860	AT1G13140:0.00153157;AT1G13150:0.00153157;AT1G34540:0.00103581;AT2G27690:0.00254708;AT2G44890:0.000947183;AT4G00360:8.86923e-05;AT4G39490:0.000745321;AT5G58860:0.00184306	4
220610at3193	Zm00001eb195100;Zm00001eb254960	Zm00001eb195100:0.00368651;Zm00001eb254960:3.36001e-05	SORBI_3003G341500	SORBI_3003G341500:2.57066e-05	LOC_Os12g01080	LOC_Os12g01080:0.000325346	NA	NA	AT2G30210;AT2G38080;AT5G03260;AT5G60020	AT2G30210:0.000742483;AT2G38080:0.00122393;AT5G03260:0.000262582;AT5G60020:0.00207013	4
2467431at2759	Zm00001eb002570	Zm00001eb002570:0.00399922	NA	NA	LOC_Os03g01320;LOC_Os08g04480	LOC_Os03g01320:5.32518e-05;LOC_Os08g04480:0.00184533	HORVU.MOREX.r3.4HG0341970	HORVU.MOREX.r3.4HG0341970:0.000683607	AT1G20510;AT1G51680;AT4G05160	AT1G20510:0.000282491;AT1G51680:0.000659392;AT4G05160:7.4603e-05	4
2747976at2759	Zm00001eb330750	Zm00001eb330750:0.00142501	NA	NA	LOC_Os07g06810	LOC_Os07g06810:0.000511005	HORVU.MOREX.r3.2HG0111800	HORVU.MOREX.r3.2HG0111800:0.0015669	AT3G07920	AT3G07920:5.2525e-05	4
326892at2759	Zm00001eb290220;Zm00001eb368530	Zm00001eb290220:0.00376515;Zm00001eb368530:0.00136199	NA	NA	LOC_Os05g04720;LOC_Os10g04780	LOC_Os05g04720:0.000151465;LOC_Os10g04780:0.000487999	HORVU.MOREX.r3.3HG0304120	HORVU.MOREX.r3.3HG0304120:0.00102078	AT1G07090;AT2G31160;AT3G04510;AT5G28490	AT1G07090:4.54406e-05;AT2G31160:6.37773e-05;AT3G04510:0.00195667;AT5G28490:0.000842105	4
35153at2759	Zm00001eb319220;Zm00001eb328530	Zm00001eb319220:0.00352932;Zm00001eb328530:0.00311683	NA	NA	LOC_Os08g05250	LOC_Os08g05250:0.00027478	HORVU.MOREX.r3.3HG0288930;HORVU.MOREX.r3.5HG0471130	HORVU.MOREX.r3.3HG0288930:6.27652e-05;HORVU.MOREX.r3.5HG0471130:5.30142e-10	AT1G01200;AT1G07410;AT1G09630;AT1G18200;AT2G31680;AT2G33870;AT3G12160;AT3G15060;AT3G46830;AT4G18430;AT4G18800;AT5G45750;AT5G47960;AT5G60860	AT1G01200:0.000794691;AT1G07410:0.00177609;AT1G09630:0.000680863;AT1G18200:0.0011897;AT2G31680:0.00173123;AT2G33870:0.00111109;AT3G12160:0.000610567;AT3G15060:0.00015868;AT3G46830:0.000188593;AT4G18430:0.000200971;AT4G18800:4.34686e-05;AT5G45750:6.50058e-05;AT5G47960:0.000594752;AT5G60860:0.000169979	4
381908at2759	Zm00001eb270630	Zm00001eb270630:0.00435345	SORBI_3001G003600;SORBI_3003G341900	SORBI_3001G003600:2.98866e-05;SORBI_3003G341900:2.57066e-05	NA	NA	HORVU.MOREX.r3.2HG0097240;HORVU.MOREX.r3.5HG0468740	HORVU.MOREX.r3.2HG0097240:8.58827e-05;HORVU.MOREX.r3.5HG0468740:0.000654412	AT1G75880;AT1G75910;AT2G04570;AT2G30310;AT2G31540;AT2G40250;AT2G42990;AT4G28780;AT5G33370;AT5G63170	AT1G75880:0.00105099;AT1G75910:0.000832594;AT2G04570:0.000131142;AT2G30310:9.07251e-05;AT2G31540:0.000389769;AT2G40250:0.00122969;AT2G42990:0.00052074;AT4G28780:0.00116674;AT5G33370:7.97002e-06;AT5G63170:0.00200158	4
419791at2759	NA	NA	SORBI_3001G333400	SORBI_3001G333400:6.60041e-05	LOC_Os01g03820	LOC_Os01g03820:0.000585593	HORVU.MOREX.r3.6HG0622130;HORVU.MOREX.r3.7HG0651300	HORVU.MOREX.r3.6HG0622130:0.000256025;HORVU.MOREX.r3.7HG0651300:0.000137032	AT1G50050;AT2G14580;AT4G25790;AT4G30320;AT5G26130;AT5G57625	AT1G50050:0.000733665;AT2G14580:0.00071329;AT4G25790:2.57602e-05;AT4G30320:0.00192693;AT5G26130:4.24495e-05;AT5G57625:0.00251672	4
433140at33090	Zm00001eb419530	Zm00001eb419530:0.00368543	NA	NA	LOC_Os03g08220	LOC_Os03g08220:0.000873911	HORVU.MOREX.r3.1HG0054180	HORVU.MOREX.r3.1HG0054180:0.000377317	AT1G12560;AT1G20190;AT1G26770;AT1G69530;AT2G28950;AT2G37640;AT2G39700;AT4G01630;AT4G38210;AT5G02260;AT5G05290;AT5G39270;AT5G39300	AT1G12560:1.82713e-06;AT1G20190:2.82943e-05;AT1G26770:2.98587e-05;AT1G69530:2.04793e-07;AT2G28950:4.05673e-05;AT2G37640:0.000657074;AT2G39700:0.00198524;AT4G01630:6.47167e-06;AT4G38210:0.00108139;AT5G02260:0.000205311;AT5G05290:0.000310324;AT5G39270:0.000192995;AT5G39300:0.000192995	4
43813at33090	Zm00001eb109730	Zm00001eb109730:0.00122419	SORBI_3007G124200	SORBI_3007G124200:0.000176225	LOC_Os02g07530;LOC_Os07g04850	LOC_Os02g07530:2.83714e-05;LOC_Os07g04850:0.000239607	NA	NA	AT1G22210;AT1G35910;AT1G78090;AT2G22190;AT4G22590	AT1G22210:0.000138778;AT1G35910:0.000500034;AT1G78090:2.63135e-05;AT2G22190:7.50165e-05;AT4G22590:3.90263e-05	4
4495752at2759	Zm00001eb195100;Zm00001eb254960	Zm00001eb195100:0.00368651;Zm00001eb254960:3.36001e-05	SORBI_3003G341500	SORBI_3003G341500:2.57066e-05	LOC_Os12g01080	LOC_Os12g01080:0.000325346	NA	NA	AT2G30210;AT2G38080;AT5G03260;AT5G60020	AT2G30210:0.000742483;AT2G38080:0.00122393;AT5G03260:0.000262582;AT5G60020:0.00207013	4
4598369at2759	Zm00001eb433180	Zm00001eb433180:0.00291342	NA	NA	LOC_Os08g01330	LOC_Os08g01330:0.00211718	HORVU.MOREX.r3.5HG0425080;HORVU.MOREX.r3.5HG0425090	HORVU.MOREX.r3.5HG0425080:0.000259802;HORVU.MOREX.r3.5HG0425090:0.000259802	AT5G39890	AT5G39890:0.000656623	4
471126at2759	Zm00001eb058860	Zm00001eb058860:0.00170422	SORBI_3003G308100;SORBI_3007G090600	SORBI_3003G308100:3.05375e-05;SORBI_3007G090600:5.34407e-06	NA	NA	HORVU.MOREX.r3.1HG0077960;HORVU.MOREX.r3.5HG0513440	HORVU.MOREX.r3.1HG0077960:0.00175417;HORVU.MOREX.r3.5HG0513440:0.000317927	AT3G07330;AT3G28180;AT4G07960;AT4G31590	AT3G07330:0.00115887;AT3G28180:0.00166321;AT4G07960:0.00108621;AT4G31590:0.00105713	4
4782124at2759	Zm00001eb068710;Zm00001eb247690;Zm00001eb256480	Zm00001eb068710:2.3035e-05;Zm00001eb247690:0.0021346;Zm00001eb256480:0.00447934	NA	NA	LOC_Os05g05020	LOC_Os05g05020:0.000907265	HORVU.MOREX.r3.6HG0618160	HORVU.MOREX.r3.6HG0618160:4.82985e-05	AT1G01340;AT2G24610;AT2G28260;AT3G17690;AT3G17700;AT4G30360;AT4G30560;AT5G15410;AT5G57940	AT1G01340:0.00241023;AT2G24610:0.00169125;AT2G28260:0.000895465;AT3G17690:0.000349196;AT3G17700:0.000349196;AT4G30360:0.00056249;AT4G30560:2.428e-06;AT5G15410:0.00107227;AT5G57940:0.00216575	4
482605at33090	Zm00001eb389520	Zm00001eb389520:0.00136043	NA	NA	LOC_Os08g04470	LOC_Os08g04470:0.00184533	HORVU.MOREX.r3.1HG0058280	HORVU.MOREX.r3.1HG0058280:0.000291837	AT1G17745;AT3G19480;AT4G34200	AT1G17745:0.000481394;AT3G19480:0.000332281;AT4G34200:0.000792627	4
4836422at2759	Zm00001eb317910	Zm00001eb317910:0.000210453	NA	NA	LOC_Os08g05360	LOC_Os08g05360:0.00114595	HORVU.MOREX.r3.5HG0494840	HORVU.MOREX.r3.5HG0494840:0.00228363	AT5G50850	AT5G50850:0.00061129	4
4841034at2759	Zm00001eb395780	Zm00001eb395780:0.00203194	SORBI_3003G344200	SORBI_3003G344200:3.18139e-09	LOC_Os05g04700	LOC_Os05g04700:0.000157186	NA	NA	AT2G34410;AT3G55990	AT2G34410:0.00181603;AT3G55990:0.000431867	4
4854762at2759	Zm00001eb256120;Zm00001eb291450;Zm00001eb313490;Zm00001eb313500	Zm00001eb256120:0.00290901;Zm00001eb291450:0.00417929;Zm00001eb313490:0.000293426;Zm00001eb313500:0.00370004	NA	NA	LOC_Os06g02100;LOC_Os09g04260	LOC_Os06g02100:0.00125612;LOC_Os09g04260:5.09329e-05	HORVU.MOREX.r3.3HG0219290;HORVU.MOREX.r3.3HG0220930;HORVU.MOREX.r3.6HG0619230	HORVU.MOREX.r3.3HG0219290:0.00073344;HORVU.MOREX.r3.3HG0220930:0.0022764;HORVU.MOREX.r3.6HG0619230:0.000605258	AT1G09380;AT1G18030;AT1G21890;AT3G53210;AT4G01440;AT4G08300;AT4G30420	AT1G09380:6.51767e-05;AT1G18030:0.00236099;AT1G21890:0.000164797;AT3G53210:9.46744e-05;AT4G01440:0.000130751;AT4G08300:0.000135958;AT4G30420:3.13659e-05	4
5000721at2759	Zm00001eb109730	Zm00001eb109730:0.00122419	SORBI_3007G124200	SORBI_3007G124200:0.000176225	LOC_Os02g07530;LOC_Os07g04850	LOC_Os02g07530:2.83714e-05;LOC_Os07g04850:0.000239607	NA	NA	AT1G22210;AT1G35910;AT1G78090;AT2G22190;AT4G22590	AT1G22210:0.000138778;AT1G35910:0.000500034;AT1G78090:2.63135e-05;AT2G22190:7.50165e-05;AT4G22590:3.90263e-05	4
5002325at2759	Zm00001eb377300	Zm00001eb377300:0.00108706	NA	NA	LOC_Os07g01900	LOC_Os07g01900:0.00173049	HORVU.MOREX.r3.7HG0645350	HORVU.MOREX.r3.7HG0645350:5.65496e-09	AT2G45290;AT3G60750	AT2G45290:0.000444381;AT3G60750:6.4504e-05	4
5003145at2759	Zm00001eb389520	Zm00001eb389520:0.00136043	NA	NA	LOC_Os08g04470	LOC_Os08g04470:0.00184533	HORVU.MOREX.r3.1HG0058280	HORVU.MOREX.r3.1HG0058280:0.000291837	AT1G17745;AT3G19480;AT4G34200	AT1G17745:0.000481394;AT3G19480:0.000332281;AT4G34200:0.000792627	4
5014686at2759	Zm00001eb206930	Zm00001eb206930:0.00028324	NA	NA	LOC_Os06g06620	LOC_Os06g06620:0.00032264	HORVU.MOREX.r3.3HG0310450	HORVU.MOREX.r3.3HG0310450:0.00143576	AT1G78900	AT1G78900:0.00068049	4
5017799at2759	Zm00001eb192230	Zm00001eb192230:0.000282557	SORBI_3008G071300;SORBI_3010G062500	SORBI_3008G071300:1.38042e-05;SORBI_3010G062500:2.75424e-06	LOC_Os04g04520	LOC_Os04g04520:0.00108201	NA	NA	AT1G34750;AT2G25620;AT2G30020;AT2G33700;AT3G62260;AT4G31750	AT1G34750:0.000178284;AT2G25620:0.000328356;AT2G30020:0.00122342;AT2G33700:0.00052782;AT3G62260:0.000613351;AT4G31750:3.15851e-05	4
523026at3193	Zm00001eb256120	Zm00001eb256120:0.00290901	NA	NA	LOC_Os06g02100	LOC_Os06g02100:0.00125612	HORVU.MOREX.r3.3HG0220930;HORVU.MOREX.r3.6HG0619230	HORVU.MOREX.r3.3HG0220930:0.0022764;HORVU.MOREX.r3.6HG0619230:0.000605258	AT1G18030;AT1G21890;AT4G08300	AT1G18030:0.00236099;AT1G21890:0.000164797;AT4G08300:0.000135958	4
523026at33090	Zm00001eb256120	Zm00001eb256120:0.00290901	NA	NA	LOC_Os06g02100	LOC_Os06g02100:0.00125612	HORVU.MOREX.r3.3HG0220930;HORVU.MOREX.r3.6HG0619230	HORVU.MOREX.r3.3HG0220930:0.0022764;HORVU.MOREX.r3.6HG0619230:0.000605258	AT1G18030;AT1G21890;AT4G08300	AT1G18030:0.00236099;AT1G21890:0.000164797;AT4G08300:0.000135958	4
524414at2759	Zm00001eb428660	Zm00001eb428660:0.000125876	NA	NA	LOC_Os02g07550	LOC_Os02g07550:2.83714e-05	HORVU.MOREX.r3.1HG0059350;HORVU.MOREX.r3.3HG0307120	HORVU.MOREX.r3.1HG0059350:0.000939884;HORVU.MOREX.r3.3HG0307120:0.00273392	AT1G04430;AT1G19430;AT1G26850;AT1G78240;AT4G00740;AT4G18030;AT5G14430	AT1G04430:0.000198181;AT1G19430:0.00173396;AT1G26850:2.98587e-05;AT1G78240:0.00220798;AT4G00740:0.00162533;AT4G18030:0.000422337;AT5G14430:0.00120048	4
585262at33090	Zm00001eb270630	Zm00001eb270630:0.00435345	SORBI_3001G003600;SORBI_3003G341900	SORBI_3001G003600:2.98866e-05;SORBI_3003G341900:2.57066e-05	NA	NA	HORVU.MOREX.r3.2HG0097240;HORVU.MOREX.r3.5HG0468740	HORVU.MOREX.r3.2HG0097240:8.58827e-05;HORVU.MOREX.r3.5HG0468740:0.000654412	AT1G75880;AT1G75910;AT2G04570;AT2G30310;AT2G31540;AT2G40250;AT2G42990;AT5G63170	AT1G75880:0.00105099;AT1G75910:0.000832594;AT2G04570:0.000131142;AT2G30310:9.07251e-05;AT2G31540:0.000389769;AT2G40250:0.00122969;AT2G42990:0.00052074;AT5G63170:0.00200158	4
587765at33090	Zm00001eb211960;Zm00001eb326840	Zm00001eb211960:0.00067964;Zm00001eb326840:0.00453424	SORBI_3002G366200;SORBI_3003G342100;SORBI_3003G342200	SORBI_3002G366200:0.000121611;SORBI_3003G342100:2.57066e-05;SORBI_3003G342200:2.57066e-05	NA	NA	HORVU.MOREX.r3.4HG0412770;HORVU.MOREX.r3.7HG0651280	HORVU.MOREX.r3.4HG0412770:0.00144069;HORVU.MOREX.r3.7HG0651280:0.000137032	AT1G15950;AT1G51410;AT1G68540;AT4G35420	AT1G15950:0.000111102;AT1G51410:0.00165127;AT1G68540:0.00144045;AT4G35420:0.000263547	4
599360at2759	Zm00001eb178270	Zm00001eb178270:0.000358825	SORBI_3007G087400	SORBI_3007G087400:9.689e-06	LOC_Os05g04240;LOC_Os07g01340	LOC_Os05g04240:0.000309988;LOC_Os07g01340:0.000576502	HORVU.MOREX.r3.3HG0307240;HORVU.MOREX.r3.3HG0307250	HORVU.MOREX.r3.3HG0307240:0.00166717;HORVU.MOREX.r3.3HG0307250:0.00123887	NA	NA	4
