Orthogroup	Maize_gene	Maize_pvalue_max	Sorghum_gene	Sorghum_pvalue_max	Rice_gene	Rice_pvalue_max	Barley_gene	Barley_pvalue_max	Arabidopsis_gene	Arabidopsis_pvalue_max	Gene_count
176289at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02040	AT4G02040:5.76683e-09	1
176289at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02040	AT4G02040:5.76683e-09	1
176289at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02040	AT4G02040:5.76683e-09	1
176289at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02040	AT4G02040:5.76683e-09	1
17823at38820	NA	NA	SORBI_3004G035000	SORBI_3004G035000:3.72806e-08	NA	NA	NA	NA	NA	NA	1
17823at4447	NA	NA	SORBI_3004G035000	SORBI_3004G035000:3.72806e-08	NA	NA	NA	NA	NA	NA	1
178439at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT3G26744	AT3G26744:5.55464e-09	1
179309at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02080	AT4G02080:5.76683e-09	1
18055at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G12610	AT1G12610:2.83724e-09	1
182019at3193	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0471110	HORVU.MOREX.r3.5HG0471110:5.30142e-10	NA	NA	1
182019at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0471110	HORVU.MOREX.r3.5HG0471110:5.30142e-10	NA	NA	1
184730at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G26130	AT4G26130:1.51685e-12	1
1860at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT3G45130	AT3G45130:7.43672e-09	1
186205at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21970	AT4G21970:4.9519e-09	1
19092at38820	NA	NA	SORBI_3007G091400	SORBI_3007G091400:2.35856e-08	NA	NA	NA	NA	NA	NA	1
19092at4447	NA	NA	SORBI_3007G091400	SORBI_3007G091400:2.35856e-08	NA	NA	NA	NA	NA	NA	1
19352at38820	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0471130	HORVU.MOREX.r3.5HG0471130:5.30142e-10	NA	NA	1
195886at3193	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0312420	HORVU.MOREX.r3.3HG0312420:8.53928e-09	NA	NA	1
195886at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0312420	HORVU.MOREX.r3.3HG0312420:8.53928e-09	NA	NA	1
19617at38820	NA	NA	SORBI_3001G401800	SORBI_3001G401800:3.69665e-08	NA	NA	NA	NA	NA	NA	1
19617at4447	NA	NA	SORBI_3001G401800	SORBI_3001G401800:3.69665e-08	NA	NA	NA	NA	NA	NA	1
19658at38820	NA	NA	SORBI_3006G272800	SORBI_3006G272800:4.35524e-09	NA	NA	NA	NA	NA	NA	1
19658at4447	NA	NA	SORBI_3006G272800	SORBI_3006G272800:4.35524e-09	NA	NA	NA	NA	NA	NA	1
19663at38820	NA	NA	SORBI_3003G360300	SORBI_3003G360300:6.87332e-08	NA	NA	NA	NA	NA	NA	1
19663at4447	NA	NA	SORBI_3003G360300	SORBI_3003G360300:6.87332e-08	NA	NA	NA	NA	NA	NA	1
2001at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G25420	AT4G25420:7.26935e-12	1
20096at38820	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0293510	HORVU.MOREX.r3.3HG0293510:1.06626e-09	NA	NA	1
20096at4447	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0293510	HORVU.MOREX.r3.3HG0293510:1.06626e-09	NA	NA	1
20145at38820	NA	NA	SORBI_3003G359600	SORBI_3003G359600:6.38061e-10	NA	NA	NA	NA	NA	NA	1
20145at4447	NA	NA	SORBI_3003G359600	SORBI_3003G359600:6.38061e-10	NA	NA	NA	NA	NA	NA	1
20216at38820	NA	NA	SORBI_3003G343500	SORBI_3003G343500:3.18139e-09	NA	NA	NA	NA	NA	NA	1
20216at4447	NA	NA	SORBI_3003G343500	SORBI_3003G343500:3.18139e-09	NA	NA	NA	NA	NA	NA	1
20260at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G26100	AT4G26100:1.51685e-12	1
20544at2759	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.1HG0065830	HORVU.MOREX.r3.1HG0065830:3.02473e-09	NA	NA	1
20544at3193	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.1HG0065830	HORVU.MOREX.r3.1HG0065830:3.02473e-09	NA	NA	1
20544at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.1HG0065830	HORVU.MOREX.r3.1HG0065830:3.02473e-09	NA	NA	1
208215at2759	NA	NA	SORBI_3003G344400	SORBI_3003G344400:3.18139e-09	NA	NA	NA	NA	NA	NA	1
208215at3193	NA	NA	SORBI_3003G344400	SORBI_3003G344400:3.18139e-09	NA	NA	NA	NA	NA	NA	1
208215at33090	NA	NA	SORBI_3003G344400	SORBI_3003G344400:3.18139e-09	NA	NA	NA	NA	NA	NA	1
21190at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT3G45060	AT3G45060:7.43672e-09	1
217037at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G37680	AT5G37680:4.33173e-09	1
2174516at2759	NA	NA	SORBI_3003G360600;SORBI_3003G427500	SORBI_3003G360600:6.87332e-08;SORBI_3003G427500:2.40321e-10	NA	NA	NA	NA	NA	NA	1
218261at3193	NA	NA	SORBI_3003G343500	SORBI_3003G343500:3.18139e-09	NA	NA	NA	NA	NA	NA	1
22062at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21940	AT4G21940:4.9519e-09	1
221155at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02050	AT4G02050:5.76683e-09	1
221155at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02050	AT4G02050:5.76683e-09	1
221960at3193	NA	NA	SORBI_3006G272900	SORBI_3006G272900:4.35524e-09	NA	NA	NA	NA	NA	NA	1
221960at33090	NA	NA	SORBI_3006G272900	SORBI_3006G272900:4.35524e-09	NA	NA	NA	NA	NA	NA	1
22220at38820	NA	NA	SORBI_3003G359800	SORBI_3003G359800:6.38061e-10	NA	NA	NA	NA	NA	NA	1
22220at4447	NA	NA	SORBI_3003G359800	SORBI_3003G359800:6.38061e-10	NA	NA	NA	NA	NA	NA	1
2242at2759	NA	NA	SORBI_3003G359600	SORBI_3003G359600:6.38061e-10	NA	NA	NA	NA	NA	NA	1
2242at3193	NA	NA	SORBI_3003G359600	SORBI_3003G359600:6.38061e-10	NA	NA	NA	NA	NA	NA	1
2242at33090	NA	NA	SORBI_3003G359600	SORBI_3003G359600:6.38061e-10	NA	NA	NA	NA	NA	NA	1
228315at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT1G71450	AT1G71450:5.27056e-12	1
22944at38820	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0109850	HORVU.MOREX.r3.2HG0109850:1.28999e-08	NA	NA	1
22944at4447	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0109850	HORVU.MOREX.r3.2HG0109850:1.28999e-08	NA	NA	1
229470at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT3G45050	AT3G45050:7.43672e-09	1
229470at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT3G45050	AT3G45050:7.43672e-09	1
229470at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT3G45050	AT3G45050:7.43672e-09	1
229470at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT3G45050	AT3G45050:7.43672e-09	1
232339at3193	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0471120	HORVU.MOREX.r3.5HG0471120:5.30142e-10	NA	NA	1
23258at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G25433	AT4G25433:7.26935e-12	1
23386at4447	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0471130	HORVU.MOREX.r3.5HG0471130:5.30142e-10	NA	NA	1
236649at3193	NA	NA	SORBI_3003G344200	SORBI_3003G344200:3.18139e-09	NA	NA	NA	NA	NA	NA	1
236649at33090	NA	NA	SORBI_3003G344200	SORBI_3003G344200:3.18139e-09	NA	NA	NA	NA	NA	NA	1
241407at2759	NA	NA	SORBI_3010G233000	SORBI_3010G233000:2.50019e-08	NA	NA	NA	NA	NA	NA	1
241407at3193	NA	NA	SORBI_3010G233000	SORBI_3010G233000:2.50019e-08	NA	NA	NA	NA	NA	NA	1
241407at33090	NA	NA	SORBI_3010G233000	SORBI_3010G233000:2.50019e-08	NA	NA	NA	NA	NA	NA	1
24229at38820	NA	NA	SORBI_3003G427500	SORBI_3003G427500:2.40321e-10	NA	NA	NA	NA	NA	NA	1
24229at4447	NA	NA	SORBI_3003G427500	SORBI_3003G427500:2.40321e-10	NA	NA	NA	NA	NA	NA	1
24266at38820	NA	NA	SORBI_3001G076700	SORBI_3001G076700:4.02749e-07	NA	NA	NA	NA	NA	NA	1
24266at4447	NA	NA	SORBI_3001G076700	SORBI_3001G076700:4.02749e-07	NA	NA	NA	NA	NA	NA	1
25578at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT3G26720	AT3G26720:5.55464e-09	1
256937at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT1G49300	AT1G49300:1.93064e-09	1
2569at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G49300	AT1G49300:1.93064e-09	1
25712at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02050	AT4G02050:5.76683e-09	1
25926at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21903;AT4G21910	AT4G21903:4.9519e-09;AT4G21910:4.9519e-09	1
2612708at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT1G49300	AT1G49300:1.93064e-09	1
261296at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT1G57790	AT1G57790:8.20434e-09	1
261296at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT1G57790	AT1G57790:8.20434e-09	1
261296at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT1G57790	AT1G57790:8.20434e-09	1
261296at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT1G57790	AT1G57790:8.20434e-09	1
2617408at2759	NA	NA	SORBI_3001G047400	SORBI_3001G047400:6.17107e-07	NA	NA	NA	NA	NA	NA	1
2644at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G57790	AT1G57790:8.20434e-09	1
265732at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT1G49320	AT1G49320:1.93064e-09	1
265732at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT1G49320	AT1G49320:1.93064e-09	1
265732at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT1G49320	AT1G49320:1.93064e-09	1
265732at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT1G49320	AT1G49320:1.93064e-09	1
265936at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G26070	AT4G26070:1.51685e-12	1
266339at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02020	AT4G02020:5.76683e-09	1
27062at38820	NA	NA	SORBI_3001G076400	SORBI_3001G076400:4.02749e-07	NA	NA	NA	NA	NA	NA	1
27062at4447	NA	NA	SORBI_3001G076400	SORBI_3001G076400:4.02749e-07	NA	NA	NA	NA	NA	NA	1
27209at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT1G71450	AT1G71450:5.27056e-12	1
273660at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT4G26100	AT4G26100:1.51685e-12	1
273660at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G26100	AT4G26100:1.51685e-12	1
273660at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT4G26100	AT4G26100:1.51685e-12	1
273660at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G26100	AT4G26100:1.51685e-12	1
277932at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT3G45060	AT3G45060:7.43672e-09	1
279326at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21903;AT4G21910	AT4G21903:4.9519e-09;AT4G21910:4.9519e-09	1
279326at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21903;AT4G21910	AT4G21903:4.9519e-09;AT4G21910:4.9519e-09	1
279326at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21903;AT4G21910	AT4G21903:4.9519e-09;AT4G21910:4.9519e-09	1
279326at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21903;AT4G21910	AT4G21903:4.9519e-09;AT4G21910:4.9519e-09	1
28042at38820	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.6HG0597590	HORVU.MOREX.r3.6HG0597590:5.40418e-09	NA	NA	1
28042at4447	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.6HG0597590	HORVU.MOREX.r3.6HG0597590:5.40418e-09	NA	NA	1
2814440at2759	NA	NA	SORBI_3010G233500	SORBI_3010G233500:2.50019e-08	NA	NA	NA	NA	NA	NA	1
28503at38820	NA	NA	SORBI_3004G038000	SORBI_3004G038000:1.49237e-07	NA	NA	NA	NA	NA	NA	1
28503at4447	NA	NA	SORBI_3004G038000	SORBI_3004G038000:1.49237e-07	NA	NA	NA	NA	NA	NA	1
28827at38820	NA	NA	SORBI_3004G034900	SORBI_3004G034900:3.72806e-08	NA	NA	NA	NA	NA	NA	1
28827at4447	NA	NA	SORBI_3004G034900	SORBI_3004G034900:3.72806e-08	NA	NA	NA	NA	NA	NA	1
28847at38820	NA	NA	SORBI_3007G086400	SORBI_3007G086400:3.70216e-08	NA	NA	NA	NA	NA	NA	1
28847at4447	NA	NA	SORBI_3007G086400	SORBI_3007G086400:3.70216e-08	NA	NA	NA	NA	NA	NA	1
296415at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G22000	AT4G22000:4.9519e-09	1
296415at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G22000	AT4G22000:4.9519e-09	1
30478at38820	NA	NA	SORBI_3003G343400	SORBI_3003G343400:3.18139e-09	NA	NA	NA	NA	NA	NA	1
30478at4447	NA	NA	SORBI_3003G343400	SORBI_3003G343400:3.18139e-09	NA	NA	NA	NA	NA	NA	1
30532at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G37680	AT5G37680:4.33173e-09	1
30812at38820	NA	NA	SORBI_3003G360200	SORBI_3003G360200:6.87332e-08	NA	NA	NA	NA	NA	NA	1
30812at4447	NA	NA	SORBI_3003G360200	SORBI_3003G360200:6.87332e-08	NA	NA	NA	NA	NA	NA	1
30815at38820	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.7HG0640590	HORVU.MOREX.r3.7HG0640590:9.81095e-08	NA	NA	1
30815at4447	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.7HG0640590	HORVU.MOREX.r3.7HG0640590:9.81095e-08	NA	NA	1
311222at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT3G45040	AT3G45040:7.43672e-09	1
3212201at2759	NA	NA	SORBI_3003G343400	SORBI_3003G343400:3.18139e-09	NA	NA	NA	NA	NA	NA	1
32216at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02040	AT4G02040:5.76683e-09	1
323071at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G37670	AT5G37670:4.33173e-09	1
32335at4447	NA	NA	SORBI_3003G427600	SORBI_3003G427600:2.40321e-10	NA	NA	NA	NA	NA	NA	1
324283at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT3G50750	AT3G50750:1.10838e-08	1
327020at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT1G49310	AT1G49310:1.93064e-09	1
327020at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT1G49310	AT1G49310:1.93064e-09	1
327020at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT1G49310	AT1G49310:1.93064e-09	1
327020at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT1G49310	AT1G49310:1.93064e-09	1
32742at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02060	AT4G02060:5.76683e-09	1
331446at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21920	AT4G21920:4.9519e-09	1
33387at38820	NA	NA	SORBI_3006G272300	SORBI_3006G272300:4.35524e-09	NA	NA	NA	NA	NA	NA	1
33387at4447	NA	NA	SORBI_3006G272300	SORBI_3006G272300:4.35524e-09	NA	NA	NA	NA	NA	NA	1
336671at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT1G57680	AT1G57680:8.20434e-09	1
336931at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G02100	AT4G02100:5.76683e-09	1
34079at38820	NA	NA	SORBI_3003G427700;SORBI_3003G427800	SORBI_3003G427700:2.40321e-10;SORBI_3003G427800:2.40321e-10	NA	NA	NA	NA	NA	NA	1
34079at4447	NA	NA	SORBI_3003G427700;SORBI_3003G427800	SORBI_3003G427700:2.40321e-10;SORBI_3003G427800:2.40321e-10	NA	NA	NA	NA	NA	NA	1
34124at38820	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0293500	HORVU.MOREX.r3.3HG0293500:1.06626e-09	NA	NA	1
34124at4447	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0293500	HORVU.MOREX.r3.3HG0293500:1.06626e-09	NA	NA	1
347904at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT3G26742	AT3G26742:5.55464e-09	1
347904at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT3G26742	AT3G26742:5.55464e-09	1
347904at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT3G26742	AT3G26742:5.55464e-09	1
347904at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT3G26742	AT3G26742:5.55464e-09	1
34792at38820	NA	NA	SORBI_3004G038100	SORBI_3004G038100:1.49237e-07	NA	NA	NA	NA	NA	NA	1
34792at4447	NA	NA	SORBI_3004G038100	SORBI_3004G038100:1.49237e-07	NA	NA	NA	NA	NA	NA	1
3491629at2759	NA	NA	SORBI_3004G035400	SORBI_3004G035400:3.72806e-08	NA	NA	NA	NA	NA	NA	1
35153at2759	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0471130	HORVU.MOREX.r3.5HG0471130:5.30142e-10	NA	NA	1
352390at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21950	AT4G21950:4.9519e-09	1
352390at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21950	AT4G21950:4.9519e-09	1
352390at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21950	AT4G21950:4.9519e-09	1
352390at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21950	AT4G21950:4.9519e-09	1
371721at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT3G45130	AT3G45130:7.43672e-09	1
37349at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21930	AT4G21930:4.9519e-09	1
37777at38820	NA	NA	SORBI_3001G047800	SORBI_3001G047800:6.17107e-07	NA	NA	NA	NA	NA	NA	1
37777at4447	NA	NA	SORBI_3001G047800	SORBI_3001G047800:6.17107e-07	NA	NA	NA	NA	NA	NA	1
379044at3193	NA	NA	SORBI_3003G427500	SORBI_3003G427500:2.40321e-10	NA	NA	NA	NA	NA	NA	1
397649at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT3G26740	AT3G26740:5.55464e-09	1
397649at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT3G26740	AT3G26740:5.55464e-09	1
397649at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT3G26740	AT3G26740:5.55464e-09	1
397649at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT3G26740	AT3G26740:5.55464e-09	1
40066at38820	NA	NA	SORBI_3003G427600	SORBI_3003G427600:2.40321e-10	NA	NA	NA	NA	NA	NA	1
40424at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT3G26780	AT3G26780:5.55464e-09	1
413905at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT3G26780	AT3G26780:5.55464e-09	1
413905at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT3G26780	AT3G26780:5.55464e-09	1
