"species","snp","chr","pos","p","logp","p_cutoff","cutoff_logp","bonf_cutoff","bonf_logp"
"Barley","chr2H:256158941\G,\T","2H",256158941,7.288171e-08,7.13738144620449,0.00295362,2.52964537988352,1.01593390740372e-07,6.99313454459493
"Barley","chr7H:11289014\A,\G","7H",11289014,9.810947e-08,7.00828907039533,0.00295362,2.52964537988352,1.01593390740372e-07,6.99313454459493
"Rice","9311_chr01:1885416\A,\T","1",1885416,5.809418e-12,11.2358673739864,0.002422437,2.61574750876972,8.0073411303483e-09,8.09651166919833
"Rice","9311_chr03:28306917\A,\G","3",28306917,1.602736e-11,10.7951380080173,0.002422437,2.61574750876972,8.0073411303483e-09,8.09651166919833
"Rice","9311_chr01:1950126\T,\A","1",1950126,2.100987e-10,9.67757663481239,0.002422437,2.61574750876972,8.0073411303483e-09,8.09651166919833
"Rice","9311_chr01:1903115\G,\A","1",1903115,8.574117e-10,9.06681059452405,0.002422437,2.61574750876972,8.0073411303483e-09,8.09651166919833
"Rice","9311_chr07:24804645\C,\T","7",24804645,2.311812e-09,8.63604748629059,0.002422437,2.61574750876972,8.0073411303483e-09,8.09651166919833
"Rice","9311_chr01:43853584\C,\T","1",43853584,2.346627e-09,8.62955593669689,0.002422437,2.61574750876972,8.0073411303483e-09,8.09651166919833
"Rice","9311_chr01:1870176\G,\C","1",1870176,2.468305e-09,8.6076011770404,0.002422437,2.61574750876972,8.0073411303483e-09,8.09651166919833
"Rice","9311_chr01:43853105\T,\C","1",43853105,3.438634e-09,8.46361404698674,0.002422437,2.61574750876972,8.0073411303483e-09,8.09651166919833
"Rice","9311_chr01:1952172\G,\A","1",1952172,6.322167e-09,8.19913403645902,0.002422437,2.61574750876972,8.0073411303483e-09,8.09651166919833
"Rice","9311_chr01:1934089\C,\T","1",1934089,6.573014e-09,8.18223544270575,0.002422437,2.61574750876972,8.0073411303483e-09,8.09651166919833
"Rice","9311_chr01:1878796\C,\A","1",1878796,7.759616e-09,8.11015977013452,0.002422437,2.61574750876972,8.0073411303483e-09,8.09651166919833
"Sorghum","S3_73109960","3",73109960,2.403213e-10,9.61920773538623,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S1_6520135","1",6520135,5.782322e-10,9.23789772744755,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S3_67717435","3",67717435,6.380606e-10,9.19513807206916,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S3_51309108","3",51309108,2.771941e-09,8.55721601780017,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S3_66554279","3",66554279,3.181393e-09,8.497382678837,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S6_60419104","6",60419104,4.355237e-09,8.36098820690393,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12700104","7",12700104,6.597135e-09,8.18064462867456,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S3_67721899","3",67721899,1.681952e-08,7.77418640237436,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_16986622","7",16986622,1.894876e-08,7.72241920483985,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12928703","7",12928703,1.901983e-08,7.72079336912268,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12928708","7",12928708,1.901983e-08,7.72079336912268,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12095950","7",12095950,1.990304e-08,7.70108058417363,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S6_43163798","6",43163798,2.072724e-08,7.68345852388644,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12928570","7",12928570,2.327257e-08,7.63315565473697,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_15228883","7",15228883,2.358563e-08,7.62735251874542,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S10_57603511","10",57603511,2.500191e-08,7.60202681249696,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12064372","7",12064372,2.642739e-08,7.5779457261823,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_15726922","7",15726922,2.962052e-08,7.52840732153567,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_17353517","7",17353517,3.138775e-08,7.50323981515714,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_16983098","7",16983098,3.30158e-08,7.48127817495083,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_13166702","7",13166702,3.315798e-08,7.47941193474344,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S1_68749684","1",68749684,3.696651e-08,7.43219154913713,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_11500185","7",11500185,3.702157e-08,7.43154516775819,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S4_2833989","4",2833989,3.728057e-08,7.42851745613667,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S4_2832402","4",2832402,3.729771e-08,7.42831783212949,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S3_67800335","3",67800335,6.873319e-08,7.16283349943085,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S3_67800333","3",67800333,8.623782e-08,7.06430223051932,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_15139939","7",15139939,1.477867e-07,6.83036464832625,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S4_3114782","4",3114782,1.492371e-07,6.82612319883139,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S10_50880465","10",50880465,1.652967e-07,6.78173581664087,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_15969303","7",15969303,1.802423e-07,6.74414327939044,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S5_16193996","5",16193996,2.122318e-07,6.67318954253736,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12928336","7",12928336,2.67768e-07,6.57224132520976,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12901120","7",12901120,2.680602e-07,6.57176766271797,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_15402463","7",15402463,2.762862e-07,6.55864080677196,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_13649433","7",13649433,2.798891e-07,6.55301401436709,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12457870","7",12457870,2.877249e-07,6.54102255220539,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12939752","7",12939752,2.899837e-07,6.5376264131321,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12939754","7",12939754,2.899837e-07,6.5376264131321,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_15790315","7",15790315,2.98379e-07,6.52523174589459,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12779889","7",12779889,3.010371e-07,6.52137997838492,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_11500279","7",11500279,3.123248e-07,6.50539352945688,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_13173260","7",13173260,3.833715e-07,6.41638017589404,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12203445","7",12203445,3.961076e-07,6.4021868248353,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S1_5885244","1",5885244,4.027489e-07,6.39496563706537,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12939166","7",12939166,4.170919e-07,6.37976824414952,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12939168","7",12939168,4.170919e-07,6.37976824414952,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12939211","7",12939211,4.170919e-07,6.37976824414952,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_14791484","7",14791484,4.347395e-07,6.36177089845033,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_15385333","7",15385333,4.978386e-07,6.30291143332587,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12904877","7",12904877,5.260911e-07,6.27893904519692,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_37040789","7",37040789,5.904409e-07,6.22882356644741,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_12810119","7",12810119,5.961991e-07,6.2246086838977,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S1_3489387","1",3489387,6.171067e-07,6.20963973837376,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_16659083","7",16659083,6.619134e-07,6.1791988268176,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
"Sorghum","S7_14639006","7",14639006,6.644512e-07,6.17753690990405,0.0001967081,3.70617775643615,6.80281364372304e-07,6.16731142593952
