Orthogroup	Maize_gene	Maize_pvalue_max	Sorghum_gene	Sorghum_pvalue_max	Rice_gene	Rice_pvalue_max	Barley_gene	Barley_pvalue_max	Arabidopsis_gene	Arabidopsis_pvalue_max	Gene_count
32195at38820	NA	NA	NA	NA	LOC_Os10g04770	LOC_Os10g04770:5.72357e-11	NA	NA	NA	NA	1
32195at4447	NA	NA	NA	NA	LOC_Os10g04770	LOC_Os10g04770:5.72357e-11	NA	NA	NA	NA	1
323071at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G37670	AT5G37670:4.58537e-09	1
326892at2759	NA	NA	NA	NA	LOC_Os10g04780	LOC_Os10g04780:5.72357e-11	NA	NA	NA	NA	1
329940at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT2G15590	AT2G15590:1.983e-15	1
341570at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26731	AT5G26731:3.14092e-11	1
341570at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26731	AT5G26731:3.14092e-11	1
341570at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26731	AT5G26731:3.14092e-11	1
341570at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26731	AT5G26731:3.14092e-11	1
342733at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26717	AT5G26717:3.14092e-11	1
342733at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26717	AT5G26717:3.14092e-11	1
342733at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26717	AT5G26717:3.14092e-11	1
342733at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26717	AT5G26717:3.14092e-11	1
343009at2759	Zm00001eb100820	Zm00001eb100820:8.63726e-08	NA	NA	NA	NA	NA	NA	NA	NA	1
343009at3193	Zm00001eb100820	Zm00001eb100820:8.63726e-08	NA	NA	NA	NA	NA	NA	NA	NA	1
343009at33090	Zm00001eb100820	Zm00001eb100820:8.63726e-08	NA	NA	NA	NA	NA	NA	NA	NA	1
3537at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G09720	AT4G09720:2.79116e-09	1
370918at3193	NA	NA	SORBI_3006G217300	SORBI_3006G217300:7.09137e-08	NA	NA	NA	NA	NA	NA	1
406478at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21450	AT4G21450:5.36931e-11	1
414550at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26742	AT5G26742:3.14092e-11	1
414550at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26742	AT5G26742:3.14092e-11	1
414550at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26742	AT5G26742:3.14092e-11	1
414550at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26742	AT5G26742:3.14092e-11	1
434022at2759	NA	NA	NA	NA	LOC_Os10g04890	LOC_Os10g04890:1.00922e-10	NA	NA	NA	NA	1
434022at3193	NA	NA	NA	NA	LOC_Os10g04890	LOC_Os10g04890:1.00922e-10	NA	NA	NA	NA	1
434022at33090	NA	NA	NA	NA	LOC_Os10g04890	LOC_Os10g04890:1.00922e-10	NA	NA	NA	NA	1
44108at38820	NA	NA	NA	NA	LOC_Os10g04860	LOC_Os10g04860:1.00922e-10	NA	NA	NA	NA	1
44108at4447	NA	NA	NA	NA	LOC_Os10g04860	LOC_Os10g04860:1.00922e-10	NA	NA	NA	NA	1
4447235at2759	NA	NA	NA	NA	LOC_Os10g03610	LOC_Os10g03610:5.88134e-17	NA	NA	NA	NA	1
454140at2759	NA	NA	SORBI_3006G217200	SORBI_3006G217200:7.09137e-08	NA	NA	NA	NA	NA	NA	1
454140at3193	NA	NA	SORBI_3006G217200	SORBI_3006G217200:7.09137e-08	NA	NA	NA	NA	NA	NA	1
454140at33090	NA	NA	SORBI_3006G217200	SORBI_3006G217200:7.09137e-08	NA	NA	NA	NA	NA	NA	1
4608569at2759	NA	NA	NA	NA	LOC_Os10g04850	LOC_Os10g04850:1.10041e-10	NA	NA	NA	NA	1
4652465at2759	NA	NA	NA	NA	LOC_Os01g09240	LOC_Os01g09240:8.08807e-10	NA	NA	NA	NA	1
4725244at2759	NA	NA	SORBI_3006G217300	SORBI_3006G217300:7.09137e-08	NA	NA	NA	NA	NA	NA	1
47874at38820	NA	NA	SORBI_3007G088000	SORBI_3007G088000:2.01362e-07	NA	NA	NA	NA	NA	NA	1
48255at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21450	AT4G21450:5.36931e-11	1
4836603at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT2G15620	AT2G15620:1.983e-15	1
4840931at2759	NA	NA	SORBI_3006G217000	SORBI_3006G217000:7.09137e-08	NA	NA	NA	NA	NA	NA	1
4971880at2759	NA	NA	SORBI_3007G088000	SORBI_3007G088000:2.01362e-07	NA	NA	NA	NA	NA	NA	1
4980760at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G37680	AT5G37680:4.58537e-09	1
4999598at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26740	AT5G26740:3.14092e-11	1
5001583at2759	NA	NA	SORBI_3006G216800	SORBI_3006G216800:7.09137e-08	NA	NA	NA	NA	NA	NA	1
5001608at2759	NA	NA	NA	NA	LOC_Os01g01180	LOC_Os01g01180:4.38526e-09	NA	NA	NA	NA	1
5004098at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT4G09730	AT4G09730:2.79116e-09	1
5013741at2759	NA	NA	NA	NA	LOC_Os10g04760	LOC_Os10g04760:5.72357e-11	NA	NA	NA	NA	1
5015589at2759	NA	NA	NA	NA	LOC_Os10g04860	LOC_Os10g04860:1.00922e-10	NA	NA	NA	NA	1
5017379at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26667	AT5G26667:3.14092e-11	1
50504at4447	NA	NA	SORBI_3006G217500	SORBI_3006G217500:7.09137e-08	NA	NA	NA	NA	NA	NA	1
512390at2759	NA	NA	NA	NA	LOC_Os03g01970	LOC_Os03g01970:1.28913e-10	NA	NA	NA	NA	1
512390at3193	NA	NA	NA	NA	LOC_Os03g01970	LOC_Os03g01970:1.28913e-10	NA	NA	NA	NA	1
512390at33090	NA	NA	NA	NA	LOC_Os03g01970	LOC_Os03g01970:1.28913e-10	NA	NA	NA	NA	1
520107at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26360	AT5G26360:3.14092e-11	1
529827at3193	NA	NA	SORBI_3007G088000	SORBI_3007G088000:2.01362e-07	NA	NA	NA	NA	NA	NA	1
530396at3193	NA	NA	NA	NA	LOC_Os10g04640	LOC_Os10g04640:1.03982e-09	NA	NA	NA	NA	1
530396at33090	NA	NA	NA	NA	LOC_Os10g04640	LOC_Os10g04640:1.03982e-09	NA	NA	NA	NA	1
530670at33090	NA	NA	SORBI_3006G216800	SORBI_3006G216800:7.09137e-08	NA	NA	NA	NA	NA	NA	1
532014at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT2G15620	AT2G15620:1.983e-15	1
542829at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G09730	AT4G09730:2.79116e-09	1
542829at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT4G09730	AT4G09730:2.79116e-09	1
542829at71240	NA	NA	NA	NA	NA	NA	NA	NA	AT4G09730	AT4G09730:2.79116e-09	1
54485at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26740	AT5G26740:3.14092e-11	1
54505at38820	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0130030	HORVU.MOREX.r3.2HG0130030:9.42123e-08	NA	NA	1
54505at4447	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0130030	HORVU.MOREX.r3.2HG0130030:9.42123e-08	NA	NA	1
55821at38820	NA	NA	NA	NA	LOC_Os01g09240	LOC_Os01g09240:8.08807e-10	NA	NA	NA	NA	1
55821at4447	NA	NA	NA	NA	LOC_Os01g09240	LOC_Os01g09240:8.08807e-10	NA	NA	NA	NA	1
583934at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G09720	AT4G09720:2.79116e-09	1
583934at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT4G09720	AT4G09720:2.79116e-09	1
585266at2759	NA	NA	NA	NA	LOC_Os01g01240	LOC_Os01g01240:4.38526e-09	NA	NA	NA	NA	1
585266at3193	NA	NA	NA	NA	LOC_Os01g01240	LOC_Os01g01240:4.38526e-09	NA	NA	NA	NA	1
585266at33090	NA	NA	NA	NA	LOC_Os01g01240	LOC_Os01g01240:4.38526e-09	NA	NA	NA	NA	1
588946at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21390	AT4G21390:5.36931e-11	1
588946at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21390	AT4G21390:5.36931e-11	1
588946at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21390	AT4G21390:5.36931e-11	1
59314at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT2G15590	AT2G15590:1.983e-15	1
59588at4447	NA	NA	SORBI_3007G088000	SORBI_3007G088000:2.01362e-07	NA	NA	NA	NA	NA	NA	1
597630at3193	NA	NA	SORBI_3006G216800	SORBI_3006G216800:7.09137e-08	NA	NA	NA	NA	NA	NA	1
598928at3193	NA	NA	NA	NA	LOC_Os01g01180	LOC_Os01g01180:4.38526e-09	NA	NA	NA	NA	1
598928at33090	NA	NA	NA	NA	LOC_Os01g01180	LOC_Os01g01180:4.38526e-09	NA	NA	NA	NA	1
60079at38820	NA	NA	NA	NA	LOC_Os10g04760	LOC_Os10g04760:5.72357e-11	NA	NA	NA	NA	1
60079at4447	NA	NA	NA	NA	LOC_Os10g04760	LOC_Os10g04760:5.72357e-11	NA	NA	NA	NA	1
601182at3193	NA	NA	NA	NA	LOC_Os01g09212	LOC_Os01g09212:8.08807e-10	NA	NA	NA	NA	1
604461at2759	NA	NA	SORBI_3006G217500	SORBI_3006G217500:7.09137e-08	NA	NA	NA	NA	NA	NA	1
604461at3193	NA	NA	SORBI_3006G217500	SORBI_3006G217500:7.09137e-08	NA	NA	NA	NA	NA	NA	1
604461at33090	NA	NA	SORBI_3006G217500	SORBI_3006G217500:7.09137e-08	NA	NA	NA	NA	NA	NA	1
604521at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G37680	AT5G37680:4.58537e-09	1
609751at2759	NA	NA	NA	NA	LOC_Os01g01190	LOC_Os01g01190:4.38526e-09	NA	NA	NA	NA	1
609751at3193	NA	NA	NA	NA	LOC_Os01g01190	LOC_Os01g01190:4.38526e-09	NA	NA	NA	NA	1
609751at33090	NA	NA	NA	NA	LOC_Os01g01190	LOC_Os01g01190:4.38526e-09	NA	NA	NA	NA	1
612168at2759	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.6HG0542020	HORVU.MOREX.r3.6HG0542020:1.27039e-08	NA	NA	1
612168at3193	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.6HG0542020	HORVU.MOREX.r3.6HG0542020:1.27039e-08	NA	NA	1
612168at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.6HG0542020	HORVU.MOREX.r3.6HG0542020:1.27039e-08	NA	NA	1
61872at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT4G09730	AT4G09730:2.79116e-09	1
626677at3193	NA	NA	NA	NA	LOC_Os10g04860	LOC_Os10g04860:1.00922e-10	NA	NA	NA	NA	1
62827at38820	NA	NA	NA	NA	LOC_Os10g04910	LOC_Os10g04910:1.00922e-10	NA	NA	NA	NA	1
62827at4447	NA	NA	NA	NA	LOC_Os10g04910	LOC_Os10g04910:1.00922e-10	NA	NA	NA	NA	1
630842at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26667	AT5G26667:3.14092e-11	1
637074at2759	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0130030	HORVU.MOREX.r3.2HG0130030:9.42123e-08	NA	NA	1
637074at3193	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0130030	HORVU.MOREX.r3.2HG0130030:9.42123e-08	NA	NA	1
637074at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0130030	HORVU.MOREX.r3.2HG0130030:9.42123e-08	NA	NA	1
638390at3193	NA	NA	NA	NA	LOC_Os01g09240	LOC_Os01g09240:8.08807e-10	NA	NA	NA	NA	1
639806at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26740	AT5G26740:3.14092e-11	1
64441at38820	NA	NA	SORBI_3006G217000	SORBI_3006G217000:7.09137e-08	NA	NA	NA	NA	NA	NA	1
64441at4447	NA	NA	SORBI_3006G217000	SORBI_3006G217000:7.09137e-08	NA	NA	NA	NA	NA	NA	1
646613at2759	NA	NA	SORBI_3006G217100	SORBI_3006G217100:7.09137e-08	NA	NA	NA	NA	NA	NA	1
649418at3193	NA	NA	NA	NA	LOC_Os10g05020	LOC_Os10g05020:1.53701e-11	NA	NA	NA	NA	1
652158at2759	NA	NA	NA	NA	LOC_Os10g04690	LOC_Os10g04690:5.73625e-11	NA	NA	NA	NA	1
652158at3193	NA	NA	NA	NA	LOC_Os10g04690	LOC_Os10g04690:5.73625e-11	NA	NA	NA	NA	1
652158at33090	NA	NA	NA	NA	LOC_Os10g04690	LOC_Os10g04690:5.73625e-11	NA	NA	NA	NA	1
655894at3193	NA	NA	SORBI_3006G217100	SORBI_3006G217100:7.09137e-08	NA	NA	NA	NA	NA	NA	1
655894at33090	NA	NA	SORBI_3006G217100	SORBI_3006G217100:7.09137e-08	NA	NA	NA	NA	NA	NA	1
656798at2759	NA	NA	NA	NA	LOC_Os10g04940	LOC_Os10g04940:1.00922e-10	NA	NA	NA	NA	1
656798at33090	NA	NA	NA	NA	LOC_Os10g04940	LOC_Os10g04940:1.00922e-10	NA	NA	NA	NA	1
657819at3193	NA	NA	NA	NA	LOC_Os10g03610	LOC_Os10g03610:5.88134e-17	NA	NA	NA	NA	1
657819at33090	NA	NA	NA	NA	LOC_Os10g03610	LOC_Os10g03610:5.88134e-17	NA	NA	NA	NA	1
659061at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT5G37670	AT5G37670:4.58537e-09	1
659061at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT5G37670	AT5G37670:4.58537e-09	1
659061at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G37670	AT5G37670:4.58537e-09	1
6600at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G37680	AT5G37680:4.58537e-09	1
662535at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21450	AT4G21450:5.36931e-11	1
662535at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21450	AT4G21450:5.36931e-11	1
662535at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT4G21450	AT4G21450:5.36931e-11	1
663956at3193	NA	NA	NA	NA	LOC_Os10g04850	LOC_Os10g04850:1.10041e-10	NA	NA	NA	NA	1
667265at2759	NA	NA	NA	NA	LOC_Os03g02010	LOC_Os03g02010:1.28913e-10	NA	NA	NA	NA	1
667265at3193	NA	NA	NA	NA	LOC_Os03g02010	LOC_Os03g02010:1.28913e-10	NA	NA	NA	NA	1
667265at33090	NA	NA	NA	NA	LOC_Os03g02010	LOC_Os03g02010:1.28913e-10	NA	NA	NA	NA	1
66849at38820	NA	NA	NA	NA	LOC_Os10g05020	LOC_Os10g05020:1.53701e-11	NA	NA	NA	NA	1
66849at4447	NA	NA	NA	NA	LOC_Os10g05020	LOC_Os10g05020:1.53701e-11	NA	NA	NA	NA	1
671080at2759	NA	NA	NA	NA	LOC_Os10g05069	LOC_Os10g05069:1.53701e-11	NA	NA	NA	NA	1
671080at3193	NA	NA	NA	NA	LOC_Os10g05069	LOC_Os10g05069:1.53701e-11	NA	NA	NA	NA	1
671080at33090	NA	NA	NA	NA	LOC_Os10g05069	LOC_Os10g05069:1.53701e-11	NA	NA	NA	NA	1
671819at2759	NA	NA	NA	NA	LOC_Os01g01210	LOC_Os01g01210:4.38526e-09	NA	NA	NA	NA	1
671819at3193	NA	NA	NA	NA	LOC_Os01g01210	LOC_Os01g01210:4.38526e-09	NA	NA	NA	NA	1
671819at33090	NA	NA	NA	NA	LOC_Os01g01210	LOC_Os01g01210:4.38526e-09	NA	NA	NA	NA	1
672751at2759	NA	NA	NA	NA	LOC_Os01g09230	LOC_Os01g09230:8.08807e-10	NA	NA	NA	NA	1
672751at3193	NA	NA	NA	NA	LOC_Os01g09230	LOC_Os01g09230:8.08807e-10	NA	NA	NA	NA	1
672751at33090	NA	NA	NA	NA	LOC_Os01g09230	LOC_Os01g09230:8.08807e-10	NA	NA	NA	NA	1
682527at2759	NA	NA	NA	NA	LOC_Os03g02030	LOC_Os03g02030:1.28913e-10	NA	NA	NA	NA	1
682527at3193	NA	NA	NA	NA	LOC_Os03g02030	LOC_Os03g02030:1.28913e-10	NA	NA	NA	NA	1
682527at33090	NA	NA	NA	NA	LOC_Os03g02030	LOC_Os03g02030:1.28913e-10	NA	NA	NA	NA	1
684569at2759	NA	NA	NA	NA	NA	NA	NA	NA	AT2G15590	AT2G15590:1.983e-15	1
684569at3193	NA	NA	NA	NA	NA	NA	NA	NA	AT2G15590	AT2G15590:1.983e-15	1
684569at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT2G15590	AT2G15590:1.983e-15	1
69589at38820	NA	NA	NA	NA	LOC_Os10g04690	LOC_Os10g04690:5.73625e-11	NA	NA	NA	NA	1
69589at4447	NA	NA	NA	NA	LOC_Os10g04690	LOC_Os10g04690:5.73625e-11	NA	NA	NA	NA	1
69671at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G37670	AT5G37670:4.58537e-09	1
70408at3699	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26742	AT5G26742:3.14092e-11	1
708342at3193	NA	NA	NA	NA	LOC_Os10g04770	LOC_Os10g04770:5.72357e-11	NA	NA	NA	NA	1
718163at3193	NA	NA	SORBI_3006G217000	SORBI_3006G217000:7.09137e-08	NA	NA	NA	NA	NA	NA	1
718163at33090	NA	NA	SORBI_3006G217000	SORBI_3006G217000:7.09137e-08	NA	NA	NA	NA	NA	NA	1
73325at38820	NA	NA	SORBI_3006G217100	SORBI_3006G217100:7.09137e-08	NA	NA	NA	NA	NA	NA	1
73325at4447	NA	NA	SORBI_3006G217100	SORBI_3006G217100:7.09137e-08	NA	NA	NA	NA	NA	NA	1
742046at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26360	AT5G26360:3.14092e-11	1
746736at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26740	AT5G26740:3.14092e-11	1
748002at2759	NA	NA	NA	NA	LOC_Os10g05020	LOC_Os10g05020:1.53701e-11	NA	NA	NA	NA	1
748002at33090	NA	NA	NA	NA	LOC_Os10g05020	LOC_Os10g05020:1.53701e-11	NA	NA	NA	NA	1
748057at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT5G26667	AT5G26667:3.14092e-11	1
75250at38820	NA	NA	NA	NA	LOC_Os10g03610	LOC_Os10g03610:5.88134e-17	NA	NA	NA	NA	1
75250at4447	NA	NA	NA	NA	LOC_Os10g03610	LOC_Os10g03610:5.88134e-17	NA	NA	NA	NA	1
752896at33090	NA	NA	NA	NA	LOC_Os01g09240	LOC_Os01g09240:8.08807e-10	NA	NA	NA	NA	1
756860at33090	NA	NA	SORBI_3006G217300	SORBI_3006G217300:7.09137e-08	NA	NA	NA	NA	NA	NA	1
759474at2759	NA	NA	NA	NA	LOC_Os01g09212	LOC_Os01g09212:8.08807e-10	NA	NA	NA	NA	1
759474at33090	NA	NA	NA	NA	LOC_Os01g09212	LOC_Os01g09212:8.08807e-10	NA	NA	NA	NA	1
765886at33090	NA	NA	NA	NA	LOC_Os10g04770	LOC_Os10g04770:5.72357e-11	NA	NA	NA	NA	1
771347at33090	NA	NA	NA	NA	LOC_Os10g04850	LOC_Os10g04850:1.10041e-10	NA	NA	NA	NA	1
772929at2759	NA	NA	NA	NA	LOC_Os10g04660	LOC_Os10g04660:1.03982e-09	NA	NA	NA	NA	1
772929at33090	NA	NA	NA	NA	LOC_Os10g04660	LOC_Os10g04660:1.03982e-09	NA	NA	NA	NA	1
784328at33090	NA	NA	NA	NA	NA	NA	NA	NA	AT2G15620	AT2G15620:1.983e-15	1
784720at33090	NA	NA	SORBI_3007G088000	SORBI_3007G088000:2.01362e-07	NA	NA	NA	NA	NA	NA	1
