"species","snp","chr","pos","p","logp","p_cutoff","cutoff_logp","bonf_cutoff","bonf_logp"
"Arabidopsis","Chr5_11733352.0","5",11733352,2.048566e-10,9.68855003953409,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_6768389.0","2",6768389,2.357327e-10,9.62758016951417,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_6777980.0","2",6777980,3.01353e-10,9.52092448072847,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr4_8883346.0","4",8883346,3.385461e-10,9.47038218484466,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_6770624.0","2",6770624,4.914818e-10,9.30849255983778,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_6787204.0","2",6787204,5.830921e-10,9.23426284256052,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr1_15148910.0","1",15148910,6.483697e-10,9.18817728905837,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_6767803.0","2",6767803,1.042994e-09,8.981718189919,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_10336188.0","2",10336188,1.154076e-09,8.93776559040576,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_10336201.0","2",10336201,1.154076e-09,8.93776559040576,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_10336210.0","2",10336210,1.154076e-09,8.93776559040576,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr1_2359030.0","1",2359030,1.302219e-09,8.88531597237803,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_17531555.0","2",17531555,1.39993e-09,8.85389367958874,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_6787742.0","2",6787742,1.444739e-09,8.84021060349421,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_15790219.0","3",15790219,1.52008e-09,8.81813355505241,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_11729558.0","5",11729558,2.203769e-09,8.65683393036609,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_15957222.0","3",15957222,2.404703e-09,8.61893855481038,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_10048087.0","5",10048087,2.771626e-09,8.55726537330068,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr1_2359050.0","1",2359050,3.161809e-09,8.50006436867055,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5779541.0","2",5779541,3.539558e-09,8.45105096682897,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_6795109.0","2",6795109,4.778933e-09,8.32066905818694,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_6795089.0","2",6795089,4.983102e-09,8.30250022308707,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5714325.0","2",5714325,5.00108e-09,8.30093619818565,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr4_8887781.0","4",8887781,5.472147e-09,8.26184224454245,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr4_8889395.0","4",8889395,5.472147e-09,8.26184224454245,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr4_8889837.0","4",8889837,5.472147e-09,8.26184224454245,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr4_8890894.0","4",8890894,5.472147e-09,8.26184224454245,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_18638963.0","3",18638963,6.091028e-09,8.21530940407475,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr4_8895677.0","4",8895677,7.774505e-09,8.10932725279786,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr1_2359287.0","1",2359287,7.996848e-09,8.09708115875185,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr4_2486439.0","4",2486439,1.00233e-08,7.99898927089984,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr4_2492681.0","4",2492681,1.00233e-08,7.99898927089984,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5776774.0","2",5776774,1.022163e-08,7.99047984357904,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5777148.0","2",5777148,1.022163e-08,7.99047984357904,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5779312.0","2",5779312,1.022163e-08,7.99047984357904,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5781130.0","2",5781130,1.022163e-08,7.99047984357904,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5781591.0","2",5781591,1.022163e-08,7.99047984357904,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5781984.0","2",5781984,1.022163e-08,7.99047984357904,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5783937.0","2",5783937,1.022163e-08,7.99047984357904,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5785856.0","2",5785856,1.022163e-08,7.99047984357904,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5786680.0","2",5786680,1.022163e-08,7.99047984357904,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5787351.0","2",5787351,1.022163e-08,7.99047984357904,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5788473.0","2",5788473,1.022163e-08,7.99047984357904,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5788549.0","2",5788549,1.022163e-08,7.99047984357904,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5794927.0","2",5794927,1.022163e-08,7.99047984357904,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_5792201.0","2",5792201,1.198878e-08,7.92122500924691,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr2_6794729.0","2",6794729,1.314487e-08,7.88124370461748,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr1_1162312.0","1",1162312,1.349047e-08,7.8699729195015,0.003305591,2.48075088259503,1.44596305911415e-08,7.83984280208147
"Barley","chr5H:547637152\T,\A","5H",547637152,1.192355e-08,7.92359442279411,0.003764252,2.42432131017942,1.01912489783273e-07,6.99177258820593
"Barley","chr5H:547637154\A,\T","5H",547637154,1.192355e-08,7.92359442279411,0.003764252,2.42432131017942,1.01912489783273e-07,6.99177258820593
"Barley","chr3H:552957463\G,\A","3H",552957463,4.587064e-08,7.33846520042766,0.003764252,2.42432131017942,1.01912489783273e-07,6.99177258820593
"Barley","chr5H:519045480\G,\A","5H",519045480,8.385715e-08,7.07645990177393,0.003764252,2.42432131017942,1.01912489783273e-07,6.99177258820593
"Rice","9311_chr04:9091301\C,\A","4",9091301,4.412452e-50,49.3553200059664,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:16109745\C,\T","2",16109745,7.208054e-28,27.1421819684477,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr11:22089667\G,\A","11",22089667,1.268025e-18,17.8968721839503,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr12:8102644\G,\A","12",8102644,5.625238e-17,16.2498590981233,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr10:8389442\C,\G","10",8389442,2.294589e-15,14.6392950927049,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:18533054\G,\A","3",18533054,8.275861e-15,14.0821868122837,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","Scaffold08_1652:174\C,\A","Scaffold08_1652",174,3.015123e-14,13.5206949663989,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:17522353\C,\T","2",17522353,3.626388e-14,13.4405257310612,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr04:9400736\A,\T","4",9400736,4.68071e-14,13.3296882653672,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:10029357\C,\T","3",10029357,4.832536e-14,13.3158249020085,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr06:26261602\G,\A","6",26261602,5.984946e-14,13.2229397637217,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr12:8102649\A,\T","12",8102649,1.846237e-13,12.7337125496885,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","ScaffoldUn01_13394:1699\A,\T","ScaffoldUn01_13394",1699,1.913913e-13,12.7180778076661,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","ScaffoldUn01_740:4509\C,\T","ScaffoldUn01_740",4509,2.86856e-13,12.5423360618016,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:9646351\T,\C","2",9646351,5.3147e-13,12.2745212451617,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr11:12444057\A,\G","11",12444057,6.139227e-13,12.2118863081371,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:32678389\A,\T","3",32678389,6.421686e-13,12.1923509338678,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","Scaffold03_1916:2062\C,\T","Scaffold03_1916",2062,1.084884e-12,11.9646166957815,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","Scaffold03_1916:1671\T,\A","Scaffold03_1916",1671,1.178054e-12,11.9288348017692,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr11:26134436\C,\T","11",26134436,3.051536e-12,11.5154815021586,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr07:1414845\C,\A","7",1414845,3.166103e-12,11.4994749607295,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16833472\C,\T","3",16833472,5.183982e-12,11.285336515107,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","Scaffold03_486:847\C,\T","Scaffold03_486",847,5.36919e-12,11.2700912273477,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16823026\G,\A","3",16823026,5.542216e-12,11.2563165522131,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16821869\C,\T","3",16821869,5.621263e-12,11.2501660950528,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16849217\C,\T","3",16849217,5.833363e-12,11.2340809973413,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16840459\G,\A","3",16840459,5.888652e-12,11.2299841103,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16826964\A,\G","3",16826964,5.919985e-12,11.2276793936868,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16846498\C,\T","3",16846498,5.923922e-12,11.227390668448,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16853568\G,\A","3",16853568,5.936928e-12,11.2264382179414,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16825126\A,\G","3",16825126,6.04044e-12,11.2189314251848,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16832350\C,\G","3",16832350,6.060385e-12,11.217499785394,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16827484\C,\G","3",16827484,6.061873e-12,11.2173931666119,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16791517\G,\A","3",16791517,6.06469e-12,11.2171913934339,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16822348\G,\A","3",16822348,6.067265e-12,11.2170070359568,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16822825\G,\C","3",16822825,6.067265e-12,11.2170070359568,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16825135\C,\T","3",16825135,6.067265e-12,11.2170070359568,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16827770\T,\C","3",16827770,6.067265e-12,11.2170070359568,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16830555\G,\A","3",16830555,6.067265e-12,11.2170070359568,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16821479\T,\C","3",16821479,6.083336e-12,11.2158581955515,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16817268\G,\A","3",16817268,6.124183e-12,11.2129518403933,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16853933\A,\T","3",16853933,6.18206e-12,11.208866784206,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16846596\G,\A","3",16846596,6.188933e-12,11.2083842188564,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16822717\C,\T","3",16822717,6.227412e-12,11.2056924007942,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16850049\C,\T","3",16850049,6.394428e-12,11.19419829834,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16854054\C,\T","3",16854054,6.605886e-12,11.1800689253461,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr04:2722790\T,\C","4",2722790,8.702508e-12,11.0603555688073,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","ScaffoldUn01_14054:3696\C,\A","ScaffoldUn01_14054",3696,9.265286e-12,11.0331411703759,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16915432\G,\A","3",16915432,9.300877e-12,11.0314760989403,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr12:10458013\C,\T","12",10458013,1.537328e-11,10.8132334627587,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16820581\C,\T","3",16820581,3.050417e-11,10.5156407874008,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr01:12670787\T,\A","1",12670787,3.071875e-11,10.5125964604878,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:32728183\G,\A","3",32728183,3.310573e-11,10.480096831239,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16899420\T,\C","3",16899420,4.904197e-11,10.309432092671,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16946385\T,\C","3",16946385,5.578108e-11,10.2535130814378,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:22325337\G,\A","2",22325337,6.634576e-11,10.1781868266419,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr05:12282255\T,\A","5",12282255,7.033682e-11,10.1528172704756,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr10:9675369\A,\G","10",9675369,7.258178e-11,10.1391723853405,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr05:11251560\C,\T","5",11251560,7.291162e-11,10.1372032522071,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:15008910\T,\C","2",15008910,7.38907e-11,10.1314102191538,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr11:10629135\G,\T","11",10629135,8.917463e-11,10.0497586839441,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16815113\A,\T","3",16815113,1.034604e-10,9.98522584684848,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","Scaffold04_1271:709\G,\A","Scaffold04_1271",709,1.083752e-10,9.9650700880503,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:17522361\G,\A","2",17522361,1.114874e-10,9.95277421261297,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16940140\C,\T","3",16940140,1.71579e-10,9.76553586766574,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:17988114\G,\A","3",17988114,2.444249e-10,9.61185455382325,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:1369028\A,\G","2",1369028,2.445847e-10,9.61157071374862,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr05:3698172\G,\C","5",3698172,2.559736e-10,9.59180482361607,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr04:32962079\A,\G","4",32962079,2.829952e-10,9.54822093066367,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr04:32962091\C,\G","4",32962091,2.829952e-10,9.54822093066367,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:22374235\C,\T","2",22374235,2.930403e-10,9.53307264973432,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:19689034\T,\G","2",19689034,2.951755e-10,9.52991969243291,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr04:4004127\A,\G","4",4004127,3.088792e-10,9.5102113362093,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr01:17870247\C,\T","1",17870247,3.325754e-10,9.47810987790474,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr08:27114789\G,\A","8",27114789,3.526474e-10,9.45265931377547,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:32625155\C,\A","3",32625155,3.570466e-10,9.44727509816762,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr12:1973261\G,\A","12",1973261,3.746162e-10,9.42641344581161,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16931467\C,\T","3",16931467,4.136804e-10,9.38333505530341,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:6842527\G,\A","3",6842527,4.602507e-10,9.33700554230052,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16823938\G,\A","3",16823938,4.745306e-10,9.3237357769508,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr12:11810023\C,\T","12",11810023,4.755957e-10,9.32276208061919,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","Scaffold04_1271:359\G,\C","Scaffold04_1271",359,5.630419e-10,9.24945928496803,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr04:32966016\A,\G","4",32966016,5.642264e-10,9.2485465971844,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr04:32741845\A,\T","4",32741845,6.334752e-10,9.19827038269684,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr08:23136741\G,\A","8",23136741,6.924734e-10,9.15959690450914,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr11:13477055\G,\A","11",13477055,7.361985e-10,9.13300507176084,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16841096\G,\T","3",16841096,8.364899e-10,9.07753929845622,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr01:14216809\C,\T","1",14216809,9.922077e-10,9.00339740695662,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:19110953\G,\A","3",19110953,1.10545e-09,8.95646089597552,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16887504\G,\A","3",16887504,1.121507e-09,8.95019801137938,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr05:29493447\T,\G","5",29493447,1.321422e-09,8.87895846701531,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","Scaffold03_486:907\G,\A","Scaffold03_486",907,1.338145e-09,8.87349682432012,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:35795165\T,\C","2",35795165,1.361967e-09,8.86583341510424,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:32654101\T,\C","3",32654101,1.367988e-09,8.86391771223333,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:35798844\A,\G","2",35798844,1.387689e-09,8.85770785428301,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:35796587\G,\A","2",35796587,1.403476e-09,8.8527950095751,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:35797931\C,\T","2",35797931,1.403476e-09,8.8527950095751,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:35797934\G,\A","2",35797934,1.403476e-09,8.8527950095751,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:35807292\C,\T","2",35807292,1.403476e-09,8.8527950095751,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:35807528\G,\A","2",35807528,1.403476e-09,8.8527950095751,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:35811887\T,\A","2",35811887,1.403476e-09,8.8527950095751,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:35798877\G,\T","2",35798877,1.407856e-09,8.85144176394646,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:20983168\C,\T","3",20983168,1.451706e-09,8.83812132819926,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:22453064\C,\G","2",22453064,1.540986e-09,8.8122013068691,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr10:6005631\G,\T","10",6005631,1.542193e-09,8.81186127246536,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr05:1444154\A,\G","5",1444154,1.615267e-09,8.79175567949854,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr11:29398499\C,\T","11",29398499,1.634376e-09,8.7866480237276,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr08:26956439\G,\A","8",26956439,1.661964e-09,8.77937838775448,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16731690\G,\A","3",16731690,1.801828e-09,8.74428666852682,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr08:26956441\C,\A","8",26956441,1.806717e-09,8.7431098690017,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr08:26859022\T,\G","8",26859022,2.028455e-09,8.69283462240307,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr03:16893433\A,\T","3",16893433,2.032264e-09,8.69201987596691,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
"Rice","9311_chr02:1203145\A,\G","2",1203145,2.117656e-09,8.67414458692705,0.0004856626,3.31366533947326,8.13426350263339e-09,8.08968176309862
