Phenotype,Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
aridity_index,168202at33090,3,Zm00001eb332830;Zm00001eb356140;Zm00001eb430920,Zm00001eb332830:0.000927005;Zm00001eb356140:0.000633694;Zm00001eb430920:0.00384338,,,,,HORVU.MOREX.r3.7HG0750280,HORVU.MOREX.r3.7HG0750280:0.00315561,AT5G43810,AT5G43810:0.000206181
aridity_index,192930at3193,3,Zm00001eb134490,Zm00001eb134490:0.00274166,,,,,HORVU.MOREX.r3.5HG0425520,HORVU.MOREX.r3.5HG0425520:0.000178137,AT5G62310,AT5G62310:0.000189619
aridity_index,2547374at2759,3,Zm00001eb208540,Zm00001eb208540:0.00231228,,,,,HORVU.MOREX.r3.4HG0393620,HORVU.MOREX.r3.4HG0393620:0.00215336,AT5G01670;AT5G62420,AT5G01670:0.00103839;AT5G62420:0.000745654
aridity_index,2663474at2759,3,,,,,LOC_Os10g04640,LOC_Os10g04640:0.00314176,HORVU.MOREX.r3.1HG0040810,HORVU.MOREX.r3.1HG0040810:0.00262916,AT5G51570,AT5G51570:0.000927216
aridity_index,413980at3193,3,Zm00001eb205810,Zm00001eb205810:0.00253405,SORBI_3004G083000,SORBI_3004G083000:2.11667e-05,,,,,AT5G47730,AT5G47730:0.000473335
aridity_index,434009at2759,3,Zm00001eb395470,Zm00001eb395470:0.000909076,,,,,HORVU.MOREX.r3.5HG0425710,HORVU.MOREX.r3.5HG0425710:0.00180675,AT3G03650,AT3G03650:0.000719757
aridity_index,459946at2759,3,Zm00001eb197020,Zm00001eb197020:0.00177543,,,LOC_Os08g02900,LOC_Os08g02900:0.00141873,,,AT1G05670,AT1G05670:0.000566161
aridity_index,4750521at2759,3,Zm00001eb357800,Zm00001eb357800:0.000851799,,,,,HORVU.MOREX.r3.6HG0593390,HORVU.MOREX.r3.6HG0593390:0.000767069,AT5G50800,AT5G50800:0.000261659
aridity_index,4782124at2759,3,Zm00001eb057860,Zm00001eb057860:0.00326921,,,LOC_Os05g05020,LOC_Os05g05020:0.00346919,,,AT4G30360;AT5G57940,AT4G30360:0.00107912;AT5G57940:0.00029832
aridity_index,4804397at2759,3,,,,,LOC_Os05g01690,LOC_Os05g01690:0.00339964,HORVU.MOREX.r3.5HG0518960,HORVU.MOREX.r3.5HG0518960:0.0022966,AT3G04780;AT3G08710,AT3G04780:1.68287e-08;AT3G08710:5.38517e-07
aridity_index,4809112at2759,3,,,SORBI_3007G091100,SORBI_3007G091100:3.5554e-07,LOC_Os12g01510,LOC_Os12g01510:0.00287823,,,AT4G36350,AT4G36350:5.23245e-05
aridity_index,485902at3193,3,Zm00001eb206740,Zm00001eb206740:0.00319241,,,,,HORVU.MOREX.r3.2HG0186630,HORVU.MOREX.r3.2HG0186630:0.00080883,AT4G38930,AT4G38930:0.000531535
aridity_index,4932230at2759,3,Zm00001eb418370,Zm00001eb418370:0.0022451,,,,,HORVU.MOREX.r3.3HG0273790,HORVU.MOREX.r3.3HG0273790:2.78262e-06,AT4G18140,AT4G18140:0.000740451
aridity_index,4932650at2759,3,Zm00001eb315040,Zm00001eb315040:0.00159037,,,LOC_Os09g04600,LOC_Os09g04600:0.0013485,,,AT1G71000,AT1G71000:0.000203436
aridity_index,4935827at2759,3,Zm00001eb036890;Zm00001eb129020;Zm00001eb289180,Zm00001eb036890:0.00132195;Zm00001eb129020:0.00114485;Zm00001eb289180:0.00301385,,,,,HORVU.MOREX.r3.7HG0684610,HORVU.MOREX.r3.7HG0684610:0.00305283,AT3G56930,AT3G56930:0.000812208
aridity_index,4955488at2759,3,,,SORBI_3003G427600,SORBI_3003G427600:3.89764e-08,LOC_Os05g01530,LOC_Os05g01530:0.00298285,,,AT4G30160,AT4G30160:0.00108672
aridity_index,5004212at2759,3,Zm00001eb160700,Zm00001eb160700:0.00374665,,,,,HORVU.MOREX.r3.5HG0536910,HORVU.MOREX.r3.5HG0536910:0.00282042,AT2G35990;AT4G35190,AT2G35990:1.55669e-05;AT4G35190:8.78727e-05
aridity_index,5004507at2759,3,Zm00001eb403460,Zm00001eb403460:0.00107473,,,LOC_Os03g01660,LOC_Os03g01660:0.00318874,,,AT1G76010,AT1G76010:0.000404297
aridity_index,5006073at2759,3,Zm00001eb070400,Zm00001eb070400:0.00119925,,,,,HORVU.MOREX.r3.5HG0524470,HORVU.MOREX.r3.5HG0524470:0.00230102,AT1G04120,AT1G04120:0.000571617
aridity_index,5015019at2759,3,Zm00001eb202800,Zm00001eb202800:0.00362422,,,,,HORVU.MOREX.r3.1HG0066860;HORVU.MOREX.r3.3HG0298370,HORVU.MOREX.r3.1HG0066860:0.000551258;HORVU.MOREX.r3.3HG0298370:0.0024672,AT4G35010;AT4G36360,AT4G35010:0.000384953;AT4G36360:0.00075909
aridity_index,516269at2759,3,,,,,LOC_Os07g05810,LOC_Os07g05810:0.00175675,HORVU.MOREX.r3.1HG0043600,HORVU.MOREX.r3.1HG0043600:0.00292903,AT1G06890;AT1G77610,AT1G06890:0.000116942;AT1G77610:0.000830695
aridity_index,588513at2759,3,Zm00001eb308690;Zm00001eb374600;Zm00001eb394770,Zm00001eb308690:0.00284364;Zm00001eb374600:0.00370611;Zm00001eb394770:0.000482949,,,,,HORVU.MOREX.r3.5HG0513170,HORVU.MOREX.r3.5HG0513170:0.000748876,AT3G08570,AT3G08570:0.00043598
aridity_index,599360at2759,3,,,SORBI_3007G087400,SORBI_3007G087400:2.19752e-06,LOC_Os07g01340,LOC_Os07g01340:0.000472262,,,AT1G58360,AT1G58360:9.74285e-05
aridity_index,635367at2759,3,Zm00001eb119450,Zm00001eb119450:0.00310671,,,LOC_Os01g01390,LOC_Os01g01390:0.00215711,,,AT4G11220;AT4G23630,AT4G11220:0.000624174;AT4G23630:0.000990543
aridity_index,638616at33090,3,Zm00001eb048420;Zm00001eb228590,Zm00001eb048420:0.00060321;Zm00001eb228590:9.34811e-05,,,,,HORVU.MOREX.r3.2HG0110850,HORVU.MOREX.r3.2HG0110850:0.00280333,AT1G76360;AT2G02800,AT1G76360:8.89638e-05;AT2G02800:0.000742281
aridity_index,643341at2759,3,Zm00001eb167820;Zm00001eb316130,Zm00001eb167820:0.00273461;Zm00001eb316130:0.00200557,,,,,HORVU.MOREX.r3.5HG0511490;HORVU.MOREX.r3.6HG0543250,HORVU.MOREX.r3.5HG0511490:0.00281985;HORVU.MOREX.r3.6HG0543250:0.00299297,AT1G08590;AT1G72300;AT5G62230,AT1G08590:6.24816e-07;AT1G72300:2.17812e-05;AT5G62230:0.00053918
aridity_index,651258at3193,3,Zm00001eb244120,Zm00001eb244120:0.00142182,,,,,HORVU.MOREX.r3.2HG0205400,HORVU.MOREX.r3.2HG0205400:0.000596594,AT3G27170,AT3G27170:3.08947e-05
aridity_index,663580at2759,3,Zm00001eb072020,Zm00001eb072020:0.00170158,,,,,HORVU.MOREX.r3.5HG0536370,HORVU.MOREX.r3.5HG0536370:0.000434411,AT1G30650;AT4G01250,AT1G30650:0.000873553;AT4G01250:9.94862e-06
aridity_index,105464at38820,2,,,SORBI_3004G166600,SORBI_3004G166600:1.17418e-05,LOC_Os02g05340,LOC_Os02g05340:0.00147357,,,,
aridity_index,105955at2759,2,Zm00001eb364390,Zm00001eb364390:0.00181828,,,,,,,AT5G58430,AT5G58430:0.000104113
aridity_index,107861at38820,2,Zm00001eb292780,Zm00001eb292780:0.00279872,,,,,HORVU.MOREX.r3.1HG0077620,HORVU.MOREX.r3.1HG0077620:0.00311546,,
aridity_index,110070at2759,2,,,,,LOC_Os01g01500,LOC_Os01g01500:0.00357957,HORVU.MOREX.r3.3HG0230880,HORVU.MOREX.r3.3HG0230880:0.00273938,,
aridity_index,110816at2759,2,,,,,,,HORVU.MOREX.r3.1HG0013220,HORVU.MOREX.r3.1HG0013220:0.00166946,AT4G23410;AT5G57810,AT4G23410:0.000551076;AT5G57810:0.00109261
aridity_index,111875at38820,2,Zm00001eb050110,Zm00001eb050110:0.00366393,,,,,HORVU.MOREX.r3.7HG0742620,HORVU.MOREX.r3.7HG0742620:9.04413e-05,,
aridity_index,128682at3193,2,,,,,LOC_Os10g04780,LOC_Os10g04780:0.00322405,,,AT5G28490;AT5G58500,AT5G28490:0.000455206;AT5G58500:0.000119196
aridity_index,129707at33090,2,Zm00001eb148640,Zm00001eb148640:0.00407594,,,,,,,AT5G59290,AT5G59290:0.000213235
aridity_index,13065at33090,2,Zm00001eb326960,Zm00001eb326960:0.00303452,,,,,HORVU.MOREX.r3.7HG0687190,HORVU.MOREX.r3.7HG0687190:0.00175447,,
aridity_index,132787at33090,2,Zm00001eb241950,Zm00001eb241950:0.00294235,,,,,,,AT5G02800;AT5G13160,AT5G02800:1.35368e-05;AT5G13160:0.00018901
aridity_index,139695at2759,2,Zm00001eb167740,Zm00001eb167740:0.00167267,,,,,,,AT1G01120;AT5G43760,AT1G01120:0.000204927;AT5G43760:0.000621944
aridity_index,14064at38820,2,Zm00001eb393470,Zm00001eb393470:0.00105856,,,,,HORVU.MOREX.r3.3HG0326770,HORVU.MOREX.r3.3HG0326770:0.0024783,,
aridity_index,15502at2759,2,,,,,,,HORVU.MOREX.r3.7HG0748730,HORVU.MOREX.r3.7HG0748730:0.00149545,AT1G74460,AT1G74460:0.000510224
aridity_index,157436at2759,2,Zm00001eb058970,Zm00001eb058970:0.000120372,,,,,,,AT1G10020,AT1G10020:0.000269334
aridity_index,158527at3193,2,,,,,LOC_Os03g07560,LOC_Os03g07560:0.000585775,,,AT5G48760,AT5G48760:0.000807299
aridity_index,162332at2759,2,Zm00001eb252770,Zm00001eb252770:0.000935468,,,,,,,AT3G57930,AT3G57930:0.000912322
aridity_index,16345at3193,2,Zm00001eb042260,Zm00001eb042260:0.00129458,,,,,,,AT1G78090;AT5G51460,AT1G78090:0.000799125;AT5G51460:0.000113366
aridity_index,164184at3193,2,,,SORBI_3007G090600,SORBI_3007G090600:4.5954e-05,,,,,AT4G07960;AT4G31590,AT4G07960:1.76365e-05;AT4G31590:9.11364e-05
aridity_index,173945at3193,2,Zm00001eb265610,Zm00001eb265610:0.00186698,,,,,,,AT4G36920;AT5G67180,AT4G36920:3.48368e-05;AT5G67180:0.000879942
aridity_index,17723at3193,2,,,,,,,HORVU.MOREX.r3.4HG0336870,HORVU.MOREX.r3.4HG0336870:0.00208528,AT1G65820,AT1G65820:0.000220328
aridity_index,178925at3193,2,Zm00001eb286350,Zm00001eb286350:0.00304158,,,,,,,AT5G58440,AT5G58440:0.000120977
aridity_index,179088at33090,2,,,,,,,HORVU.MOREX.r3.1HG0073500,HORVU.MOREX.r3.1HG0073500:0.00180356,AT2G30210;AT5G03260,AT2G30210:0.000161766;AT5G03260:0.000625844
aridity_index,181294at2759,2,Zm00001eb187160;Zm00001eb428650,Zm00001eb187160:0.00367251;Zm00001eb428650:0.000549389,,,,,,,AT3G61060,AT3G61060:2.1062e-06
aridity_index,185043at3193,2,Zm00001eb031930,Zm00001eb031930:0.00278685,,,,,,,AT2G44070,AT2G44070:0.000523109
aridity_index,1873676at2759,2,Zm00001eb286960,Zm00001eb286960:0.00133765,,,,,HORVU.MOREX.r3.5HG0492490;HORVU.MOREX.r3.7HG0687480,HORVU.MOREX.r3.5HG0492490:0.00166314;HORVU.MOREX.r3.7HG0687480:0.00284934,,
aridity_index,190027at2759,2,Zm00001eb001950,Zm00001eb001950:0.00387761,,,,,,,AT4G01150,AT4G01150:0.000148058
aridity_index,190960at3193,2,,,SORBI_3007G151900,SORBI_3007G151900:2.48832e-05,,,,,AT2G34860,AT2G34860:0.000222952
aridity_index,191146at3193,2,,,,,LOC_Os03g08240,LOC_Os03g08240:0.000744141,,,AT4G09550,AT4G09550:0.000411823
aridity_index,191659at2759,2,Zm00001eb092880,Zm00001eb092880:0.000851159,,,LOC_Os01g08260,LOC_Os01g08260:0.00288698,,,,
aridity_index,193072at2759,2,Zm00001eb218820,Zm00001eb218820:0.00370693,,,,,,,AT4G14740,AT4G14740:0.00103812
aridity_index,195000at3193,2,Zm00001eb110620,Zm00001eb110620:0.00241845,,,,,,,AT3G57440,AT3G57440:0.000997895
aridity_index,2042608at2759,2,Zm00001eb211960,Zm00001eb211960:0.00304449,,,,,,,AT5G58490,AT5G58490:0.00104326
aridity_index,210952at2759,2,,,,,,,HORVU.MOREX.r3.4HG0349090,HORVU.MOREX.r3.4HG0349090:0.000674288,AT1G77580,AT1G77580:0.000998919
aridity_index,216480at3193,2,,,,,,,HORVU.MOREX.r3.3HG0311810,HORVU.MOREX.r3.3HG0311810:0.0031387,AT5G50870,AT5G50870:0.000582239
aridity_index,2174516at2759,2,Zm00001eb286910,Zm00001eb286910:0.00124685,,,,,,,AT1G34540;AT5G58860,AT1G34540:0.000403172;AT5G58860:0.000137462
aridity_index,219954at2759,2,Zm00001eb136060,Zm00001eb136060:0.00170234,,,,,,,AT2G34710,AT2G34710:0.000701169
aridity_index,228611at33090,2,,,,,,,HORVU.MOREX.r3.4HG0413970,HORVU.MOREX.r3.4HG0413970:0.002568,AT4G17470,AT4G17470:9.69373e-06
aridity_index,228791at2759,2,Zm00001eb185310,Zm00001eb185310:0.000582994,,,,,,,AT2G24330,AT2G24330:2.13264e-05
aridity_index,232571at3193,2,,,,,LOC_Os10g05650,LOC_Os10g05650:0.00298921,HORVU.MOREX.r3.1HG0057430,HORVU.MOREX.r3.1HG0057430:0.000805193,,
aridity_index,236857at2759,2,,,,,LOC_Os04g02280,LOC_Os04g02280:0.00245966,HORVU.MOREX.r3.2HG0104680,HORVU.MOREX.r3.2HG0104680:0.00137437,,
aridity_index,238517at3193,2,Zm00001eb012270;Zm00001eb328560,Zm00001eb012270:0.000245417;Zm00001eb328560:0.00160756,,,,,,,AT5G59490,AT5G59490:0.000113777
aridity_index,24251at38820,2,Zm00001eb034040,Zm00001eb034040:0.00295237,,,LOC_Os08g05000,LOC_Os08g05000:0.00350711,,,,
aridity_index,2557387at2759,2,,,,,,,HORVU.MOREX.r3.5HG0480320,HORVU.MOREX.r3.5HG0480320:0.00233812,AT4G39280,AT4G39280:0.000800088
aridity_index,25687at38820,2,,,,,LOC_Os04g06820,LOC_Os04g06820:0.000827399,HORVU.MOREX.r3.2HG0213380,HORVU.MOREX.r3.2HG0213380:0.00203966,,
aridity_index,2572at33090,2,Zm00001eb138390,Zm00001eb138390:0.00311636,,,,,,,AT5G67210,AT5G67210:2.44419e-06
aridity_index,258773at2759,2,Zm00001eb064750,Zm00001eb064750:0.00122909,,,,,,,AT3G03530,AT3G03530:8.25176e-05
aridity_index,2612708at2759,2,,,,,,,HORVU.MOREX.r3.2HG0205250,HORVU.MOREX.r3.2HG0205250:0.000669924,AT3G18820;AT4G09720,AT3G18820:6.34711e-05;AT4G09720:0.000841629
aridity_index,2638129at2759,2,Zm00001eb206090,Zm00001eb206090:0.00356444,,,,,,,AT2G44350,AT2G44350:1.08696e-06
aridity_index,269066at3193,2,Zm00001eb219220,Zm00001eb219220:0.00364082,,,,,,,AT1G47230,AT1G47230:0.0010642
aridity_index,2690913at2759,2,Zm00001eb396090,Zm00001eb396090:0.00360071,,,,,,,AT5G64470,AT5G64470:0.000239535
aridity_index,269485at33090,2,Zm00001eb152900,Zm00001eb152900:0.00388012,,,,,HORVU.MOREX.r3.3HG0276050;HORVU.MOREX.r3.7HG0658750,HORVU.MOREX.r3.3HG0276050:0.0013703;HORVU.MOREX.r3.7HG0658750:0.000483158,,
aridity_index,2706959at2759,2,Zm00001eb161110,Zm00001eb161110:0.000630616,,,,,,,AT4G06744,AT4G06744:0.000109949
aridity_index,279037at3193,2,,,,,,,HORVU.MOREX.r3.3HG0316870,HORVU.MOREX.r3.3HG0316870:0.00118858,AT4G03110,AT4G03110:7.61695e-05
aridity_index,2866293at2759,2,Zm00001eb254090,Zm00001eb254090:0.000446295,,,,,,,AT4G04180,AT4G04180:0.000688938
aridity_index,295827at2759,2,Zm00001eb059930,Zm00001eb059930:0.00251101,,,,,HORVU.MOREX.r3.2HG0214670,HORVU.MOREX.r3.2HG0214670:0.000750409,,
aridity_index,297910at33090,2,,,,,LOC_Os01g02110,LOC_Os01g02110:0.00226723,,,AT2G34490,AT2G34490:0.000975874
aridity_index,301545at33090,2,,,,,LOC_Os10g02030,LOC_Os10g02030:0.00212541,,,AT1G02270,AT1G02270:0.000272407
aridity_index,301856at33090,2,Zm00001eb227730;Zm00001eb409420,Zm00001eb227730:0.00159364;Zm00001eb409420:0.00320815,,,,,,,AT1G47220,AT1G47220:2.38604e-05
aridity_index,302469at3193,2,,,,,,,HORVU.MOREX.r3.4HG0332230,HORVU.MOREX.r3.4HG0332230:0.00110727,AT3G44530,AT3G44530:0.00070834
aridity_index,303819at3193,2,Zm00001eb217930,Zm00001eb217930:0.00413384,,,,,,,AT1G05470,AT1G05470:0.000510367
aridity_index,30532at33090,2,Zm00001eb253690,Zm00001eb253690:0.00280825,,,,,,,AT5G67560,AT5G67560:0.000868173
aridity_index,306346at2759,2,Zm00001eb093140,Zm00001eb093140:0.00187909,,,,,,,AT4G36380,AT4G36380:0.000512205
aridity_index,3098969at2759,2,,,,,,,HORVU.MOREX.r3.1HG0044640,HORVU.MOREX.r3.1HG0044640:0.00317868,AT2G22250,AT2G22250:0.000263324
aridity_index,31195at38820,2,,,,,LOC_Os10g03350,LOC_Os10g03350:0.00183342,HORVU.MOREX.r3.1HG0001050,HORVU.MOREX.r3.1HG0001050:0.000804918,,
aridity_index,3149789at2759,2,Zm00001eb028580;Zm00001eb293700,Zm00001eb028580:0.00202411;Zm00001eb293700:0.00102443,,,,,,,AT3G17060,AT3G17060:0.000102531
aridity_index,319158at2759,2,Zm00001eb145400,Zm00001eb145400:0.00154907,,,,,HORVU.MOREX.r3.1HG0065550,HORVU.MOREX.r3.1HG0065550:0.00178487,,
aridity_index,322501at33090,2,,,,,,,HORVU.MOREX.r3.2HG0095520,HORVU.MOREX.r3.2HG0095520:0.00299594,AT1G19330,AT1G19330:9.24006e-06
aridity_index,3236242at2759,2,Zm00001eb250110,Zm00001eb250110:0.00190863,,,,,,,AT3G10210,AT3G10210:2.89102e-07
aridity_index,325680at2759,2,Zm00001eb152180,Zm00001eb152180:0.00330754,SORBI_3003G307000,SORBI_3003G307000:6.62177e-05,,,,,,
aridity_index,3368008at2759,2,Zm00001eb119410,Zm00001eb119410:0.00297229,,,,,,,AT4G13250,AT4G13250:0.00026168
aridity_index,338455at3193,2,Zm00001eb393120,Zm00001eb393120:0.00243717,,,,,,,AT2G03680,AT2G03680:0.000169845
aridity_index,339495at2759,2,Zm00001eb350300,Zm00001eb350300:0.00376626,,,,,,,AT4G23930,AT4G23930:0.000704918
aridity_index,34079at38820,2,,,,,LOC_Os01g09520,LOC_Os01g09520:0.0037504,HORVU.MOREX.r3.3HG0320720,HORVU.MOREX.r3.3HG0320720:0.00168286,,
aridity_index,346177at2759,2,Zm00001eb123800,Zm00001eb123800:0.00218082,,,,,,,AT2G28670,AT2G28670:9.72603e-06
aridity_index,346948at3193,2,,,,,,,HORVU.MOREX.r3.4HG0331380;HORVU.MOREX.r3.5HG0437690,HORVU.MOREX.r3.4HG0331380:0.00229318;HORVU.MOREX.r3.5HG0437690:0.00155847,AT1G04370,AT1G04370:0.000235582
aridity_index,347189at2759,2,Zm00001eb287880,Zm00001eb287880:0.00251947,,,,,,,AT4G02880,AT4G02880:0.00109246
aridity_index,34968at4447,2,Zm00001eb003540,Zm00001eb003540:0.00222839,,,,,HORVU.MOREX.r3.6HG0629220,HORVU.MOREX.r3.6HG0629220:0.00269826,,
aridity_index,3497239at2759,2,Zm00001eb337510,Zm00001eb337510:0.00301871,,,LOC_Os03g07650,LOC_Os03g07650:0.000458897,,,,
aridity_index,350597at2759,2,Zm00001eb362870,Zm00001eb362870:2.30763e-06,,,,,,,AT3G07940,AT3G07940:0.000272556
aridity_index,367260at2759,2,,,SORBI_3010G149300,SORBI_3010G149300:5.46129e-05,,,,,AT5G56150,AT5G56150:5.59011e-05
aridity_index,370475at33090,2,,,,,,,HORVU.MOREX.r3.4HG0396660,HORVU.MOREX.r3.4HG0396660:0.000164028,AT2G06510;AT5G61000,AT2G06510:4.74317e-05;AT5G61000:0.000160679
aridity_index,3784778at2759,2,,,,,LOC_Os05g01060,LOC_Os05g01060:0.000456517,,,AT4G06634,AT4G06634:0.000494552
aridity_index,38447at38820,2,,,,,LOC_Os05g01050,LOC_Os05g01050:0.00286457,HORVU.MOREX.r3.7HG0640730,HORVU.MOREX.r3.7HG0640730:0.00307961,,
aridity_index,38710at38820,2,Zm00001eb194930,Zm00001eb194930:0.000220243,,,,,HORVU.MOREX.r3.3HG0330950,HORVU.MOREX.r3.3HG0330950:0.000819276,,
aridity_index,388896at33090,2,,,,,,,HORVU.MOREX.r3.6HG0607930,HORVU.MOREX.r3.6HG0607930:8.67664e-05,AT3G42830,AT3G42830:0.000349818
aridity_index,393430at2759,2,Zm00001eb124920;Zm00001eb335470,Zm00001eb124920:0.00165489;Zm00001eb335470:0.000727887,,,,,HORVU.MOREX.r3.3HG0226150,HORVU.MOREX.r3.3HG0226150:0.00318631,,
aridity_index,401385at2759,2,Zm00001eb189390,Zm00001eb189390:0.00206966,,,,,,,AT3G07880,AT3G07880:0.00036487
aridity_index,40464at38820,2,Zm00001eb281200,Zm00001eb281200:0.00260049,,,,,HORVU.MOREX.r3.7HG0674750,HORVU.MOREX.r3.7HG0674750:0.00180648,,
aridity_index,40635at38820,2,Zm00001eb405620,Zm00001eb405620:0.00308892,,,,,HORVU.MOREX.r3.7HG0651330,HORVU.MOREX.r3.7HG0651330:2.24979e-05,,
aridity_index,415635at2759,2,Zm00001eb037300,Zm00001eb037300:0.00407681,,,,,HORVU.MOREX.r3.7HG0686320,HORVU.MOREX.r3.7HG0686320:0.00203884,,
aridity_index,424292at2759,2,,,,,,,HORVU.MOREX.r3.7HG0742210,HORVU.MOREX.r3.7HG0742210:0.00243732,AT1G57550,AT1G57550:0.000794554
aridity_index,425007at3193,2,,,,,LOC_Os08g05310;LOC_Os09g05060,LOC_Os08g05310:0.00180033;LOC_Os09g05060:0.00174035,HORVU.MOREX.r3.4HG0412730,HORVU.MOREX.r3.4HG0412730:0.00313135,,
aridity_index,429114at33090,2,Zm00001eb256540,Zm00001eb256540:0.00244065,,,,,,,AT1G79520;AT3G58060,AT1G79520:7.17837e-05;AT3G58060:0.000686651
aridity_index,4304537at2759,2,Zm00001eb320600,Zm00001eb320600:0.0039655,,,,,HORVU.MOREX.r3.4HG0405070,HORVU.MOREX.r3.4HG0405070:0.00129681,,
aridity_index,4325610at2759,2,Zm00001eb129320,Zm00001eb129320:0.00363073,,,,,,,AT4G31480;AT4G31490,AT4G31480:0.000950445;AT4G31490:0.000884473
aridity_index,432616at3193,2,,,,,LOC_Os01g01760,LOC_Os01g01760:0.00352578,HORVU.MOREX.r3.6HG0553250,HORVU.MOREX.r3.6HG0553250:0.00191229,,
aridity_index,4388267at2759,2,Zm00001eb375030,Zm00001eb375030:0.00252708,,,,,,,AT5G07830,AT5G07830:0.00104612
aridity_index,439142at2759,2,Zm00001eb147810,Zm00001eb147810:0.0026363,,,,,,,AT4G06599,AT4G06599:4.41208e-05
aridity_index,442385at2759,2,Zm00001eb248880,Zm00001eb248880:0.00311329,,,,,,,AT4G10390,AT4G10390:0.000621964
