Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
4495752at2759,4,Zm00001eb368580,Zm00001eb368580:0.00172232,NA,NA,LOC_Os12g01080,LOC_Os12g01080:2.15876e-06,HORVU.MOREX.r3.2HG0097360,HORVU.MOREX.r3.2HG0097360:4.57604e-05,AT2G38080;AT3G09220;AT4G39830,AT2G38080:1.2409e-05;AT3G09220:0.000296497;AT4G39830:0.000300764
4653520at2759,4,Zm00001eb400530,Zm00001eb400530:0.00223162,NA,NA,LOC_Os12g01090,LOC_Os12g01090:0.00031442,HORVU.MOREX.r3.4HG0397900,HORVU.MOREX.r3.4HG0397900:8.10545e-05,AT3G55590,AT3G55590:0.000137943
482605at33090,4,Zm00001eb389520,Zm00001eb389520:0.000253351,NA,NA,LOC_Os08g04470,LOC_Os08g04470:0.000252842,HORVU.MOREX.r3.1HG0058280,HORVU.MOREX.r3.1HG0058280:0.000148424,AT3G19480;AT4G34200,AT3G19480:3.58938e-06;AT4G34200:0.000372592
4829478at2759,4,Zm00001eb032800;Zm00001eb217370,Zm00001eb032800:0.00245109;Zm00001eb217370:0.000106322,NA,NA,LOC_Os12g06360,LOC_Os12g06360:0.000149295,HORVU.MOREX.r3.2HG0183830,HORVU.MOREX.r3.2HG0183830:2.14053e-06,AT4G28270,AT4G28270:2.06617e-05
4842190at2759,4,Zm00001eb257490,Zm00001eb257490:0.00194803,NA,NA,LOC_Os12g05740,LOC_Os12g05740:0.000130845,HORVU.MOREX.r3.2HG0102700,HORVU.MOREX.r3.2HG0102700:5.39107e-05,AT5G15240,AT5G15240:0.000303112
4854762at2759,4,Zm00001eb256120;Zm00001eb392430,Zm00001eb256120:0.0025409;Zm00001eb392430:0.000240813,SORBI_3004G009900,SORBI_3004G009900:0.0030034,LOC_Os06g02100;LOC_Os09g04260,LOC_Os06g02100:4.29036e-06;LOC_Os09g04260:4.17765e-07,HORVU.MOREX.r3.7HG0725980;HORVU.MOREX.r3.7HG0746550,HORVU.MOREX.r3.7HG0725980:0.000366794;HORVU.MOREX.r3.7HG0746550:3.7297e-06,NA,NA
5000721at2759,4,Zm00001eb105040;Zm00001eb194210;Zm00001eb249690,Zm00001eb105040:0.00284698;Zm00001eb194210:8.74675e-05;Zm00001eb249690:0.00209229,NA,NA,LOC_Os07g04850,LOC_Os07g04850:0.000153768,HORVU.MOREX.r3.6HG0614370,HORVU.MOREX.r3.6HG0614370:5.26069e-05,AT1G35910;AT5G51460,AT1G35910:1.83886e-05;AT5G51460:1.07607e-05
5003145at2759,4,Zm00001eb389520,Zm00001eb389520:0.000253351,NA,NA,LOC_Os08g04470,LOC_Os08g04470:0.000252842,HORVU.MOREX.r3.1HG0058280,HORVU.MOREX.r3.1HG0058280:0.000148424,AT3G19480;AT4G34200,AT3G19480:3.58938e-06;AT4G34200:0.000372592
5015019at2759,4,Zm00001eb160380,Zm00001eb160380:0.000645681,SORBI_3002G279900;SORBI_3003G374100,SORBI_3002G279900:0.000414082;SORBI_3003G374100:8.36508e-05,NA,NA,HORVU.MOREX.r3.1HG0066860,HORVU.MOREX.r3.1HG0066860:0.000274486,AT4G36360,AT4G36360:1.24438e-05
585262at33090,4,Zm00001eb275510,Zm00001eb275510:0.00112872,SORBI_3001G003600;SORBI_3002G280500,SORBI_3001G003600:0.0013433;SORBI_3002G280500:0.000414082,NA,NA,HORVU.MOREX.r3.2HG0097240,HORVU.MOREX.r3.2HG0097240:0.000153862,AT2G30310;AT2G40250,AT2G30310:0.000264003;AT2G40250:0.00016574
599360at2759,4,Zm00001eb178270;Zm00001eb349050;Zm00001eb384620;Zm00001eb408430,Zm00001eb178270:0.00111495;Zm00001eb349050:0.00295819;Zm00001eb384620:0.00286511;Zm00001eb408430:0.000252919,NA,NA,LOC_Os07g01340,LOC_Os07g01340:5.71923e-07,HORVU.MOREX.r3.7HG0667720,HORVU.MOREX.r3.7HG0667720:5.1848e-05,AT1G58360,AT1G58360:0.000336505
599360at3193,4,Zm00001eb178270;Zm00001eb349050;Zm00001eb384620;Zm00001eb408430,Zm00001eb178270:0.00111495;Zm00001eb349050:0.00295819;Zm00001eb384620:0.00286511;Zm00001eb408430:0.000252919,NA,NA,LOC_Os07g01340,LOC_Os07g01340:5.71923e-07,HORVU.MOREX.r3.7HG0667720,HORVU.MOREX.r3.7HG0667720:5.1848e-05,AT1G58360,AT1G58360:0.000336505
599360at33090,4,Zm00001eb178270;Zm00001eb349050;Zm00001eb384620;Zm00001eb408430,Zm00001eb178270:0.00111495;Zm00001eb349050:0.00295819;Zm00001eb384620:0.00286511;Zm00001eb408430:0.000252919,NA,NA,LOC_Os07g01340,LOC_Os07g01340:5.71923e-07,HORVU.MOREX.r3.7HG0667720,HORVU.MOREX.r3.7HG0667720:5.1848e-05,AT1G58360,AT1G58360:0.000336505
609836at2759,4,Zm00001eb033760,Zm00001eb033760:0.000663113,SORBI_3010G015500,SORBI_3010G015500:0.00235303,LOC_Os08g04920,LOC_Os08g04920:0.000310701,NA,NA,AT5G55930,AT5G55930:0.00010152
609836at33090,4,Zm00001eb033760,Zm00001eb033760:0.000663113,SORBI_3010G015500,SORBI_3010G015500:0.00235303,LOC_Os08g04920,LOC_Os08g04920:0.000310701,NA,NA,AT5G55930,AT5G55930:0.00010152
627237at2759,4,Zm00001eb003170;Zm00001eb023610;Zm00001eb046210;Zm00001eb152390;Zm00001eb335710,Zm00001eb003170:0.00101532;Zm00001eb023610:0.00204621;Zm00001eb046210:5.36948e-05;Zm00001eb152390:0.00213595;Zm00001eb335710:0.00229357,SORBI_3001G133900,SORBI_3001G133900:0.00198218,NA,NA,HORVU.MOREX.r3.2HG0102130;HORVU.MOREX.r3.4HG0338080;HORVU.MOREX.r3.4HG0411460,HORVU.MOREX.r3.2HG0102130:0.000383686;HORVU.MOREX.r3.4HG0338080:0.000455667;HORVU.MOREX.r3.4HG0411460:5.27039e-06,AT1G12110;AT1G59740;AT1G68570;AT2G40460;AT3G21670;AT3G45660,AT1G12110:3.38682e-05;AT1G59740:0.000299078;AT1G68570:0.000306549;AT2G40460:0.000382428;AT3G21670:3.62943e-05;AT3G45660:0.000371651
629188at33090,4,Zm00001eb003170;Zm00001eb023610;Zm00001eb046210;Zm00001eb152390;Zm00001eb335710,Zm00001eb003170:0.00101532;Zm00001eb023610:0.00204621;Zm00001eb046210:5.36948e-05;Zm00001eb152390:0.00213595;Zm00001eb335710:0.00229357,SORBI_3001G133900,SORBI_3001G133900:0.00198218,NA,NA,HORVU.MOREX.r3.2HG0102130;HORVU.MOREX.r3.4HG0338080;HORVU.MOREX.r3.4HG0411460,HORVU.MOREX.r3.2HG0102130:0.000383686;HORVU.MOREX.r3.4HG0338080:0.000455667;HORVU.MOREX.r3.4HG0411460:5.27039e-06,AT1G12110;AT1G59740;AT1G68570;AT2G40460;AT3G21670;AT3G45660,AT1G12110:3.38682e-05;AT1G59740:0.000299078;AT1G68570:0.000306549;AT2G40460:0.000382428;AT3G21670:3.62943e-05;AT3G45660:0.000371651
635842at3193,4,Zm00001eb389520,Zm00001eb389520:0.000253351,NA,NA,LOC_Os08g04470,LOC_Os08g04470:0.000252842,HORVU.MOREX.r3.1HG0058280,HORVU.MOREX.r3.1HG0058280:0.000148424,AT3G19480;AT4G34200,AT3G19480:3.58938e-06;AT4G34200:0.000372592
640662at3193,4,Zm00001eb276250;Zm00001eb330530;Zm00001eb395060,Zm00001eb276250:0.000315999;Zm00001eb330530:0.00102729;Zm00001eb395060:0.000875566,NA,NA,LOC_Os04g06510;LOC_Os12g01120,LOC_Os04g06510:0.000140685;LOC_Os12g01120:2.68626e-05,HORVU.MOREX.r3.2HG0112720,HORVU.MOREX.r3.2HG0112720:0.000393492,AT1G14540;AT5G58390,AT1G14540:9.11003e-08;AT5G58390:0.000296544
640662at33090,4,Zm00001eb276250;Zm00001eb330530;Zm00001eb395060,Zm00001eb276250:0.000315999;Zm00001eb330530:0.00102729;Zm00001eb395060:0.000875566,NA,NA,LOC_Os04g06510;LOC_Os12g01120,LOC_Os04g06510:0.000140685;LOC_Os12g01120:2.68626e-05,HORVU.MOREX.r3.2HG0112720,HORVU.MOREX.r3.2HG0112720:0.000393492,AT1G14540;AT5G58390,AT1G14540:9.11003e-08;AT5G58390:0.000296544
643341at2759,4,Zm00001eb002030;Zm00001eb016040;Zm00001eb040920;Zm00001eb046220;Zm00001eb070510;Zm00001eb290670;Zm00001eb316130,Zm00001eb002030:0.00087009;Zm00001eb016040:0.000238147;Zm00001eb040920:0.00260348;Zm00001eb046220:5.36948e-05;Zm00001eb070510:0.00212934;Zm00001eb290670:0.0026454;Zm00001eb316130:2.03632e-05,SORBI_3002G074000;SORBI_3003G375800;SORBI_3003G432000,SORBI_3002G074000:9.12302e-05;SORBI_3003G375800:0.000684675;SORBI_3003G432000:2.39386e-06,NA,NA,HORVU.MOREX.r3.1HG0088480;HORVU.MOREX.r3.7HG0747230,HORVU.MOREX.r3.1HG0088480:5.18652e-07;HORVU.MOREX.r3.7HG0747230:0.000208668,AT1G72300;AT2G02220,AT1G72300:0.000138063;AT2G02220:3.91875e-07
643341at33090,4,Zm00001eb002030;Zm00001eb016040;Zm00001eb040920;Zm00001eb046220;Zm00001eb070510;Zm00001eb290670;Zm00001eb316130,Zm00001eb002030:0.00087009;Zm00001eb016040:0.000238147;Zm00001eb040920:0.00260348;Zm00001eb046220:5.36948e-05;Zm00001eb070510:0.00212934;Zm00001eb290670:0.0026454;Zm00001eb316130:2.03632e-05,SORBI_3002G074000;SORBI_3003G375800,SORBI_3002G074000:9.12302e-05;SORBI_3003G375800:0.000684675,NA,NA,HORVU.MOREX.r3.1HG0088480;HORVU.MOREX.r3.7HG0747230,HORVU.MOREX.r3.1HG0088480:5.18652e-07;HORVU.MOREX.r3.7HG0747230:0.000208668,AT1G72300;AT2G02220,AT1G72300:0.000138063;AT2G02220:3.91875e-07
674431at3193,4,Zm00001eb106450;Zm00001eb106460,Zm00001eb106450:0.00234353;Zm00001eb106460:0.00234353,SORBI_3002G329900;SORBI_3002G330000,SORBI_3002G329900:0.000168019;SORBI_3002G330000:0.000168019,NA,NA,HORVU.MOREX.r3.4HG0338210,HORVU.MOREX.r3.4HG0338210:0.000267979,AT1G54690;AT3G20670;AT5G54640,AT1G54690:1.09333e-05;AT3G20670:1.75304e-05;AT5G54640:0.000270193
748177at33090,4,Zm00001eb106450;Zm00001eb106460,Zm00001eb106450:0.00234353;Zm00001eb106460:0.00234353,SORBI_3002G329900;SORBI_3002G330000,SORBI_3002G329900:0.000168019;SORBI_3002G330000:0.000168019,NA,NA,HORVU.MOREX.r3.4HG0338210,HORVU.MOREX.r3.4HG0338210:0.000267979,AT1G54690;AT3G20670;AT5G54640,AT1G54690:1.09333e-05;AT3G20670:1.75304e-05;AT5G54640:0.000270193
755348at2759,4,Zm00001eb291010,Zm00001eb291010:0.00160706,SORBI_3003G335700,SORBI_3003G335700:0.00378126,LOC_Os05g04850,LOC_Os05g04850:5.29619e-05,NA,NA,AT5G58460,AT5G58460:9.12414e-06
755348at33090,4,Zm00001eb291010,Zm00001eb291010:0.00160706,SORBI_3003G335700,SORBI_3003G335700:0.00378126,LOC_Os05g04850,LOC_Os05g04850:5.29619e-05,NA,NA,AT5G58460,AT5G58460:9.12414e-06
106400at33090,3,Zm00001eb186790;Zm00001eb211740,Zm00001eb186790:0.00193941;Zm00001eb211740:0.000469084,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0514950,HORVU.MOREX.r3.5HG0514950:3.94953e-07,AT4G25590,AT4G25590:1.65442e-05
127486at3193,3,Zm00001eb211260,Zm00001eb211260:0.000535625,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0097620,HORVU.MOREX.r3.2HG0097620:7.17648e-05,AT5G35525,AT5G35525:1.63063e-07
151653at2759,3,Zm00001eb225480;Zm00001eb324200,Zm00001eb225480:0.00120382;Zm00001eb324200:0.00128739,SORBI_3002G338700,SORBI_3002G338700:0.00416232,NA,NA,HORVU.MOREX.r3.7HG0731950,HORVU.MOREX.r3.7HG0731950:2.12619e-05,NA,NA
151653at3193,3,Zm00001eb225480;Zm00001eb324200,Zm00001eb225480:0.00120382;Zm00001eb324200:0.00128739,SORBI_3002G338700,SORBI_3002G338700:0.00416232,NA,NA,HORVU.MOREX.r3.7HG0731950,HORVU.MOREX.r3.7HG0731950:2.12619e-05,NA,NA
151653at33090,3,Zm00001eb225480;Zm00001eb324200,Zm00001eb225480:0.00120382;Zm00001eb324200:0.00128739,SORBI_3002G338700,SORBI_3002G338700:0.00416232,NA,NA,HORVU.MOREX.r3.7HG0731950,HORVU.MOREX.r3.7HG0731950:2.12619e-05,NA,NA
158457at33090,3,Zm00001eb295910,Zm00001eb295910:0.0031163,NA,NA,LOC_Os08g05250,LOC_Os08g05250:0.000198573,NA,NA,AT1G07410;AT5G59150,AT1G07410:2.3443e-05;AT5G59150:4.8713e-10
159045at3193,3,Zm00001eb291010,Zm00001eb291010:0.00160706,SORBI_3003G335700,SORBI_3003G335700:0.00378126,LOC_Os05g04850,LOC_Os05g04850:5.29619e-05,NA,NA,NA,NA
159147at3193,3,Zm00001eb430440,Zm00001eb430440:7.05928e-05,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0077790,HORVU.MOREX.r3.1HG0077790:0.000321882,AT5G57110,AT5G57110:0.000192997
159655at33090,3,Zm00001eb023840,Zm00001eb023840:0.002748,SORBI_3006G171400,SORBI_3006G171400:0.000252628,NA,NA,NA,NA,AT2G44740,AT2G44740:0.000197224
16791at38820,3,Zm00001eb178270;Zm00001eb349050;Zm00001eb384620;Zm00001eb408430,Zm00001eb178270:0.00111495;Zm00001eb349050:0.00295819;Zm00001eb384620:0.00286511;Zm00001eb408430:0.000252919,NA,NA,LOC_Os07g01340,LOC_Os07g01340:5.71923e-07,HORVU.MOREX.r3.7HG0667720,HORVU.MOREX.r3.7HG0667720:5.1848e-05,NA,NA
16791at4447,3,Zm00001eb178270;Zm00001eb349050;Zm00001eb384620;Zm00001eb408430,Zm00001eb178270:0.00111495;Zm00001eb349050:0.00295819;Zm00001eb384620:0.00286511;Zm00001eb408430:0.000252919,NA,NA,LOC_Os07g01340,LOC_Os07g01340:5.71923e-07,HORVU.MOREX.r3.7HG0667720,HORVU.MOREX.r3.7HG0667720:5.1848e-05,NA,NA
179088at33090,3,Zm00001eb368580,Zm00001eb368580:0.00172232,NA,NA,LOC_Os12g01080,LOC_Os12g01080:2.15876e-06,NA,NA,AT2G38080;AT3G09220;AT4G39830,AT2G38080:1.2409e-05;AT3G09220:0.000296497;AT4G39830:0.000300764
202899at2759,3,Zm00001eb010640,Zm00001eb010640:0.000274345,NA,NA,LOC_Os05g04940,LOC_Os05g04940:3.5005e-05,NA,NA,AT5G09970,AT5G09970:0.000130291
202899at33090,3,Zm00001eb010640,Zm00001eb010640:0.000274345,NA,NA,LOC_Os05g04940,LOC_Os05g04940:3.5005e-05,NA,NA,AT5G09970,AT5G09970:0.000130291
2042608at2759,3,Zm00001eb326840,Zm00001eb326840:3.50559e-05,NA,NA,NA,NA,HORVU.MOREX.r3.4HG0417300,HORVU.MOREX.r3.4HG0417300:0.000397978,AT1G51410;AT1G68540;AT2G33590;AT2G33600,AT1G51410:3.00002e-05;AT1G68540:3.12181e-09;AT2G33590:0.000279331;AT2G33600:0.000279331
217808at3193,3,Zm00001eb030890,Zm00001eb030890:0.00266151,NA,NA,LOC_Os12g05970,LOC_Os12g05970:0.000201603,NA,NA,AT5G24270,AT5G24270:0.000250979
220610at3193,3,Zm00001eb368580,Zm00001eb368580:0.00172232,NA,NA,LOC_Os12g01080,LOC_Os12g01080:2.15876e-06,NA,NA,AT2G38080;AT3G09220,AT2G38080:1.2409e-05;AT3G09220:0.000296497
221938at2759,3,Zm00001eb378930,Zm00001eb378930:0.00230025,SORBI_3010G011200,SORBI_3010G011200:0.00189963,NA,NA,NA,NA,AT1G55490,AT1G55490:1.62826e-08
221938at3193,3,Zm00001eb378930,Zm00001eb378930:0.00230025,SORBI_3010G011200,SORBI_3010G011200:0.00189963,NA,NA,NA,NA,AT1G55490,AT1G55490:1.62826e-08
221938at33090,3,Zm00001eb378930,Zm00001eb378930:0.00230025,SORBI_3010G011200,SORBI_3010G011200:0.00189963,NA,NA,NA,NA,AT1G55490,AT1G55490:1.62826e-08
226419at2759,3,Zm00001eb110690;Zm00001eb324180,Zm00001eb110690:0.00071598;Zm00001eb324180:0.00128739,SORBI_3002G338500,SORBI_3002G338500:0.00416232,NA,NA,NA,NA,AT1G50310;AT3G19930,AT1G50310:0.000329384;AT3G19930:9.21419e-09
226419at3193,3,Zm00001eb110690;Zm00001eb324180,Zm00001eb110690:0.00071598;Zm00001eb324180:0.00128739,SORBI_3002G338500,SORBI_3002G338500:0.00416232,NA,NA,NA,NA,AT1G50310;AT3G19930,AT1G50310:0.000329384;AT3G19930:9.21419e-09
226419at33090,3,Zm00001eb110690;Zm00001eb324180,Zm00001eb110690:0.00071598;Zm00001eb324180:0.00128739,SORBI_3002G338500,SORBI_3002G338500:0.00416232,NA,NA,NA,NA,AT1G50310;AT3G19930,AT1G50310:0.000329384;AT3G19930:9.21419e-09
2480569at2759,3,NA,NA,SORBI_3001G263600,SORBI_3001G263600:0.000759097,LOC_Os07g01600,LOC_Os07g01600:0.000320311,NA,NA,AT2G40930,AT2G40930:0.000367146
256434at2759,3,Zm00001eb340330,Zm00001eb340330:0.000248758,SORBI_3003G143900,SORBI_3003G143900:0.000499291,NA,NA,HORVU.MOREX.r3.3HG0258640,HORVU.MOREX.r3.3HG0258640:0.000444159,NA,NA
2579207at2759,3,Zm00001eb406820,Zm00001eb406820:0.00147354,NA,NA,LOC_Os02g04400,LOC_Os02g04400:7.30232e-05,NA,NA,AT3G14390,AT3G14390:4.78426e-05
281993at2759,3,Zm00001eb173420;Zm00001eb295170,Zm00001eb173420:0.000800314;Zm00001eb295170:3.216e-05,NA,NA,LOC_Os08g01220,LOC_Os08g01220:0.000357076,HORVU.MOREX.r3.4HG0334450,HORVU.MOREX.r3.4HG0334450:0.000316557,NA,NA
30170at38820,3,Zm00001eb253200,Zm00001eb253200:0.000272947,SORBI_3004G255700,SORBI_3004G255700:0.00137758,NA,NA,HORVU.MOREX.r3.6HG0611040,HORVU.MOREX.r3.6HG0611040:1.26299e-05,NA,NA
30170at4447,3,Zm00001eb253200,Zm00001eb253200:0.000272947,SORBI_3004G255700,SORBI_3004G255700:0.00137758,NA,NA,HORVU.MOREX.r3.6HG0611040,HORVU.MOREX.r3.6HG0611040:1.26299e-05,NA,NA
314826at2759,3,Zm00001eb352220,Zm00001eb352220:0.000314607,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0524500,HORVU.MOREX.r3.5HG0524500:0.0003068,AT5G56340,AT5G56340:0.000286918
314826at3193,3,Zm00001eb352220,Zm00001eb352220:0.000314607,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0524500,HORVU.MOREX.r3.5HG0524500:0.0003068,AT5G56340,AT5G56340:0.000286918
314826at33090,3,Zm00001eb352220,Zm00001eb352220:0.000314607,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0524500,HORVU.MOREX.r3.5HG0524500:0.0003068,AT5G56340,AT5G56340:0.000286918
35025at4447,3,Zm00001eb191590;Zm00001eb292850,Zm00001eb191590:2.79931e-06;Zm00001eb292850:0.00288015,SORBI_3010G234400,SORBI_3010G234400:0.00342904,NA,NA,HORVU.MOREX.r3.1HG0002020;HORVU.MOREX.r3.7HG0747490,HORVU.MOREX.r3.1HG0002020:0.00015888;HORVU.MOREX.r3.7HG0747490:9.55369e-05,NA,NA
351217at33090,3,Zm00001eb151280,Zm00001eb151280:0.000734778,SORBI_3004G185100,SORBI_3004G185100:0.00142548,NA,NA,NA,NA,AT5G58800,AT5G58800:4.74713e-05
35153at2759,3,Zm00001eb295910,Zm00001eb295910:0.0031163,NA,NA,LOC_Os08g05250,LOC_Os08g05250:0.000198573,NA,NA,AT1G01200;AT1G07410;AT5G59150,AT1G01200:0.000138129;AT1G07410:2.3443e-05;AT5G59150:4.8713e-10
36205at33090,3,Zm00001eb030890;Zm00001eb160330,Zm00001eb030890:0.00266151;Zm00001eb160330:0.000421254,NA,NA,LOC_Os12g05970,LOC_Os12g05970:0.000201603,NA,NA,AT5G24270,AT5G24270:0.000250979
37110at3193,3,Zm00001eb033760,Zm00001eb033760:0.000663113,NA,NA,LOC_Os08g04920,LOC_Os08g04920:0.000310701,NA,NA,AT5G55930,AT5G55930:0.00010152
384659at2759,3,NA,NA,NA,NA,LOC_Os01g08510,LOC_Os01g08510:0.000219197,HORVU.MOREX.r3.2HG0097190,HORVU.MOREX.r3.2HG0097190:1.07946e-06,AT3G54090,AT3G54090:0.000297801
384659at33090,3,NA,NA,NA,NA,LOC_Os01g08510,LOC_Os01g08510:0.000219197,HORVU.MOREX.r3.2HG0097190,HORVU.MOREX.r3.2HG0097190:1.07946e-06,AT3G54090,AT3G54090:0.000297801
38595at38820,3,Zm00001eb198820,Zm00001eb198820:0.000531604,SORBI_3003G368000,SORBI_3003G368000:0.00427276,NA,NA,HORVU.MOREX.r3.1HG0075890,HORVU.MOREX.r3.1HG0075890:0.000362329,NA,NA
38595at4447,3,Zm00001eb198820,Zm00001eb198820:0.000531604,SORBI_3003G368000,SORBI_3003G368000:0.00427276,NA,NA,HORVU.MOREX.r3.1HG0075890,HORVU.MOREX.r3.1HG0075890:0.000362329,NA,NA
40440at38820,3,Zm00001eb291010,Zm00001eb291010:0.00160706,SORBI_3003G335700,SORBI_3003G335700:0.00378126,LOC_Os05g04850,LOC_Os05g04850:5.29619e-05,NA,NA,NA,NA
40440at4447,3,Zm00001eb291010,Zm00001eb291010:0.00160706,SORBI_3003G335700,SORBI_3003G335700:0.00378126,LOC_Os05g04850,LOC_Os05g04850:5.29619e-05,NA,NA,NA,NA
40443at2759,3,Zm00001eb191920;Zm00001eb258330,Zm00001eb191920:0.000654793;Zm00001eb258330:0.00132468,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0180680,HORVU.MOREX.r3.2HG0180680:3.32295e-05,AT5G60710,AT5G60710:0.000172933
40443at3193,3,Zm00001eb191920;Zm00001eb258330,Zm00001eb191920:0.000654793;Zm00001eb258330:0.00132468,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0180680,HORVU.MOREX.r3.2HG0180680:3.32295e-05,AT5G60710,AT5G60710:0.000172933
