Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
623441at2759,4,Zm00001eb122470,Zm00001eb122470:0.000343454,NA,NA,LOC_Os01g06090,LOC_Os01g06090:0.00232259,HORVU.MOREX.r3.7HG0718170,HORVU.MOREX.r3.7HG0718170:0.000430157,AT2G26910,AT2G26910:0.000850662
623441at33090,4,Zm00001eb122470,Zm00001eb122470:0.000343454,NA,NA,LOC_Os01g06090,LOC_Os01g06090:0.00232259,HORVU.MOREX.r3.7HG0718170,HORVU.MOREX.r3.7HG0718170:0.000430157,AT2G26910,AT2G26910:0.000850662
627237at2759,4,Zm00001eb082170;Zm00001eb112180;Zm00001eb126980;Zm00001eb289290;Zm00001eb304390,Zm00001eb082170:0.00129807;Zm00001eb112180:0.000492567;Zm00001eb126980:0.0045993;Zm00001eb289290:0.000457584;Zm00001eb304390:0.0008613,SORBI_3001G133900;SORBI_3001G223200;SORBI_3004G276200,SORBI_3001G133900:1.33064e-05;SORBI_3001G223200:4.58897e-05;SORBI_3004G276200:3.17183e-07,NA,NA,HORVU.MOREX.r3.2HG0177940;HORVU.MOREX.r3.5HG0510530,HORVU.MOREX.r3.2HG0177940:0.000151349;HORVU.MOREX.r3.5HG0510530:3.70895e-05,AT1G12110;AT1G32450;AT1G59740;AT2G02040;AT3G45660;AT3G45680;AT5G46050,AT1G12110:0.00176349;AT1G32450:0.000686244;AT1G59740:0.00125383;AT2G02040:0.00260374;AT3G45660:0.00119977;AT3G45680:0.00239667;AT5G46050:0.00118821
629188at33090,4,Zm00001eb082170;Zm00001eb112180;Zm00001eb126980;Zm00001eb289290;Zm00001eb304390,Zm00001eb082170:0.00129807;Zm00001eb112180:0.000492567;Zm00001eb126980:0.0045993;Zm00001eb289290:0.000457584;Zm00001eb304390:0.0008613,SORBI_3001G133900;SORBI_3001G223200;SORBI_3004G276200,SORBI_3001G133900:1.33064e-05;SORBI_3001G223200:4.58897e-05;SORBI_3004G276200:3.17183e-07,NA,NA,HORVU.MOREX.r3.2HG0177940;HORVU.MOREX.r3.5HG0510530,HORVU.MOREX.r3.2HG0177940:0.000151349;HORVU.MOREX.r3.5HG0510530:3.70895e-05,AT1G12110;AT1G32450;AT1G59740;AT2G02040;AT3G45660;AT3G45680;AT5G46050,AT1G12110:0.00176349;AT1G32450:0.000686244;AT1G59740:0.00125383;AT2G02040:0.00260374;AT3G45660:0.00119977;AT3G45680:0.00239667;AT5G46050:0.00118821
630100at33090,4,Zm00001eb257750,Zm00001eb257750:0.00313312,SORBI_3008G073700,SORBI_3008G073700:2.78957e-05,NA,NA,HORVU.MOREX.r3.3HG0303660;HORVU.MOREX.r3.4HG0332980;HORVU.MOREX.r3.6HG0623790,HORVU.MOREX.r3.3HG0303660:0.00292857;HORVU.MOREX.r3.4HG0332980:0.00251104;HORVU.MOREX.r3.6HG0623790:0.000420147,AT4G30610;AT4G30810,AT4G30610:0.000144076;AT4G30810:5.07042e-05
638084at2759,4,Zm00001eb063370;Zm00001eb260050;Zm00001eb304280,Zm00001eb063370:0.00237705;Zm00001eb260050:0.00310741;Zm00001eb304280:0.000100271,NA,NA,LOC_Os05g05870,LOC_Os05g05870:0.000807723,HORVU.MOREX.r3.4HG0412200;HORVU.MOREX.r3.7HG0706740,HORVU.MOREX.r3.4HG0412200:0.000411667;HORVU.MOREX.r3.7HG0706740:0.000958839,AT1G19170,AT1G19170:0.00103379
640662at2759,4,Zm00001eb009940;Zm00001eb009950;Zm00001eb043110;Zm00001eb058260;Zm00001eb067730;Zm00001eb195200;Zm00001eb195210;Zm00001eb204960;Zm00001eb225230;Zm00001eb251340;Zm00001eb291850;Zm00001eb383860;Zm00001eb383870,Zm00001eb009940:0.00432377;Zm00001eb009950:0.00432377;Zm00001eb043110:0.00117009;Zm00001eb058260:0.00132073;Zm00001eb067730:0.00141403;Zm00001eb195200:3.99621e-05;Zm00001eb195210:3.99621e-05;Zm00001eb204960:0.00349325;Zm00001eb225230:0.000671643;Zm00001eb251340:0.00192423;Zm00001eb291850:0.00182543;Zm00001eb383860:0.00221929;Zm00001eb383870:0.00221929,NA,NA,LOC_Os01g07870;LOC_Os05g01620,LOC_Os01g07870:0.000662423;LOC_Os05g01620:0.00193699,HORVU.MOREX.r3.5HG0494460;HORVU.MOREX.r3.6HG0618250,HORVU.MOREX.r3.5HG0494460:0.00107914;HORVU.MOREX.r3.6HG0618250:0.000331314,AT1G14540;AT2G24800;AT2G38380;AT3G17070;AT4G37520;AT5G05340;AT5G51890,AT1G14540:0.00142391;AT2G24800:0.00193847;AT2G38380:0.000460378;AT3G17070:0.00127131;AT4G37520:0.00189472;AT5G05340:0.000741017;AT5G51890:0.00127568
674490at33090,4,Zm00001eb002570;Zm00001eb233720,Zm00001eb002570:0.00255102;Zm00001eb233720:0.00419949,NA,NA,LOC_Os03g01320,LOC_Os03g01320:0.000354137,HORVU.MOREX.r3.4HG0341970,HORVU.MOREX.r3.4HG0341970:0.000627065,AT4G05160,AT4G05160:0.00253084
787554at2759,4,Zm00001eb061860;Zm00001eb072810;Zm00001eb093410;Zm00001eb107190;Zm00001eb212430;Zm00001eb369270;Zm00001eb429270,Zm00001eb061860:0.00188196;Zm00001eb072810:0.00132706;Zm00001eb093410:0.00218079;Zm00001eb107190:0.00248974;Zm00001eb212430:0.00170799;Zm00001eb369270:0.00250539;Zm00001eb429270:0.000403675,SORBI_3003G225200,SORBI_3003G225200:4.85292e-05,NA,NA,HORVU.MOREX.r3.6HG0633900,HORVU.MOREX.r3.6HG0633900:0.000213192,AT4G09570;AT4G21940;AT5G04870,AT4G09570:2.61684e-05;AT4G21940:0.000936898;AT5G04870:0.00143042
787554at33090,4,Zm00001eb061860;Zm00001eb072810;Zm00001eb093410;Zm00001eb107190;Zm00001eb212430;Zm00001eb369270;Zm00001eb429270,Zm00001eb061860:0.00188196;Zm00001eb072810:0.00132706;Zm00001eb093410:0.00218079;Zm00001eb107190:0.00248974;Zm00001eb212430:0.00170799;Zm00001eb369270:0.00250539;Zm00001eb429270:0.000403675,SORBI_3003G225200,SORBI_3003G225200:4.85292e-05,NA,NA,HORVU.MOREX.r3.6HG0633900,HORVU.MOREX.r3.6HG0633900:0.000213192,AT4G09570;AT4G21940;AT5G04870,AT4G09570:2.61684e-05;AT4G21940:0.000936898;AT5G04870:0.00143042
794814at2759,4,Zm00001eb062530;Zm00001eb116350;Zm00001eb403120,Zm00001eb062530:0.00425278;Zm00001eb116350:0.00135365;Zm00001eb403120:9.82028e-05,NA,NA,LOC_Os03g01460,LOC_Os03g01460:0.00152165,HORVU.MOREX.r3.3HG0228240;HORVU.MOREX.r3.3HG0228250,HORVU.MOREX.r3.3HG0228240:0.000743658;HORVU.MOREX.r3.3HG0228250:0.000743658,AT5G03530,AT5G03530:0.00243672
809874at33090,4,Zm00001eb063370;Zm00001eb260050;Zm00001eb304280,Zm00001eb063370:0.00237705;Zm00001eb260050:0.00310741;Zm00001eb304280:0.000100271,NA,NA,LOC_Os05g05870,LOC_Os05g05870:0.000807723,HORVU.MOREX.r3.4HG0412200;HORVU.MOREX.r3.7HG0706740,HORVU.MOREX.r3.4HG0412200:0.000411667;HORVU.MOREX.r3.7HG0706740:0.000958839,AT1G19170,AT1G19170:0.00103379
102233at2759,3,Zm00001eb208100,Zm00001eb208100:0.000322983,SORBI_3004G038000,SORBI_3004G038000:1.55242e-07,NA,NA,NA,NA,AT5G35320,AT5G35320:0.00244621
102233at3193,3,Zm00001eb208100,Zm00001eb208100:0.000322983,SORBI_3004G038000,SORBI_3004G038000:1.55242e-07,NA,NA,NA,NA,AT5G35320,AT5G35320:0.00244621
102233at33090,3,Zm00001eb208100,Zm00001eb208100:0.000322983,SORBI_3004G038000,SORBI_3004G038000:1.55242e-07,NA,NA,NA,NA,AT5G35320,AT5G35320:0.00244621
106400at33090,3,Zm00001eb010370;Zm00001eb062600,Zm00001eb010370:0.00136245;Zm00001eb062600:0.00425278,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0006570,HORVU.MOREX.r3.1HG0006570:0.00261864,AT3G46000;AT4G25590;AT5G59880,AT3G46000:0.000190012;AT4G25590:0.00010457;AT5G59880:0.00156506
11040at2759,3,Zm00001eb098630;Zm00001eb198790;Zm00001eb259960,Zm00001eb098630:8.76476e-05;Zm00001eb198790:0.000843962;Zm00001eb259960:0.00313907,NA,NA,NA,NA,HORVU.MOREX.r3.6HG0545670,HORVU.MOREX.r3.6HG0545670:0.00182419,AT1G22990,AT1G22990:0.00221339
11040at3193,3,Zm00001eb098630;Zm00001eb198790;Zm00001eb259960,Zm00001eb098630:8.76476e-05;Zm00001eb198790:0.000843962;Zm00001eb259960:0.00313907,NA,NA,NA,NA,HORVU.MOREX.r3.6HG0545670,HORVU.MOREX.r3.6HG0545670:0.00182419,AT1G22990,AT1G22990:0.00221339
11040at33090,3,Zm00001eb098630;Zm00001eb198790;Zm00001eb259960,Zm00001eb098630:8.76476e-05;Zm00001eb198790:0.000843962;Zm00001eb259960:0.00313907,NA,NA,NA,NA,HORVU.MOREX.r3.6HG0545670,HORVU.MOREX.r3.6HG0545670:0.00182419,AT1G22990,AT1G22990:0.00221339
110713at2759,3,Zm00001eb227170;Zm00001eb389680,Zm00001eb227170:1.18479e-05;Zm00001eb389680:0.00215617,SORBI_3010G219100,SORBI_3010G219100:4.82697e-07,LOC_Os06g07030,LOC_Os06g07030:0.00203894,NA,NA,NA,NA
110713at3193,3,Zm00001eb227170;Zm00001eb389680,Zm00001eb227170:1.18479e-05;Zm00001eb389680:0.00215617,SORBI_3010G219100,SORBI_3010G219100:4.82697e-07,LOC_Os06g07030,LOC_Os06g07030:0.00203894,NA,NA,NA,NA
110713at33090,3,Zm00001eb227170;Zm00001eb389680,Zm00001eb227170:1.18479e-05;Zm00001eb389680:0.00215617,SORBI_3010G219100,SORBI_3010G219100:4.82697e-07,LOC_Os06g07030,LOC_Os06g07030:0.00203894,NA,NA,NA,NA
117243at2759,3,Zm00001eb258790,Zm00001eb258790:8.60146e-05,NA,NA,LOC_Os01g06640,LOC_Os01g06640:0.00224021,NA,NA,AT4G17740,AT4G17740:0.000966362
128682at3193,3,Zm00001eb290220;Zm00001eb368530,Zm00001eb290220:0.00402537;Zm00001eb368530:0.00230744,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0304120,HORVU.MOREX.r3.3HG0304120:0.00113664,AT1G07090;AT5G28490,AT1G07090:2.28494e-05;AT5G28490:0.00247842
128682at33090,3,Zm00001eb290220;Zm00001eb368530,Zm00001eb290220:0.00402537;Zm00001eb368530:0.00230744,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0304120,HORVU.MOREX.r3.3HG0304120:0.00113664,AT1G07090;AT5G28490,AT1G07090:2.28494e-05;AT5G28490:0.00247842
132787at33090,3,Zm00001eb002470;Zm00001eb402510,Zm00001eb002470:0.00198137;Zm00001eb402510:0.000824493,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0331000,HORVU.MOREX.r3.3HG0331000:0.00135087,AT5G13160,AT5G13160:0.0018887
139695at2759,3,Zm00001eb296590,Zm00001eb296590:0.000374482,NA,NA,NA,NA,HORVU.MOREX.r3.7HG0714140,HORVU.MOREX.r3.7HG0714140:0.00255555,AT1G01120,AT1G01120:0.00207513
158457at33090,3,Zm00001eb328530,Zm00001eb328530:0.00183868,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0288930;HORVU.MOREX.r3.5HG0471130,HORVU.MOREX.r3.3HG0288930:6.99314e-05;HORVU.MOREX.r3.5HG0471130:5.20703e-10,AT2G33870;AT5G47960,AT2G33870:0.0010887;AT5G47960:0.0014666
16791at38820,3,Zm00001eb178270,Zm00001eb178270:0.000221887,SORBI_3007G087400,SORBI_3007G087400:3.12185e-06,NA,NA,HORVU.MOREX.r3.3HG0307240;HORVU.MOREX.r3.3HG0307250,HORVU.MOREX.r3.3HG0307240:0.00202857;HORVU.MOREX.r3.3HG0307250:0.00135417,NA,NA
16791at4447,3,Zm00001eb178270,Zm00001eb178270:0.000221887,SORBI_3007G087400,SORBI_3007G087400:3.12185e-06,NA,NA,HORVU.MOREX.r3.3HG0307240;HORVU.MOREX.r3.3HG0307250,HORVU.MOREX.r3.3HG0307240:0.00202857;HORVU.MOREX.r3.3HG0307250:0.00135417,NA,NA
179088at33090,3,Zm00001eb195100;Zm00001eb254960,Zm00001eb195100:0.00393012;Zm00001eb254960:3.40827e-05,SORBI_3003G341500,SORBI_3003G341500:9.25933e-06,NA,NA,NA,NA,AT2G38080,AT2G38080:0.00109634
196363at3193,3,Zm00001eb214330,Zm00001eb214330:0.00259561,NA,NA,LOC_Os03g07610,LOC_Os03g07610:0.00215393,NA,NA,AT2G14880,AT2G14880:0.000928062
196363at33090,3,Zm00001eb214330,Zm00001eb214330:0.00259561,NA,NA,LOC_Os03g07610,LOC_Os03g07610:0.00215393,NA,NA,AT2G14880,AT2G14880:0.000928062
2126835at2759,3,Zm00001eb015890;Zm00001eb330760;Zm00001eb338910,Zm00001eb015890:0.00181942;Zm00001eb330760:0.00208468;Zm00001eb338910:0.00131824,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0111790,HORVU.MOREX.r3.2HG0111790:0.0014822,AT4G23740,AT4G23740:0.000963708
220610at3193,3,Zm00001eb195100;Zm00001eb254960,Zm00001eb195100:0.00393012;Zm00001eb254960:3.40827e-05,SORBI_3003G341500,SORBI_3003G341500:9.25933e-06,NA,NA,NA,NA,AT2G38080,AT2G38080:0.00109634
2217459at2759,3,Zm00001eb368990,Zm00001eb368990:0.000371986,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0297100,HORVU.MOREX.r3.3HG0297100:0.00261929,AT3G08590,AT3G08590:0.000657292
230405at3193,3,Zm00001eb015890;Zm00001eb330760;Zm00001eb338910,Zm00001eb015890:0.00181942;Zm00001eb330760:0.00208468;Zm00001eb338910:0.00131824,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0111790,HORVU.MOREX.r3.2HG0111790:0.0014822,AT4G23740,AT4G23740:0.000963708
230405at33090,3,Zm00001eb015890;Zm00001eb330760;Zm00001eb338910,Zm00001eb015890:0.00181942;Zm00001eb330760:0.00208468;Zm00001eb338910:0.00131824,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0111790,HORVU.MOREX.r3.2HG0111790:0.0014822,AT4G23740,AT4G23740:0.000963708
234279at3193,3,Zm00001eb137310,Zm00001eb137310:0.00279538,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0233880,HORVU.MOREX.r3.3HG0233880:0.00263194,AT1G23320,AT1G23320:0.00103427
2617408at2759,3,Zm00001eb061610;Zm00001eb183830,Zm00001eb061610:0.00275329;Zm00001eb183830:0.00306819,SORBI_3001G047400,SORBI_3001G047400:6.25028e-07,NA,NA,NA,NA,AT5G63880,AT5G63880:3.04971e-05
2690913at2759,3,Zm00001eb164580;Zm00001eb321890,Zm00001eb164580:0.00382067;Zm00001eb321890:0.00392336,NA,NA,LOC_Os04g05080,LOC_Os04g05080:0.00194134,NA,NA,AT5G19160,AT5G19160:0.00124159
27062at38820,3,Zm00001eb058760;Zm00001eb117900,Zm00001eb058760:0.00122097;Zm00001eb117900:0.00353088,SORBI_3001G076400,SORBI_3001G076400:1.75935e-07,NA,NA,HORVU.MOREX.r3.5HG0513310,HORVU.MOREX.r3.5HG0513310:0.00224211,NA,NA
27062at4447,3,Zm00001eb058760;Zm00001eb117900,Zm00001eb058760:0.00122097;Zm00001eb117900:0.00353088,SORBI_3001G076400,SORBI_3001G076400:1.75935e-07,NA,NA,HORVU.MOREX.r3.5HG0513310,HORVU.MOREX.r3.5HG0513310:0.00224211,NA,NA
281993at2759,3,Zm00001eb051830,Zm00001eb051830:0.00245616,NA,NA,LOC_Os08g01220,LOC_Os08g01220:0.00234958,HORVU.MOREX.r3.4HG0334450,HORVU.MOREX.r3.4HG0334450:0.00111823,NA,NA
317514at3193,3,Zm00001eb071570,Zm00001eb071570:0.00186944,SORBI_3006G206700,SORBI_3006G206700:1.60805e-05,NA,NA,NA,NA,AT4G26050,AT4G26050:0.00130509
317514at33090,3,Zm00001eb071570,Zm00001eb071570:0.00186944,SORBI_3006G206700,SORBI_3006G206700:1.60805e-05,NA,NA,NA,NA,AT4G26050,AT4G26050:0.00130509
326892at2759,3,Zm00001eb290220;Zm00001eb368530,Zm00001eb290220:0.00402537;Zm00001eb368530:0.00230744,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0304120,HORVU.MOREX.r3.3HG0304120:0.00113664,AT1G07090;AT5G28490,AT1G07090:2.28494e-05;AT5G28490:0.00247842
35153at2759,3,Zm00001eb319220;Zm00001eb328530,Zm00001eb319220:0.00366278;Zm00001eb328530:0.00183868,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0288930;HORVU.MOREX.r3.5HG0471130,HORVU.MOREX.r3.3HG0288930:6.99314e-05;HORVU.MOREX.r3.5HG0471130:5.20703e-10,AT2G33870;AT5G47960,AT2G33870:0.0010887;AT5G47960:0.0014666
385098at2759,3,Zm00001eb055730;Zm00001eb128290,Zm00001eb055730:0.00242801;Zm00001eb128290:0.000875036,NA,NA,LOC_Os02g07520,LOC_Os02g07520:0.00144686,NA,NA,AT1G22180,AT1G22180:0.000931002
4103828at2759,3,Zm00001eb291810,Zm00001eb291810:0.000402879,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0294710,HORVU.MOREX.r3.3HG0294710:0.00232082,AT5G54940,AT5G54940:0.0026398
419791at33090,3,Zm00001eb257300;Zm00001eb257310,Zm00001eb257300:0.0043912;Zm00001eb257310:0.0043912,NA,NA,NA,NA,HORVU.MOREX.r3.6HG0622130,HORVU.MOREX.r3.6HG0622130:0.000298605,AT4G25790;AT5G26130,AT4G25790:7.69144e-05;AT5G26130:0.000661125
431403at3193,3,Zm00001eb304390,Zm00001eb304390:0.0008613,SORBI_3004G276200,SORBI_3004G276200:3.17183e-07,NA,NA,NA,NA,AT1G32450,AT1G32450:0.000686244
4350256at2759,3,Zm00001eb008450;Zm00001eb400380,Zm00001eb008450:0.00462573;Zm00001eb400380:0.00339024,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0207170,HORVU.MOREX.r3.2HG0207170:0.000800681,AT1G13250;AT1G19300;AT5G15470,AT1G13250:0.00107672;AT1G19300:0.0023367;AT5G15470:0.000776874
43813at33090,3,Zm00001eb109730,Zm00001eb109730:0.000966135,NA,NA,LOC_Os07g04850,LOC_Os07g04850:0.00219201,NA,NA,AT1G22210;AT1G35910;AT1G78090,AT1G22210:0.00183702;AT1G35910:0.00209197;AT1G78090:0.000664908
4388267at2759,3,Zm00001eb375030,Zm00001eb375030:0.00300986,NA,NA,NA,NA,HORVU.MOREX.r3.4HG0397460,HORVU.MOREX.r3.4HG0397460:0.0023358,AT5G07830,AT5G07830:0.00225753
447116at2759,3,Zm00001eb289320;Zm00001eb361680;Zm00001eb366540,Zm00001eb289320:0.000457584;Zm00001eb361680:0.00115519;Zm00001eb366540:7.45311e-07,SORBI_3002G388700;SORBI_3003G164500,SORBI_3002G388700:0.000121526;SORBI_3003G164500:9.54032e-05,NA,NA,NA,NA,AT1G17950,AT1G17950:0.00224311
4495752at2759,3,Zm00001eb195100;Zm00001eb254960,Zm00001eb195100:0.00393012;Zm00001eb254960:3.40827e-05,SORBI_3003G341500,SORBI_3003G341500:9.25933e-06,NA,NA,NA,NA,AT2G38080,AT2G38080:0.00109634
4564369at2759,3,Zm00001eb057500,Zm00001eb057500:0.00404676,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0511110,HORVU.MOREX.r3.5HG0511110:0.000400078,AT4G18160;AT5G46360,AT4G18160:0.00173469;AT5G46360:0.00267252
