Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
192930at3193,3,Zm00001eb134490,Zm00001eb134490:0.00274166,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0425520,HORVU.MOREX.r3.5HG0425520:0.000178137,AT5G62310,AT5G62310:0.000189619
2547374at2759,3,Zm00001eb208540,Zm00001eb208540:0.00231228,NA,NA,NA,NA,HORVU.MOREX.r3.4HG0393620,HORVU.MOREX.r3.4HG0393620:0.00215336,AT5G01670;AT5G62420,AT5G01670:0.00103839;AT5G62420:0.000745654
2663474at2759,3,NA,NA,NA,NA,LOC_Os10g04640,LOC_Os10g04640:0.00314176,HORVU.MOREX.r3.1HG0040810,HORVU.MOREX.r3.1HG0040810:0.00262916,AT5G51570,AT5G51570:0.000927216
308984at33090,3,Zm00001eb208540,Zm00001eb208540:0.00231228,NA,NA,NA,NA,HORVU.MOREX.r3.4HG0393620,HORVU.MOREX.r3.4HG0393620:0.00215336,AT5G01670;AT5G62420,AT5G01670:0.00103839;AT5G62420:0.000745654
3402248at2759,3,Zm00001eb332830;Zm00001eb356140;Zm00001eb430920,Zm00001eb332830:0.000927005;Zm00001eb356140:0.000633694;Zm00001eb430920:0.00384338,NA,NA,NA,NA,HORVU.MOREX.r3.7HG0750280,HORVU.MOREX.r3.7HG0750280:0.00315561,AT5G43810,AT5G43810:0.000206181
35153at2759,3,Zm00001eb062910,Zm00001eb062910:0.00332084,NA,NA,LOC_Os08g05250,LOC_Os08g05250:0.000227641,NA,NA,AT1G06400;AT2G43130;AT5G59150,AT1G06400:0.000329173;AT2G43130:2.82842e-05;AT5G59150:0.000421863
413980at3193,3,Zm00001eb205810,Zm00001eb205810:0.00253405,SORBI_3004G083000,SORBI_3004G083000:2.11667e-05,NA,NA,NA,NA,AT5G47730,AT5G47730:0.000473335
413980at33090,3,Zm00001eb205810,Zm00001eb205810:0.00253405,SORBI_3004G083000,SORBI_3004G083000:2.11667e-05,NA,NA,NA,NA,AT5G47730,AT5G47730:0.000473335
434009at2759,3,Zm00001eb395470,Zm00001eb395470:0.000909076,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0425710,HORVU.MOREX.r3.5HG0425710:0.00180675,AT3G03650,AT3G03650:0.000719757
459946at2759,3,Zm00001eb197020,Zm00001eb197020:0.00177543,NA,NA,LOC_Os08g02900,LOC_Os08g02900:0.00141873,NA,NA,AT1G05670,AT1G05670:0.000566161
4750521at2759,3,Zm00001eb357800,Zm00001eb357800:0.000851799,NA,NA,NA,NA,HORVU.MOREX.r3.6HG0593390,HORVU.MOREX.r3.6HG0593390:0.000767069,AT5G50800,AT5G50800:0.000261659
4755763at2759,3,Zm00001eb071550;Zm00001eb430440,Zm00001eb071550:0.00187251;Zm00001eb430440:0.00289579,SORBI_3006G206800,SORBI_3006G206800:2.93525e-06,NA,NA,NA,NA,AT5G57110,AT5G57110:0.000316141
4782124at2759,3,Zm00001eb057860,Zm00001eb057860:0.00326921,NA,NA,LOC_Os05g05020,LOC_Os05g05020:0.00346919,NA,NA,AT4G30360;AT5G57940,AT4G30360:0.00107912;AT5G57940:0.00029832
4804397at2759,3,NA,NA,NA,NA,LOC_Os05g01690,LOC_Os05g01690:0.00339964,HORVU.MOREX.r3.5HG0518960,HORVU.MOREX.r3.5HG0518960:0.0022966,AT3G04780;AT3G08710,AT3G04780:1.68287e-08;AT3G08710:5.38517e-07
4809112at2759,3,NA,NA,SORBI_3007G091100,SORBI_3007G091100:3.5554e-07,LOC_Os12g01510,LOC_Os12g01510:0.00287823,NA,NA,AT4G36350,AT4G36350:5.23245e-05
4813329at2759,3,Zm00001eb205810,Zm00001eb205810:0.00253405,SORBI_3004G083000,SORBI_3004G083000:2.11667e-05,NA,NA,NA,NA,AT5G47730,AT5G47730:0.000473335
485902at3193,3,Zm00001eb206740,Zm00001eb206740:0.00319241,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0186630,HORVU.MOREX.r3.2HG0186630:0.00080883,AT4G38930,AT4G38930:0.000531535
4932230at2759,3,Zm00001eb418370,Zm00001eb418370:0.0022451,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0273790,HORVU.MOREX.r3.3HG0273790:2.78262e-06,AT4G18140,AT4G18140:0.000740451
4932650at2759,3,Zm00001eb315040,Zm00001eb315040:0.00159037,NA,NA,LOC_Os09g04600,LOC_Os09g04600:0.0013485,NA,NA,AT1G71000,AT1G71000:0.000203436
4935827at2759,3,Zm00001eb036890;Zm00001eb129020;Zm00001eb289180,Zm00001eb036890:0.00132195;Zm00001eb129020:0.00114485;Zm00001eb289180:0.00301385,NA,NA,NA,NA,HORVU.MOREX.r3.7HG0684610,HORVU.MOREX.r3.7HG0684610:0.00305283,AT3G56930,AT3G56930:0.000812208
4955488at2759,3,NA,NA,SORBI_3003G427600,SORBI_3003G427600:3.89764e-08,LOC_Os05g01530,LOC_Os05g01530:0.00298285,NA,NA,AT4G30160,AT4G30160:0.00108672
5004212at2759,3,Zm00001eb160700,Zm00001eb160700:0.00374665,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0536910,HORVU.MOREX.r3.5HG0536910:0.00282042,AT2G35990;AT4G35190,AT2G35990:1.55669e-05;AT4G35190:8.78727e-05
5004507at2759,3,Zm00001eb403460,Zm00001eb403460:0.00107473,NA,NA,LOC_Os03g01660,LOC_Os03g01660:0.00318874,NA,NA,AT1G76010,AT1G76010:0.000404297
5006073at2759,3,Zm00001eb070400,Zm00001eb070400:0.00119925,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0524470,HORVU.MOREX.r3.5HG0524470:0.00230102,AT1G04120,AT1G04120:0.000571617
5015019at2759,3,Zm00001eb202800,Zm00001eb202800:0.00362422,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0066860;HORVU.MOREX.r3.3HG0298370,HORVU.MOREX.r3.1HG0066860:0.000551258;HORVU.MOREX.r3.3HG0298370:0.0024672,AT4G35010;AT4G36360,AT4G35010:0.000384953;AT4G36360:0.00075909
516269at2759,3,NA,NA,NA,NA,LOC_Os07g05810,LOC_Os07g05810:0.00175675,HORVU.MOREX.r3.1HG0043600,HORVU.MOREX.r3.1HG0043600:0.00292903,AT1G06890;AT1G77610,AT1G06890:0.000116942;AT1G77610:0.000830695
530396at33090,3,NA,NA,NA,NA,LOC_Os10g04640,LOC_Os10g04640:0.00314176,HORVU.MOREX.r3.1HG0040810,HORVU.MOREX.r3.1HG0040810:0.00262916,AT5G51570,AT5G51570:0.000927216
585262at33090,3,NA,NA,SORBI_3001G003600,SORBI_3001G003600:2.47052e-05,NA,NA,HORVU.MOREX.r3.2HG0198640,HORVU.MOREX.r3.2HG0198640:0.00185119,AT2G30310;AT5G63170,AT2G30310:0.000174592;AT5G63170:0.000279127
588513at2759,3,Zm00001eb308690;Zm00001eb374600;Zm00001eb394770,Zm00001eb308690:0.00284364;Zm00001eb374600:0.00370611;Zm00001eb394770:0.000482949,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0513170,HORVU.MOREX.r3.5HG0513170:0.000748876,AT3G08570,AT3G08570:0.00043598
588513at33090,3,Zm00001eb308690;Zm00001eb374600;Zm00001eb394770,Zm00001eb308690:0.00284364;Zm00001eb374600:0.00370611;Zm00001eb394770:0.000482949,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0513170,HORVU.MOREX.r3.5HG0513170:0.000748876,AT3G08570,AT3G08570:0.00043598
597178at3193,3,Zm00001eb202800,Zm00001eb202800:0.00362422,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0066860;HORVU.MOREX.r3.3HG0298370,HORVU.MOREX.r3.1HG0066860:0.000551258;HORVU.MOREX.r3.3HG0298370:0.0024672,AT4G35010,AT4G35010:0.000384953
597178at33090,3,Zm00001eb202800,Zm00001eb202800:0.00362422,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0066860;HORVU.MOREX.r3.3HG0298370,HORVU.MOREX.r3.1HG0066860:0.000551258;HORVU.MOREX.r3.3HG0298370:0.0024672,AT4G35010,AT4G35010:0.000384953
599360at2759,3,NA,NA,SORBI_3007G087400,SORBI_3007G087400:2.19752e-06,LOC_Os07g01340,LOC_Os07g01340:0.000472262,NA,NA,AT1G58360,AT1G58360:9.74285e-05
599360at3193,3,NA,NA,SORBI_3007G087400,SORBI_3007G087400:2.19752e-06,LOC_Os07g01340,LOC_Os07g01340:0.000472262,NA,NA,AT1G58360,AT1G58360:9.74285e-05
599360at33090,3,NA,NA,SORBI_3007G087400,SORBI_3007G087400:2.19752e-06,LOC_Os07g01340,LOC_Os07g01340:0.000472262,NA,NA,AT1G58360,AT1G58360:9.74285e-05
601600at33090,3,NA,NA,NA,NA,LOC_Os07g05810,LOC_Os07g05810:0.00175675,HORVU.MOREX.r3.1HG0043600,HORVU.MOREX.r3.1HG0043600:0.00292903,AT1G06890,AT1G06890:0.000116942
602547at3193,3,NA,NA,SORBI_3003G427600,SORBI_3003G427600:3.89764e-08,LOC_Os05g01530,LOC_Os05g01530:0.00298285,NA,NA,AT4G30160,AT4G30160:0.00108672
625738at33090,3,Zm00001eb067730,Zm00001eb067730:0.000703317,NA,NA,NA,NA,HORVU.MOREX.r3.6HG0615810,HORVU.MOREX.r3.6HG0615810:0.00123044,AT4G30170;AT4G37520,AT4G30170:0.00108672;AT4G37520:0.000538612
630100at3193,3,Zm00001eb131190,Zm00001eb131190:0.00369207,NA,NA,NA,NA,HORVU.MOREX.r3.6HG0623790,HORVU.MOREX.r3.6HG0623790:0.00285093,AT2G35780;AT3G07990,AT2G35780:0.000134429;AT3G07990:0.000348054
635367at2759,3,Zm00001eb119450,Zm00001eb119450:0.00310671,NA,NA,LOC_Os01g01390,LOC_Os01g01390:0.00215711,NA,NA,AT4G11220;AT4G23630,AT4G11220:0.000624174;AT4G23630:0.000990543
635367at33090,3,Zm00001eb119450,Zm00001eb119450:0.00310671,NA,NA,LOC_Os01g01390,LOC_Os01g01390:0.00215711,NA,NA,AT4G11220;AT4G23630,AT4G11220:0.000624174;AT4G23630:0.000990543
638576at33090,3,Zm00001eb070400,Zm00001eb070400:0.00119925,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0524470,HORVU.MOREX.r3.5HG0524470:0.00230102,AT1G04120,AT1G04120:0.000571617
638616at33090,3,Zm00001eb048420;Zm00001eb228590,Zm00001eb048420:0.00060321;Zm00001eb228590:9.34811e-05,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0110850,HORVU.MOREX.r3.2HG0110850:0.00280333,AT1G76360;AT2G02800,AT1G76360:8.89638e-05;AT2G02800:0.000742281
640662at3193,3,Zm00001eb068210,Zm00001eb068210:0.00380364,NA,NA,NA,NA,HORVU.MOREX.r3.6HG0546360,HORVU.MOREX.r3.6HG0546360:0.0023604,AT5G05340,AT5G05340:0.000402701
640662at33090,3,Zm00001eb068210,Zm00001eb068210:0.00380364,NA,NA,NA,NA,HORVU.MOREX.r3.6HG0546360,HORVU.MOREX.r3.6HG0546360:0.0023604,AT5G05340,AT5G05340:0.000402701
643341at2759,3,Zm00001eb167820;Zm00001eb316130,Zm00001eb167820:0.00273461;Zm00001eb316130:0.00200557,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0511490;HORVU.MOREX.r3.6HG0543250,HORVU.MOREX.r3.5HG0511490:0.00281985;HORVU.MOREX.r3.6HG0543250:0.00299297,AT1G08590;AT1G72300;AT5G62230,AT1G08590:6.24816e-07;AT1G72300:2.17812e-05;AT5G62230:0.00053918
643341at33090,3,Zm00001eb167820;Zm00001eb316130,Zm00001eb167820:0.00273461;Zm00001eb316130:0.00200557,NA,NA,NA,NA,HORVU.MOREX.r3.6HG0543250,HORVU.MOREX.r3.6HG0543250:0.00299297,AT1G08590;AT1G72300;AT5G62230,AT1G08590:6.24816e-07;AT1G72300:2.17812e-05;AT5G62230:0.00053918
648775at3193,3,Zm00001eb356140,Zm00001eb356140:0.000633694,NA,NA,NA,NA,HORVU.MOREX.r3.7HG0750280,HORVU.MOREX.r3.7HG0750280:0.00315561,AT5G43810,AT5G43810:0.000206181
651258at3193,3,Zm00001eb244120,Zm00001eb244120:0.00142182,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0205400,HORVU.MOREX.r3.2HG0205400:0.000596594,AT3G27170,AT3G27170:3.08947e-05
663580at2759,3,Zm00001eb072020,Zm00001eb072020:0.00170158,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0536370,HORVU.MOREX.r3.5HG0536370:0.000434411,AT1G30650;AT4G01250,AT1G30650:0.000873553;AT4G01250:9.94862e-06
663580at3193,3,Zm00001eb072020,Zm00001eb072020:0.00170158,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0536370,HORVU.MOREX.r3.5HG0536370:0.000434411,AT1G30650;AT4G01250,AT1G30650:0.000873553;AT4G01250:9.94862e-06
663580at33090,3,Zm00001eb072020,Zm00001eb072020:0.00170158,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0536370,HORVU.MOREX.r3.5HG0536370:0.000434411,AT1G30650;AT4G01250,AT1G30650:0.000873553;AT4G01250:9.94862e-06
676568at2759,3,Zm00001eb206740,Zm00001eb206740:0.00319241,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0186630,HORVU.MOREX.r3.2HG0186630:0.00080883,AT4G38930,AT4G38930:0.000531535
756207at33090,3,Zm00001eb206740,Zm00001eb206740:0.00319241,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0186630,HORVU.MOREX.r3.2HG0186630:0.00080883,AT4G38930,AT4G38930:0.000531535
757700at2759,3,Zm00001eb134490,Zm00001eb134490:0.00274166,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0425520,HORVU.MOREX.r3.5HG0425520:0.000178137,AT5G62310,AT5G62310:0.000189619
757700at33090,3,Zm00001eb134490,Zm00001eb134490:0.00274166,NA,NA,NA,NA,HORVU.MOREX.r3.5HG0425520,HORVU.MOREX.r3.5HG0425520:0.000178137,AT5G62310,AT5G62310:0.000189619
787791at33090,3,Zm00001eb071550;Zm00001eb430440,Zm00001eb071550:0.00187251;Zm00001eb430440:0.00289579,SORBI_3006G206800,SORBI_3006G206800:2.93525e-06,NA,NA,NA,NA,AT5G57110,AT5G57110:0.000316141
788495at2759,3,Zm00001eb048420;Zm00001eb228590,Zm00001eb048420:0.00060321;Zm00001eb228590:9.34811e-05,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0110850,HORVU.MOREX.r3.2HG0110850:0.00280333,AT1G76360;AT2G02800,AT1G76360:8.89638e-05;AT2G02800:0.000742281
804748at2759,3,Zm00001eb244120,Zm00001eb244120:0.00142182,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0205400,HORVU.MOREX.r3.2HG0205400:0.000596594,AT3G27170,AT3G27170:3.08947e-05
804748at33090,3,Zm00001eb244120,Zm00001eb244120:0.00142182,NA,NA,NA,NA,HORVU.MOREX.r3.2HG0205400,HORVU.MOREX.r3.2HG0205400:0.000596594,AT3G27170,AT3G27170:3.08947e-05
809293at33090,3,NA,NA,SORBI_3003G427600,SORBI_3003G427600:3.89764e-08,LOC_Os05g01530,LOC_Os05g01530:0.00298285,NA,NA,AT4G30160,AT4G30160:0.00108672
101881at38820,2,Zm00001eb403460,Zm00001eb403460:0.00107473,NA,NA,LOC_Os03g01660,LOC_Os03g01660:0.00318874,NA,NA,NA,NA
101881at4447,2,Zm00001eb403460,Zm00001eb403460:0.00107473,NA,NA,LOC_Os03g01660,LOC_Os03g01660:0.00318874,NA,NA,NA,NA
102641at38820,2,Zm00001eb112250,Zm00001eb112250:0.00369062,SORBI_3008G071300,SORBI_3008G071300:1.56919e-05,NA,NA,NA,NA,NA,NA
102641at4447,2,Zm00001eb112250,Zm00001eb112250:0.00369062,SORBI_3008G071300,SORBI_3008G071300:1.56919e-05,NA,NA,NA,NA,NA,NA
105162at3193,2,Zm00001eb395470,Zm00001eb395470:0.000909076,NA,NA,NA,NA,NA,NA,AT3G03650,AT3G03650:0.000719757
105464at38820,2,NA,NA,SORBI_3004G166600,SORBI_3004G166600:1.17418e-05,LOC_Os02g05340,LOC_Os02g05340:0.00147357,NA,NA,NA,NA
105464at4447,2,NA,NA,SORBI_3004G166600,SORBI_3004G166600:1.17418e-05,LOC_Os02g05340,LOC_Os02g05340:0.00147357,NA,NA,NA,NA
105955at2759,2,Zm00001eb364390,Zm00001eb364390:0.00181828,NA,NA,NA,NA,NA,NA,AT5G58430,AT5G58430:0.000104113
105955at33090,2,Zm00001eb364390,Zm00001eb364390:0.00181828,NA,NA,NA,NA,NA,NA,AT5G58430,AT5G58430:0.000104113
107861at38820,2,Zm00001eb292780,Zm00001eb292780:0.00279872,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0077620,HORVU.MOREX.r3.1HG0077620:0.00311546,NA,NA
107861at4447,2,Zm00001eb292780,Zm00001eb292780:0.00279872,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0077620,HORVU.MOREX.r3.1HG0077620:0.00311546,NA,NA
110070at2759,2,NA,NA,NA,NA,LOC_Os01g01500,LOC_Os01g01500:0.00357957,HORVU.MOREX.r3.3HG0230880,HORVU.MOREX.r3.3HG0230880:0.00273938,NA,NA
110816at2759,2,NA,NA,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0013220,HORVU.MOREX.r3.1HG0013220:0.00166946,AT4G23410;AT5G57810,AT4G23410:0.000551076;AT5G57810:0.00109261
110816at33090,2,NA,NA,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0013220,HORVU.MOREX.r3.1HG0013220:0.00166946,AT4G23410;AT5G57810,AT4G23410:0.000551076;AT5G57810:0.00109261
111875at38820,2,Zm00001eb050110,Zm00001eb050110:0.00366393,NA,NA,NA,NA,HORVU.MOREX.r3.7HG0742620,HORVU.MOREX.r3.7HG0742620:9.04413e-05,NA,NA
111875at4447,2,Zm00001eb050110,Zm00001eb050110:0.00366393,NA,NA,NA,NA,HORVU.MOREX.r3.7HG0742620,HORVU.MOREX.r3.7HG0742620:9.04413e-05,NA,NA
112282at3193,2,Zm00001eb022050,Zm00001eb022050:0.000785826,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0054280,HORVU.MOREX.r3.1HG0054280:0.00241272,NA,NA
112282at33090,2,Zm00001eb022050,Zm00001eb022050:0.000785826,NA,NA,NA,NA,HORVU.MOREX.r3.1HG0054280,HORVU.MOREX.r3.1HG0054280:0.00241272,NA,NA
128682at3193,2,NA,NA,NA,NA,LOC_Os10g04780,LOC_Os10g04780:0.00322405,NA,NA,AT5G28490;AT5G58500,AT5G28490:0.000455206;AT5G58500:0.000119196
128682at33090,2,NA,NA,NA,NA,LOC_Os10g04780,LOC_Os10g04780:0.00322405,NA,NA,AT5G28490;AT5G58500,AT5G28490:0.000455206;AT5G58500:0.000119196
129707at33090,2,Zm00001eb148640,Zm00001eb148640:0.00407594,NA,NA,NA,NA,NA,NA,AT5G59290,AT5G59290:0.000213235
13065at33090,2,Zm00001eb326960,Zm00001eb326960:0.00303452,NA,NA,NA,NA,HORVU.MOREX.r3.7HG0687190,HORVU.MOREX.r3.7HG0687190:0.00175447,NA,NA
132787at33090,2,Zm00001eb241950,Zm00001eb241950:0.00294235,NA,NA,NA,NA,NA,NA,AT5G02800;AT5G13160,AT5G02800:1.35368e-05;AT5G13160:0.00018901
137700at3193,2,NA,NA,NA,NA,LOC_Os01g01500,LOC_Os01g01500:0.00357957,HORVU.MOREX.r3.3HG0230880,HORVU.MOREX.r3.3HG0230880:0.00273938,NA,NA
137700at33090,2,NA,NA,NA,NA,LOC_Os01g01500,LOC_Os01g01500:0.00357957,HORVU.MOREX.r3.3HG0230880,HORVU.MOREX.r3.3HG0230880:0.00273938,NA,NA
139695at2759,2,Zm00001eb167740,Zm00001eb167740:0.00167267,NA,NA,NA,NA,NA,NA,AT1G01120;AT5G43760,AT1G01120:0.000204927;AT5G43760:0.000621944
14064at38820,2,Zm00001eb393470,Zm00001eb393470:0.00105856,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0326770,HORVU.MOREX.r3.3HG0326770:0.0024783,NA,NA
14064at4447,2,Zm00001eb393470,Zm00001eb393470:0.00105856,NA,NA,NA,NA,HORVU.MOREX.r3.3HG0326770,HORVU.MOREX.r3.3HG0326770:0.0024783,NA,NA
141974at3193,2,NA,NA,NA,NA,LOC_Os08g05250,LOC_Os08g05250:0.000227641,NA,NA,AT2G43130,AT2G43130:2.82842e-05
14755at38820,2,NA,NA,NA,NA,LOC_Os10g04640,LOC_Os10g04640:0.00314176,HORVU.MOREX.r3.1HG0040810,HORVU.MOREX.r3.1HG0040810:0.00262916,NA,NA
15502at2759,2,NA,NA,NA,NA,NA,NA,HORVU.MOREX.r3.7HG0748730,HORVU.MOREX.r3.7HG0748730:0.00149545,AT1G74460,AT1G74460:0.000510224
157436at2759,2,Zm00001eb058970,Zm00001eb058970:0.000120372,NA,NA,NA,NA,NA,NA,AT1G10020,AT1G10020:0.000269334
