Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
168202at33090,4,Zm00001eb217290;Zm00001eb332830;Zm00001eb428910;Zm00001eb430920,Zm00001eb217290:0.00344434;Zm00001eb332830:0.00367109;Zm00001eb428910:0.000838761;Zm00001eb430920:0.000714533,SORBI_3009G003700,SORBI_3009G003700:0.000520951,NA,NA,HORVU.MOREX.r3.2HG0190470;HORVU.MOREX.r3.7HG0750280,HORVU.MOREX.r3.2HG0190470:0.000139195;HORVU.MOREX.r3.7HG0750280:0.000126365,AT5G21150,AT5G21150:0.00243535
1873865at2759,4,Zm00001eb038960,Zm00001eb038960:0.00239219,SORBI_3003G128800,SORBI_3003G128800:0.00152453,LOC_Os03g08220,LOC_Os03g08220:0.0012796,NA,NA,AT2G28950;AT2G40610;AT4G01630;AT5G02260,AT2G28950:0.00350046;AT2G40610:0.00349111;AT4G01630:0.00333444;AT5G02260:0.00224216
194710at2759,4,Zm00001eb036270,Zm00001eb036270:0.00464136,SORBI_3004G174200,SORBI_3004G174200:0.00228901,NA,NA,HORVU.MOREX.r3.3HG0280890,HORVU.MOREX.r3.3HG0280890:0.00142246,AT2G47250,AT2G47250:0.0026786
2225058at2759,4,Zm00001eb205090,Zm00001eb205090:0.000621666,SORBI_3003G198900;SORBI_3005G007900,SORBI_3003G198900:0.00066159;SORBI_3005G007900:0.00254859,NA,NA,HORVU.MOREX.r3.1HG0061140;HORVU.MOREX.r3.2HG0159620,HORVU.MOREX.r3.1HG0061140:0.00123899;HORVU.MOREX.r3.2HG0159620:0.00147651,AT5G36250,AT5G36250:0.00291913
2467431at2759,4,NA,NA,SORBI_3001G187000,SORBI_3001G187000:0.00184063,LOC_Os03g01320,LOC_Os03g01320:0.000633468,HORVU.MOREX.r3.6HG0606110,HORVU.MOREX.r3.6HG0606110:4.97998e-05,AT4G05160,AT4G05160:0.00112232
326892at2759,4,Zm00001eb185130,Zm00001eb185130:0.00381122,SORBI_3001G219400;SORBI_3009G170100,SORBI_3001G219400:0.000962257;SORBI_3009G170100:0.00107021,LOC_Os10g04780,LOC_Os10g04780:6.0464e-06,NA,NA,AT1G07090;AT5G28490,AT1G07090:0.00384916;AT5G28490:0.00103263
3402248at2759,4,Zm00001eb217290;Zm00001eb332830;Zm00001eb428910;Zm00001eb430920,Zm00001eb217290:0.00344434;Zm00001eb332830:0.00367109;Zm00001eb428910:0.000838761;Zm00001eb430920:0.000714533,SORBI_3009G003700,SORBI_3009G003700:0.000520951,NA,NA,HORVU.MOREX.r3.2HG0190470;HORVU.MOREX.r3.7HG0750280,HORVU.MOREX.r3.2HG0190470:0.000139195;HORVU.MOREX.r3.7HG0750280:0.000126365,AT5G21150,AT5G21150:0.00243535
381908at2759,4,Zm00001eb038610;Zm00001eb065120;Zm00001eb275510;Zm00001eb368570,Zm00001eb038610:0.00165806;Zm00001eb065120:0.00320607;Zm00001eb275510:0.00425737;Zm00001eb368570:0.000753721,SORBI_3003G341900,SORBI_3003G341900:0.0029036,NA,NA,HORVU.MOREX.r3.2HG0198640;HORVU.MOREX.r3.6HG0539180;HORVU.MOREX.r3.7HG0650710;HORVU.MOREX.r3.7HG0650790,HORVU.MOREX.r3.2HG0198640:0.00020465;HORVU.MOREX.r3.6HG0539180:0.00267684;HORVU.MOREX.r3.7HG0650710:1.02288e-05;HORVU.MOREX.r3.7HG0650790:1.02288e-05,AT5G33370,AT5G33370:0.00379476
38595at4447,4,Zm00001eb146720,Zm00001eb146720:0.00435993,SORBI_3005G047300,SORBI_3005G047300:0.00218964,LOC_Os04g06879,LOC_Os04g06879:0.000173593,HORVU.MOREX.r3.1HG0075890,HORVU.MOREX.r3.1HG0075890:0.00128199,NA,NA
433140at33090,4,Zm00001eb038960,Zm00001eb038960:0.00239219,SORBI_3003G128800,SORBI_3003G128800:0.00152453,LOC_Os03g08220,LOC_Os03g08220:0.0012796,NA,NA,AT2G28950;AT2G40610;AT4G01630;AT5G02260,AT2G28950:0.00350046;AT2G40610:0.00349111;AT4G01630:0.00333444;AT5G02260:0.00224216
4382965at2759,4,Zm00001eb146720;Zm00001eb292770,Zm00001eb146720:0.00435993;Zm00001eb292770:0.00296989,SORBI_3005G047300,SORBI_3005G047300:0.00218964,LOC_Os04g06879,LOC_Os04g06879:0.000173593,HORVU.MOREX.r3.1HG0075890,HORVU.MOREX.r3.1HG0075890:0.00128199,NA,NA
4755763at2759,4,Zm00001eb430440,Zm00001eb430440:0.00391178,SORBI_3003G420500,SORBI_3003G420500:0.000107824,NA,NA,HORVU.MOREX.r3.5HG0492640;HORVU.MOREX.r3.7HG0682170,HORVU.MOREX.r3.5HG0492640:0.00010523;HORVU.MOREX.r3.7HG0682170:0.0018589,AT1G27770;AT5G57110,AT1G27770:0.00233632;AT5G57110:0.0025171
4804397at2759,4,Zm00001eb213000;Zm00001eb281920;Zm00001eb431490,Zm00001eb213000:0.00315378;Zm00001eb281920:0.00317027;Zm00001eb431490:0.000439508,SORBI_3003G054200,SORBI_3003G054200:0.00208507,LOC_Os05g01690,LOC_Os05g01690:3.12075e-05,NA,NA,AT1G11530;AT1G45145;AT1G59730;AT2G25950,AT1G11530:0.00356783;AT1G45145:0.00340162;AT1G59730:0.00311123;AT2G25950:0.00344345
4805980at2759,4,Zm00001eb076810;Zm00001eb084910;Zm00001eb336090,Zm00001eb076810:0.00215157;Zm00001eb084910:0.00149609;Zm00001eb336090:0.000666552,SORBI_3004G224700,SORBI_3004G224700:0.00129615,NA,NA,HORVU.MOREX.r3.4HG0332980;HORVU.MOREX.r3.6HG0623790,HORVU.MOREX.r3.4HG0332980:0.00225223;HORVU.MOREX.r3.6HG0623790:9.18186e-07,AT4G30610,AT4G30610:0.00246786
4925035at2759,4,Zm00001eb160330,Zm00001eb160330:0.00334903,NA,NA,LOC_Os02g02910,LOC_Os02g02910:0.000546966,HORVU.MOREX.r3.6HG0626000,HORVU.MOREX.r3.6HG0626000:0.00227655,AT5G24270,AT5G24270:0.00345385
5006558at2759,4,Zm00001eb189920,Zm00001eb189920:0.00283001,SORBI_3004G250900,SORBI_3004G250900:0.00132916,NA,NA,HORVU.MOREX.r3.3HG0308840;HORVU.MOREX.r3.5HG0480430,HORVU.MOREX.r3.3HG0308840:0.00161845;HORVU.MOREX.r3.5HG0480430:0.00206589,AT3G24503,AT3G24503:0.00238271
51486at3193,4,Zm00001eb205090,Zm00001eb205090:0.000621666,SORBI_3003G198900,SORBI_3003G198900:0.00066159,NA,NA,HORVU.MOREX.r3.2HG0159620,HORVU.MOREX.r3.2HG0159620:0.00147651,AT5G36250,AT5G36250:0.00291913
533082at3193,4,Zm00001eb146720,Zm00001eb146720:0.00435993,SORBI_3005G047300,SORBI_3005G047300:0.00218964,LOC_Os04g06879,LOC_Os04g06879:0.000173593,HORVU.MOREX.r3.1HG0075890,HORVU.MOREX.r3.1HG0075890:0.00128199,NA,NA
534218at33090,4,Zm00001eb281920;Zm00001eb431490,Zm00001eb281920:0.00317027;Zm00001eb431490:0.000439508,SORBI_3003G054200,SORBI_3003G054200:0.00208507,LOC_Os05g01690,LOC_Os05g01690:3.12075e-05,NA,NA,AT1G11530;AT1G45145;AT1G59730,AT1G11530:0.00356783;AT1G45145:0.00340162;AT1G59730:0.00311123
588513at2759,4,Zm00001eb244600;Zm00001eb374600;Zm00001eb405800;Zm00001eb405820,Zm00001eb244600:0.00455581;Zm00001eb374600:0.00202154;Zm00001eb405800:0.00117347;Zm00001eb405820:0.00117347,SORBI_3002G204300;SORBI_3006G120000,SORBI_3002G204300:0.00161268;SORBI_3006G120000:0.000771085,NA,NA,HORVU.MOREX.r3.5HG0483030,HORVU.MOREX.r3.5HG0483030:0.00145101,AT1G03010,AT1G03010:0.00132375
588513at33090,4,Zm00001eb244600;Zm00001eb374600;Zm00001eb405800;Zm00001eb405820,Zm00001eb244600:0.00455581;Zm00001eb374600:0.00202154;Zm00001eb405800:0.00117347;Zm00001eb405820:0.00117347,SORBI_3002G204300;SORBI_3006G120000,SORBI_3002G204300:0.00161268;SORBI_3006G120000:0.000771085,NA,NA,HORVU.MOREX.r3.5HG0483030,HORVU.MOREX.r3.5HG0483030:0.00145101,AT1G03010,AT1G03010:0.00132375
599299at2759,4,Zm00001eb403580,Zm00001eb403580:0.000511572,SORBI_3006G160900,SORBI_3006G160900:0.0018021,NA,NA,HORVU.MOREX.r3.2HG0184480,HORVU.MOREX.r3.2HG0184480:1.22254e-05,AT1G71930;AT5G66300,AT1G71930:0.00224802;AT5G66300:0.00226984
599299at3193,4,Zm00001eb403580,Zm00001eb403580:0.000511572,SORBI_3006G160900,SORBI_3006G160900:0.0018021,NA,NA,HORVU.MOREX.r3.2HG0184480,HORVU.MOREX.r3.2HG0184480:1.22254e-05,AT1G71930;AT5G66300,AT1G71930:0.00224802;AT5G66300:0.00226984
599299at33090,4,Zm00001eb403580,Zm00001eb403580:0.000511572,SORBI_3006G160900,SORBI_3006G160900:0.0018021,NA,NA,HORVU.MOREX.r3.2HG0184480,HORVU.MOREX.r3.2HG0184480:1.22254e-05,AT1G71930;AT5G66300,AT1G71930:0.00224802;AT5G66300:0.00226984
630100at3193,4,Zm00001eb076810;Zm00001eb336090,Zm00001eb076810:0.00215157;Zm00001eb336090:0.000666552,SORBI_3004G224700,SORBI_3004G224700:0.00129615,NA,NA,HORVU.MOREX.r3.6HG0623790,HORVU.MOREX.r3.6HG0623790:9.18186e-07,AT4G30610,AT4G30610:0.00246786
630100at33090,4,Zm00001eb076810;Zm00001eb084910;Zm00001eb336090,Zm00001eb076810:0.00215157;Zm00001eb084910:0.00149609;Zm00001eb336090:0.000666552,SORBI_3004G224700,SORBI_3004G224700:0.00129615,NA,NA,HORVU.MOREX.r3.4HG0332980;HORVU.MOREX.r3.6HG0623790,HORVU.MOREX.r3.4HG0332980:0.00225223;HORVU.MOREX.r3.6HG0623790:9.18186e-07,AT4G30610,AT4G30610:0.00246786
638084at2759,4,Zm00001eb344980,Zm00001eb344980:0.00429952,SORBI_3001G026800;SORBI_3004G319600,SORBI_3001G026800:0.000539387;SORBI_3004G319600:0.00069345,NA,NA,HORVU.MOREX.r3.4HG0412200;HORVU.MOREX.r3.5HG0480580,HORVU.MOREX.r3.4HG0412200:0.0013003;HORVU.MOREX.r3.5HG0480580:0.00117012,AT3G62110,AT3G62110:0.000106767
643341at2759,4,Zm00001eb040920;Zm00001eb070510;Zm00001eb073370;Zm00001eb101560;Zm00001eb149530;Zm00001eb153630;Zm00001eb167830;Zm00001eb222050;Zm00001eb228140;Zm00001eb256740;Zm00001eb290670;Zm00001eb336650;Zm00001eb362650;Zm00001eb402940;Zm00001eb403550;Zm00001eb428530,Zm00001eb040920:0.00469874;Zm00001eb070510:0.00478499;Zm00001eb073370:0.00264719;Zm00001eb101560:0.00166675;Zm00001eb149530:0.0025423;Zm00001eb153630:0.00191878;Zm00001eb167830:0.00430436;Zm00001eb222050:0.00253334;Zm00001eb228140:0.00378997;Zm00001eb256740:0.000257887;Zm00001eb290670:4.76644e-05;Zm00001eb336650:0.00221346;Zm00001eb362650:0.00490753;Zm00001eb402940:0.0013554;Zm00001eb403550:0.000511572;Zm00001eb428530:0.00258477,SORBI_3001G265700;SORBI_3003G052100;SORBI_3003G375800;SORBI_3006G217900;SORBI_3007G144600,SORBI_3001G265700:0.00243212;SORBI_3003G052100:0.00257239;SORBI_3003G375800:0.000755179;SORBI_3006G217900:0.000962177;SORBI_3007G144600:0.00195798,NA,NA,HORVU.MOREX.r3.5HG0511490;HORVU.MOREX.r3.6HG0543250;HORVU.MOREX.r3.7HG0669620,HORVU.MOREX.r3.5HG0511490:0.00143783;HORVU.MOREX.r3.6HG0543250:0.00020331;HORVU.MOREX.r3.7HG0669620:0.00131128,AT1G72300;AT2G02220;AT2G26330;AT5G61480,AT1G72300:0.00261231;AT2G02220:0.00168899;AT2G26330:0.00398497;AT5G61480:0.00385799
643341at33090,4,Zm00001eb040920;Zm00001eb070510;Zm00001eb073370;Zm00001eb101560;Zm00001eb149530;Zm00001eb153630;Zm00001eb167830;Zm00001eb222050;Zm00001eb228140;Zm00001eb256740;Zm00001eb290670;Zm00001eb336650;Zm00001eb402940;Zm00001eb403550;Zm00001eb428530,Zm00001eb040920:0.00469874;Zm00001eb070510:0.00478499;Zm00001eb073370:0.00264719;Zm00001eb101560:0.00166675;Zm00001eb149530:0.0025423;Zm00001eb153630:0.00191878;Zm00001eb167830:0.00430436;Zm00001eb222050:0.00253334;Zm00001eb228140:0.00378997;Zm00001eb256740:0.000257887;Zm00001eb290670:4.76644e-05;Zm00001eb336650:0.00221346;Zm00001eb402940:0.0013554;Zm00001eb403550:0.000511572;Zm00001eb428530:0.00258477,SORBI_3001G265700;SORBI_3003G052100;SORBI_3003G375800;SORBI_3006G217900;SORBI_3007G144600,SORBI_3001G265700:0.00243212;SORBI_3003G052100:0.00257239;SORBI_3003G375800:0.000755179;SORBI_3006G217900:0.000962177;SORBI_3007G144600:0.00195798,NA,NA,HORVU.MOREX.r3.6HG0543250;HORVU.MOREX.r3.7HG0669620,HORVU.MOREX.r3.6HG0543250:0.00020331;HORVU.MOREX.r3.7HG0669620:0.00131128,AT1G72300;AT2G02220;AT2G26330;AT5G61480,AT1G72300:0.00261231;AT2G02220:0.00168899;AT2G26330:0.00398497;AT5G61480:0.00385799
666932at2759,4,Zm00001eb068530,Zm00001eb068530:0.000649202,SORBI_3010G052600,SORBI_3010G052600:0.00190732,NA,NA,HORVU.MOREX.r3.2HG0204820,HORVU.MOREX.r3.2HG0204820:0.00187941,AT3G50260;AT5G67190,AT3G50260:0.00054268;AT5G67190:8.35582e-05
666932at3193,4,Zm00001eb068530,Zm00001eb068530:0.000649202,SORBI_3010G052600,SORBI_3010G052600:0.00190732,NA,NA,HORVU.MOREX.r3.2HG0204820,HORVU.MOREX.r3.2HG0204820:0.00187941,AT3G50260;AT5G67190,AT3G50260:0.00054268;AT5G67190:8.35582e-05
666932at33090,4,Zm00001eb068530,Zm00001eb068530:0.000649202,SORBI_3010G052600,SORBI_3010G052600:0.00190732,NA,NA,HORVU.MOREX.r3.2HG0204820,HORVU.MOREX.r3.2HG0204820:0.00187941,AT3G50260;AT5G67190,AT3G50260:0.00054268;AT5G67190:8.35582e-05
674490at33090,4,NA,NA,SORBI_3001G187000,SORBI_3001G187000:0.00184063,LOC_Os03g01320,LOC_Os03g01320:0.000633468,HORVU.MOREX.r3.6HG0606110,HORVU.MOREX.r3.6HG0606110:4.97998e-05,AT4G05160,AT4G05160:0.00112232
705275at2759,4,Zm00001eb362000,Zm00001eb362000:0.000192808,NA,NA,LOC_Os03g01620,LOC_Os03g01620:0.000946102,HORVU.MOREX.r3.2HG0096800,HORVU.MOREX.r3.2HG0096800:0.000811365,AT1G04610;AT4G28720,AT1G04610:0.0019743;AT4G28720:0.00208542
705275at3193,4,Zm00001eb362000,Zm00001eb362000:0.000192808,NA,NA,LOC_Os03g01620,LOC_Os03g01620:0.000946102,HORVU.MOREX.r3.2HG0096800,HORVU.MOREX.r3.2HG0096800:0.000811365,AT1G04610;AT4G28720,AT1G04610:0.0019743;AT4G28720:0.00208542
705275at33090,4,Zm00001eb362000,Zm00001eb362000:0.000192808,NA,NA,LOC_Os03g01620,LOC_Os03g01620:0.000946102,HORVU.MOREX.r3.2HG0096800,HORVU.MOREX.r3.2HG0096800:0.000811365,AT1G04610;AT4G28720,AT1G04610:0.0019743;AT4G28720:0.00208542
787791at33090,4,Zm00001eb430440,Zm00001eb430440:0.00391178,SORBI_3003G420500,SORBI_3003G420500:0.000107824,NA,NA,HORVU.MOREX.r3.5HG0492640;HORVU.MOREX.r3.7HG0682170,HORVU.MOREX.r3.5HG0492640:0.00010523;HORVU.MOREX.r3.7HG0682170:0.0018589,AT1G27770;AT5G57110,AT1G27770:0.00233632;AT5G57110:0.0025171
792599at33090,4,Zm00001eb205090,Zm00001eb205090:0.000621666,SORBI_3003G198900;SORBI_3005G007900,SORBI_3003G198900:0.00066159;SORBI_3005G007900:0.00254859,NA,NA,HORVU.MOREX.r3.1HG0061140;HORVU.MOREX.r3.2HG0159620,HORVU.MOREX.r3.1HG0061140:0.00123899;HORVU.MOREX.r3.2HG0159620:0.00147651,AT5G36250,AT5G36250:0.00291913
801705at33090,4,Zm00001eb189920,Zm00001eb189920:0.00283001,SORBI_3004G250900,SORBI_3004G250900:0.00132916,NA,NA,HORVU.MOREX.r3.3HG0308840;HORVU.MOREX.r3.5HG0480430,HORVU.MOREX.r3.3HG0308840:0.00161845;HORVU.MOREX.r3.5HG0480430:0.00206589,AT3G24503,AT3G24503:0.00238271
809874at33090,4,Zm00001eb344980,Zm00001eb344980:0.00429952,SORBI_3001G026800;SORBI_3004G319600,SORBI_3001G026800:0.000539387;SORBI_3004G319600:0.00069345,NA,NA,HORVU.MOREX.r3.4HG0412200;HORVU.MOREX.r3.5HG0480580,HORVU.MOREX.r3.4HG0412200:0.0013003;HORVU.MOREX.r3.5HG0480580:0.00117012,AT3G62110,AT3G62110:0.000106767
91193at2759,4,Zm00001eb015710;Zm00001eb215310,Zm00001eb015710:0.00248954;Zm00001eb215310:0.00183867,SORBI_3001G099100,SORBI_3001G099100:0.00201513,NA,NA,HORVU.MOREX.r3.7HG0669790,HORVU.MOREX.r3.7HG0669790:0.000395064,AT5G49720,AT5G49720:0.00114814
91193at33090,4,Zm00001eb015710;Zm00001eb215310,Zm00001eb015710:0.00248954;Zm00001eb215310:0.00183867,SORBI_3001G099100,SORBI_3001G099100:0.00201513,NA,NA,HORVU.MOREX.r3.7HG0669790,HORVU.MOREX.r3.7HG0669790:0.000395064,AT5G49720,AT5G49720:0.00114814
100739at4447,3,Zm00001eb185130,Zm00001eb185130:0.00381122,SORBI_3001G219400,SORBI_3001G219400:0.000962257,LOC_Os10g04780,LOC_Os10g04780:6.0464e-06,NA,NA,NA,NA
101881at38820,3,Zm00001eb403460,Zm00001eb403460:0.00124899,SORBI_3001G099800,SORBI_3001G099800:0.00201513,LOC_Os03g01660,LOC_Os03g01660:0.0011105,NA,NA,NA,NA
101881at4447,3,Zm00001eb403460,Zm00001eb403460:0.00124899,SORBI_3001G099800,SORBI_3001G099800:0.00201513,LOC_Os03g01660,LOC_Os03g01660:0.0011105,NA,NA,NA,NA
104624at3193,3,Zm00001eb277700,Zm00001eb277700:0.00135907,NA,NA,LOC_Os01g07500,LOC_Os01g07500:0.000300324,NA,NA,AT1G16920,AT1G16920:0.00390351
105955at2759,3,Zm00001eb420920,Zm00001eb420920:0.00373339,SORBI_3003G341700;SORBI_3003G341800,SORBI_3003G341700:0.0029036;SORBI_3003G341800:0.0029036,NA,NA,NA,NA,AT3G09520,AT3G09520:0.00312947
105955at33090,3,Zm00001eb420920,Zm00001eb420920:0.00373339,SORBI_3003G341700;SORBI_3003G341800,SORBI_3003G341700:0.0029036;SORBI_3003G341800:0.0029036,NA,NA,NA,NA,AT3G09520,AT3G09520:0.00312947
110816at2759,3,Zm00001eb313460,Zm00001eb313460:0.00157877,SORBI_3010G212700,SORBI_3010G212700:0.000297736,NA,NA,NA,NA,AT5G46700,AT5G46700:0.00350977
110816at33090,3,Zm00001eb313460,Zm00001eb313460:0.00157877,SORBI_3010G212700,SORBI_3010G212700:0.000297736,NA,NA,NA,NA,AT5G46700,AT5G46700:0.00350977
112282at3193,3,NA,NA,SORBI_3001G314000,SORBI_3001G314000:0.00135056,LOC_Os05g01620,LOC_Os05g01620:0.00100178,HORVU.MOREX.r3.1HG0054280,HORVU.MOREX.r3.1HG0054280:0.00134203,NA,NA
112282at33090,3,NA,NA,SORBI_3001G314000,SORBI_3001G314000:0.00135056,LOC_Os05g01620,LOC_Os05g01620:0.00100178,HORVU.MOREX.r3.1HG0054280,HORVU.MOREX.r3.1HG0054280:0.00134203,NA,NA
139695at2759,3,Zm00001eb167740,Zm00001eb167740:0.00312597,SORBI_3004G341300,SORBI_3004G341300:0.00124392,NA,NA,NA,NA,AT1G01120,AT1G01120:0.00380051
14206at38820,3,Zm00001eb386030,Zm00001eb386030:0.00277162,SORBI_3010G178600,SORBI_3010G178600:0.000343548,NA,NA,HORVU.MOREX.r3.7HG0648880,HORVU.MOREX.r3.7HG0648880:0.00204611,NA,NA
14206at4447,3,Zm00001eb386030,Zm00001eb386030:0.00277162,SORBI_3010G178600,SORBI_3010G178600:0.000343548,NA,NA,HORVU.MOREX.r3.7HG0648880,HORVU.MOREX.r3.7HG0648880:0.00204611,NA,NA
148967at2759,3,Zm00001eb044960;Zm00001eb221040,Zm00001eb044960:0.000219961;Zm00001eb221040:0.00142155,SORBI_3001G209300,SORBI_3001G209300:0.000404471,LOC_Os10g04910,LOC_Os10g04910:9.13764e-05,NA,NA,NA,NA
148967at3193,3,Zm00001eb044960;Zm00001eb221040,Zm00001eb044960:0.000219961;Zm00001eb221040:0.00142155,SORBI_3001G209300,SORBI_3001G209300:0.000404471,LOC_Os10g04910,LOC_Os10g04910:9.13764e-05,NA,NA,NA,NA
148967at33090,3,Zm00001eb044960;Zm00001eb221040,Zm00001eb044960:0.000219961;Zm00001eb221040:0.00142155,SORBI_3001G209300,SORBI_3001G209300:0.000404471,LOC_Os10g04910,LOC_Os10g04910:9.13764e-05,NA,NA,NA,NA
158179at2759,3,Zm00001eb292740,Zm00001eb292740:0.00327015,SORBI_3004G017900,SORBI_3004G017900:0.000694859,NA,NA,NA,NA,AT2G17800;AT5G45970,AT2G17800:0.00200313;AT5G45970:0.00231667
158179at33090,3,Zm00001eb292740,Zm00001eb292740:0.00327015,SORBI_3004G017900,SORBI_3004G017900:0.000694859,NA,NA,NA,NA,AT2G17800;AT5G45970,AT2G17800:0.00200313;AT5G45970:0.00231667
164184at3193,3,Zm00001eb058860,Zm00001eb058860:0.000483293,SORBI_3003G308100,SORBI_3003G308100:0.00159736,NA,NA,NA,NA,AT3G07330,AT3G07330:0.00195184
