species,gene,pvalue
Arabidopsis,AT1G66440,1.434396e-10
Arabidopsis,AT1G80440,1.768465e-10
Arabidopsis,AT1G26771,1.990045e-10
Arabidopsis,AT1G56620,2.03304e-10
Arabidopsis,AT3G18850,2.164179e-10
Arabidopsis,AT1G27630,2.423393e-10
Arabidopsis,AT5G10650,2.42944e-10
Arabidopsis,AT4G26630,2.623954e-10
Arabidopsis,AT3G16710,2.704834e-10
Arabidopsis,AT1G13450,2.840961e-10
Arabidopsis,AT5G18475,3.380533e-10
Arabidopsis,AT1G56450,3.655805e-10
Arabidopsis,AT3G23200,4.095772e-10
Arabidopsis,AT1G31240,4.232768e-10
Arabidopsis,AT3G17060,4.50418e-10
Arabidopsis,AT4G26420,5.180322e-10
Arabidopsis,AT1G27440,5.52345e-10
Arabidopsis,AT1G13920,5.752921e-10
Arabidopsis,AT1G27580,6.023904e-10
Arabidopsis,AT3G16910,6.695778e-10
Arabidopsis,AT3G60530,7.517037e-10
Arabidopsis,AT1G17040,7.727207e-10
Arabidopsis,AT4G26470,7.90525e-10
Arabidopsis,AT1G17560,8.380954e-10
Arabidopsis,AT3G19620,8.545526e-10
Arabidopsis,AT1G26100,9.636183e-10
Arabidopsis,AT1G26110,9.636183e-10
Arabidopsis,AT4G05160,1.038861e-09
Arabidopsis,AT4G05170,1.038861e-09
Arabidopsis,AT4G05180,1.038861e-09
Arabidopsis,AT4G05240,1.038861e-09
Arabidopsis,AT4G05250,1.038861e-09
Arabidopsis,AT4G05270,1.038861e-09
Arabidopsis,AT4G05310,1.038861e-09
Arabidopsis,AT1G13250,1.0553e-09
Arabidopsis,AT1G80310,1.106652e-09
Arabidopsis,AT1G20580,1.266037e-09
Arabidopsis,AT1G15860,1.269797e-09
Arabidopsis,AT1G78190,1.675402e-09
Arabidopsis,AT1G73590,1.692497e-09
Arabidopsis,AT3G17660,1.723742e-09
Arabidopsis,AT1G16825,1.809438e-09
Arabidopsis,AT1G51880,1.836696e-09
Arabidopsis,AT3G20820,1.853819e-09
Arabidopsis,AT4G34520,1.954905e-09
Arabidopsis,AT4G26540,2.002162e-09
Arabidopsis,AT5G23220,2.063175e-09
Arabidopsis,AT3G16690,2.230146e-09
Arabidopsis,AT1G27080,2.340496e-09
Arabidopsis,AT4G34460,2.682607e-09
Arabidopsis,AT3G19450,2.980605e-09
Arabidopsis,AT3G20950,3.073594e-09
Arabidopsis,AT3G20960,3.073594e-09
Arabidopsis,AT3G20970,3.073594e-09
Arabidopsis,AT3G20978,3.073594e-09
Arabidopsis,AT3G21055,3.073594e-09
Arabidopsis,AT4G34560,3.094596e-09
Arabidopsis,AT3G22070,3.121203e-09
Arabidopsis,AT1G19660,3.224614e-09
Arabidopsis,AT1G19730,3.224614e-09
Arabidopsis,AT4G26390,3.313916e-09
Arabidopsis,AT1G64680,3.574081e-09
Arabidopsis,AT5G59385,3.883285e-09
Arabidopsis,AT4G05320,4.768289e-09
Arabidopsis,AT4G05330,4.768289e-09
Arabidopsis,AT4G05340,4.768289e-09
Arabidopsis,AT4G05390,4.768289e-09
Arabidopsis,AT4G05400,4.768289e-09
Arabidopsis,AT4G05410,4.768289e-09
Arabidopsis,AT4G05470,4.768289e-09
Arabidopsis,AT4G05475,4.768289e-09
Arabidopsis,AT4G05490,4.768289e-09
Arabidopsis,AT4G05494,4.768289e-09
Arabidopsis,AT1G62320,5.196145e-09
Arabidopsis,AT3G19490,5.268118e-09
Arabidopsis,AT1G56690,5.44062e-09
Arabidopsis,AT1G56700,5.44062e-09
Arabidopsis,AT1G56710,5.44062e-09
Arabidopsis,AT1G57540,5.44062e-09
Arabidopsis,AT1G57590,5.44062e-09
Arabidopsis,AT1G57600,5.44062e-09
Arabidopsis,AT1G57613,5.44062e-09
Arabidopsis,AT1G57660,5.44062e-09
Arabidopsis,AT1G57680,5.44062e-09
Arabidopsis,AT1G57710,5.44062e-09
Arabidopsis,AT3G60520,5.719743e-09
Arabidopsis,AT5G59490,5.888283e-09
Arabidopsis,AT5G65660,5.929313e-09
Arabidopsis,AT1G27690,6.57894e-09
Arabidopsis,AT1G20260,6.70602e-09
Arabidopsis,AT1G17800,8.226853e-09
Arabidopsis,AT4G26590,9.16678e-09
Arabidopsis,AT4G31075,9.254486e-09
Arabidopsis,AT1G27120,9.450371e-09
Arabidopsis,AT3G16670,9.712123e-09
Arabidopsis,AT1G19830,1.00311e-08
Arabidopsis,AT3G20300,1.040892e-08
Arabidopsis,AT3G20460,1.04582e-08
Arabidopsis,AT1G27350,1.126711e-08
Arabidopsis,AT3G19940,1.140244e-08
Arabidopsis,AT4G26310,1.15817e-08
Arabidopsis,AT1G47240,1.183081e-08
Arabidopsis,AT4G18890,1.292307e-08
Arabidopsis,AT4G26640,1.301512e-08
Arabidopsis,AT4G05190,1.30655e-08
Arabidopsis,AT4G05200,1.30655e-08
Arabidopsis,AT1G20570,1.328682e-08
Arabidopsis,AT5G18770,1.341516e-08
Arabidopsis,AT1G17170,1.352351e-08
Arabidopsis,AT1G27200,1.410745e-08
Arabidopsis,AT1G71130,1.422348e-08
Arabidopsis,AT4G34412,1.42995e-08
Arabidopsis,AT4G34415,1.42995e-08
Arabidopsis,AT1G17470,1.512383e-08
Arabidopsis,AT1G20420,1.564641e-08
Arabidopsis,AT5G18340,1.615677e-08
Arabidopsis,AT2G04865,1.65998e-08
Arabidopsis,AT1G80500,1.699277e-08
Arabidopsis,AT5G07330,1.718133e-08
Arabidopsis,AT1G65483,1.724907e-08
Arabidopsis,AT1G65486,1.724907e-08
Arabidopsis,AT2G37760,1.735092e-08
Arabidopsis,AT1G66380,1.749691e-08
Arabidopsis,AT3G20880,1.879533e-08
Arabidopsis,AT4G17600,1.899454e-08
Arabidopsis,AT1G79940,1.924016e-08
Arabidopsis,AT5G07360,1.926812e-08
Arabidopsis,AT5G07380,1.926812e-08
Arabidopsis,AT5G18320,2.004741e-08
Arabidopsis,AT4G25180,2.007007e-08
Arabidopsis,AT5G06570,2.010148e-08
Arabidopsis,AT1G13580,2.063809e-08
Arabidopsis,AT1G78172,2.1362e-08
Arabidopsis,AT1G78180,2.1362e-08
Arabidopsis,AT1G78200,2.1362e-08
Arabidopsis,AT1G78210,2.1362e-08
Arabidopsis,AT1G19740,2.235072e-08
Arabidopsis,AT2G01150,2.255045e-08
Arabidopsis,AT3G28193,2.256891e-08
Arabidopsis,AT3G28200,2.256891e-08
Arabidopsis,AT3G28216,2.256891e-08
Arabidopsis,AT3G28220,2.256891e-08
Arabidopsis,AT3G28230,2.256891e-08
Arabidopsis,AT3G28340,2.256891e-08
Arabidopsis,AT3G28510,2.256891e-08
Arabidopsis,AT5G05860,2.280935e-08
Arabidopsis,AT4G26600,2.422707e-08
Arabidopsis,AT1G30270,2.447457e-08
Arabidopsis,AT1G30280,2.447457e-08
Arabidopsis,AT2G38180,2.546965e-08
Arabidopsis,AT2G38250,2.546965e-08
Arabidopsis,AT2G38255,2.546965e-08
Arabidopsis,AT1G13470,2.575714e-08
Arabidopsis,AT1G33830,2.637242e-08
Arabidopsis,AT1G77100,2.698479e-08
Arabidopsis,AT1G77122,2.698479e-08
Arabidopsis,AT1G77138,2.698479e-08
Arabidopsis,AT1G77145,2.698479e-08
Arabidopsis,AT1G77160,2.698479e-08
Arabidopsis,AT1G77170,2.698479e-08
Arabidopsis,AT1G77200,2.698479e-08
Arabidopsis,AT1G77230,2.698479e-08
Arabidopsis,AT1G77280,2.698479e-08
Arabidopsis,AT1G77320,2.698479e-08
Arabidopsis,AT1G77370,2.698479e-08
Arabidopsis,AT5G65158,2.748576e-08
Arabidopsis,AT3G19400,2.753794e-08
Arabidopsis,AT1G24280,2.874928e-08
Arabidopsis,AT1G66410,3.020474e-08
Arabidopsis,AT1G80410,3.022926e-08
Arabidopsis,AT5G07571,3.391877e-08
Arabidopsis,AT1G70840,3.580193e-08
Arabidopsis,AT2G04925,3.72458e-08
Arabidopsis,AT2G05050,3.72458e-08
Arabidopsis,AT2G05120,3.72458e-08
Arabidopsis,AT1G56560,3.913832e-08
Arabidopsis,AT3G19895,3.917674e-08
Arabidopsis,AT3G19930,3.917674e-08
Arabidopsis,AT3G19960,3.917674e-08
Arabidopsis,AT3G22180,4.124482e-08
Arabidopsis,AT3G22190,4.124482e-08
Arabidopsis,AT1G62981,4.243733e-08
Arabidopsis,AT5G01570,4.613957e-08
Arabidopsis,AT5G59390,4.750656e-08
Arabidopsis,AT5G59395,4.750656e-08
Arabidopsis,AT1G80280,4.801805e-08
Arabidopsis,AT1G80290,4.801805e-08
Arabidopsis,AT1G15940,4.872786e-08
Arabidopsis,AT1G35730,4.951893e-08
Arabidopsis,AT5G18510,5.173417e-08
Arabidopsis,AT1G19750,5.204121e-08
Arabidopsis,AT3G18290,5.258064e-08
Arabidopsis,AT4G24790,5.29568e-08
Arabidopsis,AT3G16730,5.468032e-08
Arabidopsis,AT1G80520,5.741351e-08
Arabidopsis,AT1G77090,5.841812e-08
Arabidopsis,AT5G16680,6.092898e-08
Arabidopsis,AT3G19274,6.2848e-08
Arabidopsis,AT3G16820,6.348523e-08
Arabidopsis,AT2G40200,6.502757e-08
Arabidopsis,AT5G27850,6.51978e-08
Arabidopsis,AT3G60240,6.568202e-08
Arabidopsis,AT3G18170,6.687485e-08
Arabidopsis,AT1G19715,6.762665e-08
Arabidopsis,AT1G56612,6.826664e-08
Arabidopsis,AT1G65352,6.8984e-08
Arabidopsis,AT3G22150,7.147615e-08
Arabidopsis,AT3G22160,7.147615e-08
Arabidopsis,AT3G22170,7.147615e-08
Arabidopsis,AT3G22320,7.147615e-08
Arabidopsis,AT3G22330,7.147615e-08
Arabidopsis,AT5G45080,7.449932e-08
Arabidopsis,AT1G17200,7.46448e-08
Arabidopsis,AT1G78990,7.484693e-08
Arabidopsis,AT1G14410,7.818898e-08
Arabidopsis,AT1G14420,7.818898e-08
Arabidopsis,AT4G26170,7.934456e-08
Arabidopsis,AT4G26180,7.934456e-08
Arabidopsis,AT1G26590,8.092741e-08
Arabidopsis,AT5G40950,8.208855e-08
Arabidopsis,AT2G41225,8.263595e-08
Arabidopsis,AT1G24000,8.510026e-08
Arabidopsis,AT5G56460,8.635649e-08
Arabidopsis,AT1G70944,8.983064e-08
Arabidopsis,AT1G30845,9.098818e-08
Arabidopsis,AT3G59845,9.236841e-08
Arabidopsis,AT4G28703,9.453622e-08
Arabidopsis,AT1G66400,9.573615e-08
Arabidopsis,AT1G27030,9.616173e-08
Arabidopsis,AT1G55265,9.763241e-08
Arabidopsis,AT1G55290,9.763241e-08
Arabidopsis,AT1G55320,9.763241e-08
Arabidopsis,AT1G71460,1.004778e-07
Arabidopsis,AT1G71480,1.004778e-07
Arabidopsis,AT1G26120,1.01872e-07
Arabidopsis,AT1G80745,1.063737e-07
Arabidopsis,AT5G59400,1.064077e-07
Arabidopsis,AT1G23970,1.089568e-07
Arabidopsis,AT5G40580,1.090566e-07
Arabidopsis,AT5G40590,1.090566e-07
Arabidopsis,AT1G33930,1.104003e-07
Arabidopsis,AT1G80870,1.113412e-07
Arabidopsis,AT1G66553,1.116456e-07
Arabidopsis,AT3G20940,1.127486e-07
Arabidopsis,AT5G06740,1.13846e-07
Arabidopsis,AT1G17460,1.161227e-07
Arabidopsis,AT2G04842,1.177088e-07
Arabidopsis,AT3G23210,1.227054e-07
Arabidopsis,AT5G17330,1.234753e-07
Arabidopsis,AT3G14020,1.258118e-07
Arabidopsis,AT5G18280,1.27113e-07
Arabidopsis,AT5G17570,1.283374e-07
Arabidopsis,AT5G17600,1.283374e-07
Arabidopsis,AT5G17620,1.283374e-07
Arabidopsis,AT3G60245,1.286059e-07
Arabidopsis,AT3G60340,1.286059e-07
Arabidopsis,AT3G60490,1.286059e-07
Arabidopsis,AT5G59190,1.295757e-07
Arabidopsis,AT5G18570,1.30885e-07
Arabidopsis,AT4G03380,1.308852e-07
Arabidopsis,AT2G42480,1.370825e-07
Arabidopsis,AT5G07390,1.371327e-07
Arabidopsis,AT1G80050,1.375714e-07
Arabidopsis,AT1G12775,1.376235e-07
Arabidopsis,AT2G07020,1.393459e-07
Arabidopsis,AT3G18215,1.40651e-07
Arabidopsis,AT1G10470,1.447342e-07
Arabidopsis,AT4G12890,1.466416e-07
Arabidopsis,AT2G07505,1.490832e-07
Arabidopsis,AT3G28530,1.495841e-07
Arabidopsis,AT1G63220,1.557785e-07
Arabidopsis,AT1G79915,1.559695e-07
Arabidopsis,AT2G40085,1.62547e-07
Arabidopsis,AT2G26620,1.630067e-07
Arabidopsis,AT2G26710,1.630067e-07
Arabidopsis,AT2G10535,1.632018e-07
Arabidopsis,AT1G68370,1.706162e-07
Arabidopsis,AT5G05040,1.812008e-07
Arabidopsis,AT3G19910,1.865459e-07
Arabidopsis,AT1G13550,1.931239e-07
Arabidopsis,AT1G13560,1.931239e-07
Arabidopsis,AT2G36570,1.962758e-07
Arabidopsis,AT3G42170,1.997621e-07
Arabidopsis,AT3G15180,2.070563e-07
Arabidopsis,AT1G64600,2.082317e-07
Arabidopsis,AT2G16460,2.158619e-07
Arabidopsis,AT3G25795,2.197766e-07
Arabidopsis,AT3G25800,2.197766e-07
Arabidopsis,AT3G25805,2.197766e-07
Arabidopsis,AT3G28321,2.20949e-07
Arabidopsis,AT1G65870,2.226494e-07
Arabidopsis,AT2G41830,2.293851e-07
Arabidopsis,AT1G79960,2.312774e-07
Arabidopsis,AT1G80000,2.312774e-07
Arabidopsis,AT1G80060,2.312774e-07
Arabidopsis,AT1G80110,2.312774e-07
Arabidopsis,AT3G60310,2.315231e-07
Arabidopsis,AT1G66020,2.390018e-07
Arabidopsis,AT3G16980,2.393614e-07
Arabidopsis,AT2G45135,2.503923e-07
Arabidopsis,AT2G45140,2.503923e-07
Arabidopsis,AT2G05430,2.543672e-07
Arabidopsis,AT5G59420,2.599688e-07
Arabidopsis,AT4G26820,2.601902e-07
Arabidopsis,AT3G18620,2.618984e-07
Arabidopsis,AT1G27045,2.651175e-07
Arabidopsis,AT1G28140,2.680934e-07
Arabidopsis,AT1G28150,2.680934e-07
Arabidopsis,AT4G26225,2.719502e-07
Arabidopsis,AT2G37740,2.810662e-07
Arabidopsis,AT1G24010,2.819427e-07
Arabidopsis,AT2G24590,2.834435e-07
Arabidopsis,AT1G23465,2.943947e-07
Arabidopsis,AT1G26610,2.949578e-07
Arabidopsis,AT5G23690,2.95585e-07
Arabidopsis,AT4G26270,3.02093e-07
Arabidopsis,AT4G26288,3.02093e-07
Arabidopsis,AT4G26300,3.02093e-07
Arabidopsis,AT1G18040,3.104066e-07
Arabidopsis,AT1G18080,3.104066e-07
Arabidopsis,AT3G20340,3.175265e-07
Arabidopsis,AT5G36970,3.180572e-07
Arabidopsis,AT1G22985,3.206983e-07
Arabidopsis,AT1G28170,3.294277e-07
Arabidopsis,AT1G73710,3.2978e-07
Arabidopsis,AT4G26220,3.388622e-07
Arabidopsis,AT4G26240,3.388622e-07
Arabidopsis,AT2G09970,3.410668e-07
Arabidopsis,AT3G13898,3.432525e-07
Arabidopsis,AT3G20640,3.461766e-07
Arabidopsis,AT3G56800,3.471233e-07
Arabidopsis,AT3G21070,3.473468e-07
Arabidopsis,AT3G17760,3.556287e-07
Arabidopsis,AT4G34170,3.592291e-07
Arabidopsis,AT4G34180,3.592291e-07
Arabidopsis,AT4G34190,3.592291e-07
Arabidopsis,AT1G12450,3.657474e-07
Arabidopsis,AT1G13810,3.669728e-07
Arabidopsis,AT4G25960,3.785952e-07
Arabidopsis,AT5G07220,3.872143e-07
Arabidopsis,AT5G10510,3.896509e-07
Arabidopsis,AT1G68020,3.938651e-07
Arabidopsis,AT5G39080,3.939595e-07
Arabidopsis,AT1G43040,3.981737e-07
Arabidopsis,AT5G18590,4.000615e-07
Arabidopsis,AT4G33840,4.024323e-07
Arabidopsis,AT4G34150,4.077025e-07
Arabidopsis,AT4G34160,4.077025e-07
Arabidopsis,AT3G21820,4.180652e-07
Arabidopsis,AT3G18570,4.192315e-07
Arabidopsis,AT2G37810,4.206206e-07
Arabidopsis,AT5G59450,4.382395e-07
Arabidopsis,AT1G22850,4.43471e-07
Arabidopsis,AT4G17030,4.461545e-07
Arabidopsis,AT1G66350,4.56268e-07
Arabidopsis,AT1G19970,4.627096e-07
Arabidopsis,AT1G19980,4.627096e-07
Arabidopsis,AT5G06510,4.645202e-07
Arabidopsis,AT1G18170,4.720644e-07
Arabidopsis,AT1G78050,4.726992e-07
Arabidopsis,AT2G24840,4.808553e-07
Arabidopsis,AT3G20840,4.810856e-07
Arabidopsis,AT2G13720,4.841081e-07
Arabidopsis,AT2G39920,4.958251e-07
Arabidopsis,AT4G28670,5.062256e-07
Arabidopsis,AT5G07315,5.103519e-07
Arabidopsis,AT1G71490,5.111686e-07
Arabidopsis,AT1G71500,5.111686e-07
Arabidopsis,AT1G17230,5.154989e-07
Arabidopsis,AT1G17235,5.154989e-07
Arabidopsis,AT4G25120,5.168002e-07
Arabidopsis,AT3G28243,5.223527e-07
Arabidopsis,AT4G26255,5.308803e-07
Arabidopsis,AT1G80130,5.324915e-07
Arabidopsis,AT1G80133,5.324915e-07
Arabidopsis,AT1G26570,5.334952e-07
Arabidopsis,AT1G26580,5.334952e-07
Arabidopsis,AT1G16750,5.424912e-07
Arabidopsis,AT2G01050,5.439961e-07
Arabidopsis,AT2G01060,5.439961e-07
Arabidopsis,AT1G16120,5.475226e-07
Arabidopsis,AT1G79120,5.488643e-07
Arabidopsis,AT4G39800,5.674444e-07
Arabidopsis,AT4G39810,5.674444e-07
Arabidopsis,AT3G01319,5.678744e-07
Arabidopsis,AT1G18790,5.689636e-07
Arabidopsis,AT1G18800,5.689636e-07
Arabidopsis,AT1G18810,5.689636e-07
Arabidopsis,AT1G18820,5.689636e-07
Arabidopsis,AT4G27300,5.825684e-07
Arabidopsis,AT1G14360,5.853821e-07
Arabidopsis,AT2G36600,5.918928e-07
Arabidopsis,AT3G17800,5.94101e-07
Arabidopsis,AT5G24318,6.074498e-07
Arabidopsis,AT2G35600,6.112875e-07
Arabidopsis,AT3G20580,6.215506e-07
Arabidopsis,AT3G20610,6.215506e-07
Arabidopsis,AT1G62360,6.300382e-07
Arabidopsis,AT2G26680,6.367998e-07
Arabidopsis,AT1G79840,6.374367e-07
Arabidopsis,AT1G79860,6.374367e-07
Arabidopsis,AT1G79880,6.374367e-07
Arabidopsis,AT5G40570,6.379418e-07
Arabidopsis,AT2G12280,6.472023e-07
Arabidopsis,AT1G18180,6.513894e-07
Arabidopsis,AT1G13620,6.523924e-07
Arabidopsis,AT1G66390,6.586825e-07
Arabidopsis,AT1G14500,6.587785e-07
Arabidopsis,AT1G70920,6.621331e-07
Arabidopsis,AT5G25380,6.647903e-07
Arabidopsis,AT4G26070,6.775817e-07
Arabidopsis,AT1G30282,6.788644e-07
Arabidopsis,AT3G19740,6.81663e-07
Arabidopsis,AT3G19780,6.81663e-07
Arabidopsis,AT3G19790,6.81663e-07
Arabidopsis,AT3G19830,6.81663e-07
Arabidopsis,AT3G17530,6.914672e-07
Arabidopsis,AT1G58290,6.956902e-07
Arabidopsis,AT1G55430,7.014188e-07
Arabidopsis,AT1G68420,7.215174e-07
Arabidopsis,AT3G23470,7.271457e-07
Arabidopsis,AT3G27910,7.294517e-07
Arabidopsis,AT1G13940,7.326062e-07
Arabidopsis,AT5G19025,7.37571e-07
Arabidopsis,AT1G17790,7.506482e-07
Arabidopsis,AT5G27570,7.778659e-07
Arabidopsis,AT5G27630,7.778659e-07
Arabidopsis,AT5G27640,7.778659e-07
Arabidopsis,AT5G27650,7.778659e-07
Arabidopsis,AT1G17060,7.840752e-07
Arabidopsis,AT3G27130,7.901212e-07
Arabidopsis,AT1G14688,7.949565e-07
Arabidopsis,AT2G01560,8.016806e-07
Arabidopsis,AT1G71100,8.083458e-07
Arabidopsis,AT1G32210,8.085968e-07
Arabidopsis,AT4G31600,8.128469e-07
Arabidopsis,AT1G62130,8.153075e-07
Arabidopsis,AT1G27910,8.203743e-07
Arabidopsis,AT1G78130,8.243436e-07
Arabidopsis,AT2G40240,8.357091e-07
Arabidopsis,AT2G37730,8.384601e-07
Arabidopsis,AT1G13400,8.399355e-07
Arabidopsis,AT1G13410,8.399355e-07
Arabidopsis,AT1G13448,8.399355e-07
Arabidopsis,AT4G34400,8.44986e-07
Arabidopsis,AT2G14210,8.483726e-07
Arabidopsis,AT4G26280,8.523835e-07
Arabidopsis,AT2G24692,8.645084e-07
Arabidopsis,AT5G07150,8.722638e-07
Arabidopsis,AT3G59430,8.869332e-07
Arabidopsis,AT3G20475,8.943269e-07
Arabidopsis,AT3G20490,8.943269e-07
Arabidopsis,AT3G20510,8.943269e-07
Arabidopsis,AT3G20550,8.943269e-07
Arabidopsis,AT1G18140,9.06683e-07
Arabidopsis,AT1G55180,9.123039e-07
Arabidopsis,AT1G66180,9.123039e-07
Arabidopsis,AT1G66190,9.123039e-07
Arabidopsis,AT2G24690,9.265819e-07
Arabidopsis,AT1G14920,9.444523e-07
Arabidopsis,AT1G14940,9.444523e-07
Arabidopsis,AT1G14970,9.444523e-07
Arabidopsis,AT1G14990,9.444523e-07
Arabidopsis,AT1G15015,9.444523e-07
Arabidopsis,AT1G13970,9.462817e-07
Arabidopsis,AT3G22370,9.525947e-07
Arabidopsis,AT4G26200,9.529201e-07
Arabidopsis,AT2G17740,9.779878e-07
Arabidopsis,AT1G66510,9.899975e-07
Arabidopsis,AT3G23230,1.008831e-06
Arabidopsis,AT3G28455,1.018416e-06
Arabidopsis,AT3G19970,1.027e-06
Arabidopsis,AT3G19990,1.027e-06
Arabidopsis,AT4G23930,1.039717e-06
Arabidopsis,AT4G26150,1.043314e-06
Arabidopsis,AT1G20820,1.049673e-06
Arabidopsis,AT1G70900,1.071193e-06
Arabidopsis,AT1G23960,1.071796e-06
Arabidopsis,AT3G18490,1.079517e-06
Arabidopsis,AT3G18518,1.079517e-06
Arabidopsis,AT3G18535,1.079517e-06
Arabidopsis,AT3G18550,1.079517e-06
Arabidopsis,AT5G23280,1.087349e-06
Arabidopsis,AT1G03760,1.098033e-06
Arabidopsis,AT5G23700,1.137689e-06
Arabidopsis,AT3G18670,1.157675e-06
Arabidopsis,AT3G18680,1.157675e-06
Arabidopsis,AT3G18690,1.157675e-06
Arabidopsis,AT3G14070,1.189294e-06
Arabidopsis,AT1G27430,1.190335e-06
Arabidopsis,AT1G33810,1.211767e-06
Arabidopsis,AT3G28540,1.217088e-06
Arabidopsis,AT1G80030,1.220923e-06
Arabidopsis,AT1G63055,1.234327e-06
Arabidopsis,AT1G27290,1.247619e-06
Arabidopsis,AT1G64060,1.250598e-06
Arabidopsis,AT1G63410,1.267309e-06
Arabidopsis,AT5G58850,1.279147e-06
Arabidopsis,AT1G71140,1.281329e-06
Arabidopsis,AT1G63200,1.281604e-06
Arabidopsis,AT1G63206,1.281604e-06
Arabidopsis,AT4G12420,1.296941e-06
Arabidopsis,AT5G18380,1.3029e-06
Arabidopsis,AT5G18390,1.3029e-06
Arabidopsis,AT5G06330,1.336287e-06
Arabidopsis,AT1G26690,1.35192e-06
Arabidopsis,AT5G05210,1.364936e-06
Arabidopsis,AT5G05220,1.364936e-06
Arabidopsis,AT1G79770,1.393953e-06
Arabidopsis,AT1G63080,1.399507e-06
Arabidopsis,AT1G63105,1.399507e-06
Arabidopsis,AT4G26890,1.400498e-06
Arabidopsis,AT1G66590,1.405977e-06
Arabidopsis,AT5G13220,1.411089e-06
Arabidopsis,AT2G05360,1.452313e-06
Arabidopsis,AT1G33750,1.456758e-06
Arabidopsis,AT1G68510,1.467228e-06
Arabidopsis,AT1G68520,1.467228e-06
Arabidopsis,AT1G68530,1.467228e-06
Arabidopsis,AT3G20920,1.470524e-06
Arabidopsis,AT3G11060,1.484885e-06
Arabidopsis,AT4G12917,1.487713e-06
Arabidopsis,AT5G35604,1.546526e-06
Arabidopsis,AT1G28304,1.552186e-06
Arabidopsis,AT2G25400,1.565037e-06
