species,gene,pvalue
Arabidopsis,AT3G20780,1.883293e-06
Arabidopsis,AT3G20810,1.883293e-06
Arabidopsis,AT2G18190,1.89218e-06
Arabidopsis,AT3G47010,1.895519e-06
Arabidopsis,AT5G63390,2.051327e-06
Arabidopsis,AT2G36620,2.204476e-06
Arabidopsis,AT4G25730,2.255502e-06
Arabidopsis,AT2G23740,2.344866e-06
Arabidopsis,AT4G01820,2.438049e-06
Arabidopsis,AT4G25670,2.453729e-06
Arabidopsis,AT4G05530,2.612009e-06
Arabidopsis,AT2G30290,2.81534e-06
Arabidopsis,AT1G01660,2.8565e-06
Arabidopsis,AT1G01670,2.8565e-06
Arabidopsis,AT4G15955,2.93721e-06
Arabidopsis,AT5G01090,2.950205e-06
Arabidopsis,AT2G46630,3.076402e-06
Arabidopsis,AT5G60900,3.138986e-06
Arabidopsis,AT1G19330,3.361472e-06
Arabidopsis,AT3G48260,3.48334e-06
Arabidopsis,AT3G09120,3.520517e-06
Arabidopsis,AT1G67620,3.583858e-06
Arabidopsis,AT5G11170,4.036844e-06
Arabidopsis,AT5G46660,4.335444e-06
Arabidopsis,AT3G20978,4.389279e-06
Arabidopsis,AT3G21055,4.389279e-06
Arabidopsis,AT4G25510,4.395907e-06
Arabidopsis,AT1G12050,4.550132e-06
Arabidopsis,AT5G06680,4.75852e-06
Arabidopsis,AT5G06700,4.75852e-06
Arabidopsis,AT3G13898,4.820284e-06
Arabidopsis,AT2G30280,4.849346e-06
Arabidopsis,AT1G04300,5.08287e-06
Arabidopsis,AT5G42770,5.283527e-06
Arabidopsis,AT3G20460,5.391849e-06
Arabidopsis,AT4G11080,5.651339e-06
Arabidopsis,AT5G61190,5.701471e-06
Arabidopsis,AT4G01140,6.012253e-06
Arabidopsis,AT3G20800,6.030488e-06
Arabidopsis,AT3G50130,6.07699e-06
Arabidopsis,AT2G35470,6.100953e-06
Arabidopsis,AT3G46280,6.147832e-06
Arabidopsis,AT2G01300,6.327656e-06
Arabidopsis,AT4G11150,6.680771e-06
Arabidopsis,AT4G11160,6.680771e-06
Arabidopsis,AT5G01440,6.918882e-06
Arabidopsis,AT1G71390,7.063362e-06
Arabidopsis,AT1G02780,8.205183e-06
Arabidopsis,AT1G12060,8.403027e-06
Arabidopsis,AT3G13850,8.737216e-06
Arabidopsis,AT3G08710,8.795196e-06
Arabidopsis,AT4G36950,8.89986e-06
Arabidopsis,AT2G15480,8.935333e-06
Arabidopsis,AT1G04320,9.196974e-06
Arabidopsis,AT1G28490,9.437787e-06
Arabidopsis,AT2G22380,9.990284e-06
Arabidopsis,AT1G02840,1.003281e-05
Arabidopsis,AT1G72040,1.003631e-05
Arabidopsis,AT5G01220,1.008058e-05
Arabidopsis,AT1G22290,1.041812e-05
Arabidopsis,AT3G30705,1.06432e-05
Arabidopsis,AT1G03900,1.136334e-05
Arabidopsis,AT5G65940,1.140204e-05
Arabidopsis,AT5G65970,1.140204e-05
Arabidopsis,AT5G65980,1.140204e-05
Arabidopsis,AT3G20950,1.155551e-05
Arabidopsis,AT3G20960,1.155551e-05
Arabidopsis,AT3G20970,1.155551e-05
Arabidopsis,AT4G25750,1.162187e-05
Arabidopsis,AT3G10060,1.199593e-05
Arabidopsis,AT2G06090,1.219095e-05
Arabidopsis,AT2G30310,1.231748e-05
Arabidopsis,AT4G10767,1.238342e-05
Arabidopsis,AT2G01290,1.255416e-05
Arabidopsis,AT5G66540,1.256542e-05
Arabidopsis,AT4G14000,1.277602e-05
Arabidopsis,AT3G54560,1.28248e-05
Arabidopsis,AT4G11780,1.295322e-05
Arabidopsis,AT3G29050,1.314861e-05
Arabidopsis,AT1G49850,1.348785e-05
Arabidopsis,AT3G13860,1.359722e-05
Arabidopsis,AT5G24790,1.378348e-05
Arabidopsis,AT4G01850,1.420976e-05
Arabidopsis,AT1G15670,1.441754e-05
Arabidopsis,AT1G55790,1.446035e-05
Arabidopsis,AT2G41240,1.453712e-05
Arabidopsis,AT3G33528,1.477961e-05
Arabidopsis,AT2G35770,1.484341e-05
Arabidopsis,AT3G16750,1.491227e-05
Arabidopsis,AT1G52760,1.510059e-05
Arabidopsis,AT1G52857,1.516168e-05
Arabidopsis,AT3G01610,1.537922e-05
Arabidopsis,AT2G32275,1.549117e-05
Arabidopsis,AT5G60700,1.552416e-05
Arabidopsis,AT5G66010,1.615938e-05
Arabidopsis,AT5G66500,1.632472e-05
Arabidopsis,AT5G66510,1.632472e-05
Arabidopsis,AT2G31820,1.648595e-05
Arabidopsis,AT4G14670,1.656805e-05
Arabidopsis,AT3G21175,1.677349e-05
Arabidopsis,AT3G21180,1.677349e-05
Arabidopsis,AT5G61020,1.688177e-05
Arabidopsis,AT5G10940,1.70312e-05
Arabidopsis,AT2G18960,1.759457e-05
Arabidopsis,AT3G13720,1.786043e-05
Arabidopsis,AT5G04090,1.802467e-05
Arabidopsis,AT2G01280,1.834428e-05
Arabidopsis,AT3G21680,1.889737e-05
Arabidopsis,AT5G14370,1.89532e-05
Arabidopsis,AT5G14380,1.89532e-05
Arabidopsis,AT3G24610,1.906421e-05
Arabidopsis,AT2G35740,1.90959e-05
Arabidopsis,AT5G63670,1.921372e-05
Arabidopsis,AT5G10720,1.925137e-05
Arabidopsis,AT3G60260,1.933003e-05
Arabidopsis,AT2G32440,1.939442e-05
Arabidopsis,AT1G64850,1.952202e-05
Arabidopsis,AT3G29170,1.957313e-05
Arabidopsis,AT1G49860,1.962088e-05
Arabidopsis,AT1G72010,1.97535e-05
Arabidopsis,AT3G54520,1.98051e-05
Arabidopsis,AT4G16130,1.987611e-05
Arabidopsis,AT5G45973,1.988672e-05
Arabidopsis,AT1G35440,1.99418e-05
Arabidopsis,AT1G45688,2.070916e-05
Arabidopsis,AT1G28460,2.07388e-05
Arabidopsis,AT3G13686,2.09873e-05
Arabidopsis,AT3G18130,2.115638e-05
Arabidopsis,AT1G73290,2.151404e-05
Arabidopsis,AT3G60100,2.160889e-05
Arabidopsis,AT5G60130,2.169673e-05
Arabidopsis,AT5G60160,2.169673e-05
Arabidopsis,AT5G04970,2.170356e-05
Arabidopsis,AT5G27990,2.181153e-05
Arabidopsis,AT5G60710,2.187037e-05
Arabidopsis,AT5G27970,2.189431e-05
Arabidopsis,AT4G00610,2.204518e-05
Arabidopsis,AT5G30500,2.248997e-05
Arabidopsis,AT4G09890,2.260147e-05
Arabidopsis,AT1G23580,2.263642e-05
Arabidopsis,AT3G11420,2.268652e-05
Arabidopsis,AT4G11040,2.291376e-05
Arabidopsis,AT2G35742,2.295699e-05
Arabidopsis,AT2G35387,2.304824e-05
Arabidopsis,AT1G12040,2.309041e-05
Arabidopsis,AT1G12070,2.335738e-05
Arabidopsis,AT4G11680,2.374923e-05
Arabidopsis,AT1G03930,2.405572e-05
Arabidopsis,AT1G28470,2.478169e-05
Arabidopsis,AT2G41370,2.487131e-05
Arabidopsis,AT1G55750,2.500207e-05
Arabidopsis,AT1G55760,2.500207e-05
Arabidopsis,AT3G21200,2.50431e-05
Arabidopsis,AT4G10895,2.517162e-05
Arabidopsis,AT5G62280,2.545143e-05
Arabidopsis,AT5G62310,2.545143e-05
Arabidopsis,AT5G03670,2.582791e-05
Arabidopsis,AT3G05220,2.6209e-05
Arabidopsis,AT5G60750,2.627921e-05
Arabidopsis,AT4G10925,2.653436e-05
Arabidopsis,AT5G60140,2.706119e-05
Arabidopsis,AT4G15075,2.714861e-05
Arabidopsis,AT1G49930,2.793257e-05
Arabidopsis,AT5G35526,2.804819e-05
Arabidopsis,AT1G65050,2.80543e-05
Arabidopsis,AT4G11790,2.852291e-05
Arabidopsis,AT4G11800,2.852291e-05
Arabidopsis,AT2G21240,2.858145e-05
Arabidopsis,AT2G46420,2.878144e-05
Arabidopsis,AT4G15563,2.892822e-05
Arabidopsis,AT3G44480,2.915029e-05
Arabidopsis,AT2G42600,2.942143e-05
Arabidopsis,AT3G43574,2.976738e-05
Arabidopsis,AT5G60400,3.024594e-05
Arabidopsis,AT4G15980,3.056176e-05
Arabidopsis,AT4G16000,3.056176e-05
Arabidopsis,AT4G16095,3.056176e-05
Arabidopsis,AT4G02380,3.155724e-05
Arabidopsis,AT3G13870,3.156523e-05
Arabidopsis,AT3G54610,3.178145e-05
Arabidopsis,AT3G54620,3.178145e-05
Arabidopsis,AT3G19400,3.193104e-05
Arabidopsis,AT3G50682,3.246796e-05
Arabidopsis,AT3G54550,3.259457e-05
Arabidopsis,AT2G32240,3.284745e-05
Arabidopsis,AT3G19615,3.287237e-05
Arabidopsis,AT3G19620,3.287237e-05
Arabidopsis,AT4G01900,3.342822e-05
Arabidopsis,AT2G15440,3.380374e-05
Arabidopsis,AT2G15470,3.380374e-05
Arabidopsis,AT3G20770,3.414399e-05
Arabidopsis,AT5G25080,3.520378e-05
Arabidopsis,AT5G02780,3.525809e-05
Arabidopsis,AT2G44175,3.536637e-05
Arabidopsis,AT3G50110,3.631328e-05
Arabidopsis,AT5G55200,3.642026e-05
Arabidopsis,AT1G35617,3.673044e-05
Arabidopsis,AT1G48820,3.678575e-05
Arabidopsis,AT4G11211,3.68157e-05
Arabidopsis,AT4G01335,3.682806e-05
Arabidopsis,AT4G20010,3.686679e-05
Arabidopsis,AT3G53305,3.739838e-05
Arabidopsis,AT4G09450,3.749655e-05
Arabidopsis,AT4G12065,3.767359e-05
Arabidopsis,AT1G64910,3.768665e-05
Arabidopsis,AT1G05550,3.806403e-05
Arabidopsis,AT5G08150,3.891608e-05
Arabidopsis,AT5G27944,3.959083e-05
Arabidopsis,AT3G19450,3.970667e-05
Arabidopsis,AT3G50580,3.973946e-05
Arabidopsis,AT4G11000,4.111594e-05
Arabidopsis,AT4G11010,4.111594e-05
Arabidopsis,AT1G47680,4.164216e-05
Arabidopsis,AT1G55805,4.186929e-05
Arabidopsis,AT1G55810,4.186929e-05
Arabidopsis,AT5G20650,4.268091e-05
Arabidopsis,AT5G42960,4.285724e-05
Arabidopsis,AT5G60790,4.327832e-05
Arabidopsis,AT3G19380,4.335718e-05
Arabidopsis,AT4G20190,4.33987e-05
Arabidopsis,AT5G38990,4.437651e-05
Arabidopsis,AT5G15390,4.453689e-05
Arabidopsis,AT4G36980,4.455699e-05
Arabidopsis,AT4G36988,4.455699e-05
Arabidopsis,AT3G21170,4.559082e-05
Arabidopsis,AT3G43600,4.565175e-05
Arabidopsis,AT5G01040,4.610476e-05
Arabidopsis,AT2G40810,4.658301e-05
Arabidopsis,AT2G02600,4.685331e-05
Arabidopsis,AT1G01695,4.714093e-05
Arabidopsis,AT4G01370,4.747157e-05
Arabidopsis,AT4G18900,4.797077e-05
Arabidopsis,AT4G18905,4.797077e-05
Arabidopsis,AT3G48240,4.826646e-05
Arabidopsis,AT3G48290,4.826646e-05
Arabidopsis,AT3G28956,4.887313e-05
Arabidopsis,AT4G15550,4.923295e-05
Arabidopsis,AT3G54590,5.076569e-05
Arabidopsis,AT3G60680,5.094738e-05
Arabidopsis,AT2G32260,5.09834e-05
Arabidopsis,AT5G45820,5.140608e-05
Arabidopsis,AT2G07290,5.14204e-05
Arabidopsis,AT2G47460,5.15169e-05
Arabidopsis,AT3G50020,5.174495e-05
Arabidopsis,AT1G64770,5.187616e-05
Arabidopsis,AT1G64800,5.187616e-05
Arabidopsis,AT4G20030,5.24052e-05
Arabidopsis,AT5G05330,5.28584e-05
Arabidopsis,AT4G11120,5.287543e-05
Arabidopsis,AT3G60120,5.315744e-05
Arabidopsis,AT1G05894,5.326095e-05
Arabidopsis,AT1G58160,5.353874e-05
Arabidopsis,AT2G17520,5.354263e-05
Arabidopsis,AT5G54770,5.370402e-05
Arabidopsis,AT5G41550,5.432978e-05
Arabidopsis,AT5G04890,5.441822e-05
Arabidopsis,AT5G04895,5.441822e-05
Arabidopsis,AT4G01950,5.471098e-05
Arabidopsis,AT5G45910,5.47968e-05
Arabidopsis,AT5G45920,5.47968e-05
Arabidopsis,AT2G46470,5.610714e-05
Arabidopsis,AT2G37130,5.640566e-05
Arabidopsis,AT5G59560,5.769714e-05
Arabidopsis,AT5G59580,5.769714e-05
Arabidopsis,AT1G49890,5.775392e-05
Arabidopsis,AT5G17800,5.790308e-05
Arabidopsis,AT1G52120,5.850807e-05
Arabidopsis,AT4G38710,5.857484e-05
Arabidopsis,AT1G63810,5.863e-05
Arabidopsis,AT1G65180,5.87281e-05
Arabidopsis,AT5G24940,5.88686e-05
Arabidopsis,AT5G24950,5.88686e-05
Arabidopsis,AT5G43240,5.909184e-05
Arabidopsis,AT3G27640,5.941302e-05
Arabidopsis,AT5G59550,5.958936e-05
Arabidopsis,AT3G05210,6.06342e-05
Arabidopsis,AT2G37540,6.134784e-05
Arabidopsis,AT5G45930,6.137086e-05
Arabidopsis,AT1G50055,6.172458e-05
Arabidopsis,AT5G41471,6.213846e-05
Arabidopsis,AT5G60190,6.27335e-05
Arabidopsis,AT3G14010,6.285273e-05
Arabidopsis,AT3G11410,6.316926e-05
Arabidopsis,AT4G17905,6.357933e-05
Arabidopsis,AT4G17910,6.357933e-05
Arabidopsis,AT2G22280,6.439291e-05
Arabidopsis,AT2G35370,6.444967e-05
Arabidopsis,AT5G02590,6.462974e-05
Arabidopsis,AT3G20980,6.552248e-05
Arabidopsis,AT5G05040,6.563117e-05
Arabidopsis,AT2G36410,6.596875e-05
Arabidopsis,AT4G02830,6.611965e-05
Arabidopsis,AT5G59500,6.617357e-05
Arabidopsis,AT5G15280,6.684842e-05
Arabidopsis,AT1G08460,6.726076e-05
Arabidopsis,AT5G03435,6.749692e-05
Arabidopsis,AT1G04555,6.785922e-05
Arabidopsis,AT2G30350,6.787968e-05
Arabidopsis,AT5G60740,6.803879e-05
Arabidopsis,AT4G11190,6.863423e-05
Arabidopsis,AT4G14020,6.932566e-05
Arabidopsis,AT1G15950,6.938766e-05
Arabidopsis,AT5G60930,6.956953e-05
Arabidopsis,AT1G67635,6.967468e-05
Arabidopsis,AT3G22500,6.999131e-05
Arabidopsis,AT2G42590,7.014085e-05
Arabidopsis,AT3G54230,7.081175e-05
Arabidopsis,AT5G60440,7.121018e-05
Arabidopsis,AT3G13830,7.125159e-05
Arabidopsis,AT5G18850,7.126386e-05
Arabidopsis,AT5G36870,7.136358e-05
Arabidopsis,AT3G58670,7.144055e-05
Arabidopsis,AT3G58680,7.144055e-05
Arabidopsis,AT4G16100,7.195677e-05
Arabidopsis,AT2G34850,7.204912e-05
Arabidopsis,AT1G72175,7.207286e-05
Arabidopsis,AT5G04000,7.213529e-05
Arabidopsis,AT3G08940,7.217945e-05
Arabidopsis,AT5G33406,7.21985e-05
Arabidopsis,AT5G35604,7.265797e-05
Arabidopsis,AT2G01150,7.330768e-05
Arabidopsis,AT4G10955,7.345484e-05
Arabidopsis,AT4G04925,7.37268e-05
Arabidopsis,AT2G36630,7.37524e-05
Arabidopsis,AT5G14900,7.382097e-05
Arabidopsis,AT3G25780,7.405165e-05
Arabidopsis,AT3G61600,7.434557e-05
Arabidopsis,AT1G74458,7.491596e-05
Arabidopsis,AT1G35150,7.495965e-05
Arabidopsis,AT1G43005,7.504401e-05
Arabidopsis,AT2G26310,7.50704e-05
Arabidopsis,AT4G36370,7.52334e-05
Arabidopsis,AT3G30340,7.573253e-05
Arabidopsis,AT5G20100,7.622613e-05
Arabidopsis,AT2G30340,7.651426e-05
Arabidopsis,AT1G50200,7.656717e-05
Arabidopsis,AT4G25620,7.67658e-05
Arabidopsis,AT5G42910,7.759677e-05
Arabidopsis,AT5G25754,7.768561e-05
Arabidopsis,AT4G12610,7.812308e-05
Arabidopsis,AT1G52200,7.836778e-05
Arabidopsis,AT1G52220,7.836778e-05
Arabidopsis,AT3G48208,7.863651e-05
Arabidopsis,AT2G31870,7.870348e-05
Arabidopsis,AT4G01180,7.903059e-05
Arabidopsis,AT4G01240,7.903059e-05
Arabidopsis,AT2G32300,7.944385e-05
Arabidopsis,AT2G25360,7.950202e-05
Arabidopsis,AT5G02650,7.956134e-05
Arabidopsis,AT1G04590,7.97401e-05
Arabidopsis,AT1G04610,7.97401e-05
Arabidopsis,AT4G16143,7.978055e-05
Arabidopsis,AT3G13010,8.039421e-05
Arabidopsis,AT1G06440,8.092999e-05
Arabidopsis,AT3G05260,8.141155e-05
Arabidopsis,AT2G37210,8.165632e-05
Arabidopsis,AT1G04130,8.166823e-05
Arabidopsis,AT3G28780,8.178194e-05
Arabidopsis,AT1G52770,8.245087e-05
Arabidopsis,AT2G15460,8.359293e-05
Arabidopsis,AT2G32250,8.421368e-05
Arabidopsis,AT5G01760,8.443864e-05
Arabidopsis,AT5G65930,8.487252e-05
Arabidopsis,AT3G24360,8.547081e-05
Arabidopsis,AT1G09760,8.56428e-05
Arabidopsis,AT2G28860,8.680483e-05
Arabidopsis,AT1G65020,8.721501e-05
Arabidopsis,AT1G50050,8.796891e-05
Arabidopsis,AT1G05500,8.808107e-05
Arabidopsis,AT1G05520,8.808107e-05
Arabidopsis,AT1G31990,8.813654e-05
Arabidopsis,AT1G14140,8.831504e-05
Arabidopsis,AT5G37130,8.84064e-05
Arabidopsis,AT4G02840,8.853949e-05
Arabidopsis,AT2G44240,8.862371e-05
Arabidopsis,AT1G60200,8.865297e-05
Arabidopsis,AT5G24980,8.929647e-05
Arabidopsis,AT3G25440,8.9863e-05
Arabidopsis,AT5G16360,9.02069e-05
Arabidopsis,AT1G47560,9.022358e-05
Arabidopsis,AT2G07363,9.084265e-05
Arabidopsis,AT1G32030,9.109203e-05
Arabidopsis,AT2G35550,9.125068e-05
Arabidopsis,AT1G63900,9.153646e-05
Arabidopsis,AT5G54780,9.222722e-05
Arabidopsis,AT5G43960,9.244743e-05
Arabidopsis,AT3G17660,9.259658e-05
Arabidopsis,AT3G60690,9.271378e-05
Arabidopsis,AT1G49690,9.315488e-05
Arabidopsis,AT4G02235,9.34303e-05
Arabidopsis,AT5G04820,9.360208e-05
Arabidopsis,AT4G10880,9.454365e-05
Arabidopsis,AT3G24430,9.478395e-05
Arabidopsis,AT5G20150,9.492077e-05
Arabidopsis,AT4G19690,9.507519e-05
Arabidopsis,AT2G32273,9.56599e-05
Arabidopsis,AT3G24280,9.899891e-05
Arabidopsis,AT5G15070,9.918263e-05
Arabidopsis,AT1G34260,9.92499e-05
Arabidopsis,AT3G20760,9.932333e-05
Arabidopsis,AT1G71370,0.0001000123
Arabidopsis,AT1G71380,0.0001000123
Arabidopsis,AT4G02005,0.0001003566
Arabidopsis,AT5G18270,0.0001004136
Arabidopsis,AT2G27500,0.0001005908
Arabidopsis,AT3G09030,0.0001006001
Arabidopsis,AT2G22670,0.0001006015
Arabidopsis,AT1G05280,0.0001007037
Arabidopsis,AT5G50280,0.0001007253
Arabidopsis,AT3G27880,0.0001016076
Arabidopsis,AT4G02920,0.0001016427
Arabidopsis,AT2G31970,0.0001017763
Arabidopsis,AT5G15890,0.0001024845
Arabidopsis,AT4G04830,0.0001027992
Arabidopsis,AT2G35760,0.0001034406
Arabidopsis,AT5G09860,0.0001035115
Arabidopsis,AT3G55646,0.0001042568
Arabidopsis,AT4G12330,0.0001053275
Arabidopsis,AT2G12290,0.0001053994
Arabidopsis,AT5G28800,0.0001057706
Arabidopsis,AT4G01320,0.0001071392
Arabidopsis,AT2G36710,0.0001075144
Arabidopsis,AT2G36750,0.0001075144
Arabidopsis,AT3G60250,0.0001082594
Arabidopsis,AT1G64890,0.0001087423
Arabidopsis,AT1G43900,0.0001088684
Arabidopsis,AT2G06983,0.000109036
Arabidopsis,AT5G25520,0.0001090747
Arabidopsis,AT5G14390,0.0001090883
Arabidopsis,AT5G50340,0.0001099148
Arabidopsis,AT3G20935,0.000111271
Arabidopsis,AT5G06970,0.0001114944
Arabidopsis,AT4G16008,0.0001117151
Arabidopsis,AT1G49750,0.0001117622
Arabidopsis,AT1G67600,0.0001124714
Arabidopsis,AT2G34390,0.0001129021
Arabidopsis,AT3G27040,0.0001129235
Arabidopsis,AT3G13224,0.0001134988
Arabidopsis,AT2G26030,0.0001139227
Arabidopsis,AT1G57906,0.0001141893
Arabidopsis,AT3G27030,0.0001144744
Arabidopsis,AT5G17460,0.000114492
Arabidopsis,AT5G60060,0.0001147703
Arabidopsis,AT5G55010,0.0001148592
Arabidopsis,AT5G59540,0.0001153733
Arabidopsis,AT3G49210,0.0001162707
Arabidopsis,AT2G18196,0.0001168465
Arabidopsis,AT2G23210,0.0001171527
Arabidopsis,AT4G38670,0.0001177126
Arabidopsis,AT5G15080,0.0001187123
Arabidopsis,AT1G21450,0.0001187623
Arabidopsis,AT1G68660,0.0001191446
Arabidopsis,AT2G30000,0.0001191518
Arabidopsis,AT1G42710,0.0001199617
Arabidopsis,AT1G69450,0.0001214296
Arabidopsis,AT3G04720,0.0001216984
Arabidopsis,AT4G13370,0.0001222204
Arabidopsis,AT1G08165,0.0001228609
Arabidopsis,AT1G70400,0.0001245978
Arabidopsis,AT4G08450,0.0001246614
Arabidopsis,AT5G01400,0.000125738
Arabidopsis,AT5G01460,0.000125738
Arabidopsis,AT5G01480,0.000125738
Arabidopsis,AT2G04940,0.0001258723
Arabidopsis,AT4G11405,0.0001259625
Arabidopsis,AT3G19274,0.0001259807
Arabidopsis,AT3G66656,0.0001264243
Arabidopsis,AT5G54480,0.0001267333
Arabidopsis,AT3G06510,0.0001268642
Arabidopsis,AT5G38670,0.0001269598
Arabidopsis,AT5G38800,0.0001269598
Arabidopsis,AT5G38830,0.0001269598
Arabidopsis,AT5G38840,0.0001269598
Arabidopsis,AT5G38910,0.0001269598
Arabidopsis,AT5G16570,0.0001280086
Arabidopsis,AT3G17630,0.0001284949
Arabidopsis,AT5G60370,0.0001295347
Arabidopsis,AT5G06820,0.0001297896
Arabidopsis,AT1G11175,0.000129943
Arabidopsis,AT4G16110,0.0001302228
Arabidopsis,AT5G25780,0.0001307304
Arabidopsis,AT5G01230,0.0001309437
Arabidopsis,AT4G16830,0.0001318371
Arabidopsis,AT2G17710,0.0001319391
Arabidopsis,AT2G17720,0.0001319391
Arabidopsis,AT5G65860,0.0001320737
Arabidopsis,AT3G27630,0.0001324788
Arabidopsis,AT5G45940,0.0001333362
Arabidopsis,AT1G24190,0.0001335189
Arabidopsis,AT5G14930,0.0001340159
Arabidopsis,AT2G28405,0.0001344964
Arabidopsis,AT5G51150,0.0001346159
Arabidopsis,AT5G25790,0.0001348539
Arabidopsis,AT5G03990,0.000134919
Arabidopsis,AT3G25950,0.0001350428
Arabidopsis,AT3G54600,0.0001364051
Arabidopsis,AT1G67630,0.0001369731
Arabidopsis,AT4G16750,0.0001373517
Arabidopsis,AT1G63880,0.000137785
Arabidopsis,AT1G63690,0.0001379943
Arabidopsis,AT4G15910,0.0001382838
Arabidopsis,AT3G25960,0.0001387515
Arabidopsis,AT1G23860,0.0001393666
Arabidopsis,AT3G09020,0.0001394218
Arabidopsis,AT1G65030,0.0001396953
Arabidopsis,AT1G61770,0.0001406481
Arabidopsis,AT3G21070,0.0001408102
Arabidopsis,AT2G05180,0.0001411324
Arabidopsis,AT2G05920,0.000141963
Arabidopsis,AT3G60760,0.0001422805
Arabidopsis,AT3G60850,0.0001422805
Arabidopsis,AT3G60860,0.0001422805
Arabidopsis,AT3G60890,0.0001422805
Arabidopsis,AT1G47240,0.0001429201
Arabidopsis,AT1G08420,0.0001429744
Arabidopsis,AT5G59570,0.0001431981
Arabidopsis,AT3G43590,0.0001434677
Arabidopsis,AT5G57130,0.0001435244
Arabidopsis,AT5G19880,0.0001435882
Arabidopsis,AT3G13820,0.0001441489
Arabidopsis,AT5G61410,0.000144272
Arabidopsis,AT3G13040,0.0001443956
Arabidopsis,AT1G05290,0.0001454193
Arabidopsis,AT5G18070,0.0001460169
Arabidopsis,AT5G05270,0.0001469677
Arabidopsis,AT5G01060,0.0001477819
Arabidopsis,AT5G01070,0.0001477819
Arabidopsis,AT5G01080,0.0001477819
Arabidopsis,AT5G01110,0.0001477819
Arabidopsis,AT5G01130,0.0001477819
Arabidopsis,AT5G01150,0.0001477819
Arabidopsis,AT5G01180,0.0001477819
Arabidopsis,AT1G27490,0.0001479441
Arabidopsis,AT4G16380,0.000148006
Arabidopsis,AT3G48220,0.0001484413
Arabidopsis,AT3G12203,0.0001486555
Arabidopsis,AT1G27340,0.0001489619
Arabidopsis,AT3G20300,0.000149205
Arabidopsis,AT4G03030,0.0001492626
Arabidopsis,AT3G17640,0.0001501705
Arabidopsis,AT4G11760,0.000150773
Arabidopsis,AT3G21475,0.0001512797
Arabidopsis,AT3G21510,0.0001512797
Arabidopsis,AT5G42635,0.0001516925
