species,gene,pvalue
Arabidopsis,AT2G41900,1.829012e-05
Arabidopsis,AT1G65300,1.832752e-05
Arabidopsis,AT2G09970,1.837874e-05
Arabidopsis,AT4G27470,1.897417e-05
Arabidopsis,AT1G12680,2.017073e-05
Arabidopsis,AT2G16810,2.038261e-05
Arabidopsis,AT4G02320,2.064937e-05
Arabidopsis,AT5G01880,2.070332e-05
Arabidopsis,AT3G44810,2.089686e-05
Arabidopsis,AT3G10150,2.096799e-05
Arabidopsis,AT1G62480,2.121135e-05
Arabidopsis,AT2G32870,2.146534e-05
Arabidopsis,AT2G01410,2.15995e-05
Arabidopsis,AT1G07645,2.169418e-05
Arabidopsis,AT1G07690,2.173542e-05
Arabidopsis,AT1G55990,2.184986e-05
Arabidopsis,AT4G02920,2.268411e-05
Arabidopsis,AT5G01510,2.278556e-05
Arabidopsis,AT3G19515,2.285749e-05
Arabidopsis,AT1G55950,2.331784e-05
Arabidopsis,AT1G55960,2.331784e-05
Arabidopsis,AT4G30750,2.358522e-05
Arabidopsis,AT2G28580,2.36115e-05
Arabidopsis,AT4G01140,2.361896e-05
Arabidopsis,AT1G12700,2.378979e-05
Arabidopsis,AT3G30520,2.513636e-05
Arabidopsis,AT2G12880,2.536607e-05
Arabidopsis,AT5G56610,2.597156e-05
Arabidopsis,AT5G04970,2.615312e-05
Arabidopsis,AT5G46400,2.615312e-05
Arabidopsis,AT3G53450,2.634523e-05
Arabidopsis,AT1G09760,2.65418e-05
Arabidopsis,AT1G04380,2.693831e-05
Arabidopsis,AT5G28500,2.711203e-05
Arabidopsis,AT5G51860,2.762725e-05
Arabidopsis,AT2G41180,2.777257e-05
Arabidopsis,AT1G04040,2.802441e-05
Arabidopsis,AT5G01520,2.865237e-05
Arabidopsis,AT5G64040,2.908907e-05
Arabidopsis,AT4G02820,2.97363e-05
Arabidopsis,AT2G22201,2.976465e-05
Arabidopsis,AT3G13910,2.992388e-05
Arabidopsis,AT4G14104,3.015575e-05
Arabidopsis,AT3G13820,3.070795e-05
Arabidopsis,AT3G43210,3.078796e-05
Arabidopsis,AT5G43170,3.102781e-05
Arabidopsis,AT4G39910,3.129212e-05
Arabidopsis,AT3G57160,3.202058e-05
Arabidopsis,AT4G04670,3.280058e-05
Arabidopsis,AT3G21540,3.304865e-05
Arabidopsis,AT2G31150,3.309444e-05
Arabidopsis,AT4G14680,3.334902e-05
Arabidopsis,AT4G19220,3.336187e-05
Arabidopsis,AT3G52600,3.385511e-05
Arabidopsis,AT3G52605,3.385511e-05
Arabidopsis,AT3G26400,3.509205e-05
Arabidopsis,AT3G19540,3.555921e-05
Arabidopsis,AT4G30800,3.56082e-05
Arabidopsis,AT3G44150,3.633377e-05
Arabidopsis,AT4G21362,3.639959e-05
Arabidopsis,AT3G43930,3.666227e-05
Arabidopsis,AT1G09157,3.718953e-05
Arabidopsis,AT5G06970,3.754353e-05
Arabidopsis,AT3G44140,3.781498e-05
Arabidopsis,AT2G13360,3.816116e-05
Arabidopsis,AT4G02840,3.896029e-05
Arabidopsis,AT5G39890,3.924804e-05
Arabidopsis,AT4G02830,3.943122e-05
Arabidopsis,AT3G15548,3.995493e-05
Arabidopsis,AT5G49720,4.101146e-05
Arabidopsis,AT3G09740,4.106812e-05
Arabidopsis,AT1G77210,4.115574e-05
Arabidopsis,AT2G44470,4.134903e-05
Arabidopsis,AT3G09735,4.146865e-05
Arabidopsis,AT1G77230,4.199684e-05
Arabidopsis,AT5G30495,4.222405e-05
Arabidopsis,AT1G64130,4.30451e-05
Arabidopsis,AT2G15890,4.535914e-05
Arabidopsis,AT1G03620,4.570328e-05
Arabidopsis,AT4G02810,4.695456e-05
Arabidopsis,AT1G03840,4.710416e-05
Arabidopsis,AT2G04930,4.725684e-05
Arabidopsis,AT3G17970,4.795638e-05
Arabidopsis,AT3G13880,4.811146e-05
Arabidopsis,AT1G79100,4.860559e-05
Arabidopsis,AT2G06095,4.866394e-05
Arabidopsis,AT1G12520,4.936519e-05
Arabidopsis,AT4G00520,5.014882e-05
Arabidopsis,AT5G28931,5.170756e-05
Arabidopsis,AT2G13790,5.323534e-05
Arabidopsis,AT1G05860,5.367349e-05
Arabidopsis,AT1G12390,5.378555e-05
Arabidopsis,AT1G20820,5.449297e-05
Arabidopsis,AT4G11010,5.538698e-05
Arabidopsis,AT4G25440,5.561598e-05
Arabidopsis,AT4G25450,5.561598e-05
Arabidopsis,AT4G10430,5.561618e-05
Arabidopsis,AT1G80450,5.563324e-05
Arabidopsis,AT4G39890,5.670577e-05
Arabidopsis,AT4G04620,5.690005e-05
Arabidopsis,AT1G12510,5.691364e-05
Arabidopsis,AT4G18010,5.724497e-05
Arabidopsis,AT3G10220,5.798128e-05
Arabidopsis,AT1G03820,5.808364e-05
Arabidopsis,AT2G35940,5.871363e-05
Arabidopsis,AT2G17540,5.908754e-05
Arabidopsis,AT3G22050,5.968434e-05
Arabidopsis,AT3G22072,5.968434e-05
Arabidopsis,AT3G22080,5.968434e-05
Arabidopsis,AT1G07680,6.092302e-05
Arabidopsis,AT3G44200,6.160992e-05
Arabidopsis,AT5G24590,6.181598e-05
Arabidopsis,AT4G14110,6.207509e-05
Arabidopsis,AT3G11290,6.225031e-05
Arabidopsis,AT4G26040,6.262148e-05
Arabidopsis,AT3G28270,6.280782e-05
Arabidopsis,AT2G29430,6.367485e-05
Arabidopsis,AT3G07330,6.432613e-05
Arabidopsis,AT4G10955,6.435563e-05
Arabidopsis,AT1G03800,6.475959e-05
Arabidopsis,AT3G50710,6.509441e-05
Arabidopsis,AT4G09820,6.578809e-05
Arabidopsis,AT3G43910,6.596011e-05
Arabidopsis,AT3G44940,6.701807e-05
Arabidopsis,AT4G14480,6.747685e-05
Arabidopsis,AT5G05270,6.769509e-05
Arabidopsis,AT5G05280,6.769509e-05
Arabidopsis,AT5G05330,6.769509e-05
Arabidopsis,AT1G77270,6.777193e-05
Arabidopsis,AT1G51170,6.784407e-05
Arabidopsis,AT5G18480,6.809282e-05
Arabidopsis,AT5G18490,6.809282e-05
Arabidopsis,AT5G57110,6.814918e-05
Arabidopsis,AT3G50320,6.868398e-05
Arabidopsis,AT4G02290,7.003297e-05
Arabidopsis,AT1G79090,7.13931e-05
Arabidopsis,AT1G33615,7.15543e-05
Arabidopsis,AT1G12750,7.350446e-05
Arabidopsis,AT1G53860,7.372546e-05
Arabidopsis,AT3G13850,7.382911e-05
Arabidopsis,AT3G43580,7.503915e-05
Arabidopsis,AT5G24600,7.50927e-05
Arabidopsis,AT2G03680,7.524894e-05
Arabidopsis,AT1G35580,7.536806e-05
Arabidopsis,AT3G51850,7.608319e-05
Arabidopsis,AT3G09710,7.673729e-05
Arabidopsis,AT5G27790,7.74848e-05
Arabidopsis,AT3G09780,7.755286e-05
Arabidopsis,AT3G56900,7.786381e-05
Arabidopsis,AT5G35230,7.898531e-05
Arabidopsis,AT5G43175,7.915304e-05
Arabidopsis,AT5G05190,7.951025e-05
Arabidopsis,AT3G19000,7.954751e-05
Arabidopsis,AT4G15360,8.234993e-05
Arabidopsis,AT5G22920,8.416778e-05
Arabidopsis,AT2G46440,8.424693e-05
Arabidopsis,AT2G18190,8.470412e-05
Arabidopsis,AT4G38225,8.490772e-05
Arabidopsis,AT4G38230,8.490772e-05
Arabidopsis,AT4G38250,8.490772e-05
Arabidopsis,AT5G38700,8.543769e-05
Arabidopsis,AT5G37667,8.616331e-05
Arabidopsis,AT3G28243,8.712782e-05
Arabidopsis,AT4G05540,8.739786e-05
Arabidopsis,AT3G57890,8.771554e-05
Arabidopsis,AT3G50530,8.914149e-05
Arabidopsis,AT2G42395,8.954164e-05
Arabidopsis,AT1G09770,8.972423e-05
Arabidopsis,AT1G09780,8.972423e-05
Arabidopsis,AT5G37630,8.974314e-05
Arabidopsis,AT3G25910,9.130434e-05
Arabidopsis,AT5G59010,9.399142e-05
Arabidopsis,AT5G51850,9.418025e-05
Arabidopsis,AT3G28300,9.45589e-05
Arabidopsis,AT4G14120,9.501764e-05
Arabidopsis,AT4G11660,9.519862e-05
Arabidopsis,AT5G54720,9.549367e-05
Arabidopsis,AT4G05520,9.598467e-05
Arabidopsis,AT1G04520,9.687536e-05
Arabidopsis,AT3G10080,9.735966e-05
Arabidopsis,AT4G11300,9.769216e-05
Arabidopsis,AT2G33585,9.791057e-05
Arabidopsis,AT3G55960,9.845141e-05
Arabidopsis,AT3G09120,9.85375e-05
Arabidopsis,AT1G21925,9.943957e-05
Arabidopsis,AT1G47610,9.9569e-05
Arabidopsis,AT3G21870,9.988109e-05
Arabidopsis,AT4G25420,0.0001020922
Arabidopsis,AT3G43990,0.0001023932
Arabidopsis,AT2G32550,0.0001027027
Arabidopsis,AT2G14700,0.000104582
Arabidopsis,AT3G13860,0.0001047278
Arabidopsis,AT1G03810,0.0001056455
Arabidopsis,AT1G18745,0.0001079596
Arabidopsis,AT4G00540,0.0001083104
Arabidopsis,AT2G15460,0.0001084998
Arabidopsis,AT5G59030,0.0001085604
Arabidopsis,AT1G35440,0.000109088
Arabidopsis,AT1G77100,0.0001091635
Arabidopsis,AT2G13900,0.0001097506
Arabidopsis,AT2G13350,0.0001101601
Arabidopsis,AT3G45070,0.0001106982
Arabidopsis,AT1G73820,0.0001111272
Arabidopsis,AT3G06480,0.0001113924
Arabidopsis,AT5G49760,0.0001120171
Arabidopsis,AT3G53360,0.0001135033
Arabidopsis,AT3G53390,0.0001135033
Arabidopsis,AT2G32890,0.0001142027
Arabidopsis,AT2G32900,0.0001142027
Arabidopsis,AT2G32905,0.0001142027
Arabidopsis,AT1G07710,0.0001148447
Arabidopsis,AT5G06680,0.0001149272
Arabidopsis,AT5G06700,0.0001149272
Arabidopsis,AT3G32904,0.0001150389
Arabidopsis,AT4G02235,0.0001150563
Arabidopsis,AT5G05440,0.000115215
Arabidopsis,AT4G39950,0.0001157361
Arabidopsis,AT2G01350,0.0001164263
Arabidopsis,AT3G43470,0.0001170006
Arabidopsis,AT2G18160,0.0001172062
Arabidopsis,AT1G56130,0.0001199764
Arabidopsis,AT1G76980,0.0001206664
Arabidopsis,AT5G64910,0.0001210156
Arabidopsis,AT1G63690,0.0001215217
Arabidopsis,AT3G48350,0.0001216449
Arabidopsis,AT3G09760,0.0001221758
Arabidopsis,AT5G14380,0.0001222977
Arabidopsis,AT2G42590,0.0001227584
Arabidopsis,AT1G12530,0.0001236202
Arabidopsis,AT5G46580,0.0001254805
Arabidopsis,AT2G03020,0.0001278365
Arabidopsis,AT1G21320,0.0001280531
Arabidopsis,AT1G47765,0.0001290944
Arabidopsis,AT5G21222,0.0001291966
Arabidopsis,AT1G10450,0.0001298819
Arabidopsis,AT4G20480,0.0001303118
Arabidopsis,AT5G57170,0.0001310871
Arabidopsis,AT4G16040,0.0001313699
Arabidopsis,AT4G02710,0.0001314452
Arabidopsis,AT1G03760,0.0001350338
Arabidopsis,AT1G33250,0.000137045
Arabidopsis,AT1G79800,0.0001411093
Arabidopsis,AT3G48745,0.0001415037
Arabidopsis,AT2G20320,0.000141877
Arabidopsis,AT2G05160,0.0001435399
Arabidopsis,AT4G15250,0.0001466071
Arabidopsis,AT5G66550,0.0001475998
Arabidopsis,AT1G31810,0.0001479188
Arabidopsis,AT1G66290,0.0001481217
Arabidopsis,AT1G30220,0.0001495038
Arabidopsis,AT4G16143,0.0001500294
Arabidopsis,AT3G50040,0.000152299
Arabidopsis,AT3G50050,0.000152299
Arabidopsis,AT2G26610,0.0001526917
Arabidopsis,AT5G02450,0.0001529926
Arabidopsis,AT2G34660,0.0001535068
Arabidopsis,AT2G34670,0.0001535068
Arabidopsis,AT5G50801,0.000153544
Arabidopsis,AT2G32620,0.0001536782
Arabidopsis,AT1G12660,0.0001540253
Arabidopsis,AT1G43980,0.0001543935
Arabidopsis,AT5G46180,0.0001544906
Arabidopsis,AT1G79620,0.000155038
Arabidopsis,AT1G75970,0.0001551887
Arabidopsis,AT1G76000,0.0001551887
Arabidopsis,AT3G45570,0.0001555218
Arabidopsis,AT5G46780,0.000156277
Arabidopsis,AT4G03090,0.0001573456
Arabidopsis,AT1G12540,0.0001573616
Arabidopsis,AT4G11655,0.0001580082
Arabidopsis,AT4G14145,0.0001584319
Arabidopsis,AT4G30870,0.0001587711
Arabidopsis,AT4G30710,0.0001599601
Arabidopsis,AT2G31305,0.0001600076
Arabidopsis,AT2G31340,0.0001600076
Arabidopsis,AT4G03930,0.0001608703
Arabidopsis,AT1G01530,0.0001615752
Arabidopsis,AT1G01540,0.0001615752
Arabidopsis,AT4G31980,0.0001618183
Arabidopsis,AT4G30845,0.0001623835
Arabidopsis,AT1G63200,0.0001634711
Arabidopsis,AT4G03830,0.000163508
Arabidopsis,AT1G04430,0.0001651843
Arabidopsis,AT2G01950,0.0001656014
Arabidopsis,AT3G15605,0.0001663024
Arabidopsis,AT5G66100,0.0001668645
Arabidopsis,AT4G32390,0.0001679697
Arabidopsis,AT1G05600,0.0001680703
Arabidopsis,AT1G05615,0.0001680703
Arabidopsis,AT1G05620,0.0001680703
Arabidopsis,AT1G05630,0.0001680703
Arabidopsis,AT1G05640,0.0001680703
Arabidopsis,AT1G05650,0.0001680703
Arabidopsis,AT2G38160,0.0001685387
Arabidopsis,AT4G01180,0.0001686767
Arabidopsis,AT5G48740,0.0001693111
Arabidopsis,AT3G51790,0.0001698695
Arabidopsis,AT3G52390,0.0001700725
Arabidopsis,AT2G23450,0.0001703412
Arabidopsis,AT1G04030,0.0001710653
Arabidopsis,AT3G26480,0.0001714836
Arabidopsis,AT4G30850,0.0001723387
Arabidopsis,AT5G64930,0.0001735786
Arabidopsis,AT2G33006,0.0001747474
Arabidopsis,AT5G41110,0.0001751342
Arabidopsis,AT5G53460,0.0001767132
Arabidopsis,AT3G28180,0.0001772746
Arabidopsis,AT5G06320,0.0001781311
Arabidopsis,AT5G06330,0.0001781311
Arabidopsis,AT5G06360,0.0001781311
Arabidopsis,AT5G06440,0.0001781311
Arabidopsis,AT3G24690,0.0001787981
Arabidopsis,AT1G09176,0.0001795387
Arabidopsis,AT3G28980,0.0001798359
Arabidopsis,AT3G44300,0.0001800619
Arabidopsis,AT1G14280,0.0001801506
Arabidopsis,AT5G66500,0.0001809377
Arabidopsis,AT5G66510,0.0001809377
Arabidopsis,AT2G17210,0.0001824594
Arabidopsis,AT1G47710,0.0001839374
Arabidopsis,AT2G15050,0.0001846701
Arabidopsis,AT3G53490,0.0001858799
Arabidopsis,AT3G27170,0.0001858888
Arabidopsis,AT1G79070,0.0001860754
Arabidopsis,AT5G24620,0.0001876318
Arabidopsis,AT3G24480,0.0001893483
Arabidopsis,AT1G72250,0.0001896199
Arabidopsis,AT2G24285,0.0001899615
Arabidopsis,AT3G09030,0.000190143
Arabidopsis,AT3G28200,0.0001902573
Arabidopsis,AT2G29390,0.0001902798
Arabidopsis,AT2G24693,0.000190816
Arabidopsis,AT2G29790,0.000191581
Arabidopsis,AT1G07450,0.0001924204
Arabidopsis,AT1G03746,0.000193157
Arabidopsis,AT4G03945,0.0001932428
Arabidopsis,AT4G37340,0.0001936575
Arabidopsis,AT4G02910,0.0001937944
Arabidopsis,AT3G15610,0.0001939961
Arabidopsis,AT2G45290,0.0001944094
Arabidopsis,AT2G19150,0.000195986
Arabidopsis,AT2G42790,0.0001960801
Arabidopsis,AT5G24510,0.0001964845
Arabidopsis,AT5G24530,0.0001964845
Arabidopsis,AT3G10180,0.0001980595
Arabidopsis,AT5G28510,0.0001983233
Arabidopsis,AT2G20020,0.0001986397
Arabidopsis,AT2G20030,0.0001986397
Arabidopsis,AT2G42340,0.0001990019
Arabidopsis,AT5G50995,0.0001998755
Arabidopsis,AT5G26680,0.0002008358
Arabidopsis,AT5G66558,0.0002021679
Arabidopsis,AT4G18880,0.0002028255
Arabidopsis,AT2G44230,0.0002029267
Arabidopsis,AT1G45050,0.0002030801
Arabidopsis,AT1G06710,0.0002031367
Arabidopsis,AT2G31510,0.0002052315
Arabidopsis,AT3G50120,0.000205506
Arabidopsis,AT1G55920,0.0002068047
Arabidopsis,AT3G44350,0.0002075937
Arabidopsis,AT4G09100,0.0002087701
Arabidopsis,AT5G66210,0.0002095116
Arabidopsis,AT2G18140,0.0002099546
Arabidopsis,AT3G30380,0.0002101701
Arabidopsis,AT2G32640,0.0002109113
Arabidopsis,AT5G51890,0.0002111147
Arabidopsis,AT2G15390,0.000211768
Arabidopsis,AT4G38460,0.0002120564
Arabidopsis,AT2G18150,0.0002135233
Arabidopsis,AT3G18040,0.0002142799
Arabidopsis,AT3G18060,0.0002142799
Arabidopsis,AT2G42540,0.0002187356
Arabidopsis,AT1G32500,0.0002198866
Arabidopsis,AT2G02020,0.0002199869
Arabidopsis,AT5G14770,0.0002211304
Arabidopsis,AT4G17510,0.0002214424
Arabidopsis,AT4G22310,0.0002214647
Arabidopsis,AT4G22320,0.0002214647
Arabidopsis,AT1G35530,0.0002216458
Arabidopsis,AT2G27120,0.0002224079
Arabidopsis,AT3G57920,0.0002225887
Arabidopsis,AT4G27740,0.0002233152
Arabidopsis,AT2G29750,0.0002235902
Arabidopsis,AT4G30780,0.000223859
Arabidopsis,AT3G26570,0.0002248188
Arabidopsis,AT1G14310,0.0002251155
Arabidopsis,AT1G14315,0.0002251155
Arabidopsis,AT1G14320,0.0002251155
Arabidopsis,AT1G78430,0.0002251703
Arabidopsis,AT3G13724,0.0002254631
Arabidopsis,AT3G42786,0.0002276624
Arabidopsis,AT3G23530,0.0002279159
Arabidopsis,AT2G16130,0.0002281559
Arabidopsis,AT5G06990,0.000228447
Arabidopsis,AT5G27967,0.000228666
Arabidopsis,AT1G01520,0.000230786
Arabidopsis,AT1G53830,0.0002308207
Arabidopsis,AT4G39361,0.0002319925
Arabidopsis,AT4G39366,0.0002319925
Arabidopsis,AT2G04675,0.0002320601
Arabidopsis,AT4G04315,0.0002322743
Arabidopsis,AT1G52260,0.000232952
Arabidopsis,AT1G63710,0.0002339166
Arabidopsis,AT5G38270,0.0002354582
Arabidopsis,AT2G18300,0.000237675
Arabidopsis,AT2G42810,0.0002376764
Arabidopsis,AT4G39840,0.0002387834
Arabidopsis,AT2G14878,0.0002393896
Arabidopsis,AT1G06475,0.0002398595
Arabidopsis,AT1G06490,0.0002398595
Arabidopsis,AT2G33610,0.0002401296
Arabidopsis,AT2G16050,0.0002406286
Arabidopsis,AT1G50750,0.0002414532
Arabidopsis,AT2G04790,0.0002414771
Arabidopsis,AT1G70440,0.0002437503
Arabidopsis,AT2G34357,0.0002443228
Arabidopsis,AT2G34360,0.0002443228
Arabidopsis,AT5G11430,0.0002465254
Arabidopsis,AT1G60783,0.0002469902
Arabidopsis,AT4G02005,0.0002471393
Arabidopsis,AT4G02010,0.0002471393
Arabidopsis,AT1G09245,0.0002491456
Arabidopsis,AT2G23067,0.0002498255
Arabidopsis,AT3G09922,0.0002498586
Arabidopsis,AT3G47820,0.0002513072
Arabidopsis,AT5G49710,0.0002521449
Arabidopsis,AT4G15242,0.0002522386
Arabidopsis,AT1G72490,0.0002523581
Arabidopsis,AT1G35630,0.0002525323
Arabidopsis,AT1G49160,0.0002526734
Arabidopsis,AT5G39910,0.0002530452
Arabidopsis,AT5G39920,0.0002530452
Arabidopsis,AT5G39930,0.0002530452
Arabidopsis,AT4G27910,0.0002542783
Arabidopsis,AT3G52450,0.0002549863
Arabidopsis,AT5G21040,0.000255215
Arabidopsis,AT3G13950,0.0002557328
Arabidopsis,AT3G28310,0.0002565798
Arabidopsis,AT5G39865,0.0002579536
Arabidopsis,AT5G64813,0.0002579648
Arabidopsis,AT5G64840,0.0002579648
Arabidopsis,AT2G35470,0.0002583713
Arabidopsis,AT5G43080,0.000259992
Arabidopsis,AT1G48560,0.0002604569
Arabidopsis,AT3G43800,0.0002607552
Arabidopsis,AT4G08040,0.0002618044
Arabidopsis,AT2G13680,0.0002618669
Arabidopsis,AT4G14040,0.0002619974
Arabidopsis,AT4G14050,0.0002619974
Arabidopsis,AT5G22860,0.0002621954
Arabidopsis,AT3G11540,0.0002624777
Arabidopsis,AT2G42730,0.0002637953
Arabidopsis,AT2G42750,0.0002637953
Arabidopsis,AT5G24610,0.0002638034
Arabidopsis,AT3G01180,0.0002646082
Arabidopsis,AT2G46470,0.0002646283
Arabidopsis,AT2G03270,0.0002663608
Arabidopsis,AT1G48300,0.0002670949
Arabidopsis,AT2G26380,0.0002679063
Arabidopsis,AT3G44310,0.0002685231
Arabidopsis,AT5G19170,0.0002685319
Arabidopsis,AT1G59660,0.0002690936
Arabidopsis,AT1G26773,0.0002695784
Arabidopsis,AT1G23380,0.0002697872
Arabidopsis,AT3G44190,0.0002714994
Arabidopsis,AT3G13920,0.0002716504
Arabidopsis,AT4G09465,0.0002721421
Arabidopsis,AT2G37090,0.0002731083
Arabidopsis,AT5G39693,0.0002736271
Arabidopsis,AT5G43240,0.0002739376
Arabidopsis,AT5G27680,0.0002750588
Arabidopsis,AT2G21640,0.0002762164
Arabidopsis,AT1G77710,0.0002772221
Arabidopsis,AT3G21930,0.0002785122
Arabidopsis,AT5G06250,0.0002788262
Arabidopsis,AT1G09270,0.0002790671
Arabidopsis,AT5G54290,0.0002795745
Arabidopsis,AT1G34750,0.0002817245
Arabidopsis,AT3G13930,0.0002821864
Arabidopsis,AT3G13940,0.0002821864
Arabidopsis,AT4G14225,0.000282225
Arabidopsis,AT4G01970,0.0002829849
Arabidopsis,AT3G09800,0.0002836697
Arabidopsis,AT4G39960,0.000285452
Arabidopsis,AT1G05577,0.0002860538
Arabidopsis,AT4G16295,0.0002861977
Arabidopsis,AT4G02260,0.0002865822
Arabidopsis,AT2G20290,0.0002880588
Arabidopsis,AT3G61380,0.0002892142
Arabidopsis,AT4G02715,0.0002905886
Arabidopsis,AT1G35750,0.0002906378
Arabidopsis,AT4G32990,0.0002912276
Arabidopsis,AT4G33000,0.0002912276
Arabidopsis,AT4G09153,0.0002920408
Arabidopsis,AT2G35950,0.0002938323
Arabidopsis,AT5G02390,0.0002940401
Arabidopsis,AT5G02400,0.0002940401
Arabidopsis,AT4G01000,0.0002940568
Arabidopsis,AT1G32350,0.0002942227
Arabidopsis,AT4G14695,0.0002943573
Arabidopsis,AT3G46140,0.0002954453
Arabidopsis,AT5G37240,0.0002970705
Arabidopsis,AT4G22217,0.0002976423
Arabidopsis,AT4G22230,0.0002976423
Arabidopsis,AT4G22270,0.0002976423
Arabidopsis,AT4G22280,0.0002976423
Arabidopsis,AT1G42550,0.0002997884
Arabidopsis,AT1G42700,0.0002997884
Arabidopsis,AT1G77580,0.0003010574
